
06-26 14:57:47.425  6126  6149 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 14:58:17.664  6126  6149 I Unity   : [STATISTIC]2438;13111094;13110729;2661171200;16338944;5865188931;0;0;0;0;0;0;0;0;0;19011;287083;0;27;0.01311943;
06-26 14:58:17.678  6126  6149 I Unity   : [STATISTIC]2439;10619531;10618958;2661171200;16338944;5865206307;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0106276;
06-26 14:58:17.691  6126  6149 I Unity   : [STATISTIC]2440;16326458;16325938;2661437440;16338944;5865221731;0;0;0;0;0;0;0;0;0;21563;0;0;27;0.01633484;
06-26 14:58:17.706  6126  6149 I Unity   : [STATISTIC]2441;13660885;13660573;2661437440;16338944;5865221731;0;0;0;0;0;0;0;0;0;27083;0;0;27;0.01366969;
06-26 14:58:17.720  6126  6149 I Unity   : [STATISTIC]2442;14748542;14748177;2661437440;16338944;5865221731;0;0;0;0;0;0;0;0;0;41146;0;0;27;0.01475656;
06-26 14:58:17.734  6126  6149 I Unity   : [STATISTIC]2443;14000990;14000364;2661691392;16338944;5865221731;0;0;0;0;0;0;0;0;0;23594;0;0;27;0.01401062;
06-26 14:58:17.748  6126  6149 I Unity   : [STATISTIC]2444;11365417;11364844;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01137787;
06-26 14:58:17.761  6126  6149 I Unity   : [STATISTIC]2445;16105625;16105156;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;21406;0;0;27;0.01611547;
06-26 14:58:17.776  6126  6149 I Unity   : [STATISTIC]2446;13282917;13282552;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;23646;0;0;27;0.01328948;
06-26 14:58:17.790  6126  6149 I Unity   : [STATISTIC]2447;15450886;15450417;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;24583;0;0;27;0.01545859;
06-26 14:58:17.802  6126  6149 I Unity   : [STATISTIC]2448;13544844;13544531;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;19063;0;0;27;0.01355724;
06-26 14:58:17.818  6126  6149 I Unity   : [STATISTIC]2449;12201510;12201198;2661687296;16338944;5865221731;0;0;0;0;0;0;0;0;0;19584;0;0;27;0.01221068;
06-26 14:58:17.832  6126  6149 I Unity   : [STATISTIC]2450;13601093;13600677;2661724160;16338944;5865221731;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01360557;
06-26 14:58:17.846  6126  6149 I Unity   : [STATISTIC]2451;15911927;15911614;2661724160;16338944;5865221731;0;0;0;0;0;0;0;0;0;21667;0;0;27;0.01592474;
06-26 14:58:17.860  6126  6149 I Unity   : [STATISTIC]2452;14059687;14059375;2661986304;16338944;5865221731;0;0;0;0;0;0;0;0;0;22917;0;0;27;0.01406932;
06-26 14:58:17.873  6126  6149 I Unity   : [STATISTIC]2453;15247031;15246667;2662256640;16338944;5865221731;0;0;0;0;0;0;0;0;0;628333;0;0;27;0.01525589;
06-26 14:58:17.886  6126  6149 I Unity   : [STATISTIC]2454;12747604;12747240;2662510592;16338944;5865206499;0;0;0;0;0;0;0;0;0;214688;0;0;27;0.01275448;
06-26 14:58:17.900  6126  6149 I Unity   : [STATISTIC]2455;12631823;12631302;2662748160;16338944;5881983715;0;0;0;0;0;0;0;0;0;25208;0;0;27;0.0126401;
06-26 14:58:17.914  6126  6149 I Unity   : [STATISTIC]2456;12860417;12860104;2664898560;16338944;5882000099;0;0;0;0;0;0;0;0;0;0;161094;0;27;0.01287;
06-26 14:58:17.930  6126  6149 I Unity   : [STATISTIC]2457;16596875;16596459;2667220992;16338944;5882020579;0;0;0;0;0;0;0;0;0;37917;264375;0;27;0.01660526;
06-26 14:58:17.943  6126  6149 I Unity   : [STATISTIC]2458;14870156;14869792;2667118592;12881920;5895344867;0;0;0;0;0;0;0;0;0;27604;0;0;27;0.0148776;
06-26 14:58:17.957  6126  6149 I Unity   : [STATISTIC]2459;11680208;11679844;2667163648;12881920;5895321879;0;0;0;0;0;0;0;0;0;24583;0;0;27;0.0116874;
06-26 14:58:17.970  6126  6149 I Unity   : [STATISTIC]2460;15085625;15085260;2669297664;12881920;5895330071;0;0;0;0;0;0;0;0;0;34010;167292;0;27;0.01509672;
06-26 14:58:17.984  6126  6149 I Unity   : [STATISTIC]2461;14303489;14303125;2671558656;12881920;5895355895;0;0;0;0;0;0;0;0;0;21823;305729;0;27;0.01431193;
06-26 14:58:17.996  6126  6149 I Unity   : [STATISTIC]2462;13762709;13762344;2674352128;12881920;5895407331;0;0;0;0;0;0;0;0;0;21459;289948;0;27;0.01376948;
06-26 14:58:18.010  6126  6149 I Unity   : [STATISTIC]2463;10422604;10422240;2674597888;12881920;5895422883;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01043292;
06-26 14:58:18.024  6126  6149 I Unity   : [STATISTIC]2464;14556146;14555729;2674794496;12881920;5912200099;0;0;0;0;0;0;0;0;0;23334;0;0;27;0.01456417;
06-26 14:58:18.038  6126  6149 I Unity   : [STATISTIC]2465;14445417;14444896;2675048448;12881920;5912215587;0;0;0;0;0;0;0;0;0;77240;0;0;27;0.01445542;
06-26 14:58:18.053  6126  6149 I Unity   : [STATISTIC]2466;15382396;15381979;2677186560;12881920;5912227875;0;0;0;0;0;0;0;0;0;18021;366302;0;27;0.01539219;
06-26 14:58:18.067  6126  6149 I Unity   : [STATISTIC]2467;14170365;14170000;2679644160;12881920;5912325891;0;0;0;0;0;0;0;0;0;23854;467917;0;27;0.0141799;
06-26 14:58:18.080  6126  6149 I Unity   : [STATISTIC]2468;13054427;13054114;2681864192;12881920;5912349699;0;0;0;0;0;0;0;0;0;19480;154323;0;27;0.01306234;
06-26 14:58:18.093  6126  6149 I Unity   : [STATISTIC]2469;10932917;10932396;2684346368;12881920;5912389507;0;0;0;0;0;0;0;0;0;0;282657;0;27;0.01094;
06-26 14:58:18.109  6126  6149 I Unity   : [STATISTIC]2470;15407396;15407031;2684608512;12881920;5912413379;0;0;0;0;0;0;0;0;0;20416;0;0;27;0.01541568;
06-26 14:58:18.123  6126  6149 I Unity   : [STATISTIC]2471;16923646;16923229;2687205376;12881920;5912437251;0;0;0;0;0;0;0;0;0;20365;316719;0;27;0.01693469;
06-26 14:58:18.136  6126  6149 I Unity   : [STATISTIC]2472;11085990;11085625;2687205376;12881920;5912452995;0;0;0;0;0;0;0;0;0;25052;0;0;27;0.01109391;
06-26 14:58:18.150  6126  6149 I Unity   : [STATISTIC]2473;15088073;15087656;2687205376;12881920;5912468739;0;0;0;0;0;0;0;0;0;20677;0;0;27;0.01509625;
06-26 14:58:18.164  6126  6149 I Unity   : [STATISTIC]2474;12195417;12194843;2687205376;12881920;5912468739;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01220646;
06-26 14:58:18.179  6126  6149 I Unity   : [STATISTIC]2475;14615625;14615209;2687205376;12881920;5912468739;0;0;0;0;0;0;0;0;0;27760;0;0;27;0.01462354;
06-26 14:58:18.192  6126  6149 I Unity   : [STATISTIC]2476;15763698;15763333;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;24323;0;0;27;0.0157712;
06-26 14:58:18.206  6126  6149 I Unity   : [STATISTIC]2477;12732187;12731875;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;19375;0;0;27;0.01273901;
06-26 14:58:18.221  6126  6149 I Unity   : [STATISTIC]2478;13161302;13160937;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;43593;0;0;27;0.01316958;
06-26 14:58:18.234  6126  6149 I Unity   : [STATISTIC]2479;14692813;14692500;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;20885;0;0;27;0.01470203;
06-26 14:58:18.249  6126  6149 I Unity   : [STATISTIC]2480;12065781;12065417;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01207411;
06-26 14:58:18.262  6126  6149 I Unity   : [STATISTIC]2481;16353906;16353542;2687242240;12881920;5912468739;0;0;0;0;0;0;0;0;0;19792;0;0;27;0.01636338;
06-26 14:58:18.275  6126  6149 I Unity   : [STATISTIC]2482;13417344;13416980;2687508480;12881920;5912468739;0;0;0;0;0;0;0;0;0;19115;0;0;27;0.01343109;
06-26 14:58:18.290  6126  6149 I Unity   : [STATISTIC]2483;13614948;13614583;2687508480;12881920;5912468739;0;0;0;0;0;0;0;0;0;38959;0;0;27;0.0136251;
06-26 14:58:18.304  6126  6149 I Unity   : [STATISTIC]2484;14049792;14049271;2687508480;12881920;5912438147;0;0;0;0;0;0;0;0;0;20677;0;0;27;0.01405729;
06-26 14:58:18.318  6126  6149 I Unity   : [STATISTIC]2485;15577552;15577188;2689863680;12881920;5929215363;0;0;0;0;0;0;0;0;0;24271;394167;0;27;0.01558495;
06-26 14:58:18.330  6126  6149 I Unity   : [STATISTIC]2486;12464323;12463229;2689863680;12881920;5929215363;0;0;0;0;0;0;0;0;0;20885;0;0;27;0.01247328;
06-26 14:58:18.344  6126  6149 I Unity   : [STATISTIC]2487;10399218;10398906;2689863680;12881920;5929215363;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01040828;
06-26 14:58:18.359  6126  6149 I Unity   : [STATISTIC]2488;16323906;16323385;2689863680;12881920;5929215363;0;0;0;0;0;0;0;0;0;20833;0;0;27;0.01633672;
06-26 14:58:18.373  6126  6149 I Unity   : [STATISTIC]2489;15017135;15016614;2689863680;12881920;5929141951;0;0;0;0;0;0;0;0;0;19427;420833;0;27;0.01502807;
06-26 14:58:18.386  6126  6149 I Unity   : [STATISTIC]2490;12503125;12502708;2689863680;12881920;5929141951;0;0;0;0;0;0;0;0;0;19114;0;0;27;0.01251245;
06-26 14:58:18.401  6126  6149 I Unity   : [STATISTIC]2491;13852813;13852500;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;20052;0;0;27;0.01386432;
06-26 14:58:18.415  6126  6149 I Unity   : [STATISTIC]2492;13467083;13466771;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01347568;
06-26 14:58:18.428  6126  6149 I Unity   : [STATISTIC]2493;15516719;15516354;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;19636;0;0;27;0.01552464;
06-26 14:58:18.443  6126  6149 I Unity   : [STATISTIC]2494;13533177;13532760;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;48646;0;0;27;0.01354266;
06-26 14:58:18.457  6126  6149 I Unity   : [STATISTIC]2495;14351093;14350729;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;27292;0;0;27;0.01436031;
06-26 14:58:18.470  6126  6149 I Unity   : [STATISTIC]2496;15406146;15405781;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;33385;0;0;27;0.01541609;
06-26 14:58:18.483  6126  6149 I Unity   : [STATISTIC]2497;12590625;12590260;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;21250;0;0;27;0.01259917;
06-26 14:58:18.497  6126  6149 I Unity   : [STATISTIC]2498;11881562;11881250;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;21094;0;0;27;0.01189031;
06-26 14:58:18.512  6126  6149 I Unity   : [STATISTIC]2499;12763281;12762760;2690101248;12881920;5929141951;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01276859;
06-26 14:58:18.527  6126  6149 I Unity   : [STATISTIC]2500;16563907;16563541;2690355200;12881920;5929141951;0;0;0;0;0;0;0;0;0;21146;0;0;27;0.0165801;
06-26 14:58:18.540  6126  6149 I Unity   : [STATISTIC]2501;14546354;14545989;2690625536;12881920;5929141951;0;0;0;0;0;0;0;0;0;22448;0;0;27;0.01455401;
06-26 14:58:18.554  6126  6149 I Unity   : [STATISTIC]2502;13797656;13797239;2690625536;12881920;5929141951;0;0;0;0;0;0;0;0;0;27552;0;0;27;0.01380682;
06-26 14:58:18.567  6126  6149 I Unity   : [STATISTIC]2503;14797969;14797656;2692751360;12881920;5929141951;0;0;0;0;0;0;0;0;0;22292;261667;0;27;0.01480651;
06-26 14:58:18.581  6126  6149 I Unity   : [STATISTIC]2504;13093177;13092813;2694873088;12881920;5929093259;0;0;0;0;0;0;0;0;0;30156;286198;0;27;0.01310146;
06-26 14:58:18.594  6126  6149 I Unity   : [STATISTIC]2505;9909010;9908646;2694873088;12881920;5929093259;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009918437;
06-26 14:58:18.610  6126  6149 I Unity   : [STATISTIC]2506;15859583;15859219;2694873088;12881920;5929093259;0;0;0;0;0;0;0;0;0;38334;0;0;27;0.01586839;
06-26 14:58:18.623  6126  6149 I Unity   : [STATISTIC]2507;16220312;16219896;2695118848;12881920;5929093259;0;0;0;0;0;0;0;0;0;20521;0;0;27;0.0162313;
06-26 14:58:18.637  6126  6149 I Unity   : [STATISTIC]2508;12092084;12091718;2695245824;12881920;5929093259;0;0;0;0;0;0;0;0;0;18646;0;0;27;0.01209755;
06-26 14:58:18.651  6126  6149 I Unity   : [STATISTIC]2509;14424166;14423802;2695245824;12881920;5929030607;0;0;0;0;0;0;0;0;0;21146;0;0;27;0.01443552;
06-26 14:58:18.665  6126  6149 I Unity   : [STATISTIC]2510;12482708;12482396;2695245824;12881920;5929030607;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01249005;
06-26 14:58:18.679  6126  6149 I Unity   : [STATISTIC]2511;15593593;15593177;2695237632;12881920;5929030607;0;0;0;0;0;0;0;0;0;18437;0;0;27;0.01560313;
06-26 14:58:18.692  6126  6149 I Unity   : [STATISTIC]2512;13718646;13718177;2695237632;12881920;5929030607;0;0;0;0;0;0;0;0;0;36667;0;0;27;0.01372849;
06-26 14:58:18.706  6126  6149 I Unity   : [STATISTIC]2513;13598021;13597708;2695237632;12881920;5929030607;0;0;0;0;0;0;0;0;0;25990;0;0;27;0.01360844;
06-26 14:58:18.721  6126  6149 I Unity   : [STATISTIC]2514;14547864;14547500;2695507968;12881920;5929030607;0;0;0;0;0;0;0;0;0;25052;0;0;27;0.01455708;
06-26 14:58:18.734  6126  6149 I Unity   : [STATISTIC]2515;13214323;13213854;2695516160;12881920;5929030607;0;0;0;0;0;0;0;0;0;29219;0;0;27;0.01322042;
06-26 14:58:18.749  6126  6149 I Unity   : [STATISTIC]2516;11878438;11878021;2695516160;12881920;5929030607;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01188661;
06-26 14:58:18.762  6126  6149 I Unity   : [STATISTIC]2517;16505052;16504739;2695524352;12881920;5929030607;0;0;0;0;0;0;0;0;0;19531;0;0;27;0.01651526;
06-26 14:58:18.776  6126  6149 I Unity   : [STATISTIC]2518;13829219;13828854;2695524352;12881920;5929030607;0;0;0;0;0;0;0;0;0;29479;0;0;27;0.01383682;
06-26 14:58:18.790  6126  6149 I Unity   : [STATISTIC]2519;13912865;13912552;2695553024;12881920;5929050367;0;0;0;0;0;0;0;0;0;20209;412865;0;27;0.01392161;
06-26 14:58:18.804  6126  6149 I Unity   : [STATISTIC]2520;13576459;13576146;2695553024;12881920;5929050367;0;0;0;0;0;0;0;0;0;23594;0;0;27;0.01358636;
06-26 14:58:18.819  6126  6149 I Unity   : [STATISTIC]2521;13907136;13906823;2695553024;12881920;5929050367;0;0;0;0;0;0;0;0;0;22343;0;0;27;0.01391557;
06-26 14:58:18.832  6126  6149 I Unity   : [STATISTIC]2522;13569531;13569219;2695553024;12881920;5929050367;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01357714;
06-26 14:58:18.847  6126  6149 I Unity   : [STATISTIC]2523;14246406;14246145;2695811072;12881920;5929050367;0;0;0;0;0;0;0;0;0;20260;0;0;27;0.01425552;
06-26 14:58:18.860  6126  6149 I Unity   : [STATISTIC]2524;14642917;14642448;2695819264;12881920;5929050367;0;0;0;0;0;0;0;0;0;25365;0;0;27;0.01465177;
06-26 14:58:18.874  6126  6149 I Unity   : [STATISTIC]2525;13069583;13069219;2695819264;12881920;5929050367;0;0;0;0;0;0;0;0;0;23386;0;0;27;0.01307963;
06-26 14:58:18.888  6126  6149 I Unity   : [STATISTIC]2526;13732083;13731719;2695811072;12881920;5929050367;0;0;0;0;0;0;0;0;0;19739;0;0;27;0.01374078;
06-26 14:58:18.902  6126  6149 I Unity   : [STATISTIC]2527;14617708;14617292;2695811072;12881920;5929050367;0;0;0;0;0;0;0;0;0;24323;0;0;27;0.01462495;
06-26 14:58:18.915  6126  6149 I Unity   : [STATISTIC]2528;13407708;13407396;2695811072;12881920;5929050367;0;0;0;0;0;0;0;0;0;34375;0;0;27;0.0134174;
06-26 14:58:18.930  6126  6149 I Unity   : [STATISTIC]2529;12325469;12324896;2695819264;12881920;5929050367;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01233276;
06-26 14:58:18.943  6126  6149 I Unity   : [STATISTIC]2530;15838594;15838125;2695819264;12881920;5929050367;0;0;0;0;0;0;0;0;0;18958;0;0;27;0.01584708;
06-26 14:58:18.957  6126  6149 I Unity   : [STATISTIC]2531;14219792;14219479;2696089600;12881920;5929050367;0;0;0;0;0;0;0;0;0;32395;0;0;27;0.01423219;
06-26 14:58:18.971  6126  6149 I Unity   : [STATISTIC]2532;12677864;12677500;2696089600;12881920;5929050367;0;0;0;0;0;0;0;0;0;34896;0;0;27;0.01268651;
06-26 14:58:18.985  6126  6149 I Unity   : [STATISTIC]2533;14348906;14348490;2696081408;12881920;5929050367;0;0;0;0;0;0;0;0;0;19844;0;0;27;0.01435698;
06-26 14:58:18.999  6126  6149 I Unity   : [STATISTIC]2534;12774062;12773594;2696089600;12881920;5929050367;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01278271;
06-26 14:58:19.013  6126  6149 I Unity   : [STATISTIC]2535;14795208;14794896;2696359936;12881920;5929050367;0;0;0;0;0;0;0;0;0;18594;0;0;27;0.01480411;
06-26 14:58:19.027  6126  6149 I Unity   : [STATISTIC]2536;14676354;14675990;2696368128;12881920;5929050367;0;0;0;0;0;0;0;0;0;26771;0;0;27;0.01468557;
06-26 14:58:19.040  6126  6149 I Unity   : [STATISTIC]2537;13565573;13565208;2696368128;12881920;5929050367;0;0;0;0;0;0;0;0;0;36718;0;0;27;0.01357432;
06-26 14:58:19.054  6126  6149 I Unity   : [STATISTIC]2538;14186667;14186355;2696368128;12881920;5929093739;0;0;0;0;0;0;0;0;0;34010;414583;0;27;0.01419396;
06-26 14:58:19.068  6126  6149 I Unity   : [STATISTIC]2539;14451614;14451250;2696368128;12881920;5929123351;0;0;0;0;0;0;0;0;0;17916;443437;0;27;0.01446026;
06-26 14:58:19.081  6126  6149 I Unity   : [STATISTIC]2540;12725209;12724791;2696368128;12881920;5929123351;0;0;0;0;0;0;0;0;0;25885;0;0;27;0.01273396;
06-26 14:58:19.095  6126  6149 I Unity   : [STATISTIC]2541;11639271;11638959;2696368128;12881920;5929123351;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01164724;
06-26 14:58:19.112  6126  6149 I Unity   : [STATISTIC]2542;15464688;15464375;2696843264;12881920;5945900567;0;0;0;0;0;0;0;0;0;21927;0;0;27;0.01550172;
06-26 14:58:19.125  6126  6149 I Unity   : [STATISTIC]2543;17892031;17891510;2698924032;12881920;5945908759;0;0;0;0;0;0;0;0;0;19114;163437;0;27;0.01790005;
06-26 14:58:19.139  6126  6149 I Unity   : [STATISTIC]2544;11204479;11204167;2699067392;12881920;5945908759;0;0;0;0;0;0;0;0;0;23542;0;0;27;0.01121182;
06-26 14:58:19.152  6126  6149 I Unity   : [STATISTIC]2545;15464479;15464010;2699325440;12881920;5945908759;0;0;0;0;0;0;0;0;0;47188;0;0;27;0.01547323;
06-26 14:58:19.166  6126  6149 I Unity   : [STATISTIC]2546;13889115;13888490;2701832192;12881920;5962702359;0;0;0;0;0;0;0;0;0;21198;171042;0;27;0.01389641;
06-26 14:58:19.180  6126  6149 I Unity   : [STATISTIC]2547;11682969;11682656;2703904768;12881920;5962702359;0;0;0;0;0;0;0;0;0;0;218646;0;27;0.01169276;
06-26 14:58:19.193  6126  6149 I Unity   : [STATISTIC]2548;13722761;13722292;2703904768;12881920;5962710551;0;0;0;0;0;0;0;0;0;31823;0;0;27;0.01373354;
06-26 14:58:19.207  6126  6149 I Unity   : [STATISTIC]2549;14238646;14238334;2704162816;12881920;5962689579;0;0;0;0;0;0;0;0;0;28542;0;0;27;0.01424734;
06-26 14:58:19.222  6126  6149 I Unity   : [STATISTIC]2550;15494740;15494166;2706350080;12881920;5962697771;0;0;0;0;0;0;0;0;0;33490;173594;0;27;0.01550109;
06-26 14:58:19.235  6126  6149 I Unity   : [STATISTIC]2551;13882240;13881875;2708439040;12881920;5962714155;0;0;0;0;0;0;0;0;0;22605;273541;0;27;0.01389542;
06-26 14:58:19.249  6126  6149 I Unity   : [STATISTIC]2552;12472032;12471666;2708439040;12881920;5962714155;0;0;0;0;0;0;0;0;0;24635;0;0;27;0.0124837;
06-26 14:58:19.263  6126  6149 I Unity   : [STATISTIC]2553;13626198;13625886;2710929408;12881920;5962722347;0;0;0;0;0;0;0;0;0;0;321979;0;27;0.0136325;
06-26 14:58:19.277  6126  6149 I Unity   : [STATISTIC]2554;13897500;13897240;2711191552;12881920;5962722347;0;0;0;0;0;0;0;0;0;19010;0;0;27;0.01390828;
06-26 14:58:19.291  6126  6149 I Unity   : [STATISTIC]2555;14277760;14277448;2711191552;12881920;5962722347;0;0;0;0;0;0;0;0;0;26771;0;0;27;0.01428828;
06-26 14:58:19.304  6126  6149 I Unity   : [STATISTIC]2556;14364375;14363959;2711429120;12881920;5962722347;0;0;0;0;0;0;0;0;0;22448;0;0;27;0.01437271;
06-26 14:58:19.318  6126  6149 I Unity   : [STATISTIC]2557;12894167;12893854;2711429120;12881920;5979499563;0;0;0;0;0;0;0;0;0;21875;0;0;27;0.01290375;
06-26 14:58:19.332  6126  6149 I Unity   : [STATISTIC]2558;14367135;14366771;2713559040;12881920;5996284971;0;0;0;0;0;0;0;0;0;24844;152135;0;27;0.01437609;
06-26 14:58:19.345  6126  6149 I Unity   : [STATISTIC]2559;10802187;10801666;2713559040;12881920;5996284971;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01080531;
06-26 14:58:19.361  6126  6149 I Unity   : [STATISTIC]2560;18514010;18513698;2713800704;12881920;5996292363;0;0;0;0;0;0;0;0;0;19791;0;0;27;0.01853182;
06-26 14:58:19.375  6126  6149 I Unity   : [STATISTIC]2561;14850208;14849844;2716016640;12881920;5996316139;0;0;0;0;0;0;0;0;0;21511;262708;0;27;0.01485917;
06-26 14:58:19.387  6126  6149 I Unity   : [STATISTIC]2562;11713802;11713386;2716016640;12881920;5996316139;0;0;0;0;0;0;0;0;0;25000;0;0;27;0.01172151;
06-26 14:58:19.401  6126  6149 I Unity   : [STATISTIC]2563;12749896;12749531;2716176384;12881920;5996316139;0;0;0;0;0;0;0;0;0;48750;0;0;27;0.01275839;
06-26 14:58:19.415  6126  6149 I Unity   : [STATISTIC]2564;12849635;12849323;2718281728;12881920;5996340715;0;0;0;0;0;0;0;0;0;0;260781;0;27;0.0128575;
06-26 14:58:19.429  6126  6149 I Unity   : [STATISTIC]2565;14811303;14810937;2718670848;12881920;5996340715;0;0;0;0;0;0;0;0;0;18646;0;0;27;0.01481964;
06-26 14:58:19.443  6126  6149 I Unity   : [STATISTIC]2566;16205521;16205208;2720735232;12881920;5996348907;0;0;0;0;0;0;0;0;0;28021;495313;0;27;0.01621495;
06-26 14:58:19.456  6126  6149 I Unity   : [STATISTIC]2567;11394219;11393855;2721181696;12881920;5996348907;0;0;0;0;0;0;0;0;0;21250;0;0;27;0.01140266;
06-26 14:58:19.471  6126  6149 I Unity   : [STATISTIC]2568;16191823;16191302;2723528704;12881920;5996379331;0;0;0;0;0;0;0;0;0;18906;318178;0;27;0.01620271;
06-26 14:58:19.485  6126  6149 I Unity   : [STATISTIC]2569;12323750;12323438;2723528704;12881920;5996379331;0;0;0;0;0;0;0;0;0;19635;0;0;27;0.01232979;
06-26 14:58:19.498  6126  6149 I Unity   : [STATISTIC]2570;13556562;13556198;2723684352;12881920;6013156547;0;0;0;0;0;0;0;0;0;24792;0;0;27;0.01356563;
06-26 14:58:19.512  6126  6149 I Unity   : [STATISTIC]2571;12927031;12926510;2723684352;12881920;6013156547;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01293719;
06-26 14:58:19.526  6126  6149 I Unity   : [STATISTIC]2572;14479271;14478750;2723946496;12881920;6029933763;0;0;0;0;0;0;0;0;0;30052;0;0;27;0.01448594;
06-26 14:58:19.540  6126  6149 I Unity   : [STATISTIC]2573;16408073;16407500;2726436864;12881920;6029950147;0;0;0;0;0;0;0;0;0;32917;341979;0;27;0.0164162;
06-26 14:58:19.554  6126  6149 I Unity   : [STATISTIC]2574;12082656;12082291;2726436864;12881920;6029950147;0;0;0;0;0;0;0;0;0;20782;0;0;27;0.01209437;
06-26 14:58:19.567  6126  6149 I Unity   : [STATISTIC]2575;14215573;14215208;2728792064;12881920;6029958339;0;0;0;0;0;0;0;0;0;22708;241667;0;27;0.01422516;
06-26 14:58:19.581  6126  6149 I Unity   : [STATISTIC]2576;11418750;11418438;2728792064;12881920;6029958339;0;0;0;0;0;0;0;0;0;29218;0;0;27;0.01142578;
06-26 14:58:19.596  6126  6149 I Unity   : [STATISTIC]2577;13028230;13027656;2728792064;12881920;6029958339;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01303682;
06-26 14:58:19.610  6126  6149 I Unity   : [STATISTIC]2578;16622084;16621770;2728792064;12881920;6029958339;0;0;0;0;0;0;0;0;0;25417;0;0;27;0.01663385;
06-26 14:58:19.624  6126  6149 I Unity   : [STATISTIC]2579;14321563;14321198;2729123840;12881920;6029958339;0;0;0;0;0;0;0;0;0;19843;0;0;27;0.01433229;
06-26 14:58:19.636  6126  6149 I Unity   : [STATISTIC]2580;13280886;13280364;2729123840;12881920;6029958339;0;0;0;0;0;0;0;0;0;21979;0;0;27;0.01328682;
06-26 14:58:19.651  6126  6149 I Unity   : [STATISTIC]2581;12413438;12413125;2729123840;12881920;6029958339;0;0;0;0;0;0;0;0;0;23593;0;0;27;0.01242349;
06-26 14:58:19.665  6126  6149 I Unity   : [STATISTIC]2582;15030365;15030000;2730999808;12881920;6029988371;0;0;0;0;0;0;0;0;0;0;325156;0;27;0.01504208;
06-26 14:58:19.678  6126  6149 I Unity   : [STATISTIC]2583;13725938;13725573;2731261952;12881920;6029988371;0;0;0;0;0;0;0;0;0;19636;0;0;27;0.01373068;
06-26 14:58:19.693  6126  6149 I Unity   : [STATISTIC]2584;12402969;12402605;2731261952;12881920;6029988371;0;0;0;0;0;0;0;0;0;18958;0;0;27;0.01241365;
06-26 14:58:19.707  6126  6149 I Unity   : [STATISTIC]2585;15944479;15944114;2731405312;12881920;6029988371;0;0;0;0;0;0;0;0;0;23854;0;0;27;0.01595229;
06-26 14:58:19.720  6126  6149 I Unity   : [STATISTIC]2586;15702447;15702031;2733744128;12881920;6030018963;0;0;0;0;0;0;0;0;0;32136;285885;0;27;0.01571042;
06-26 14:58:19.734  6126  6149 I Unity   : [STATISTIC]2587;11656562;11656198;2733744128;12881920;6030018963;0;0;0;0;0;0;0;0;0;19427;0;0;27;0.01166776;
06-26 14:58:19.746  6126  6149 I Unity   : [STATISTIC]2588;11424427;11424115;2733772800;12881920;6030018963;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0114301;
