
07-04 11:38:43.535 19328 19350 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:38:59.018 19328 19350 I Unity   : [STATISTIC]1369;18305105;0;18304635;2054791168;16392192;4467057615;0;0;0;0;0;0;0;0;0;20417;105990;80729;0;0;0;0;27;0.0183163;
07-04 11:38:59.032 19328 19350 I Unity   : [STATISTIC]1370;13657813;0;13657292;2056929280;16392192;4467080719;0;0;0;0;0;0;0;0;0;19114;104531;81146;312604;0;0;0;27;0.01366833;
07-04 11:38:59.045 19328 19350 I Unity   : [STATISTIC]1371;12696667;0;12696198;2057187328;16392192;4467080719;0;0;0;0;0;0;0;0;0;23542;104114;75208;0;0;0;0;27;0.01270411;
07-04 11:38:59.059 19328 19350 I Unity   : [STATISTIC]1372;13241407;0;13240937;2057187328;16392192;4467080719;0;0;0;0;0;0;0;0;0;17969;121146;81145;0;0;0;0;27;0.01325078;
07-04 11:38:59.073 19328 19350 I Unity   : [STATISTIC]1373;13672760;0;13672291;2059567104;16392192;4467080719;0;0;0;0;0;0;0;0;0;20990;152916;76510;305052;0;0;0;27;0.01368349;
07-04 11:38:59.088 19328 19350 I Unity   : [STATISTIC]1374;10998646;0;10998230;2059567104;16392192;4467058207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0110074;
07-04 11:38:59.103 19328 19350 I Unity   : [STATISTIC]1375;16579843;0;16579427;2059567104;16392192;4467058207;0;0;0;0;0;0;0;0;0;59115;106562;115885;0;0;0;0;27;0.01659016;
07-04 11:38:59.116 19328 19350 I Unity   : [STATISTIC]1376;17082344;0;17081927;2062086144;16392192;4467082783;0;0;0;0;0;0;0;0;0;18073;105416;68750;165989;0;0;0;27;0.01709031;
07-04 11:38:59.130 19328 19350 I Unity   : [STATISTIC]1377;10449271;0;10448906;2062086144;16392192;4467082783;0;0;0;0;0;0;0;0;0;18021;114167;72760;0;0;0;0;27;0.01045729;
07-04 11:38:59.144 19328 19350 I Unity   : [STATISTIC]1378;14532083;0;14531615;2062086144;16392192;4467082783;0;0;0;0;0;0;0;0;0;22709;111198;101875;0;0;0;0;27;0.01454281;
07-04 11:38:59.158 19328 19350 I Unity   : [STATISTIC]1379;15397969;0;15397552;2062086144;16392192;4467082783;0;0;0;0;0;0;0;0;0;23334;112812;87448;0;0;0;0;27;0.01541214;
07-04 11:38:59.170 19328 19350 I Unity   : [STATISTIC]1380;12129062;0;12128541;2062086144;16392192;4467082783;0;0;0;0;0;0;0;0;0;20365;120417;75781;0;0;0;0;27;0.01213458;
07-04 11:38:59.184 19328 19350 I Unity   : [STATISTIC]1381;10197291;0;10196719;2062327808;16392192;4467082783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01021068;
07-04 11:38:59.200 19328 19350 I Unity   : [STATISTIC]1382;16455156;0;16454636;2062831616;16392192;4467082783;0;0;0;0;0;0;0;0;0;20729;118386;83073;0;0;0;0;27;0.01646609;
07-04 11:38:59.213 19328 19350 I Unity   : [STATISTIC]1383;17780938;0;17780520;2065088512;16392192;4483886951;0;0;0;0;0;0;0;0;0;24063;109688;93073;266406;0;0;0;27;0.01779026;
07-04 11:38:59.226 19328 19350 I Unity   : [STATISTIC]1384;12698177;0;12697604;2067410944;16392192;4483892123;0;0;0;0;0;0;0;0;0;16822;122395;72864;151198;0;0;0;27;0.01270651;
07-04 11:38:59.239 19328 19350 I Unity   : [STATISTIC]1385;12346407;0;12345937;2069442560;16392192;4483900315;0;0;0;0;0;0;0;0;0;16302;99427;65729;149688;0;0;0;27;0.01235583;
07-04 11:38:59.253 19328 19350 I Unity   : [STATISTIC]1386;11082761;0;11082240;2071801856;16392192;4483952019;0;0;0;0;0;0;0;0;0;0;0;0;212136;0;0;0;27;0.01109437;
07-04 11:38:59.268 19328 19350 I Unity   : [STATISTIC]1387;13737240;0;13736719;2071801856;16392192;4483960211;0;0;0;0;0;0;0;0;0;22708;101250;75000;0;0;0;0;27;0.01374568;
07-04 11:38:59.282 19328 19350 I Unity   : [STATISTIC]1388;16580625;0;16580104;2071801856;16392192;4483960211;0;0;0;0;0;0;0;0;0;18906;107760;82240;0;0;0;0;27;0.01659135;
07-04 11:38:59.296 19328 19350 I Unity   : [STATISTIC]1389;13549010;0;13548542;2072051712;16392192;4483960211;0;0;0;0;0;0;0;0;0;21667;130156;82083;0;0;0;0;27;0.01355802;
07-04 11:38:59.310 19328 19350 I Unity   : [STATISTIC]1390;14051510;0;14051041;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;22031;139375;83646;0;0;0;0;27;0.01406088;
07-04 11:38:59.323 19328 19350 I Unity   : [STATISTIC]1391;13998333;0;13997813;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;19271;145990;69895;0;0;0;0;27;0.0140074;
07-04 11:38:59.337 19328 19350 I Unity   : [STATISTIC]1392;11380261;0;11379739;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01138932;
07-04 11:38:59.351 19328 19350 I Unity   : [STATISTIC]1393;15488021;0;15487553;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;23802;109479;84427;0;0;0;0;27;0.01549771;
07-04 11:38:59.366 19328 19350 I Unity   : [STATISTIC]1394;14266875;0;14266354;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;22135;110312;75260;0;0;0;0;27;0.01427583;
07-04 11:38:59.380 19328 19350 I Unity   : [STATISTIC]1395;16080677;0;16080209;2072068096;16392192;4500737427;0;0;0;0;0;0;0;0;0;23854;123958;97604;0;0;0;0;27;0.0160924;
07-04 11:38:59.393 19328 19350 I Unity   : [STATISTIC]1396;13749792;0;13749270;2074587136;16392192;4500815255;0;0;0;0;0;0;0;0;0;17916;126250;72240;313333;0;0;0;27;0.0137562;
07-04 11:38:59.406 19328 19350 I Unity   : [STATISTIC]1397;12147813;0;12147344;2074587136;16392192;4500815255;0;0;0;0;0;0;0;0;0;16667;110833;68906;0;0;0;0;27;0.01215708;
07-04 11:38:59.421 19328 19350 I Unity   : [STATISTIC]1398;11882605;0;11882031;2076848128;16392192;4500843187;0;0;0;0;0;0;0;0;0;0;0;0;296927;0;0;0;27;0.0118925;
07-04 11:38:59.435 19328 19350 I Unity   : [STATISTIC]1399;15235416;0;15234844;2076848128;16392192;4500843187;0;0;0;0;0;0;0;0;0;18229;101667;71355;0;0;0;0;27;0.01524448;
07-04 11:38:59.449 19328 19350 I Unity   : [STATISTIC]1400;16266406;0;16265886;2079510528;16392192;4500855475;0;0;0;0;0;0;0;0;0;27969;116093;88073;299479;0;0;0;27;0.01627651;
07-04 11:38:59.461 19328 19350 I Unity   : [STATISTIC]1401;13690573;0;13690052;2079510528;16392192;4500859571;0;0;0;0;0;0;0;0;0;19010;104791;73854;0;0;0;0;27;0.01370323;
07-04 11:38:59.475 19328 19350 I Unity   : [STATISTIC]1402;12388593;0;12388125;2079510528;16392192;4500859571;0;0;0;0;0;0;0;0;0;17500;135000;70677;0;0;0;0;27;0.01239724;
07-04 11:38:59.489 19328 19350 I Unity   : [STATISTIC]1403;12316406;0;12315885;2079510528;16392192;4500859571;0;0;0;0;0;0;0;0;0;22656;104271;76302;0;0;0;0;27;0.01232245;
07-04 11:38:59.504 19328 19350 I Unity   : [STATISTIC]1404;13077031;0;13076562;2081640448;16392192;4517644979;0;0;0;0;0;0;0;0;0;0;0;0;254271;0;0;0;27;0.0130888;
07-04 11:38:59.518 19328 19350 I Unity   : [STATISTIC]1405;16046458;0;16045990;2081640448;16392192;4517644979;0;0;0;0;0;0;0;0;0;20573;121927;82969;0;0;0;0;27;0.01605474;
07-04 11:38:59.531 19328 19350 I Unity   : [STATISTIC]1406;14074948;0;14074427;2081640448;16392192;4517644979;0;0;0;0;0;0;0;0;0;21094;115052;78385;0;0;0;0;27;0.01408339;
07-04 11:38:59.546 19328 19350 I Unity   : [STATISTIC]1407;13620156;0;13619636;2083946496;16392192;4517644979;0;0;0;0;0;0;0;0;0;18229;107500;75000;123073;0;0;0;27;0.01363328;
07-04 11:38:59.559 19328 19350 I Unity   : [STATISTIC]1408;13751615;0;13751145;2084196352;16392192;4517644979;0;0;0;0;0;0;0;0;0;22240;125677;86979;0;0;0;0;27;0.01376068;
07-04 11:38:59.574 19328 19350 I Unity   : [STATISTIC]1409;14320157;0;14319635;2086309888;16392192;4517661363;0;0;0;0;0;0;0;0;0;22344;106302;71146;207917;0;0;0;27;0.0143276;
07-04 11:38:59.588 19328 19350 I Unity   : [STATISTIC]1410;11515990;0;11515521;2086309888;16392192;4517661363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01152516;
07-04 11:38:59.600 19328 19350 I Unity   : [STATISTIC]1411;15915313;0;15914792;2086572032;16392192;4517661363;0;0;0;0;0;0;0;0;0;20312;103907;77291;0;0;0;0;27;0.01592438;
07-04 11:38:59.616 19328 19350 I Unity   : [STATISTIC]1412;14067813;0;14067396;2086834176;16392192;4517661363;0;0;0;0;0;0;0;0;0;16562;105052;73907;0;0;0;0;27;0.01408063;
07-04 11:38:59.628 19328 19350 I Unity   : [STATISTIC]1413;15506667;0;15506198;2089226240;16392192;4534446771;0;0;0;0;0;0;0;0;0;23177;129583;81979;366875;0;0;0;27;0.0155151;
07-04 11:38:59.642 19328 19350 I Unity   : [STATISTIC]1414;12716614;0;12716094;2089455616;16392192;4534398175;0;0;0;0;0;0;0;0;0;17500;278125;73177;0;0;0;0;27;0.01272875;
07-04 11:38:59.656 19328 19350 I Unity   : [STATISTIC]1415;11854740;0;11854271;2089455616;16392192;4534398175;0;0;0;0;0;0;0;0;0;17500;105677;91094;0;0;0;0;27;0.01186005;
07-04 11:38:59.671 19328 19350 I Unity   : [STATISTIC]1416;12419375;0;12418802;2089455616;16392192;4534398175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01242958;
07-04 11:38:59.685 19328 19350 I Unity   : [STATISTIC]1417;17213906;0;17213490;2089693184;16392192;4534398175;0;0;0;0;0;0;0;0;0;20885;149166;89843;0;0;0;0;27;0.017225;
07-04 11:38:59.699 19328 19350 I Unity   : [STATISTIC]1418;15870209;0;15869739;2091831296;16392192;4534425771;0;0;0;0;0;0;0;0;0;16979;123542;82396;372708;0;0;0;27;0.01587927;
07-04 11:38:59.713 19328 19350 I Unity   : [STATISTIC]1419;12641823;0;12641302;2091831296;16392192;4534354407;0;0;0;0;0;0;0;0;0;17031;113020;72396;0;0;0;0;27;0.01265182;
07-04 11:38:59.726 19328 19350 I Unity   : [STATISTIC]1420;13689844;0;13689427;2092613632;16392192;4534354407;0;0;0;0;0;0;0;0;0;17865;101666;74375;0;0;0;0;27;0.01369818;
07-04 11:38:59.741 19328 19350 I Unity   : [STATISTIC]1421;14870416;0;14869896;2094751744;16392192;4551148007;0;0;0;0;0;0;0;0;0;42395;102604;136146;167605;0;0;0;27;0.01488031;
07-04 11:38:59.755 19328 19350 I Unity   : [STATISTIC]1422;12197656;0;12196979;2096812032;16392192;4551160295;0;0;0;0;0;0;0;0;0;0;0;0;267083;0;0;0;27;0.01220625;
07-04 11:38:59.769 19328 19350 I Unity   : [STATISTIC]1423;15480208;0;15479740;2098851840;16392192;4551197391;0;0;0;0;0;0;0;0;0;18750;125000;71406;219792;0;0;0;27;0.01549073;
07-04 11:38:59.782 19328 19350 I Unity   : [STATISTIC]1424;14356302;0;14355625;2098851840;16392192;4551197391;0;0;0;0;0;0;0;0;0;19739;109635;84062;0;0;0;0;27;0.01437016;
07-04 11:38:59.795 19328 19350 I Unity   : [STATISTIC]1425;10504688;0;10504375;2098966528;16392192;4551197391;0;0;0;0;0;0;0;0;0;17447;106614;70052;0;0;0;0;27;0.01051224;
07-04 11:38:59.808 19328 19350 I Unity   : [STATISTIC]1426;13132500;0;13132084;2099138560;16392192;4551197391;0;0;0;0;0;0;0;0;0;20521;108646;88073;0;0;0;0;27;0.01313807;
07-04 11:38:59.824 19328 19350 I Unity   : [STATISTIC]1427;12209948;0;12209531;2099138560;16392192;4551211983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01222052;
07-04 11:38:59.839 19328 19350 I Unity   : [STATISTIC]1428;19736197;0;19735781;2099138560;16392192;4551211983;0;0;0;0;0;0;0;0;0;47709;160833;135416;0;0;0;0;27;0.01974708;
07-04 11:38:59.852 19328 19350 I Unity   : [STATISTIC]1429;14266875;0;14266562;2101235712;16392192;4551220175;0;0;0;0;0;0;0;0;0;33750;101719;73490;202916;0;0;0;27;0.0142749;
07-04 11:38:59.865 19328 19350 I Unity   : [STATISTIC]1430;12881146;0;12880782;2101641216;16392192;4551220175;0;0;0;0;0;0;0;0;0;21667;118542;75937;0;0;0;0;27;0.0128926;
07-04 11:38:59.878 19328 19350 I Unity   : [STATISTIC]1431;12927656;0;12927240;2103693312;16392192;4568017635;0;0;0;0;0;0;0;0;0;20312;125625;74740;284271;0;0;0;27;0.01293761;
07-04 11:38:59.892 19328 19350 I Unity   : [STATISTIC]1432;12301250;0;12300833;2104381440;16392192;4568017635;0;0;0;0;0;0;0;0;0;19480;109531;100521;0;0;0;0;27;0.01230755;
07-04 11:38:59.906 19328 19350 I Unity   : [STATISTIC]1433;11830260;0;11829792;2104651776;16392192;4568017635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01184307;
07-04 11:38:59.921 19328 19350 I Unity   : [STATISTIC]1434;15814792;0;15814323;2104680448;16392192;4584764875;0;0;0;0;0;0;0;0;0;19115;108750;78386;0;0;0;0;27;0.0158212;
07-04 11:38:59.935 19328 19350 I Unity   : [STATISTIC]1435;17263230;0;17262708;2106982400;16392192;4584831895;0;0;0;0;0;0;0;0;0;19479;141198;74844;365521;0;0;0;27;0.0172738;
07-04 11:38:59.949 19328 19350 I Unity   : [STATISTIC]1436;12717969;0;12717344;2109079552;16392192;4584856471;0;0;0;0;0;0;0;0;0;19323;107136;72604;296928;0;0;0;27;0.01272672;
07-04 11:38:59.961 19328 19350 I Unity   : [STATISTIC]1437;13796666;0;13796302;2111401984;16392192;4584913103;0;0;0;0;0;0;0;0;0;18438;100990;72760;325156;0;0;0;27;0.01380537;
07-04 11:38:59.974 19328 19350 I Unity   : [STATISTIC]1438;13098073;0;13097605;2113601536;16392192;4584913103;0;0;0;0;0;0;0;0;0;20885;100416;91093;298333;0;0;0;27;0.01310635;
07-04 11:38:59.988 19328 19350 I Unity   : [STATISTIC]1439;11556771;0;11556250;2113855488;16392192;4584921295;0;0;0;0;0;0;0;0;0;16771;108959;72708;0;0;0;0;27;0.01156646;
07-04 11:39:00.002 19328 19350 I Unity   : [STATISTIC]1440;11168437;0;11167969;2113855488;16392192;4584921295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01117776;
07-04 11:39:00.017 19328 19350 I Unity   : [STATISTIC]1441;18663750;0;18663385;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;22136;111875;80834;316875;0;0;0;27;0.0186749;
07-04 11:39:00.030 19328 19350 I Unity   : [STATISTIC]1442;13748855;0;13748489;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;23334;111198;90104;0;0;0;0;27;0.01375698;
07-04 11:39:00.044 19328 19350 I Unity   : [STATISTIC]1443;11741406;0;11740833;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;19844;155521;70208;0;0;0;0;27;0.01175115;
07-04 11:39:00.058 19328 19350 I Unity   : [STATISTIC]1444;14227604;0;14227135;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;19895;133229;100208;0;0;0;0;27;0.01423969;
07-04 11:39:00.072 19328 19350 I Unity   : [STATISTIC]1445;11893750;0;11893178;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01190495;
07-04 11:39:00.086 19328 19350 I Unity   : [STATISTIC]1446;16476094;0;16475625;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;26875;164687;103490;0;0;0;0;27;0.01648635;
07-04 11:39:00.101 19328 19350 I Unity   : [STATISTIC]1447;14352344;0;14351979;2116349952;16392192;4584937679;0;0;0;0;0;0;0;0;0;49844;111927;120104;0;0;0;0;27;0.01436141;
07-04 11:39:00.115 19328 19350 I Unity   : [STATISTIC]1448;14421927;0;14421510;2116583424;16392192;4584937679;0;0;0;0;0;0;0;0;0;18438;113281;69010;0;0;0;0;27;0.01443083;
07-04 11:39:00.129 19328 19350 I Unity   : [STATISTIC]1449;13646771;0;13646407;2116845568;16392192;4584937679;0;0;0;0;0;0;0;0;0;20886;106979;68906;0;0;0;0;27;0.01365677;
07-04 11:39:00.143 19328 19350 I Unity   : [STATISTIC]1450;13920417;0;13920000;2116845568;16392192;4584937679;0;0;0;0;0;0;0;0;0;26823;108958;90312;0;0;0;0;27;0.01392984;
07-04 11:39:00.157 19328 19350 I Unity   : [STATISTIC]1451;15880521;0;15880104;2119397376;16392192;4584937679;0;0;0;0;0;0;0;0;0;23594;110104;88490;144427;0;0;0;27;0.01589406;
07-04 11:39:00.171 19328 19350 I Unity   : [STATISTIC]1452;10270469;0;10270104;2119630848;16392192;4601714895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01027844;
07-04 11:39:00.182 19328 19350 I Unity   : [STATISTIC]1453;15850521;0;15850105;2120159232;16392192;4601714895;0;0;0;0;0;0;0;0;0;25625;110573;98802;0;0;0;0;27;0.01586037;
07-04 11:39:00.196 19328 19350 I Unity   : [STATISTIC]1454;11001302;0;11000677;2120159232;16392192;4601721423;0;0;0;0;0;0;0;0;0;21563;108594;78854;0;0;0;0;27;0.01101057;
07-04 11:39:00.212 19328 19350 I Unity   : [STATISTIC]1455;15914844;0;15914531;2122227712;16392192;4601751287;0;0;0;0;0;0;0;0;0;28021;118125;86303;283646;0;0;0;27;0.01592745;
07-04 11:39:00.225 19328 19350 I Unity   : [STATISTIC]1456;14588229;0;14587917;2122227712;16392192;4601751287;0;0;0;0;0;0;0;0;0;18125;107031;74375;0;0;0;0;27;0.01459729;
07-04 11:39:00.240 19328 19350 I Unity   : [STATISTIC]1457;12422916;0;12422500;2122227712;16392192;4601751287;0;0;0;0;0;0;0;0;0;19010;104010;76042;0;0;0;0;27;0.0124326;
07-04 11:39:00.255 19328 19350 I Unity   : [STATISTIC]1458;13422709;0;13422343;2122227712;16392192;4601751287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0134312;
07-04 11:39:00.268 19328 19350 I Unity   : [STATISTIC]1459;16796927;0;16796563;2122661888;16392192;4601716915;0;0;0;0;0;0;0;0;0;34792;133958;93854;0;0;0;0;27;0.01681578;
07-04 11:39:00.282 19328 19350 I Unity   : [STATISTIC]1460;14299063;0;14298541;2124750848;16392192;4618523687;0;0;0;0;0;0;0;0;0;20729;101510;72864;275313;0;0;0;27;0.01430766;
07-04 11:39:00.295 19328 19350 I Unity   : [STATISTIC]1461;12460365;0;12460000;2124779520;16392192;4618523687;0;0;0;0;0;0;0;0;0;23750;103282;64271;0;0;0;0;27;0.01246937;
07-04 11:39:00.310 19328 19350 I Unity   : [STATISTIC]1462;14656458;0;14656042;2127450112;16392192;4618523687;0;0;0;0;0;0;0;0;0;17917;122865;133386;165625;0;0;0;27;0.01466526;
07-04 11:39:00.324 19328 19350 I Unity   : [STATISTIC]1463;13432656;0;13432239;2127437824;16392192;4618523687;0;0;0;0;0;0;0;0;0;26979;105937;80730;0;0;0;0;27;0.01344172;
07-04 11:39:00.339 19328 19350 I Unity   : [STATISTIC]1464;14024583;0;14024011;2129743872;16392192;4635280379;0;0;0;0;0;0;0;0;0;0;0;0;326302;0;0;0;27;0.01403338;
07-04 11:39:00.352 19328 19350 I Unity   : [STATISTIC]1465;14363646;0;14363229;2129743872;16392192;4635280379;0;0;0;0;0;0;0;0;0;20989;125885;88177;0;0;0;0;27;0.01437375;
07-04 11:39:00.366 19328 19350 I Unity   : [STATISTIC]1466;14065000;0;14064635;2129743872;16392192;4635280379;0;0;0;0;0;0;0;0;0;18385;108594;88385;0;0;0;0;27;0.01407427;
07-04 11:39:00.381 19328 19350 I Unity   : [STATISTIC]1467;14408438;0;14407917;2132090880;16392192;4635288571;0;0;0;0;0;0;0;0;0;30208;116667;85885;157292;0;0;0;27;0.01441927;
07-04 11:39:00.394 19328 19350 I Unity   : [STATISTIC]1468;13729792;0;13729323;2132209664;16392192;4635288571;0;0;0;0;0;0;0;0;0;18020;115937;72083;0;0;0;0;27;0.01373807;
07-04 11:39:00.409 19328 19350 I Unity   : [STATISTIC]1469;12991979;0;12991458;2132209664;16392192;4635288571;0;0;0;0;0;0;0;0;0;19114;101510;72448;0;0;0;0;27;0.01300255;
07-04 11:39:00.423 19328 19350 I Unity   : [STATISTIC]1470;13291094;0;13290677;2132209664;16392192;4635288571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01330062;
07-04 11:39:00.437 19328 19350 I Unity   : [STATISTIC]1471;16602395;0;16601875;2132131840;16392192;4635288571;0;0;0;0;0;0;0;0;0;20208;149219;113333;0;0;0;0;27;0.0166113;
07-04 11:39:00.451 19328 19350 I Unity   : [STATISTIC]1472;13580677;0;13580312;2132131840;16392192;4635288571;0;0;0;0;0;0;0;0;0;17865;107032;72396;0;0;0;0;27;0.01358787;
07-04 11:39:00.465 19328 19350 I Unity   : [STATISTIC]1473;13792500;0;13791979;2134507520;16392192;4635339147;0;0;0;0;0;0;0;0;0;20000;104271;74739;262447;0;0;0;27;0.01380495;
07-04 11:39:00.478 19328 19350 I Unity   : [STATISTIC]1474;14819635;0;14819166;2137034752;16392192;4635355531;0;0;0;0;0;0;0;0;0;20000;125625;77865;248854;0;0;0;27;0.0148288;
07-04 11:39:00.492 19328 19350 I Unity   : [STATISTIC]1475;13365573;0;13365208;2139295744;16392192;4652132747;0;0;0;0;0;0;0;0;0;19219;107448;74428;147291;0;0;0;27;0.01337531;
07-04 11:39:00.505 19328 19350 I Unity   : [STATISTIC]1476;13759323;0;13758906;2141659136;16392192;4668930011;0;0;0;0;0;0;0;0;0;20052;105885;71562;291250;0;0;0;27;0.01376818;
07-04 11:39:00.519 19328 19350 I Unity   : [STATISTIC]1477;10145781;0;10145313;2141659136;16392192;4668930011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01015505;
07-04 11:39:00.533 19328 19350 I Unity   : [STATISTIC]1478;16227188;0;16226719;2142167040;16392192;4668930011;0;0;0;0;0;0;0;0;0;18542;118125;84584;0;0;0;0;27;0.01623578;
07-04 11:39:00.547 19328 19350 I Unity   : [STATISTIC]1479;14507760;0;14507344;2144575488;16392192;4668935487;0;0;0;0;0;0;0;0;0;18489;120469;69167;286094;0;0;0;27;0.01451807;
07-04 11:39:00.560 19328 19350 I Unity   : [STATISTIC]1480;14812344;0;14811875;2146721792;16392192;4668943679;0;0;0;0;0;0;0;0;0;17760;106041;72657;312760;0;0;0;27;0.01482302;
07-04 11:39:00.574 19328 19350 I Unity   : [STATISTIC]1481;13060417;0;13060052;2148777984;16392192;4668964735;0;0;0;0;0;0;0;0;0;16093;116407;70469;311614;0;0;0;27;0.01306964;
07-04 11:39:00.588 19328 19350 I Unity   : [STATISTIC]1482;11783750;0;11783437;2148929536;16392192;4668964735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01179417;
07-04 11:39:00.602 19328 19350 I Unity   : [STATISTIC]1483;13749948;0;13749583;2148929536;16392192;4668964735;0;0;0;0;0;0;0;0;0;27292;112761;82448;0;0;0;0;27;0.01375927;
07-04 11:39:00.618 19328 19350 I Unity   : [STATISTIC]1484;15923438;0;15923073;2151227392;16392192;4668954847;0;0;0;0;0;0;0;0;0;26511;115209;93281;158698;0;0;0;27;0.0159338;
07-04 11:39:00.631 19328 19350 I Unity   : [STATISTIC]1485;15408802;0;15408437;2153762816;16392192;4668983519;0;0;0;0;0;0;0;0;0;19844;153489;77917;200052;0;0;0;27;0.01541625;
07-04 11:39:00.644 19328 19350 I Unity   : [STATISTIC]1486;12824115;0;12823802;2153762816;16392192;4668983519;0;0;0;0;0;0;0;0;0;34219;135937;99375;0;0;0;0;27;0.01283401;
07-04 11:39:00.658 19328 19350 I Unity   : [STATISTIC]1487;14014427;0;14013854;2154508288;16392192;4685760735;0;0;0;0;0;0;0;0;0;501146;110260;89011;0;0;0;0;27;0.0140225;
07-04 11:39:00.673 19328 19350 I Unity   : [STATISTIC]1488;16035052;0;16034532;2157322240;16392192;4702578999;0;0;0;0;0;0;0;0;0;351980;105417;414375;276250;0;0;0;27;0.01604495;
07-04 11:39:00.685 19328 19350 I Unity   : [STATISTIC]1489;10817395;0;10816927;2159812608;16392192;4702583359;0;0;0;0;0;0;0;0;0;0;0;0;292084;0;0;0;27;0.01082729;
07-04 11:39:00.701 19328 19350 I Unity   : [STATISTIC]1490;13642031;0;13641562;2159812608;16392192;4702583359;0;0;0;0;0;0;0;0;0;23594;103177;113958;0;0;0;0;27;0.01364948;
07-04 11:39:00.714 19328 19350 I Unity   : [STATISTIC]1491;14712135;0;14711771;2160017408;16392192;4702583359;0;0;0;0;0;0;0;0;0;40312;122656;148437;0;0;0;0;27;0.01472151;
07-04 11:39:00.727 19328 19350 I Unity   : [STATISTIC]1492;13555573;0;13555052;2160230400;16392192;4702583359;0;0;0;0;0;0;0;0;0;23854;104948;104688;0;0;0;0;27;0.01351729;
07-04 11:39:00.742 19328 19350 I Unity   : [STATISTIC]1493;15025364;0;15024896;2162462720;16392192;4702662391;0;0;0;0;0;0;0;0;0;22187;136667;107031;397447;0;0;0;27;0.01508463;
07-04 11:39:00.756 19328 19350 I Unity   : [STATISTIC]1494;14032396;0;14031875;2165067776;16392192;4719441119;0;0;0;0;0;0;0;0;0;20469;105782;70677;264948;0;0;0;27;0.01404042;
07-04 11:39:00.769 19328 19350 I Unity   : [STATISTIC]1495;13434271;0;13433698;2167836672;16392192;4719461599;0;0;0;0;0;0;0;0;0;0;0;0;288177;0;0;0;27;0.01344568;
07-04 11:39:00.781 19328 19350 I Unity   : [STATISTIC]1496;11999636;0;11999167;2167836672;16392192;4719476255;0;0;0;0;0;0;0;0;0;19167;137760;74219;0;0;0;0;27;0.01201156;
07-04 11:39:00.796 19328 19350 I Unity   : [STATISTIC]1497;14176511;0;14176094;2170155008;16392192;4719499999;0;0;0;0;0;0;0;0;0;19948;105104;70000;288698;0;0;0;27;0.01418641;
07-04 11:39:00.810 19328 19350 I Unity   : [STATISTIC]1498;14016042;0;14015417;2170155008;16392192;4719507359;0;0;0;0;0;0;0;0;0;20833;107552;164011;0;0;0;0;27;0.01402146;
07-04 11:39:00.824 19328 19350 I Unity   : [STATISTIC]1499;13531510;0;13531146;2170155008;16392192;4719507359;0;0;0;0;0;0;0;0;0;19480;110834;72604;0;0;0;0;27;0.01354505;
07-04 11:39:00.839 19328 19350 I Unity   : [STATISTIC]1500;11421875;0;11421459;2170236928;16392192;4719507359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0114312;
