
07-04 11:47:45.670 29933 29959 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:48:28.246 29933 29959 I Unity   : [STATISTIC]3127;15222656;0;15222188;3781500928;13414400;8332401691;0;0;0;0;0;0;0;0;0;51094;175937;119271;0;0;0;0;27;0.0152301;
07-04 11:48:28.261 29933 29959 I Unity   : [STATISTIC]3128;15322448;0;15322136;3781615616;13414400;8332401691;0;0;0;0;0;0;0;0;0;46667;176823;108906;0;0;0;0;27;0.01533297;
07-04 11:48:28.279 29933 29959 I Unity   : [STATISTIC]3129;17759427;0;17759062;3783892992;13414400;8349178907;0;0;0;0;0;0;0;0;0;43490;184896;99375;315782;0;0;0;27;0.0177662;
07-04 11:48:28.295 29933 29959 I Unity   : [STATISTIC]3130;16096615;0;16096250;3783901184;13414400;8349178907;0;0;0;0;0;0;0;0;0;42135;184114;100834;0;0;0;0;27;0.01610625;
07-04 11:48:28.311 29933 29959 I Unity   : [STATISTIC]3131;16304635;0;16304166;3783901184;13414400;8349178907;0;0;0;0;0;0;0;0;0;43646;178854;122761;0;0;0;0;27;0.01631266;
07-04 11:48:28.326 29933 29959 I Unity   : [STATISTIC]3132;14928177;0;14927813;3783962624;13414400;8349178907;0;0;0;0;0;0;0;0;0;39948;206093;105521;0;0;0;0;27;0.01493912;
07-04 11:48:28.342 29933 29959 I Unity   : [STATISTIC]3133;15307760;0;15307240;3784220672;13414400;8349178907;0;0;0;0;0;0;0;0;0;40677;184063;130521;0;0;0;0;27;0.01526708;
07-04 11:48:28.357 29933 29959 I Unity   : [STATISTIC]3134;15843438;0;15843021;3784220672;13414400;8349147727;0;0;0;0;0;0;0;0;0;114115;185261;171927;0;0;0;0;27;0.01590292;
07-04 11:48:28.372 29933 29959 I Unity   : [STATISTIC]3135;14927187;0;14926875;3784220672;13414400;8349147727;0;0;0;0;0;0;0;0;0;44062;177083;103594;0;0;0;0;27;0.01493693;
07-04 11:48:28.388 29933 29959 I Unity   : [STATISTIC]3136;15566875;0;15566458;3784220672;13414400;8349147727;0;0;0;0;0;0;0;0;0;38333;184688;110260;0;0;0;0;27;0.01557479;
07-04 11:48:28.403 29933 29959 I Unity   : [STATISTIC]3137;15589791;0;15589271;3784491008;13414400;8349147727;0;0;0;0;0;0;0;0;0;37239;184166;111354;0;0;0;0;27;0.01559964;
07-04 11:48:28.417 29933 29959 I Unity   : [STATISTIC]3138;13962760;0;13962448;3786633216;13414400;8349172303;0;0;0;0;0;0;0;0;0;0;0;0;306615;0;0;0;27;0.01397286;
07-04 11:48:28.433 29933 29959 I Unity   : [STATISTIC]3139;15753854;0;15753386;3786633216;13414400;8349172303;0;0;0;0;0;0;0;0;0;44480;182604;104583;0;0;0;0;27;0.0157612;
07-04 11:48:28.449 29933 29959 I Unity   : [STATISTIC]3140;16342969;0;16342552;3786891264;13414400;8349172303;0;0;0;0;0;0;0;0;0;38906;178073;98385;0;0;0;0;27;0.01635292;
07-04 11:48:28.467 29933 29959 I Unity   : [STATISTIC]3141;17803854;0;17803438;3788955648;13414400;8349196879;0;0;0;0;0;0;0;0;0;48906;174427;105260;180782;0;0;0;27;0.01781255;
07-04 11:48:28.483 29933 29959 I Unity   : [STATISTIC]3142;15310312;0;15309844;3789078528;13414400;8349196879;0;0;0;0;0;0;0;0;0;41302;185364;103438;0;0;0;0;27;0.01532057;
07-04 11:48:28.498 29933 29959 I Unity   : [STATISTIC]3143;15148906;0;15148438;3789078528;13414400;8349196879;0;0;0;0;0;0;0;0;0;38803;178490;100313;0;0;0;0;27;0.01515682;
07-04 11:48:28.513 29933 29959 I Unity   : [STATISTIC]3144;15513594;0;15513021;3789344768;13414400;8349196879;0;0;0;0;0;0;0;0;0;37865;204688;97448;0;0;0;0;27;0.01552266;
07-04 11:48:28.529 29933 29959 I Unity   : [STATISTIC]3145;15824843;0;15824375;3789336576;13414400;8349196879;0;0;0;0;0;0;0;0;0;38958;181563;110625;0;0;0;0;27;0.01583281;
07-04 11:48:28.545 29933 29959 I Unity   : [STATISTIC]3146;15857135;0;15856771;3789336576;13414400;8349196879;0;0;0;0;0;0;0;0;0;48281;178437;104896;0;0;0;0;27;0.01586661;
07-04 11:48:28.561 29933 29959 I Unity   : [STATISTIC]3147;16190469;0;16189740;3790127104;13414400;8365974095;0;0;0;0;0;0;0;0;0;42812;179583;97083;0;0;0;0;27;0.01619984;
07-04 11:48:28.578 29933 29959 I Unity   : [STATISTIC]3148;17229635;0;17229062;3790696448;13414400;8365974095;0;0;0;0;0;0;0;0;0;48229;186354;99427;0;0;0;0;27;0.01724255;
07-04 11:48:28.595 29933 29959 I Unity   : [STATISTIC]3149;17131980;0;17131458;3790696448;13414400;8365974095;0;0;0;0;0;0;0;0;0;38854;193542;151719;0;0;0;0;27;0.01713557;
07-04 11:48:28.611 29933 29959 I Unity   : [STATISTIC]3150;16050417;0;16050000;3790704640;13414400;8365974095;0;0;0;0;0;0;0;0;0;42343;178073;104219;0;0;0;0;27;0.01605979;
07-04 11:48:28.629 29933 29959 I Unity   : [STATISTIC]3151;17242396;0;17241771;3792928768;13414400;8365978191;0;0;0;0;0;0;0;0;0;40886;182084;100990;356250;0;0;0;27;0.01725177;
07-04 11:48:28.645 29933 29959 I Unity   : [STATISTIC]3152;16375208;0;16374896;3793203200;13414400;8365982287;0;0;0;0;0;0;0;0;0;46406;236615;113489;0;0;0;0;27;0.0163863;
07-04 11:48:28.662 29933 29959 I Unity   : [STATISTIC]3153;16420625;0;16420313;3793719296;13414400;8365982287;0;0;0;0;0;0;0;0;0;47969;182552;106511;0;0;0;0;27;0.01642771;
07-04 11:48:28.680 29933 29959 I Unity   : [STATISTIC]3154;18293229;0;18292760;3796058112;13414400;8382771791;0;0;0;0;0;0;0;0;0;41250;208958;119687;203385;0;0;0;27;0.01830359;
07-04 11:48:28.697 29933 29959 I Unity   : [STATISTIC]3155;17516979;0;17516614;3798196224;13414400;8382796367;0;0;0;0;0;0;0;0;0;44010;180156;99532;173750;0;0;0;27;0.01752526;
07-04 11:48:28.716 29933 29959 I Unity   : [STATISTIC]3156;18160781;0;18160313;3800223744;13414400;8382849563;0;0;0;0;0;0;0;0;0;45260;184740;111563;312605;0;0;0;27;0.0181712;
07-04 11:48:28.734 29933 29959 I Unity   : [STATISTIC]3157;18527396;0;18527083;3800698880;13414400;8382849563;0;0;0;0;0;0;0;0;0;39114;186146;122135;0;0;0;0;27;0.01853906;
07-04 11:48:28.752 29933 29959 I Unity   : [STATISTIC]3158;17496563;0;17496042;3802832896;13414400;8382882507;0;0;0;0;0;0;0;0;0;41042;178490;101927;329010;0;0;0;27;0.01750203;
07-04 11:48:28.768 29933 29959 I Unity   : [STATISTIC]3159;16395625;0;16395156;3803082752;13414400;8382882507;0;0;0;0;0;0;0;0;0;43750;178385;114635;0;0;0;0;27;0.01640354;
07-04 11:48:28.788 29933 29959 I Unity   : [STATISTIC]3160;20326406;0;20325885;3805360128;13414400;8382882507;0;0;0;0;0;0;0;0;0;40417;186042;101406;189010;0;0;0;27;0.02034219;
07-04 11:48:28.806 29933 29959 I Unity   : [STATISTIC]3161;17820885;0;17820261;3807567872;13414400;8399659723;0;0;0;0;0;0;0;0;0;75105;343177;190208;211979;0;0;0;27;0.01782625;
07-04 11:48:28.824 29933 29959 I Unity   : [STATISTIC]3162;17855834;0;17855364;3808370688;13414400;8399659723;0;0;0;0;0;0;0;0;0;51094;203438;129062;0;0;0;0;27;0.01786437;
07-04 11:48:28.840 29933 29959 I Unity   : [STATISTIC]3163;16072448;0;16071979;3809140736;13414400;8399659723;0;0;0;0;0;0;0;0;0;39895;185990;100156;0;0;0;0;27;0.01608245;
07-04 11:48:28.859 29933 29959 I Unity   : [STATISTIC]3164;19067500;0;19067188;3809411072;13414400;8399659723;0;0;0;0;0;0;0;0;0;35729;176927;114687;0;0;0;0;27;0.01907969;
07-04 11:48:28.875 29933 29959 I Unity   : [STATISTIC]3165;15857135;0;15856667;3809411072;13414400;8399659723;0;0;0;0;0;0;0;0;0;39375;181146;124271;0;0;0;0;27;0.01586359;
07-04 11:48:28.890 29933 29959 I Unity   : [STATISTIC]3166;15420677;0;15420313;3809411072;13414400;8416436939;0;0;0;0;0;0;0;0;0;70937;178125;102865;0;0;0;0;27;0.01543005;
07-04 11:48:28.906 29933 29959 I Unity   : [STATISTIC]3167;15586094;0;15585730;3809923072;13414400;8416436939;0;0;0;0;0;0;0;0;0;49167;178229;105938;0;0;0;0;27;0.01559375;
07-04 11:48:28.923 29933 29959 I Unity   : [STATISTIC]3168;16677292;0;16676770;3812204544;13414400;8416493899;0;0;0;0;0;0;0;0;0;41822;181771;101250;314844;0;0;0;27;0.0166876;
07-04 11:48:28.940 29933 29959 I Unity   : [STATISTIC]3169;16888177;0;16887657;3812204544;13414400;8416493899;0;0;0;0;0;0;0;0;0;44583;212813;117604;0;0;0;0;27;0.01689755;
07-04 11:48:28.957 29933 29959 I Unity   : [STATISTIC]3170;16977604;0;16977031;3812204544;13414400;8416493899;0;0;0;0;0;0;0;0;0;45208;201094;128698;0;0;0;0;27;0.0169851;
07-04 11:48:28.973 29933 29959 I Unity   : [STATISTIC]3171;16815573;0;16815208;3814576128;13414400;8416510283;0;0;0;0;0;0;0;0;0;44167;182083;103750;283385;0;0;0;27;0.01682573;
07-04 11:48:28.988 29933 29959 I Unity   : [STATISTIC]3172;15004063;0;15003698;3814576128;13414400;8416510283;0;0;0;0;0;0;0;0;0;43385;181875;100781;0;0;0;0;27;0.01501255;
07-04 11:48:29.004 29933 29959 I Unity   : [STATISTIC]3173;15830312;0;15829948;3815346176;13414400;8416510283;0;0;0;0;0;0;0;0;0;44948;175417;105625;0;0;0;0;27;0.01583854;
07-04 11:48:29.023 29933 29959 I Unity   : [STATISTIC]3174;18634167;0;18633645;3817414656;13414400;8416518475;0;0;0;0;0;0;0;0;0;66823;181042;128645;292343;0;0;0;27;0.01864328;
07-04 11:48:29.040 29933 29959 I Unity   : [STATISTIC]3175;16857917;0;16857448;3817414656;13414400;8416518475;0;0;0;0;0;0;0;0;0;50000;209948;108906;0;0;0;0;27;0.01686771;
07-04 11:48:29.056 29933 29959 I Unity   : [STATISTIC]3176;16286302;0;16285885;3819896832;13414400;8433295691;0;0;0;0;0;0;0;0;0;36718;176198;99219;491875;0;0;0;27;0.01629542;
07-04 11:48:29.073 29933 29959 I Unity   : [STATISTIC]3177;16080573;0;16080104;3819958272;13414400;8433295691;0;0;0;0;0;0;0;0;0;44323;179271;115052;0;0;0;0;27;0.0160876;
07-04 11:48:29.088 29933 29959 I Unity   : [STATISTIC]3178;15752500;0;15751979;3819958272;13414400;8433295691;0;0;0;0;0;0;0;0;0;43073;217343;100104;0;0;0;0;27;0.0157651;
07-04 11:48:29.105 29933 29959 I Unity   : [STATISTIC]3179;16506198;0;16505834;3819958272;13414400;8433264091;0;0;0;0;0;0;0;0;0;39271;202708;124479;0;0;0;0;27;0.01651682;
07-04 11:48:29.123 29933 29959 I Unity   : [STATISTIC]3180;18915833;0;18915521;3821023232;13414400;8450041307;0;0;0;0;0;0;0;0;0;43229;175208;108021;0;0;0;0;27;0.01892875;
07-04 11:48:29.139 29933 29959 I Unity   : [STATISTIC]3181;15412448;0;15411980;3821023232;13414400;8450041307;0;0;0;0;0;0;0;0;0;38437;190885;103177;0;0;0;0;27;0.01541906;
07-04 11:48:29.156 29933 29959 I Unity   : [STATISTIC]3182;17304219;0;17303802;3823374336;13414400;8450041307;0;0;0;0;0;0;0;0;0;85364;183177;102396;206250;0;0;0;27;0.01731302;
07-04 11:48:29.172 29933 29959 I Unity   : [STATISTIC]3183;16061979;0;16061563;3823374336;13414400;8450041307;0;0;0;0;0;0;0;0;0;41770;178854;137396;0;0;0;0;27;0.01607328;
07-04 11:48:29.192 29933 29959 I Unity   : [STATISTIC]3184;19482708;0;19482240;3825684480;13414400;8450049499;0;0;0;0;0;0;0;0;0;72291;176875;99791;211146;0;0;0;27;0.01949417;
07-04 11:48:29.209 29933 29959 I Unity   : [STATISTIC]3185;16885573;0;16885156;3827740672;13414400;8450100839;0;0;0;0;0;0;0;0;0;42031;210521;102916;537656;0;0;0;27;0.01689177;
07-04 11:48:29.226 29933 29959 I Unity   : [STATISTIC]3186;17924062;0;17923542;3830267904;13414400;8450125927;0;0;0;0;0;0;0;0;0;43698;177135;102032;386719;0;0;0;27;0.01793333;
07-04 11:48:29.244 29933 29959 I Unity   : [STATISTIC]3187;17396511;0;17396198;3830308864;13414400;8450125927;0;0;0;0;0;0;0;0;0;45364;176667;97604;0;0;0;0;27;0.01741073;
07-04 11:48:29.260 29933 29959 I Unity   : [STATISTIC]3188;16102240;0;16101510;3830308864;13414400;8450125927;0;0;0;0;0;0;0;0;0;42083;187240;121302;0;0;0;0;27;0.01610734;
07-04 11:48:29.276 29933 29959 I Unity   : [STATISTIC]3189;16107291;0;16106875;3830308864;13414400;8450095895;0;0;0;0;0;0;0;0;0;43489;182864;105052;0;0;0;0;27;0.01611609;
07-04 11:48:29.292 29933 29959 I Unity   : [STATISTIC]3190;15467135;0;15466719;3830308864;13414400;8450095895;0;0;0;0;0;0;0;0;0;37239;175886;101875;0;0;0;0;27;0.01547677;
07-04 11:48:29.307 29933 29959 I Unity   : [STATISTIC]3191;15418907;0;15418541;3830308864;13414400;8450095895;0;0;0;0;0;0;0;0;0;35469;180521;96302;0;0;0;0;27;0.01542734;
07-04 11:48:29.323 29933 29959 I Unity   : [STATISTIC]3192;16252604;0;16252240;3830820864;13414400;8450095895;0;0;0;0;0;0;0;0;0;42344;213594;104896;0;0;0;0;27;0.01626099;
07-04 11:48:29.343 29933 29959 I Unity   : [STATISTIC]3193;19049740;0;19049167;3831570432;13414400;8466873111;0;0;0;0;0;0;0;0;0;40938;174010;99584;0;0;0;0;27;0.01906354;
07-04 11:48:29.360 29933 29959 I Unity   : [STATISTIC]3194;17939375;0;17939010;3833663488;13414400;8466925619;0;0;0;0;0;0;0;0;0;42291;204791;113177;311094;0;0;0;27;0.01794411;
07-04 11:48:29.377 29933 29959 I Unity   : [STATISTIC]3195;17075781;0;17075208;3836010496;13414400;8483743467;0;0;0;0;0;0;0;0;0;51094;176250;99010;328854;0;0;0;27;0.01708646;
07-04 11:48:29.395 29933 29959 I Unity   : [STATISTIC]3196;17413177;0;17412708;3838078976;13414400;8483743467;0;0;0;0;0;0;0;0;0;47292;179271;106615;247031;0;0;0;27;0.01742146;
07-04 11:48:29.413 29933 29959 I Unity   : [STATISTIC]3197;17996250;0;17995885;3840110592;13414400;8483743467;0;0;0;0;0;0;0;0;0;46614;186562;106354;195625;0;0;0;27;0.01800589;
07-04 11:48:29.429 29933 29959 I Unity   : [STATISTIC]3198;16101198;0;16100782;3840909312;13414400;8483743467;0;0;0;0;0;0;0;0;0;48334;178750;101250;0;0;0;0;27;0.01610922;
07-04 11:48:29.445 29933 29959 I Unity   : [STATISTIC]3199;16031562;0;16030989;3841134592;13414400;8500520683;0;0;0;0;0;0;0;0;0;40729;186667;108698;0;0;0;0;27;0.01604068;
07-04 11:48:29.460 29933 29959 I Unity   : [STATISTIC]3200;15022917;0;15022396;3841277952;13414400;8500520683;0;0;0;0;0;0;0;0;0;41094;185989;102395;0;0;0;0;27;0.01503177;
07-04 11:48:29.476 29933 29959 I Unity   : [STATISTIC]3201;16347969;0;16347553;3841277952;13414400;8500520683;0;0;0;0;0;0;0;0;0;39115;177136;113125;0;0;0;0;27;0.01635703;
07-04 11:48:29.493 29933 29959 I Unity   : [STATISTIC]3202;16961666;0;16961198;3844485120;13414400;8500537067;0;0;0;0;0;0;0;0;0;38333;182500;99583;253959;0;0;0;27;0.01697078;
07-04 11:48:29.512 29933 29959 I Unity   : [STATISTIC]3203;18662500;0;18662031;3846643712;13414400;8500537067;0;0;0;0;0;0;0;0;0;41250;172500;188385;617865;0;0;0;27;0.01867177;
07-04 11:48:29.528 29933 29959 I Unity   : [STATISTIC]3204;16227760;0;16227448;3847057408;13414400;8517314283;0;0;0;0;0;0;0;0;0;680521;183386;128229;0;0;0;0;27;0.0162387;
07-04 11:48:29.546 29933 29959 I Unity   : [STATISTIC]3205;17365104;0;17364531;3847561216;13414400;8517314283;0;0;0;0;0;0;0;0;0;534166;181042;162240;0;0;0;0;27;0.01737;
07-04 11:48:29.565 29933 29959 I Unity   : [STATISTIC]3206;19402969;0;19401563;3849801728;13414400;8517338859;0;0;0;0;0;0;0;0;0;49011;174687;222708;282395;0;0;0;27;0.01939495;
07-04 11:48:29.583 29933 29959 I Unity   : [STATISTIC]3207;17700625;0;17700208;3852701696;13414400;8517347051;0;0;0;0;0;0;0;0;0;61354;190729;183333;268020;0;0;0;27;0.01774708;
07-04 11:48:29.599 29933 29959 I Unity   : [STATISTIC]3208;16521459;0;16520989;3852746752;13414400;8534124267;0;0;0;0;0;0;0;0;0;42031;180104;152187;0;0;0;0;27;0.01653057;
07-04 11:48:29.616 29933 29959 I Unity   : [STATISTIC]3209;16350416;0;16349948;3852746752;13414400;8534124267;0;0;0;0;0;0;0;0;0;58698;250938;148385;0;0;0;0;27;0.01635927;
07-04 11:48:29.636 29933 29959 I Unity   : [STATISTIC]3210;20493021;0;20492395;3855552512;13414400;8534140651;0;0;0;0;0;0;0;0;0;41875;193125;97917;200365;0;0;0;27;0.02049698;
07-04 11:48:29.655 29933 29959 I Unity   : [STATISTIC]3211;18349792;0;18349322;3858141184;13414400;8550938347;0;0;0;0;0;0;0;0;0;43541;187083;102187;198594;0;0;0;27;0.01838151;
07-04 11:48:29.677 29933 29959 I Unity   : [STATISTIC]3212;22312135;0;22311719;3860668416;13414400;8550991543;0;0;0;0;0;0;0;0;0;71198;345416;199531;346562;0;0;0;27;0.0223237;
07-04 11:48:29.697 29933 29959 I Unity   : [STATISTIC]3213;19750364;0;19749896;3862777856;13414400;8550999735;0;0;0;0;0;0;0;0;0;41302;184323;103333;261354;0;0;0;27;0.01976;
07-04 11:48:29.714 29933 29959 I Unity   : [STATISTIC]3214;17127396;0;17127031;3862777856;13414400;8550999735;0;0;0;0;0;0;0;0;0;43177;185625;103542;0;0;0;0;27;0.01713234;
07-04 11:48:29.733 29933 29959 I Unity   : [STATISTIC]3215;18762812;0;18762396;3863031808;13414400;8550999735;0;0;0;0;0;0;0;0;0;40990;183385;240938;0;0;0;0;27;0.0187763;
07-04 11:48:29.749 29933 29959 I Unity   : [STATISTIC]3216;16359479;0;16359063;3863277568;13414400;8550999735;0;0;0;0;0;0;0;0;0;42188;185104;106667;0;0;0;0;27;0.01636609;
07-04 11:48:29.764 29933 29959 I Unity   : [STATISTIC]3217;15487188;0;15486718;3863277568;13414400;8550999735;0;0;0;0;0;0;0;0;0;41042;178906;104688;0;0;0;0;27;0.01549474;
07-04 11:48:29.785 29933 29959 I Unity   : [STATISTIC]3218;20628073;0;20627552;3865370624;13414400;8551016119;0;0;0;0;0;0;0;0;0;42708;176562;106041;462709;0;0;0;27;0.02063865;
07-04 11:48:29.802 29933 29959 I Unity   : [STATISTIC]3219;16934479;0;16934011;3865370624;13414400;8551016119;0;0;0;0;0;0;0;0;0;48229;197500;121302;0;0;0;0;27;0.01694401;
07-04 11:48:29.820 29933 29959 I Unity   : [STATISTIC]3220;18066146;0;18065782;3867639808;13414400;8551053615;0;0;0;0;0;0;0;0;0;45625;179583;101875;463594;0;0;0;27;0.01807531;
07-04 11:48:29.838 29933 29959 I Unity   : [STATISTIC]3221;17970052;0;17969531;3870023680;13414400;8551071311;0;0;0;0;0;0;0;0;0;50260;183854;123646;302396;0;0;0;27;0.01797734;
07-04 11:48:29.856 29933 29959 I Unity   : [STATISTIC]3222;18068021;0;18067656;3870023680;13414400;8551071311;0;0;0;0;0;0;0;0;0;60781;375053;187240;0;0;0;0;27;0.01807687;
07-04 11:48:29.874 29933 29959 I Unity   : [STATISTIC]3223;17420260;0;17419844;3870023680;13414400;8551071311;0;0;0;0;0;0;0;0;0;39740;189427;106667;0;0;0;0;27;0.01742984;
07-04 11:48:29.890 29933 29959 I Unity   : [STATISTIC]3224;16056823;0;16056354;3870023680;13414400;8551039627;0;0;0;0;0;0;0;0;0;40000;180521;104844;0;0;0;0;27;0.01606615;
07-04 11:48:29.906 29933 29959 I Unity   : [STATISTIC]3225;16219791;0;16219427;3870818304;13414400;8551039627;0;0;0;0;0;0;0;0;0;48386;183489;103958;0;0;0;0;27;0.01622911;
07-04 11:48:29.921 29933 29959 I Unity   : [STATISTIC]3226;15340052;0;15339687;3871338496;13414400;8551039627;0;0;0;0;0;0;0;0;0;41093;176511;100000;0;0;0;0;27;0.01535021;
07-04 11:48:29.937 29933 29959 I Unity   : [STATISTIC]3227;15648490;0;15648072;3871588352;13414400;8567816843;0;0;0;0;0;0;0;0;0;44375;182083;98177;0;0;0;0;27;0.01565708;
07-04 11:48:29.952 29933 29959 I Unity   : [STATISTIC]3228;14683854;0;14683125;3873865728;13414400;8567833227;0;0;0;0;0;0;0;0;0;0;0;0;225417;0;0;0;27;0.01469083;
07-04 11:48:29.969 29933 29959 I Unity   : [STATISTIC]3229;17309375;0;17309062;3876139008;13414400;8584635019;0;0;0;0;0;0;0;0;0;48229;181406;111770;195365;0;0;0;27;0.01732276;
07-04 11:48:29.986 29933 29959 I Unity   : [STATISTIC]3230;17443229;0;17442917;3878182912;13414400;8584635019;0;0;0;0;0;0;0;0;0;36615;178386;102448;505313;0;0;0;27;0.01745505;
07-04 11:48:30.002 29933 29959 I Unity   : [STATISTIC]3231;16130469;0;16130052;3878182912;13414400;8584635019;0;0;0;0;0;0;0;0;0;43854;180053;99323;0;0;0;0;27;0.01614062;
07-04 11:48:30.020 29933 29959 I Unity   : [STATISTIC]3232;17323959;0;17323437;3880267776;13414400;8584643211;0;0;0;0;0;0;0;0;0;38750;180364;100625;304323;0;0;0;27;0.01733307;
07-04 11:48:30.038 29933 29959 I Unity   : [STATISTIC]3233;18363073;0;18362656;3883302912;13414400;8584651403;0;0;0;0;0;0;0;0;0;47761;223958;98177;284375;0;0;0;27;0.01837167;
07-04 11:48:30.057 29933 29959 I Unity   : [STATISTIC]3234;19003125;0;19002500;3885559808;13414400;8601445003;0;0;0;0;0;0;0;0;0;63334;343751;179740;190312;0;0;0;27;0.01901042;
07-04 11:48:30.075 29933 29959 I Unity   : [STATISTIC]3235;17935782;0;17935260;3887960064;13414400;8601490455;0;0;0;0;0;0;0;0;0;46042;184010;133802;315000;0;0;0;27;0.01794662;
07-04 11:48:30.094 29933 29959 I Unity   : [STATISTIC]3236;18692031;0;18691719;3890229248;13414400;8601522903;0;0;0;0;0;0;0;0;0;38073;281094;100052;326875;0;0;0;27;0.0187001;
07-04 11:48:30.112 29933 29959 I Unity   : [STATISTIC]3237;18377240;0;18376615;3892514816;13414400;8601539287;0;0;0;0;0;0;0;0;0;40105;180104;97240;207188;0;0;0;27;0.01838672;
07-04 11:48:30.129 29933 29959 I Unity   : [STATISTIC]3238;17207968;0;17207604;3892785152;13414400;8601539287;0;0;0;0;0;0;0;0;0;44115;183698;117292;0;0;0;0;27;0.01721865;
07-04 11:48:30.147 29933 29959 I Unity   : [STATISTIC]3239;17078386;0;17077968;3892785152;13414400;8601539287;0;0;0;0;0;0;0;0;0;42083;187760;98958;0;0;0;0;27;0.01708979;
07-04 11:48:30.162 29933 29959 I Unity   : [STATISTIC]3240;15853906;0;15853594;3892785152;13414400;8601539287;0;0;0;0;0;0;0;0;0;46406;213958;149166;0;0;0;0;27;0.01585943;
07-04 11:48:30.179 29933 29959 I Unity   : [STATISTIC]3241;16972395;0;16972031;3895164928;13414400;8601593287;0;0;0;0;0;0;0;0;0;45729;188177;108125;423750;0;0;0;27;0.0169887;
07-04 11:48:30.197 29933 29959 I Unity   : [STATISTIC]3242;18019271;0;18018750;3897966592;13414400;8601597383;0;0;0;0;0;0;0;0;0;41354;188802;100052;300052;0;0;0;27;0.01802938;
07-04 11:48:30.214 29933 29959 I Unity   : [STATISTIC]3243;16923906;0;16923594;3897966592;13414400;8601601479;0;0;0;0;0;0;0;0;0;51667;182708;108489;0;0;0;0;27;0.01693292;
07-04 11:48:30.233 29933 29959 I Unity   : [STATISTIC]3244;18428281;0;18427917;3898208256;13414400;8601576727;0;0;0;0;0;0;0;0;0;42500;181406;112500;0;0;0;0;27;0.01844266;
07-04 11:48:30.248 29933 29959 I Unity   : [STATISTIC]3245;15744584;0;15744115;3898740736;13414400;8601576727;0;0;0;0;0;0;0;0;0;43906;213177;101875;0;0;0;0;27;0.0157525;
07-04 11:48:30.264 29933 29959 I Unity   : [STATISTIC]3246;15144739;0;15144427;3898740736;13414400;8618353943;0;0;0;0;0;0;0;0;0;45469;183177;120469;0;0;0;0;27;0.01515469;
07-04 11:48:30.280 29933 29959 I Unity   : [STATISTIC]3247;16024844;0;16024479;3898740736;13414400;8618353943;0;0;0;0;0;0;0;0;0;45573;252083;100416;0;0;0;0;27;0.01603271;
07-04 11:48:30.296 29933 29959 I Unity   : [STATISTIC]3248;16152552;0;16152187;3898740736;13414400;8618353943;0;0;0;0;0;0;0;0;0;38958;182291;101407;0;0;0;0;27;0.0161624;
07-04 11:48:30.312 29933 29959 I Unity   : [STATISTIC]3249;16593073;0;16592709;3898994688;13414400;8618353943;0;0;0;0;0;0;0;0;0;39948;187708;100781;0;0;0;0;27;0.01660141;
07-04 11:48:30.328 29933 29959 I Unity   : [STATISTIC]3250;15449063;0;15448541;3898994688;13414400;8618353943;0;0;0;0;0;0;0;0;0;36563;194947;100104;0;0;0;0;27;0.01544677;
07-04 11:48:30.344 29933 29959 I Unity   : [STATISTIC]3251;16252708;0;16252344;3899473920;13414400;8635131159;0;0;0;0;0;0;0;0;0;46980;184896;108385;0;0;0;0;27;0.01632479;
07-04 11:48:30.361 29933 29959 I Unity   : [STATISTIC]3252;16518542;0;16518073;3899473920;13414400;8635131159;0;0;0;0;0;0;0;0;0;44532;176719;102812;0;0;0;0;27;0.01652667;
07-04 11:48:30.378 29933 29959 I Unity   : [STATISTIC]3253;16856927;0;16856511;3901689856;13414400;8635154623;0;0;0;0;0;0;0;0;0;40000;184271;102708;297188;0;0;0;27;0.01686771;
07-04 11:48:30.396 29933 29959 I Unity   : [STATISTIC]3254;18077709;0;18077291;3903950848;13414400;8635171119;0;0;0;0;0;0;0;0;0;40417;185052;99948;304167;0;0;0;27;0.01808667;
07-04 11:48:30.417 29933 29959 I Unity   : [STATISTIC]3255;20894791;0;20894479;3908550656;13414400;8635220271;0;0;0;0;0;0;0;0;0;36407;199479;109688;453385;0;0;0;27;0.02090542;
07-04 11:48:30.437 29933 29959 I Unity   : [STATISTIC]3256;20138021;0;20137500;3910606848;13414400;8635250387;0;0;0;0;0;0;0;0;0;45208;180521;105313;330313;0;0;0;27;0.02014932;
07-04 11:48:30.453 29933 29959 I Unity   : [STATISTIC]3257;16254948;0;16254583;3911127040;13414400;8635250387;0;0;0;0;0;0;0;0;0;62604;185781;142344;0;0;0;0;27;0.01621245;
07-04 11:48:30.471 29933 29959 I Unity   : [STATISTIC]3258;17883906;0;17883281;3914051584;13414400;8635250387;0;0;0;0;0;0;0;0;0;35260;183750;108906;442917;0;0;0;27;0.01797974;
