
07-04 11:44:45.390 26359 26384 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:45:15.705 26359 26384 I Unity   : [STATISTIC]2391;15436198;0;15435781;3005648896;13062144;6632275463;0;0;0;0;0;0;0;0;0;34011;152292;88802;258750;0;0;0;27;0.01544781;
07-04 11:45:15.720 26359 26384 I Unity   : [STATISTIC]2392;15332188;0;15331666;3007852544;13062144;6632279559;0;0;0;0;0;0;0;0;0;46407;151562;125000;284114;0;0;0;27;0.01533776;
07-04 11:45:15.733 26359 26384 I Unity   : [STATISTIC]2393;13250885;0;13250313;3009884160;13062144;6632314023;0;0;0;0;0;0;0;0;0;0;0;0;297032;0;0;0;27;0.01326271;
07-04 11:45:15.747 26359 26384 I Unity   : [STATISTIC]2394;13841355;0;13840885;3010154496;13062144;6632314023;0;0;0;0;0;0;0;0;0;29948;150469;91719;0;0;0;0;27;0.01385031;
07-04 11:45:15.760 26359 26384 I Unity   : [STATISTIC]2395;13402812;0;13402396;3010154496;13062144;6632314023;0;0;0;0;0;0;0;0;0;30573;160000;85625;0;0;0;0;27;0.01341276;
07-04 11:45:15.774 26359 26384 I Unity   : [STATISTIC]2396;13165052;0;13164635;3010154496;13062144;6632314023;0;0;0;0;0;0;0;0;0;30625;145625;91093;0;0;0;0;27;0.01317208;
07-04 11:45:15.787 26359 26384 I Unity   : [STATISTIC]2397;13389844;0;13389323;3010383872;13062144;6632314023;0;0;0;0;0;0;0;0;0;33802;143750;93385;0;0;0;0;27;0.01339932;
07-04 11:45:15.798 26359 26384 I Unity   : [STATISTIC]2398;10956042;0;10955468;3010383872;13062144;6632314023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01095;
07-04 11:45:15.819 26359 26384 I Unity   : [STATISTIC]2399;13202865;0;13202344;3010383872;13062144;6632314023;0;0;0;0;0;0;0;0;0;34584;151407;101146;0;0;0;0;27;0.01326354;
07-04 11:45:15.838 26359 26384 I Unity   : [STATISTIC]2400;26560468;0;26560052;3010383872;13062144;6632314023;0;0;0;0;0;0;0;0;0;30521;143802;804271;0;0;0;0;27;0.02656562;
07-04 11:45:15.861 26359 26384 I Unity   : [STATISTIC]2401;15008542;0;15007916;3010654208;13062144;6632314023;0;0;0;0;0;0;0;0;0;48855;284948;181823;0;0;0;0;27;0.0150401;
07-04 11:45:15.875 26359 26384 I Unity   : [STATISTIC]2402;22544167;0;22543542;3010654208;13062144;6632314023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.02255203;
07-04 11:45:15.890 26359 26384 I Unity   : [STATISTIC]2403;14582657;0;14582187;3010736128;13062144;6632314023;0;0;0;0;0;0;0;0;0;81979;270260;234323;0;0;0;0;27;0.01459323;
07-04 11:45:15.904 26359 26384 I Unity   : [STATISTIC]2404;13868958;0;13868438;3011211264;13062144;6632314023;0;0;0;0;0;0;0;0;0;605729;155312;149167;0;0;0;0;27;0.01387703;
07-04 11:45:15.915 26359 26384 I Unity   : [STATISTIC]2405;10714427;0;10713959;3011211264;13062144;6632314023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01072771;
07-04 11:45:15.930 26359 26384 I Unity   : [STATISTIC]2406;15464115;0;15463698;3011690496;13062144;6632314023;0;0;0;0;0;0;0;0;0;455104;169479;135156;0;0;0;0;27;0.01547323;
07-04 11:45:15.947 26359 26384 I Unity   : [STATISTIC]2407;16615625;0;16615104;3012624384;13062144;6632314023;0;0;0;0;0;0;0;0;0;40260;206406;172552;0;0;0;0;27;0.01662818;
07-04 11:45:15.962 26359 26384 I Unity   : [STATISTIC]2408;15102708;0;15102240;3012878336;13062144;6649091239;0;0;0;0;0;0;0;0;0;43333;155781;179896;0;0;0;0;27;0.0151074;
07-04 11:45:15.977 26359 26384 I Unity   : [STATISTIC]2409;13021667;0;13021146;3013054464;13062144;6649091239;0;0;0;0;0;0;0;0;0;63437;153438;130521;0;0;0;0;27;0.01303266;
07-04 11:45:15.993 26359 26384 I Unity   : [STATISTIC]2410;17913698;0;17913282;3015266304;13062144;6649107623;0;0;0;0;0;0;0;0;0;33281;149375;227969;305209;0;0;0;27;0.01792443;
07-04 11:45:16.008 26359 26384 I Unity   : [STATISTIC]2411;15667812;0;15667344;3017293824;13062144;6649124007;0;0;0;0;0;0;0;0;0;31875;143906;98907;276719;0;0;0;27;0.01567573;
07-04 11:45:16.024 26359 26384 I Unity   : [STATISTIC]2412;15532604;0;15532135;3019755520;13062144;6665909415;0;0;0;0;0;0;0;0;0;29635;148125;91354;168542;0;0;0;27;0.01554177;
07-04 11:45:16.038 26359 26384 I Unity   : [STATISTIC]2413;14359219;0;14358750;3020013568;13062144;6665909415;0;0;0;0;0;0;0;0;0;39375;148385;97604;0;0;0;0;27;0.0143712;
07-04 11:45:16.054 26359 26384 I Unity   : [STATISTIC]2414;15630573;0;15630104;3022163968;13062144;6665925799;0;0;0;0;0;0;0;0;0;30104;148854;94323;160677;0;0;0;27;0.01560594;
07-04 11:45:16.067 26359 26384 I Unity   : [STATISTIC]2415;13458698;0;13458125;3022266368;13062144;6665925799;0;0;0;0;0;0;0;0;0;28959;153021;96406;0;0;0;0;27;0.01350375;
07-04 11:45:16.079 26359 26384 I Unity   : [STATISTIC]2416;11336355;0;11335885;3022266368;13062144;6665925799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01134406;
07-04 11:45:16.093 26359 26384 I Unity   : [STATISTIC]2417;13694115;0;13693645;3022716928;13062144;6665925799;0;0;0;0;0;0;0;0;0;40052;147344;100677;0;0;0;0;27;0.01370656;
07-04 11:45:16.107 26359 26384 I Unity   : [STATISTIC]2418;14993750;0;14993333;3024830464;13062144;6665950375;0;0;0;0;0;0;0;0;0;28646;151927;91146;264115;0;0;0;27;0.01500432;
07-04 11:45:16.123 26359 26384 I Unity   : [STATISTIC]2419;15886198;0;15885573;3027357696;13062144;6666001547;0;0;0;0;0;0;0;0;0;28750;146771;89115;313021;0;0;0;27;0.01589495;
07-04 11:45:16.137 26359 26384 I Unity   : [STATISTIC]2420;14110520;0;14110052;3027599360;13062144;6666001547;0;0;0;0;0;0;0;0;0;29844;188802;91250;0;0;0;0;27;0.01412094;
07-04 11:45:16.153 26359 26384 I Unity   : [STATISTIC]2421;15202812;0;15202396;3029946368;13062144;6666009739;0;0;0;0;0;0;0;0;0;34271;148229;93072;321823;0;0;0;27;0.01521255;
07-04 11:45:16.164 26359 26384 I Unity   : [STATISTIC]2422;11481718;0;11481198;3029946368;13062144;6666009739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01148875;
07-04 11:45:16.178 26359 26384 I Unity   : [STATISTIC]2423;13407083;0;13406667;3029946368;13062144;6666009739;0;0;0;0;0;0;0;0;0;29792;156823;89427;0;0;0;0;27;0.01341932;
07-04 11:45:16.193 26359 26384 I Unity   : [STATISTIC]2424;14189895;0;14189479;3030204416;13062144;6666009739;0;0;0;0;0;0;0;0;0;33021;150416;90937;0;0;0;0;27;0.01419932;
07-04 11:45:16.209 26359 26384 I Unity   : [STATISTIC]2425;16731927;0;16731406;3032608768;13062144;6666017931;0;0;0;0;0;0;0;0;0;30677;143385;86510;324948;0;0;0;27;0.01674094;
07-04 11:45:16.225 26359 26384 I Unity   : [STATISTIC]2426;15973698;0;15973125;3034718208;13062144;6666026123;0;0;0;0;0;0;0;0;0;97135;149427;131563;256510;0;0;0;27;0.01598177;
07-04 11:45:16.239 26359 26384 I Unity   : [STATISTIC]2427;14425469;0;14425052;3034865664;13062144;6682803339;0;0;0;0;0;0;0;0;0;29115;155573;86510;0;0;0;0;27;0.01440849;
07-04 11:45:16.254 26359 26384 I Unity   : [STATISTIC]2428;13012448;0;13011979;3034865664;13062144;6682803339;0;0;0;0;0;0;0;0;0;35573;150313;112031;0;0;0;0;27;0.0130726;
07-04 11:45:16.269 26359 26384 I Unity   : [STATISTIC]2429;15025468;0;15025000;3036966912;13062144;6682827915;0;0;0;0;0;0;0;0;0;0;0;0;195364;0;0;0;27;0.01503552;
07-04 11:45:16.291 26359 26384 I Unity   : [STATISTIC]2430;15926250;0;15925781;3037208576;13062144;6699605131;0;0;0;0;0;0;0;0;0;33177;150677;105313;0;0;0;0;27;0.01593417;
07-04 11:45:16.307 26359 26384 I Unity   : [STATISTIC]2431;24033698;0;24033281;3039399936;13062144;6699613323;0;0;0;0;0;0;0;0;0;35469;157656;124166;214948;0;0;0;27;0.0240437;
07-04 11:45:16.323 26359 26384 I Unity   : [STATISTIC]2432;15469219;0;15468750;3039399936;13062144;6699613323;0;0;0;0;0;0;0;0;0;47448;284532;170573;0;0;0;0;27;0.0154449;
07-04 11:45:16.337 26359 26384 I Unity   : [STATISTIC]2433;14279531;0;14279011;3039399936;13062144;6699613323;0;0;0;0;0;0;0;0;0;30416;154844;111822;0;0;0;0;27;0.01432125;
07-04 11:45:16.352 26359 26384 I Unity   : [STATISTIC]2434;11930417;0;11929896;3039399936;13062144;6699613323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01194036;
07-04 11:45:16.368 26359 26384 I Unity   : [STATISTIC]2435;17314010;0;17313438;3039637504;13062144;6699613323;0;0;0;0;0;0;0;0;0;29427;149843;86458;0;0;0;0;27;0.01732177;
07-04 11:45:16.388 26359 26384 I Unity   : [STATISTIC]2436;16401041;0;16400573;3039637504;13062144;6699613323;0;0;0;0;0;0;0;0;0;31771;156250;107865;0;0;0;0;27;0.01641068;
07-04 11:45:16.403 26359 26384 I Unity   : [STATISTIC]2437;20505417;0;20505000;3039907840;13062144;6699613323;0;0;0;0;0;0;0;0;0;42448;161770;114219;0;0;0;0;27;0.02051594;
07-04 11:45:16.420 26359 26384 I Unity   : [STATISTIC]2438;16903750;0;16903229;3044401152;13062144;6699731555;0;0;0;0;0;0;0;0;0;33386;165521;105938;536667;0;0;0;27;0.01691448;
07-04 11:45:16.435 26359 26384 I Unity   : [STATISTIC]2439;15326510;0;15325937;3046887424;13062144;6716490103;0;0;0;0;0;0;0;0;0;34791;153437;128177;171354;0;0;0;27;0.01533328;
07-04 11:45:16.450 26359 26384 I Unity   : [STATISTIC]2440;14604948;0;14604323;3048943616;13062144;6716518775;0;0;0;0;0;0;0;0;0;33802;193177;99063;188802;0;0;0;27;0.01461484;
07-04 11:45:16.465 26359 26384 I Unity   : [STATISTIC]2441;14662813;0;14662240;3048943616;13062144;6716518775;0;0;0;0;0;0;0;0;0;34896;181198;91719;0;0;0;0;27;0.01465479;
07-04 11:45:16.478 26359 26384 I Unity   : [STATISTIC]2442;13432656;0;13432239;3048943616;13062144;6716518775;0;0;0;0;0;0;0;0;0;33750;179375;97135;0;0;0;0;27;0.0134762;
07-04 11:45:16.494 26359 26384 I Unity   : [STATISTIC]2443;15672344;0;15671927;3049676800;13062144;6716518775;0;0;0;0;0;0;0;0;0;34792;170209;85625;0;0;0;0;27;0.01568625;
07-04 11:45:16.508 26359 26384 I Unity   : [STATISTIC]2444;14761927;0;14761406;3049906176;13062144;6716518775;0;0;0;0;0;0;0;0;0;27500;174427;97812;0;0;0;0;27;0.01479344;
07-04 11:45:16.524 26359 26384 I Unity   : [STATISTIC]2445;15192969;0;15192448;3052146688;13062144;6733304183;0;0;0;0;0;0;0;0;0;33334;162813;99114;294114;0;0;0;27;0.01520245;
07-04 11:45:16.539 26359 26384 I Unity   : [STATISTIC]2446;15168750;0;15167969;3054579712;13062144;6733336875;0;0;0;0;0;0;0;0;0;37292;175885;96719;297864;0;0;0;27;0.01517672;
07-04 11:45:16.553 26359 26384 I Unity   : [STATISTIC]2447;14389844;0;14389271;3055050752;13062144;6733336875;0;0;0;0;0;0;0;0;0;37657;152657;91719;0;0;0;0;27;0.01440115;
07-04 11:45:16.565 26359 26384 I Unity   : [STATISTIC]2448;11454635;0;11454062;3055050752;13062144;6733336875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01146333;
07-04 11:45:16.578 26359 26384 I Unity   : [STATISTIC]2449;13318541;0;13318073;3055312896;13062144;6733336875;0;0;0;0;0;0;0;0;0;31979;145417;119063;0;0;0;0;27;0.01332953;
07-04 11:45:16.593 26359 26384 I Unity   : [STATISTIC]2450;15220104;0;15219583;3057602560;13062144;6750130475;0;0;0;0;0;0;0;0;0;31250;147031;88177;288125;0;0;0;27;0.01522891;
07-04 11:45:16.608 26359 26384 I Unity   : [STATISTIC]2451;14772343;0;14771771;3059732480;13062144;6750130475;0;0;0;0;0;0;0;0;0;33385;152552;98646;375000;0;0;0;27;0.01478146;
07-04 11:45:16.622 26359 26384 I Unity   : [STATISTIC]2452;13492239;0;13491771;3060232192;13062144;6750130475;0;0;0;0;0;0;0;0;0;29427;156198;93802;0;0;0;0;27;0.01350161;
07-04 11:45:16.636 26359 26384 I Unity   : [STATISTIC]2453;14036302;0;14035781;3060232192;13062144;6750130475;0;0;0;0;0;0;0;0;0;35573;155052;97708;0;0;0;0;27;0.01404599;
07-04 11:45:16.646 26359 26384 I Unity   : [STATISTIC]2454;10491042;0;10490521;3060232192;13062144;6750130475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01049995;
07-04 11:45:16.660 26359 26384 I Unity   : [STATISTIC]2455;13507239;0;13506771;3060232192;13062144;6750130475;0;0;0;0;0;0;0;0;0;36510;154584;93177;0;0;0;0;27;0.0135162;
07-04 11:45:16.673 26359 26384 I Unity   : [STATISTIC]2456;13561770;0;13561354;3060359168;13062144;6750130475;0;0;0;0;0;0;0;0;0;32240;147969;91927;0;0;0;0;27;0.01356891;
07-04 11:45:16.686 26359 26384 I Unity   : [STATISTIC]2457;13090521;0;13090053;3060359168;13062144;6750130475;0;0;0;0;0;0;0;0;0;32656;152084;102396;0;0;0;0;27;0.01310453;
07-04 11:45:16.700 26359 26384 I Unity   : [STATISTIC]2458;10088594;0;10088021;3060359168;13062144;6750130475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01009693;
07-04 11:45:16.722 26359 26384 I Unity   : [STATISTIC]2459;17834843;0;17834271;3060604928;13062144;6750130475;0;0;0;0;0;0;0;0;0;33229;152500;102396;0;0;0;0;27;0.01784479;
07-04 11:45:16.737 26359 26384 I Unity   : [STATISTIC]2460;22580834;0;22580364;3063005184;13062144;6750130475;0;0;0;0;0;0;0;0;0;44895;154687;100781;325104;0;0;0;27;0.02259016;
07-04 11:45:16.754 26359 26384 I Unity   : [STATISTIC]2461;16729791;0;16729271;3065085952;13062144;6750155051;0;0;0;0;0;0;0;0;0;30730;151146;92240;313229;0;0;0;27;0.0167401;
07-04 11:45:16.769 26359 26384 I Unity   : [STATISTIC]2462;15192865;0;15192395;3067588608;13062144;6766948651;0;0;0;0;0;0;0;0;0;47864;158698;107031;265260;0;0;0;27;0.01520156;
07-04 11:45:16.783 26359 26384 I Unity   : [STATISTIC]2463;14288855;0;14288333;3070193664;13062144;6766948651;0;0;0;0;0;0;0;0;0;38073;151510;101458;170833;0;0;0;27;0.01429792;
07-04 11:45:16.797 26359 26384 I Unity   : [STATISTIC]2464;13382031;0;13381562;3070193664;13062144;6766927567;0;0;0;0;0;0;0;0;0;57343;163437;94114;0;0;0;0;27;0.01339187;
07-04 11:45:16.812 26359 26384 I Unity   : [STATISTIC]2465;14555885;0;14555417;3072450560;13062144;6783704783;0;0;0;0;0;0;0;0;0;31250;152291;88177;164531;0;0;0;27;0.01456505;
07-04 11:45:16.826 26359 26384 I Unity   : [STATISTIC]2466;14313490;0;14312968;3072696320;13062144;6783704783;0;0;0;0;0;0;0;0;0;31875;147864;95937;0;0;0;0;27;0.01432021;
07-04 11:45:16.840 26359 26384 I Unity   : [STATISTIC]2467;14477656;0;14477240;3072696320;13062144;6783704783;0;0;0;0;0;0;0;0;0;35104;150885;91146;0;0;0;0;27;0.01448958;
07-04 11:45:16.854 26359 26384 I Unity   : [STATISTIC]2468;13734584;0;13734166;3072946176;13062144;6783704783;0;0;0;0;0;0;0;0;0;34583;150417;101354;0;0;0;0;27;0.01374526;
07-04 11:45:16.867 26359 26384 I Unity   : [STATISTIC]2469;11370573;0;11370052;3072946176;13062144;6783704783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01137703;
07-04 11:45:16.881 26359 26384 I Unity   : [STATISTIC]2470;15425052;0;15424636;3072946176;13062144;6783704783;0;0;0;0;0;0;0;0;0;55053;153230;173854;0;0;0;0;27;0.01543588;
07-04 11:45:16.896 26359 26384 I Unity   : [STATISTIC]2471;15443333;0;15442761;3075596288;13062144;6783728807;0;0;0;0;0;0;0;0;0;30364;142448;87187;287813;0;0;0;27;0.0154525;
07-04 11:45:16.916 26359 26384 I Unity   : [STATISTIC]2472;15511719;0;15511302;3077775360;13062144;6783754175;0;0;0;0;0;0;0;0;0;34010;150313;98542;248698;0;0;0;27;0.0155199;
07-04 11:45:16.932 26359 26384 I Unity   : [STATISTIC]2473;20260365;0;20259843;3080130560;13062144;6783762367;0;0;0;0;0;0;0;0;0;45468;153229;111146;270521;0;0;0;27;0.02027255;
07-04 11:45:16.945 26359 26384 I Unity   : [STATISTIC]2474;13548645;0;13548177;3080130560;13062144;6783734799;0;0;0;0;0;0;0;0;0;29166;142291;301511;0;0;0;0;27;0.01355703;
07-04 11:45:16.960 26359 26384 I Unity   : [STATISTIC]2475;14848437;0;14848021;3080249344;13062144;6783734799;0;0;0;0;0;0;0;0;0;33854;140781;90729;0;0;0;0;27;0.01485859;
07-04 11:45:16.974 26359 26384 I Unity   : [STATISTIC]2476;13992708;0;13992240;3080249344;13062144;6783734799;0;0;0;0;0;0;0;0;0;71614;144479;156354;0;0;0;0;27;0.01400224;
07-04 11:45:16.990 26359 26384 I Unity   : [STATISTIC]2477;15615000;0;15614583;3082375168;13062144;6783761135;0;0;0;0;0;0;0;0;0;84218;153437;132604;253490;0;0;0;27;0.01562521;
07-04 11:45:17.004 26359 26384 I Unity   : [STATISTIC]2478;13825834;0;13825417;3082649600;13062144;6783761135;0;0;0;0;0;0;0;0;0;77761;154896;151875;0;0;0;0;27;0.01385547;
07-04 11:45:17.016 26359 26384 I Unity   : [STATISTIC]2479;12042552;0;12042084;3082670080;13062144;6783738175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01205604;
07-04 11:45:17.029 26359 26384 I Unity   : [STATISTIC]2480;13756094;0;13755520;3082678272;13062144;6783738175;0;0;0;0;0;0;0;0;0;29948;155208;137031;0;0;0;0;27;0.01376203;
07-04 11:45:17.044 26359 26384 I Unity   : [STATISTIC]2481;14451511;0;14450990;3082678272;13062144;6783738175;0;0;0;0;0;0;0;0;0;33281;147605;93958;0;0;0;0;27;0.01446078;
07-04 11:45:17.059 26359 26384 I Unity   : [STATISTIC]2482;15293229;0;15292813;3082936320;13062144;6783738175;0;0;0;0;0;0;0;0;0;32135;152709;95625;0;0;0;0;27;0.01530141;
07-04 11:45:17.073 26359 26384 I Unity   : [STATISTIC]2483;14168490;0;14168021;3082936320;13062144;6783738175;0;0;0;0;0;0;0;0;0;34011;202760;93698;0;0;0;0;27;0.01417932;
07-04 11:45:17.088 26359 26384 I Unity   : [STATISTIC]2484;14811615;0;14811146;3082936320;13062144;6783738175;0;0;0;0;0;0;0;0;0;29271;154792;90938;0;0;0;0;27;0.01482125;
07-04 11:45:17.101 26359 26384 I Unity   : [STATISTIC]2485;13062916;0;13062500;3082944512;13062144;6783738175;0;0;0;0;0;0;0;0;0;31875;145208;90625;0;0;0;0;27;0.01307229;
07-04 11:45:17.113 26359 26384 I Unity   : [STATISTIC]2486;11747969;0;11747553;3083468800;13062144;6783738175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01175672;
07-04 11:45:17.127 26359 26384 I Unity   : [STATISTIC]2487;13793542;0;13793125;3083722752;13062144;6783738175;0;0;0;0;0;0;0;0;0;112604;149636;122240;0;0;0;0;27;0.01380203;
07-04 11:45:17.141 26359 26384 I Unity   : [STATISTIC]2488;13854479;0;13854011;3083726848;13062144;6783738175;0;0;0;0;0;0;0;0;0;70572;158072;166146;0;0;0;0;27;0.01386302;
07-04 11:45:17.157 26359 26384 I Unity   : [STATISTIC]2489;15792605;0;15792135;3086073856;13062144;6800548475;0;0;0;0;0;0;0;0;0;80677;157240;172708;272708;0;0;0;27;0.01580318;
07-04 11:45:17.171 26359 26384 I Unity   : [STATISTIC]2490;13949740;0;13949270;3086217216;13062144;6800548475;0;0;0;0;0;0;0;0;0;32083;189948;96354;0;0;0;0;27;0.01395948;
07-04 11:45:17.183 26359 26384 I Unity   : [STATISTIC]2491;12453750;0;12453333;3088097280;13062144;6800564859;0;0;0;0;0;0;0;0;0;0;0;0;295886;0;0;0;27;0.01246292;
07-04 11:45:17.197 26359 26384 I Unity   : [STATISTIC]2492;13684584;0;13684166;3088347136;13062144;6800564859;0;0;0;0;0;0;0;0;0;30885;164167;96511;0;0;0;0;27;0.01369417;
07-04 11:45:17.211 26359 26384 I Unity   : [STATISTIC]2493;13911718;0;13911198;3088347136;13062144;6800564859;0;0;0;0;0;0;0;0;0;30886;152916;93125;0;0;0;0;27;0.01392021;
07-04 11:45:17.225 26359 26384 I Unity   : [STATISTIC]2494;13985989;0;13985573;3088347136;13062144;6800532167;0;0;0;0;0;0;0;0;0;33594;195417;90469;0;0;0;0;27;0.01399453;
07-04 11:45:17.251 26359 26384 I Unity   : [STATISTIC]2495;17298802;0;17298333;3091247104;13062144;6800564935;0;0;0;0;0;0;0;0;0;72604;164166;193125;195937;0;0;0;27;0.01730974;
07-04 11:45:17.267 26359 26384 I Unity   : [STATISTIC]2496;24839896;0;24839375;3091509248;13062144;6817342151;0;0;0;0;0;0;0;0;0;56510;154270;135937;0;0;0;0;27;0.02485401;
07-04 11:45:17.283 26359 26384 I Unity   : [STATISTIC]2497;16728020;0;16727604;3093553152;13062144;6817358535;0;0;0;0;0;0;0;0;0;58177;153281;146823;182657;0;0;0;27;0.01673516;
07-04 11:45:17.297 26359 26384 I Unity   : [STATISTIC]2498;13677240;0;13676719;3093553152;13062144;6817358535;0;0;0;0;0;0;0;0;0;28854;151980;88281;0;0;0;0;27;0.01368573;
07-04 11:45:17.312 26359 26384 I Unity   : [STATISTIC]2499;14623958;0;14623334;3093553152;13062144;6817358535;0;0;0;0;0;0;0;0;0;33959;154948;88594;0;0;0;0;27;0.01463198;
07-04 11:45:17.326 26359 26384 I Unity   : [STATISTIC]2500;14281563;0;14281041;3093553152;13062144;6817358535;0;0;0;0;0;0;0;0;0;38542;152500;374584;0;0;0;0;27;0.01429198;
07-04 11:45:17.340 26359 26384 I Unity   : [STATISTIC]2501;13062864;0;13062291;3093970944;13062144;6817358535;0;0;0;0;0;0;0;0;0;36198;154375;157188;0;0;0;0;27;0.01307349;
07-04 11:45:17.355 26359 26384 I Unity   : [STATISTIC]2502;16221354;0;16220729;3096047616;13062144;6817366727;0;0;0;0;0;0;0;0;0;34948;162187;98906;199687;0;0;0;27;0.01623177;
07-04 11:45:17.371 26359 26384 I Unity   : [STATISTIC]2503;15390833;0;15390313;3098447872;13062144;6817383111;0;0;0;0;0;0;0;0;0;36875;219636;97500;255573;0;0;0;27;0.01540125;
07-04 11:45:17.390 26359 26384 I Unity   : [STATISTIC]2504;19051354;0;19050886;3098447872;13062144;6817383111;0;0;0;0;0;0;0;0;0;36042;145886;90781;0;0;0;0;27;0.01902615;
07-04 11:45:17.406 26359 26384 I Unity   : [STATISTIC]2505;15581927;0;15581458;3099185152;13062144;6834160327;0;0;0;0;0;0;0;0;0;30885;148802;103073;0;0;0;0;27;0.01562885;
07-04 11:45:17.421 26359 26384 I Unity   : [STATISTIC]2506;15464427;0;15463958;3101560832;13062144;6834160327;0;0;0;0;0;0;0;0;0;32239;147812;101459;178697;0;0;0;27;0.01547365;
07-04 11:45:17.437 26359 26384 I Unity   : [STATISTIC]2507;16288802;0;16288386;3103907840;13062144;6834230455;0;0;0;0;0;0;0;0;0;51094;166406;110990;370990;0;0;0;27;0.01629786;
07-04 11:45:17.450 26359 26384 I Unity   : [STATISTIC]2508;12501615;0;12501145;3105959936;13062144;6834259983;0;0;0;0;0;0;0;0;0;0;0;0;302500;0;0;0;27;0.01251203;
07-04 11:45:17.464 26359 26384 I Unity   : [STATISTIC]2509;13910312;0;13909896;3106201600;13062144;6851037199;0;0;0;0;0;0;0;0;0;30417;153854;91927;0;0;0;0;27;0.01391734;
07-04 11:45:17.486 26359 26384 I Unity   : [STATISTIC]2510;15641407;0;15640833;3106467840;13062144;6851037199;0;0;0;0;0;0;0;0;0;33646;149532;96771;0;0;0;0;27;0.01565146;
07-04 11:45:17.500 26359 26384 I Unity   : [STATISTIC]2511;20812239;0;20811771;3106467840;13062144;6851037199;0;0;0;0;0;0;0;0;0;39375;155573;101979;0;0;0;0;27;0.02082312;
07-04 11:45:17.515 26359 26384 I Unity   : [STATISTIC]2512;14875677;0;14875052;3106631680;13062144;6851037199;0;0;0;0;0;0;0;0;0;30156;153750;530105;0;0;0;0;27;0.0148837;
07-04 11:45:17.532 26359 26384 I Unity   : [STATISTIC]2513;17111927;0;17111459;3108921344;13062144;6851072215;0;0;0;0;0;0;0;0;0;29896;182865;108385;247761;0;0;0;27;0.01712724;
07-04 11:45:17.548 26359 26384 I Unity   : [STATISTIC]2514;15570677;0;15569792;3111436288;13062144;6867861719;0;0;0;0;0;0;0;0;0;36198;147552;92500;183802;0;0;0;27;0.01556063;
07-04 11:45:17.562 26359 26384 I Unity   : [STATISTIC]2515;14954271;0;14953750;3113779200;13062144;6867886295;0;0;0;0;0;0;0;0;0;29479;148386;95678;214115;0;0;0;27;0.01499563;
07-04 11:45:17.577 26359 26384 I Unity   : [STATISTIC]2516;14706927;0;14706458;3115810816;13062144;6867890391;0;0;0;0;0;0;0;0;0;34323;153854;95156;345052;0;0;0;27;0.01471557;
07-04 11:45:17.591 26359 26384 I Unity   : [STATISTIC]2517;13807187;0;13806667;3116068864;13062144;6867890391;0;0;0;0;0;0;0;0;0;36406;150990;89532;0;0;0;0;27;0.0138174;
07-04 11:45:17.604 26359 26384 I Unity   : [STATISTIC]2518;12896042;0;12895572;3116068864;13062144;6867890391;0;0;0;0;0;0;0;0;0;34948;151667;85208;0;0;0;0;27;0.01290479;
07-04 11:45:17.619 26359 26384 I Unity   : [STATISTIC]2519;14701094;0;14700625;3118260224;13062144;6867881723;0;0;0;0;0;0;0;0;0;31615;147864;97656;250104;0;0;0;27;0.01471036;
07-04 11:45:17.637 26359 26384 I Unity   : [STATISTIC]2520;11473698;0;11473177;3118260224;13062144;6867881723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01148182;
07-04 11:45:17.655 26359 26384 I Unity   : [STATISTIC]2521;24564167;0;24563594;3120578560;13062144;6867966931;0;0;0;0;0;0;0;0;0;117240;204479;321354;313020;0;0;0;27;0.02457464;
07-04 11:45:17.670 26359 26384 I Unity   : [STATISTIC]2522;15285000;0;15284427;3120578560;13062144;6867966931;0;0;0;0;0;0;0;0;0;46094;289479;200000;0;0;0;0;27;0.01528432;
