
07-04 11:29:43.201  9379  9406 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:30:14.377  9379  9406 I Unity   : [STATISTIC]2508;12539115;0;12538593;1874870272;16392192;3929657175;0;0;0;0;0;0;0;0;0;14323;73646;55729;0;0;0;0;27;0.01254932;
07-04 11:30:14.392  9379  9406 I Unity   : [STATISTIC]2509;14579687;0;14579323;1874870272;16392192;3929657175;0;0;0;0;0;0;0;0;0;21511;81667;76146;0;0;0;0;27;0.01458911;
07-04 11:30:14.404  9379  9406 I Unity   : [STATISTIC]2510;17460000;0;17459636;1877319680;16392192;3946450775;0;0;0;0;0;0;0;0;0;16041;83489;66979;416875;0;0;0;27;0.0174712;
07-04 11:30:14.418  9379  9406 I Unity   : [STATISTIC]2511;9309375;0;9308958;1877319680;16392192;3946450775;0;0;0;0;0;0;0;0;0;18802;78021;63646;0;0;0;0;27;0.009317917;
07-04 11:30:14.433  9379  9406 I Unity   : [STATISTIC]2512;14273907;0;14273593;1879527424;16392192;3946467159;0;0;0;0;0;0;0;0;0;0;0;0;246354;0;0;0;27;0.01428089;
07-04 11:30:14.445  9379  9406 I Unity   : [STATISTIC]2513;14139323;0;14138906;1879527424;16392192;3946467159;0;0;0;0;0;0;0;0;0;17292;79532;63750;0;0;0;0;27;0.01416359;
07-04 11:30:14.460  9379  9406 I Unity   : [STATISTIC]2514;12685365;0;12684896;1879527424;16392192;3946467159;0;0;0;0;0;0;0;0;0;17135;73438;69166;0;0;0;0;27;0.01269422;
07-04 11:30:14.474  9379  9406 I Unity   : [STATISTIC]2515;20474844;0;20474271;1881657344;16392192;3946489687;0;0;0;0;0;0;0;0;0;27031;94583;111406;233021;0;0;0;27;0.02048641;
07-04 11:30:14.488  9379  9406 I Unity   : [STATISTIC]2516;8980261;0;8979895;1881911296;16392192;3963273047;0;0;0;0;0;0;0;0;0;18281;77031;58333;0;0;0;0;27;0.008989531;
07-04 11:30:14.501  9379  9406 I Unity   : [STATISTIC]2517;13620468;0;13620104;1881911296;16392192;3963273047;0;0;0;0;0;0;0;0;0;14271;81875;63489;0;0;0;0;27;0.0136337;
07-04 11:30:14.515  9379  9406 I Unity   : [STATISTIC]2518;11459739;0;11459375;1881911296;16392192;3963273047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01146901;
07-04 11:30:14.529  9379  9406 I Unity   : [STATISTIC]2519;15460312;0;15459948;1881911296;16392192;3963273047;0;0;0;0;0;0;0;0;0;14740;78229;60521;0;0;0;0;27;0.01547167;
07-04 11:30:14.543  9379  9406 I Unity   : [STATISTIC]2520;13633802;0;13633281;1881911296;16392192;3963273047;0;0;0;0;0;0;0;0;0;17032;79480;60000;0;0;0;0;27;0.01364422;
07-04 11:30:14.557  9379  9406 I Unity   : [STATISTIC]2521;16591510;0;16591094;1884442624;16392192;3963319543;0;0;0;0;0;0;0;0;0;15938;74896;66771;494531;0;0;0;27;0.01660224;
07-04 11:30:14.571  9379  9406 I Unity   : [STATISTIC]2522;11885833;0;11885521;1884667904;16392192;3963319543;0;0;0;0;0;0;0;0;0;23490;97188;81927;0;0;0;0;27;0.01189594;
07-04 11:30:14.584  9379  9406 I Unity   : [STATISTIC]2523;16070573;0;16070261;1886748672;16392192;3963335927;0;0;0;0;0;0;0;0;0;15261;76146;59896;228437;0;0;0;27;0.01608125;
07-04 11:30:14.597  9379  9406 I Unity   : [STATISTIC]2524;10732188;0;10731770;1886748672;16392192;3963335927;0;0;0;0;0;0;0;0;0;13802;77916;59635;0;0;0;0;27;0.01074276;
07-04 11:30:14.613  9379  9406 I Unity   : [STATISTIC]2525;11327291;0;11326562;1886916608;16392192;3980113143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01133693;
07-04 11:30:14.626  9379  9406 I Unity   : [STATISTIC]2526;19791198;0;19790729;1886916608;16392192;3980113143;0;0;0;0;0;0;0;0;0;23593;88854;111407;0;0;0;0;27;0.01980167;
07-04 11:30:14.638  9379  9406 I Unity   : [STATISTIC]2527;12285156;0;12284636;1889026048;16392192;3980129527;0;0;0;0;0;0;0;0;0;13385;74896;55886;302448;0;0;0;27;0.01229385;
07-04 11:30:14.652  9379  9406 I Unity   : [STATISTIC]2528;12367605;0;12367291;1891581952;16392192;3980137719;0;0;0;0;0;0;0;0;0;16354;73177;61980;156719;0;0;0;27;0.0123799;
07-04 11:30:14.667  9379  9406 I Unity   : [STATISTIC]2529;13127448;0;13126927;1891614720;16392192;3980137719;0;0;0;0;0;0;0;0;0;15000;76875;68750;0;0;0;0;27;0.01313609;
07-04 11:30:14.681  9379  9406 I Unity   : [STATISTIC]2530;12336979;0;12336511;1891762176;16392192;3980137719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01234927;
07-04 11:30:14.695  9379  9406 I Unity   : [STATISTIC]2531;14971771;0;14971354;1891762176;16392192;3980137719;0;0;0;0;0;0;0;0;0;15364;72968;64428;0;0;0;0;27;0.0149837;
07-04 11:30:14.710  9379  9406 I Unity   : [STATISTIC]2532;14403593;0;14403229;1891762176;16392192;3980137719;0;0;0;0;0;0;0;0;0;17240;77656;73073;0;0;0;0;27;0.01441156;
07-04 11:30:14.723  9379  9406 I Unity   : [STATISTIC]2533;19087083;0;19086719;1893830656;16392192;3980162295;0;0;0;0;0;0;0;0;0;24166;108177;99011;424739;0;0;0;27;0.01909734;
07-04 11:30:14.737  9379  9406 I Unity   : [STATISTIC]2534;8334270;0;8333698;1893830656;16392192;3980162295;0;0;0;0;0;0;0;0;0;16927;74166;64115;0;0;0;0;27;0.008343958;
07-04 11:30:14.752  9379  9406 I Unity   : [STATISTIC]2535;16070156;0;16069740;1893830656;16392192;3980162295;0;0;0;0;0;0;0;0;0;24323;95989;90885;0;0;0;0;27;0.01607646;
07-04 11:30:14.764  9379  9406 I Unity   : [STATISTIC]2536;14076771;0;14076354;1893830656;16392192;3980162295;0;0;0;0;0;0;0;0;0;14895;90834;65261;0;0;0;0;27;0.01409531;
07-04 11:30:14.778  9379  9406 I Unity   : [STATISTIC]2537;9555000;0;9554531;1893830656;16392192;3980162295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009565625;
07-04 11:30:14.791  9379  9406 I Unity   : [STATISTIC]2538;15286406;0;15285781;1893851136;16392192;3980162295;0;0;0;0;0;0;0;0;0;16093;78333;61718;0;0;0;0;27;0.01529604;
07-04 11:30:14.806  9379  9406 I Unity   : [STATISTIC]2539;14136979;0;14136614;1893851136;16392192;3980162295;0;0;0;0;0;0;0;0;0;15521;77709;68177;0;0;0;0;27;0.01414875;
07-04 11:30:14.819  9379  9406 I Unity   : [STATISTIC]2540;14196875;0;14196562;1893912576;16392192;3980162295;0;0;0;0;0;0;0;0;0;15729;77708;64636;0;0;0;0;27;0.01420974;
07-04 11:30:14.834  9379  9406 I Unity   : [STATISTIC]2541;13786146;0;13785782;1894445056;16392192;3980162295;0;0;0;0;0;0;0;0;0;14531;78802;55625;0;0;0;0;27;0.01379448;
07-04 11:30:14.848  9379  9406 I Unity   : [STATISTIC]2542;13833229;0;13832864;1894445056;16392192;3980162295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01384323;
07-04 11:30:14.862  9379  9406 I Unity   : [STATISTIC]2543;14188958;0;14188593;1894445056;16392192;3980162295;0;0;0;0;0;0;0;0;0;15417;103281;66459;0;0;0;0;27;0.01420172;
07-04 11:30:14.876  9379  9406 I Unity   : [STATISTIC]2544;15080000;0;15079688;1894445056;16392192;3980156151;0;0;0;0;0;0;0;0;0;18438;78542;69271;0;0;0;0;27;0.01508885;
07-04 11:30:14.889  9379  9406 I Unity   : [STATISTIC]2545;14414375;0;14414010;1894445056;16392192;3980156151;0;0;0;0;0;0;0;0;0;16511;81562;85000;0;0;0;0;27;0.01442396;
07-04 11:30:14.903  9379  9406 I Unity   : [STATISTIC]2546;13749792;0;13749270;1896521728;16392192;3980164343;0;0;0;0;0;0;0;0;0;15208;90208;66042;292552;0;0;0;27;0.0137625;
07-04 11:30:14.915  9379  9406 I Unity   : [STATISTIC]2547;11760729;0;11760261;1896521728;16392192;3980164343;0;0;0;0;0;0;0;0;0;25625;94115;81198;0;0;0;0;27;0.01177062;
07-04 11:30:14.931  9379  9406 I Unity   : [STATISTIC]2548;11252500;0;11251875;1896521728;16392192;3980164343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01126182;
07-04 11:30:14.946  9379  9406 I Unity   : [STATISTIC]2549;20119948;0;20119687;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;15937;75989;89219;0;0;0;0;27;0.02012495;
07-04 11:30:14.957  9379  9406 I Unity   : [STATISTIC]2550;11626197;0;11625781;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;21093;86250;69323;0;0;0;0;27;0.01165125;
07-04 11:30:14.973  9379  9406 I Unity   : [STATISTIC]2551;12413541;0;12413125;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;15573;93855;63698;0;0;0;0;27;0.01242364;
07-04 11:30:14.986  9379  9406 I Unity   : [STATISTIC]2552;18361822;0;18361354;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;26197;98490;94375;0;0;0;0;27;0.01837146;
07-04 11:30:15.000  9379  9406 I Unity   : [STATISTIC]2553;9697500;0;9696979;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;17552;76406;59479;0;0;0;0;27;0.009706771;
07-04 11:30:15.015  9379  9406 I Unity   : [STATISTIC]2554;11949739;0;11949271;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01195885;
07-04 11:30:15.029  9379  9406 I Unity   : [STATISTIC]2555;19092813;0;19092344;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;23333;93958;94323;0;0;0;0;27;0.01909969;
07-04 11:30:15.040  9379  9406 I Unity   : [STATISTIC]2556;11576979;0;11576354;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;19271;83229;78229;0;0;0;0;27;0.01165734;
07-04 11:30:15.055  9379  9406 I Unity   : [STATISTIC]2557;11481198;0;11480677;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;21250;118385;75052;0;0;0;0;27;0.0114913;
07-04 11:30:15.070  9379  9406 I Unity   : [STATISTIC]2558;15252657;0;15252344;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;16354;78125;69687;0;0;0;0;27;0.01526266;
07-04 11:30:15.084  9379  9406 I Unity   : [STATISTIC]2559;14426198;0;14425729;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;16823;77812;65937;0;0;0;0;27;0.01443745;
07-04 11:30:15.098  9379  9406 I Unity   : [STATISTIC]2560;13957344;0;13956667;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01396115;
07-04 11:30:15.112  9379  9406 I Unity   : [STATISTIC]2561;14001666;0;14001146;1896521728;16392192;3980133727;0;0;0;0;0;0;0;0;0;14792;78802;62240;0;0;0;0;27;0.01402354;
07-04 11:30:15.126  9379  9406 I Unity   : [STATISTIC]2562;13852084;0;13851615;1896607744;16392192;3980133727;0;0;0;0;0;0;0;0;0;15417;77292;65000;0;0;0;0;27;0.01386396;
07-04 11:30:15.140  9379  9406 I Unity   : [STATISTIC]2563;14030104;0;14029739;1896607744;16392192;3980133727;0;0;0;0;0;0;0;0;0;15885;78542;68698;0;0;0;0;27;0.01404516;
07-04 11:30:15.154  9379  9406 I Unity   : [STATISTIC]2564;17267552;0;17267083;1896919040;16392192;3980133727;0;0;0;0;0;0;0;0;0;30468;84479;119375;0;0;0;0;27;0.01727604;
07-04 11:30:15.166  9379  9406 I Unity   : [STATISTIC]2565;10977448;0;10977083;1896919040;16392192;3980133727;0;0;0;0;0;0;0;0;0;17916;79167;66302;0;0;0;0;27;0.01098661;
07-04 11:30:15.181  9379  9406 I Unity   : [STATISTIC]2566;10107136;0;10106823;1896910848;16392192;3980133727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01011474;
07-04 11:30:15.195  9379  9406 I Unity   : [STATISTIC]2567;20583906;0;20583594;1896910848;16392192;3980133727;0;0;0;0;0;0;0;0;0;25104;100625;96927;0;0;0;0;27;0.02059682;
07-04 11:30:15.209  9379  9406 I Unity   : [STATISTIC]2568;12170833;0;12170468;1899245568;16392192;3996938707;0;0;0;0;0;0;0;0;0;15990;80729;62812;282344;0;0;0;27;0.01218094;
07-04 11:30:15.222  9379  9406 I Unity   : [STATISTIC]2569;12899896;0;12899375;1899245568;16392192;3996938707;0;0;0;0;0;0;0;0;0;21198;77552;69219;0;0;0;0;27;0.01290677;
07-04 11:30:15.235  9379  9406 I Unity   : [STATISTIC]2570;13346198;0;13345730;1899245568;16392192;3996938707;0;0;0;0;0;0;0;0;0;20521;87760;66822;0;0;0;0;27;0.01335833;
07-04 11:30:15.249  9379  9406 I Unity   : [STATISTIC]2571;11910313;0;11909687;1899245568;16392192;3996938707;0;0;0;0;0;0;0;0;0;16979;84948;62865;0;0;0;0;27;0.01191964;
07-04 11:30:15.265  9379  9406 I Unity   : [STATISTIC]2572;12407761;0;12407395;1899339776;16392192;3996938707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0124125;
07-04 11:30:15.279  9379  9406 I Unity   : [STATISTIC]2573;17211302;0;17210782;1899339776;16392192;3996938707;0;0;0;0;0;0;0;0;0;19167;84844;78490;0;0;0;0;27;0.01723469;
07-04 11:30:15.292  9379  9406 I Unity   : [STATISTIC]2574;15144323;0;15143906;1899372544;16392192;3996938707;0;0;0;0;0;0;0;0;0;16302;76719;106823;0;0;0;0;27;0.01515698;
07-04 11:30:15.305  9379  9406 I Unity   : [STATISTIC]2575;11754375;0;11753855;1899364352;16392192;3996938707;0;0;0;0;0;0;0;0;0;19896;84792;72604;0;0;0;0;27;0.01176536;
07-04 11:30:15.320  9379  9406 I Unity   : [STATISTIC]2576;13816615;0;13815886;1899364352;16392192;3996938707;0;0;0;0;0;0;0;0;0;17396;77031;59375;0;0;0;0;27;0.01382714;
07-04 11:30:15.334  9379  9406 I Unity   : [STATISTIC]2577;13796094;0;13795625;1899364352;16392192;3996938707;0;0;0;0;0;0;0;0;0;13750;75365;59583;0;0;0;0;27;0.01380661;
07-04 11:30:15.349  9379  9406 I Unity   : [STATISTIC]2578;15106771;0;15106354;1899364352;16392192;3996938707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01511604;
07-04 11:30:15.362  9379  9406 I Unity   : [STATISTIC]2579;14206093;0;14205573;1899384832;16392192;3996938707;0;0;0;0;0;0;0;0;0;16406;80938;78229;0;0;0;0;27;0.01421687;
07-04 11:30:15.375  9379  9406 I Unity   : [STATISTIC]2580;12948698;0;12948229;1899384832;16392192;3996938707;0;0;0;0;0;0;0;0;0;14687;76563;64322;0;0;0;0;27;0.0129574;
07-04 11:30:15.390  9379  9406 I Unity   : [STATISTIC]2581;12774166;0;12773594;1899384832;16392192;3996938707;0;0;0;0;0;0;0;0;0;14635;75729;67031;0;0;0;0;27;0.01278448;
07-04 11:30:15.404  9379  9406 I Unity   : [STATISTIC]2582;15095313;0;15094792;1899376640;16392192;3996938707;0;0;0;0;0;0;0;0;0;16875;79688;81042;0;0;0;0;27;0.01510781;
07-04 11:30:15.418  9379  9406 I Unity   : [STATISTIC]2583;16492760;0;16492448;1899376640;16392192;3996938707;0;0;0;0;0;0;0;0;0;14167;73385;56458;0;0;0;0;27;0.0164951;
07-04 11:30:15.430  9379  9406 I Unity   : [STATISTIC]2584;12056041;0;12055677;1899393024;16392192;3996938707;0;0;0;0;0;0;0;0;0;13750;81354;54375;0;0;0;0;27;0.0120824;
07-04 11:30:15.444  9379  9406 I Unity   : [STATISTIC]2585;10255573;0;10255156;1899384832;16392192;3996938707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01026557;
07-04 11:30:15.460  9379  9406 I Unity   : [STATISTIC]2586;15175209;0;15174687;1899384832;16392192;3996938707;0;0;0;0;0;0;0;0;0;22760;100521;71250;0;0;0;0;27;0.01518568;
07-04 11:30:15.473  9379  9406 I Unity   : [STATISTIC]2587;16857395;0;16857031;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;18541;98333;76042;0;0;0;0;27;0.01686688;
07-04 11:30:15.487  9379  9406 I Unity   : [STATISTIC]2588;12467604;0;12467031;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;15364;75937;59896;0;0;0;0;27;0.01247839;
07-04 11:30:15.501  9379  9406 I Unity   : [STATISTIC]2589;13566667;0;13566042;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;14740;75156;60677;0;0;0;0;27;0.01357906;
07-04 11:30:15.516  9379  9406 I Unity   : [STATISTIC]2590;13452760;0;13452292;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0134625;
07-04 11:30:15.529  9379  9406 I Unity   : [STATISTIC]2591;19090312;0;19089948;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;13906;77917;56094;0;0;0;0;27;0.01910349;
07-04 11:30:15.543  9379  9406 I Unity   : [STATISTIC]2592;10149948;0;10149479;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;17448;74010;61093;0;0;0;0;27;0.01015641;
07-04 11:30:15.557  9379  9406 I Unity   : [STATISTIC]2593;14112187;0;14111719;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;13906;77188;65365;0;0;0;0;27;0.01412359;
07-04 11:30:15.570  9379  9406 I Unity   : [STATISTIC]2594;12997448;0;12997084;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;14063;73073;65521;0;0;0;0;27;0.01300703;
07-04 11:30:15.584  9379  9406 I Unity   : [STATISTIC]2595;13001198;0;13000885;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;14791;75000;58855;0;0;0;0;27;0.0130099;
07-04 11:30:15.598  9379  9406 I Unity   : [STATISTIC]2596;13357188;0;13356823;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01337125;
07-04 11:30:15.613  9379  9406 I Unity   : [STATISTIC]2597;14796406;0;14795990;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;13541;74896;61042;0;0;0;0;27;0.01480911;
07-04 11:30:15.627  9379  9406 I Unity   : [STATISTIC]2598;15184532;0;15184219;1899401216;16392192;3996944627;0;0;0;0;0;0;0;0;0;18489;86563;67657;0;0;0;0;27;0.01519401;
07-04 11:30:15.640  9379  9406 I Unity   : [STATISTIC]2599;14391979;0;14391667;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;13125;71511;53021;0;0;0;0;27;0.01440286;
07-04 11:30:15.654  9379  9406 I Unity   : [STATISTIC]2600;13585053;0;13584583;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14688;77813;65781;0;0;0;0;27;0.01359599;
07-04 11:30:15.667  9379  9406 I Unity   : [STATISTIC]2601;12785313;0;12784948;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14739;76459;62343;0;0;0;0;27;0.01280068;
07-04 11:30:15.682  9379  9406 I Unity   : [STATISTIC]2602;12400781;0;12400364;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01240964;
07-04 11:30:15.697  9379  9406 I Unity   : [STATISTIC]2603;15895521;0;15895157;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;15364;80885;65105;0;0;0;0;27;0.01590604;
07-04 11:30:15.710  9379  9406 I Unity   : [STATISTIC]2604;14945417;0;14944948;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;17291;80937;67812;0;0;0;0;27;0.01495432;
07-04 11:30:15.724  9379  9406 I Unity   : [STATISTIC]2605;13127188;0;13126719;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14948;73125;66250;0;0;0;0;27;0.01313797;
07-04 11:30:15.738  9379  9406 I Unity   : [STATISTIC]2606;13817135;0;13816719;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;15417;72396;87552;0;0;0;0;27;0.01382495;
07-04 11:30:15.752  9379  9406 I Unity   : [STATISTIC]2607;14269896;0;14269531;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;18281;76823;60521;0;0;0;0;27;0.01428016;
07-04 11:30:15.765  9379  9406 I Unity   : [STATISTIC]2608;12369635;0;12369271;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01238276;
07-04 11:30:15.781  9379  9406 I Unity   : [STATISTIC]2609;15057656;0;15057292;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;16719;75990;66510;0;0;0;0;27;0.01506656;
07-04 11:30:15.794  9379  9406 I Unity   : [STATISTIC]2610;19453958;0;19453594;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;42864;108021;166145;0;0;0;0;27;0.019465;
07-04 11:30:15.807  9379  9406 I Unity   : [STATISTIC]2611;8465104;0;8464688;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;19636;76458;73854;0;0;0;0;27;0.008474427;
07-04 11:30:15.821  9379  9406 I Unity   : [STATISTIC]2612;13704166;0;13703802;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;15937;74219;65729;0;0;0;0;27;0.01371281;
07-04 11:30:15.834  9379  9406 I Unity   : [STATISTIC]2613;14144948;0;14144479;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;15365;76094;64219;0;0;0;0;27;0.0141551;
07-04 11:30:15.847  9379  9406 I Unity   : [STATISTIC]2614;11405364;0;11404844;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01141693;
07-04 11:30:15.863  9379  9406 I Unity   : [STATISTIC]2615;14237552;0;14237188;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14375;76042;62969;0;0;0;0;27;0.01425016;
07-04 11:30:15.877  9379  9406 I Unity   : [STATISTIC]2616;17347552;0;17347135;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;21250;87813;132605;0;0;0;0;27;0.01735646;
07-04 11:30:15.890  9379  9406 I Unity   : [STATISTIC]2617;12107084;0;12106666;1899393024;16392192;3996882799;0;0;0;0;0;0;0;0;0;14792;76667;54583;0;0;0;0;27;0.01211729;
07-04 11:30:15.904  9379  9406 I Unity   : [STATISTIC]2618;13489948;0;13489584;1899393024;16392192;3996882799;0;0;0;0;0;0;0;0;0;16771;77605;54271;0;0;0;0;27;0.01350016;
07-04 11:30:15.918  9379  9406 I Unity   : [STATISTIC]2619;14425573;0;14425209;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;16771;76927;69427;0;0;0;0;27;0.01443568;
07-04 11:30:15.932  9379  9406 I Unity   : [STATISTIC]2620;13006770;0;13006250;1899393024;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01301323;
07-04 11:30:15.947  9379  9406 I Unity   : [STATISTIC]2621;15034583;0;15034063;1899393024;16392192;3996882799;0;0;0;0;0;0;0;0;0;17865;87708;85937;0;0;0;0;27;0.0150501;
07-04 11:30:15.960  9379  9406 I Unity   : [STATISTIC]2622;15185052;0;15184636;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14532;80782;66250;0;0;0;0;27;0.01519578;
07-04 11:30:15.973  9379  9406 I Unity   : [STATISTIC]2623;12458542;0;12458125;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;14322;76198;70573;0;0;0;0;27;0.0124724;
07-04 11:30:15.988  9379  9406 I Unity   : [STATISTIC]2624;13348697;0;13348281;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;17812;78438;74635;0;0;0;0;27;0.01335823;
07-04 11:30:16.001  9379  9406 I Unity   : [STATISTIC]2625;15507605;0;15506614;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;28177;109635;104427;0;0;0;0;27;0.01550578;
07-04 11:30:16.014  9379  9406 I Unity   : [STATISTIC]2626;12903125;0;12902605;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;68906;84010;68437;0;0;0;0;27;0.01294193;
07-04 11:30:16.028  9379  9406 I Unity   : [STATISTIC]2627;10829062;0;10828542;1899397120;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01084042;
07-04 11:30:16.042  9379  9406 I Unity   : [STATISTIC]2628;18522552;0;18522084;1899397120;16392192;3996882799;0;0;0;0;0;0;0;0;0;33438;136718;105573;0;0;0;0;27;0.01853313;
07-04 11:30:16.056  9379  9406 I Unity   : [STATISTIC]2629;10090365;0;10090000;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;15156;79948;56354;0;0;0;0;27;0.01009854;
07-04 11:30:16.071  9379  9406 I Unity   : [STATISTIC]2630;14192812;0;14192500;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;16459;81510;71042;0;0;0;0;27;0.01420187;
07-04 11:30:16.085  9379  9406 I Unity   : [STATISTIC]2631;16200885;0;16200416;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;16407;77969;67396;0;0;0;0;27;0.01620943;
07-04 11:30:16.099  9379  9406 I Unity   : [STATISTIC]2632;13415105;0;13414635;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;17448;86615;72136;0;0;0;0;27;0.01342463;
07-04 11:30:16.113  9379  9406 I Unity   : [STATISTIC]2633;11754167;0;11753855;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01176677;
07-04 11:30:16.126  9379  9406 I Unity   : [STATISTIC]2634;15423073;0;15422657;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;15625;84479;72865;0;0;0;0;27;0.01543453;
07-04 11:30:16.141  9379  9406 I Unity   : [STATISTIC]2635;14215573;0;14215156;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;18281;83177;69584;0;0;0;0;27;0.01422557;
07-04 11:30:16.154  9379  9406 I Unity   : [STATISTIC]2636;14924323;0;14924011;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;20625;83230;84010;0;0;0;0;27;0.01493214;
07-04 11:30:16.167  9379  9406 I Unity   : [STATISTIC]2637;12501406;0;12501042;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;15104;75625;61510;0;0;0;0;27;0.01251464;
07-04 11:30:16.181  9379  9406 I Unity   : [STATISTIC]2638;11475208;0;11474844;1899401216;16392192;3996882799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01148401;
07-04 11:30:16.197  9379  9406 I Unity   : [STATISTIC]2639;19571198;0;19570781;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;25938;105364;119062;0;0;0;0;27;0.01958651;
07-04 11:30:16.210  9379  9406 I Unity   : [STATISTIC]2640;11180885;0;11180469;1899409408;16392192;3996882799;0;0;0;0;0;0;0;0;0;16094;76250;70000;0;0;0;0;27;0.01118776;
