
07-15 17:12:59.094 11387 11413 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-15 17:13:01.075 11387 11413 I Unity   : [STATISTIC]390;12429428;0;12428958;858857472;16338944;1486874435;0;0;0;195261;67344;0;0;0;0;0;88853;0;0;2022292;2005104;0;27;0.01244005;
07-15 17:13:01.090 11387 11413 I Unity   : [STATISTIC]391;14005156;0;14004739;859836416;16338944;1486878851;659531;127135;161250;0;32708;340000;3433541;0;0;0;131978;0;0;3485469;726406;0;27;0.01401583;
07-15 17:13:01.104 11387 11413 I Unity   : [STATISTIC]392;16033125;0;16032656;863019008;16338944;1486899683;536875;200886;137344;196823;99896;353073;3479635;0;0;0;111092;0;0;4202344;2353698;0;27;0.01604375;
07-15 17:13:01.117 11387 11413 I Unity   : [STATISTIC]393;11338750;0;11338229;863182848;16338944;1486904131;29532;120365;336459;0;72031;326041;2710989;0;0;0;147344;0;0;2012864;958959;0;27;0.01135505;
07-15 17:13:01.133 11387 11413 I Unity   : [STATISTIC]394;14172708;0;14172188;863457280;16338944;1486880135;30469;162604;155677;0;52656;325833;1827812;0;0;0;133179;0;0;3374531;821511;0;27;0.0141824;
07-15 17:13:01.146 11387 11413 I Unity   : [STATISTIC]395;15156770;0;15156250;865558528;16338944;1486880135;24792;185938;120052;231146;35052;377084;1980782;0;0;0;101769;0;0;5105105;2154219;0;27;0.01516761;
07-15 17:13:01.160 11387 11413 I Unity   : [STATISTIC]396;12465729;0;12465313;865558528;16338944;1486880135;0;0;0;0;60469;0;0;0;0;0;92708;0;0;3174063;1049271;0;27;0.01247479;
07-15 17:13:01.175 11387 11413 I Unity   : [STATISTIC]397;13912396;0;13911927;865734656;16338944;1486880135;43125;155729;159322;0;103073;379011;2213855;0;0;0;144687;0;0;5033593;1078281;0;27;0.01392412;
07-15 17:13:01.190 11387 11413 I Unity   : [STATISTIC]398;15237187;0;15236667;865980416;16338944;1503657351;31198;145312;108646;0;96146;305833;1978021;0;0;0;130780;0;53489;5919583;1594011;0;27;0.01524667;
07-15 17:13:01.204 11387 11413 I Unity   : [STATISTIC]399;15576354;0;15575938;868253696;16338944;1503686407;26770;138230;98177;125209;38177;375521;1916563;0;0;0;166354;0;0;5667500;2238125;0;27;0.01558917;
