
07-04 11:32:43.344 12737 12768 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:32:58.662 12737 12768 I Unity   : [STATISTIC]1363;13816250;0;13815781;1827135488;16134144;3844639451;0;0;0;0;0;0;0;0;0;19219;93698;90625;346666;0;0;0;27;0.0138251;
07-04 11:32:58.676 12737 12768 I Unity   : [STATISTIC]1364;11732500;0;11732084;1827135488;16134144;3844647643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01174104;
07-04 11:32:58.692 12737 12768 I Unity   : [STATISTIC]1365;17492292;0;17491980;1827381248;16134144;3844647643;0;0;0;0;0;0;0;0;0;24166;117969;108698;0;0;0;0;27;0.01750516;
07-04 11:32:58.706 12737 12768 I Unity   : [STATISTIC]1366;15507552;0;15507135;1829470208;16134144;3861441243;0;0;0;0;0;0;0;0;0;15625;105105;83021;293594;0;0;0;27;0.01551635;
07-04 11:32:58.718 12737 12768 I Unity   : [STATISTIC]1367;12348073;0;12347552;1829470208;16134144;3861441243;0;0;0;0;0;0;0;0;0;14480;85885;66146;0;0;0;0;27;0.01235703;
07-04 11:32:58.732 12737 12768 I Unity   : [STATISTIC]1368;13220573;0;13220105;1831612416;16134144;3861457627;0;0;0;0;0;0;0;0;0;15625;110937;91406;148385;0;0;0;27;0.01323062;
07-04 11:32:58.745 12737 12768 I Unity   : [STATISTIC]1369;13028229;0;13027917;1831612416;16134144;3861457627;0;0;0;0;0;0;0;0;0;14375;89011;70573;0;0;0;0;27;0.01303766;
07-04 11:32:58.760 12737 12768 I Unity   : [STATISTIC]1370;12672552;0;12671979;1833762816;16134144;3861474011;0;0;0;0;0;0;0;0;0;0;0;0;160208;0;0;0;27;0.01268057;
07-04 11:32:58.774 12737 12768 I Unity   : [STATISTIC]1371;15331927;0;15331511;1834012672;16134144;3861474011;0;0;0;0;0;0;0;0;0;14896;79427;65625;0;0;0;0;27;0.01534177;
07-04 11:32:58.788 12737 12768 I Unity   : [STATISTIC]1372;13872135;0;13871615;1834012672;16134144;3861474011;0;0;0;0;0;0;0;0;0;16094;79739;70417;0;0;0;0;27;0.0138813;
07-04 11:32:58.803 12737 12768 I Unity   : [STATISTIC]1373;16661667;0;16661250;1836314624;16134144;3861482203;0;0;0;0;0;0;0;0;0;16146;85782;78958;333854;0;0;0;27;0.01667083;
07-04 11:32:58.815 12737 12768 I Unity   : [STATISTIC]1374;12324271;0;12323958;1836564480;16134144;3861482203;0;0;0;0;0;0;0;0;0;14740;79323;70625;0;0;0;0;27;0.01233266;
07-04 11:32:58.830 12737 12768 I Unity   : [STATISTIC]1375;12673490;0;12673125;1838710784;16134144;3861486299;0;0;0;0;0;0;0;0;0;13594;98594;76979;282708;0;0;0;27;0.01268406;
07-04 11:32:58.843 12737 12768 I Unity   : [STATISTIC]1376;12169844;0;12169323;1838710784;16134144;3861490395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01217948;
07-04 11:32:58.859 12737 12768 I Unity   : [STATISTIC]1377;18081250;0;18080938;1838694400;16134144;3861490395;0;0;0;0;0;0;0;0;0;13177;78594;58542;0;0;0;0;27;0.01809146;
07-04 11:32:58.873 12737 12768 I Unity   : [STATISTIC]1378;15464843;0;15464375;1840582656;16134144;3861514971;0;0;0;0;0;0;0;0;0;13541;84636;60209;241146;0;0;0;27;0.01547344;
07-04 11:32:58.885 12737 12768 I Unity   : [STATISTIC]1379;12325000;0;12324687;1840582656;16134144;3861508283;0;0;0;0;0;0;0;0;0;17760;85625;65938;0;0;0;0;27;0.01233328;
07-04 11:32:58.899 12737 12768 I Unity   : [STATISTIC]1380;11009011;0;11008645;1840824320;16134144;3861508283;0;0;0;0;0;0;0;0;0;16146;82813;62760;0;0;0;0;27;0.01101891;
07-04 11:32:58.913 12737 12768 I Unity   : [STATISTIC]1381;14277187;0;14276875;1840824320;16134144;3861508283;0;0;0;0;0;0;0;0;0;17083;79636;60313;0;0;0;0;27;0.01428713;
07-04 11:32:58.927 12737 12768 I Unity   : [STATISTIC]1382;14086979;0;14086615;1843220480;16134144;3878293691;0;0;0;0;0;0;0;0;0;0;0;0;296875;0;0;0;27;0.01409844;
07-04 11:32:58.941 12737 12768 I Unity   : [STATISTIC]1383;13368802;0;13368437;1843220480;16134144;3878293691;0;0;0;0;0;0;0;0;0;16979;83229;74167;0;0;0;0;27;0.01338026;
07-04 11:32:58.956 12737 12768 I Unity   : [STATISTIC]1384;13684062;0;13683490;1843240960;16134144;3878293691;0;0;0;0;0;0;0;0;0;18750;90104;70260;0;0;0;0;27;0.01369208;
07-04 11:32:58.969 12737 12768 I Unity   : [STATISTIC]1385;20105990;0;20105625;1845497856;16134144;3878310075;0;0;0;0;0;0;0;0;0;29167;97031;110052;290886;0;0;0;27;0.02012078;
07-04 11:32:58.982 12737 12768 I Unity   : [STATISTIC]1386;8798646;0;8798125;1845497856;16134144;3878310075;0;0;0;0;0;0;0;0;0;15365;90521;65365;0;0;0;0;27;0.008807604;
07-04 11:32:58.996 12737 12768 I Unity   : [STATISTIC]1387;12759948;0;12759635;1845497856;16134144;3878310075;0;0;0;0;0;0;0;0;0;14010;78542;67448;0;0;0;0;27;0.0127688;
07-04 11:32:59.010 12737 12768 I Unity   : [STATISTIC]1388;12848698;0;12848385;1845497856;16134144;3878310075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01285703;
07-04 11:32:59.025 12737 12768 I Unity   : [STATISTIC]1389;15040156;0;15039792;1845587968;16134144;3895087291;0;0;0;0;0;0;0;0;0;15260;81302;65729;0;0;0;0;27;0.0150513;
07-04 11:32:59.038 12737 12768 I Unity   : [STATISTIC]1390;16323698;0;16323282;1847832576;16134144;3895099579;0;0;0;0;0;0;0;0;0;15417;79635;82188;138437;0;0;0;27;0.01633219;
07-04 11:32:59.052 12737 12768 I Unity   : [STATISTIC]1391;11814062;0;11813750;1847877632;16134144;3895103675;0;0;0;0;0;0;0;0;0;15886;103281;70937;0;0;0;0;27;0.01182266;
07-04 11:32:59.066 12737 12768 I Unity   : [STATISTIC]1392;15148073;0;15147760;1850171392;16134144;3895120059;0;0;0;0;0;0;0;0;0;18854;99270;73177;151041;0;0;0;27;0.0151574;
07-04 11:32:59.078 12737 12768 I Unity   : [STATISTIC]1393;13090730;0;13090364;1850171392;16134144;3895120059;0;0;0;0;0;0;0;0;0;21875;86719;74896;0;0;0;0;27;0.01309984;
07-04 11:32:59.093 12737 12768 I Unity   : [STATISTIC]1394;11330989;0;11330625;1852723200;16134144;3911905467;0;0;0;0;0;0;0;0;0;0;0;0;264792;0;0;0;27;0.01134229;
07-04 11:32:59.107 12737 12768 I Unity   : [STATISTIC]1395;16755990;0;16755520;1852723200;16134144;3911905467;0;0;0;0;0;0;0;0;0;25312;95156;107708;0;0;0;0;27;0.01676479;
07-04 11:32:59.119 12737 12768 I Unity   : [STATISTIC]1396;13296667;0;13296354;1852723200;16134144;3911905467;0;0;0;0;0;0;0;0;0;14010;78958;86875;0;0;0;0;27;0.01330344;
07-04 11:32:59.135 12737 12768 I Unity   : [STATISTIC]1397;13163542;0;13163229;1855057920;16134144;3911978235;0;0;0;0;0;0;0;0;0;20052;111823;86198;437032;0;0;0;27;0.01317339;
07-04 11:32:59.148 12737 12768 I Unity   : [STATISTIC]1398;13381511;0;13380990;1855057920;16134144;3912003547;0;0;0;0;0;0;0;0;0;14479;85938;63333;0;0;0;0;27;0.01339224;
07-04 11:32:59.163 12737 12768 I Unity   : [STATISTIC]1399;16314011;0;16313698;1857343488;16134144;3912018811;0;0;0;0;0;0;0;0;0;18073;84792;87031;296719;0;0;0;27;0.01632177;
07-04 11:32:59.177 12737 12768 I Unity   : [STATISTIC]1400;12483698;0;12483385;1857343488;16134144;3912018811;0;0;0;0;0;0;0;0;0;15260;85469;83386;0;0;0;0;27;0.01249422;
07-04 11:32:59.191 12737 12768 I Unity   : [STATISTIC]1401;12227031;0;12226667;1857343488;16134144;3912018811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01223479;
07-04 11:32:59.205 12737 12768 I Unity   : [STATISTIC]1402;15430312;0;15429948;1857343488;16134144;3912018811;0;0;0;0;0;0;0;0;0;20990;79583;79844;0;0;0;0;27;0.01544182;
07-04 11:32:59.219 12737 12768 I Unity   : [STATISTIC]1403;13919532;0;13919010;1857343488;16134144;3912018811;0;0;0;0;0;0;0;0;0;16510;87917;69792;0;0;0;0;27;0.01392776;
07-04 11:32:59.233 12737 12768 I Unity   : [STATISTIC]1404;15697084;0;15696511;1859981312;16134144;3912031099;0;0;0;0;0;0;0;0;0;14375;83021;60364;267604;0;0;0;27;0.01569266;
07-04 11:32:59.245 12737 12768 I Unity   : [STATISTIC]1405;12082500;0;12082136;1859981312;16134144;3912035195;0;0;0;0;0;0;0;0;0;15833;80365;73437;0;0;0;0;27;0.01212745;
07-04 11:32:59.260 12737 12768 I Unity   : [STATISTIC]1406;12098958;0;12098541;1862205440;16134144;3928816507;0;0;0;0;0;0;0;0;0;0;0;0;145208;0;0;0;27;0.0121074;
07-04 11:32:59.274 12737 12768 I Unity   : [STATISTIC]1407;18266458;0;18266146;1863270400;16134144;3928820603;0;0;0;0;0;0;0;0;0;27812;100782;134479;0;0;0;0;27;0.01827578;
07-04 11:32:59.286 12737 12768 I Unity   : [STATISTIC]1408;13144323;0;13143854;1864351744;16134144;3928820603;0;0;0;0;0;0;0;0;0;23959;87188;116094;0;0;0;0;27;0.01312677;
07-04 11:32:59.300 12737 12768 I Unity   : [STATISTIC]1409;11832657;0;11832343;1866706944;16134144;3928828795;0;0;0;0;0;0;0;0;0;14583;87604;59896;250000;0;0;0;27;0.01189354;
07-04 11:32:59.314 12737 12768 I Unity   : [STATISTIC]1410;12008750;0;12008438;1866706944;16134144;3928843003;0;0;0;0;0;0;0;0;0;17604;81614;75834;0;0;0;0;27;0.01201719;
07-04 11:32:59.330 12737 12768 I Unity   : [STATISTIC]1411;14426875;0;14426510;1868795904;16134144;3928869499;0;0;0;0;0;0;0;0;0;0;0;0;321927;0;0;0;27;0.01443453;
07-04 11:32:59.344 12737 12768 I Unity   : [STATISTIC]1412;14550625;0;14550260;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;12396;80417;60781;0;0;0;0;27;0.01456443;
07-04 11:32:59.358 12737 12768 I Unity   : [STATISTIC]1413;14019688;0;14019375;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;14740;82605;68802;0;0;0;0;27;0.0140313;
07-04 11:32:59.372 12737 12768 I Unity   : [STATISTIC]1414;13908229;0;13907865;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;15208;81875;69062;0;0;0;0;27;0.01391901;
07-04 11:32:59.386 12737 12768 I Unity   : [STATISTIC]1415;17091667;0;17091302;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;17552;100104;113125;0;0;0;0;27;0.01710042;
07-04 11:32:59.398 12737 12768 I Unity   : [STATISTIC]1416;11075886;0;11075520;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;18385;84896;71667;0;0;0;0;27;0.01108458;
07-04 11:32:59.413 12737 12768 I Unity   : [STATISTIC]1417;12140989;0;12140625;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;26719;95990;76145;0;0;0;0;27;0.01215193;
07-04 11:32:59.428 12737 12768 I Unity   : [STATISTIC]1418;16144844;0;16144375;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01615307;
07-04 11:32:59.441 12737 12768 I Unity   : [STATISTIC]1419;14819739;0;14819323;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;23854;138333;82969;0;0;0;0;27;0.01482688;
07-04 11:32:59.455 12737 12768 I Unity   : [STATISTIC]1420;12249584;0;12249218;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;15521;79323;63386;0;0;0;0;27;0.01226177;
07-04 11:32:59.470 12737 12768 I Unity   : [STATISTIC]1421;14029010;0;14028698;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;16407;103282;80416;0;0;0;0;27;0.01403807;
07-04 11:32:59.483 12737 12768 I Unity   : [STATISTIC]1422;14917761;0;14917239;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;18334;84844;70209;0;0;0;0;27;0.01492615;
07-04 11:32:59.497 12737 12768 I Unity   : [STATISTIC]1423;12515521;0;12514948;1868795904;16134144;3928873595;0;0;0;0;0;0;0;0;0;14479;76198;58490;0;0;0;0;27;0.01252578;
07-04 11:32:59.511 12737 12768 I Unity   : [STATISTIC]1424;12722604;0;12722136;1868795904;16134144;3928859579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01273141;
07-04 11:32:59.525 12737 12768 I Unity   : [STATISTIC]1425;18609167;0;18608802;1868800000;16134144;3928859579;0;0;0;0;0;0;0;0;0;35677;172813;115833;0;0;0;0;27;0.0186199;
07-04 11:32:59.537 12737 12768 I Unity   : [STATISTIC]1426;11334115;0;11333594;1868881920;16134144;3928859579;0;0;0;0;0;0;0;0;0;24896;99219;85313;0;0;0;0;27;0.01134245;
07-04 11:32:59.553 12737 12768 I Unity   : [STATISTIC]1427;12196667;0;12196198;1868881920;16134144;3928859579;0;0;0;0;0;0;0;0;0;20885;94115;74010;0;0;0;0;27;0.01220703;
07-04 11:32:59.567 12737 12768 I Unity   : [STATISTIC]1428;15341563;0;15341250;1868881920;16134144;3928859579;0;0;0;0;0;0;0;0;0;16406;78593;75104;0;0;0;0;27;0.01535094;
07-04 11:32:59.581 12737 12768 I Unity   : [STATISTIC]1429;13891146;0;13890781;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;12813;80416;82552;0;0;0;0;27;0.01389927;
07-04 11:32:59.595 12737 12768 I Unity   : [STATISTIC]1430;15066407;0;15065833;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01507042;
07-04 11:32:59.608 12737 12768 I Unity   : [STATISTIC]1431;13678593;0;13678281;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;14219;84323;59218;0;0;0;0;27;0.01370193;
07-04 11:32:59.622 12737 12768 I Unity   : [STATISTIC]1432;12409323;0;12409011;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;17656;85520;71510;0;0;0;0;27;0.01242026;
07-04 11:32:59.637 12737 12768 I Unity   : [STATISTIC]1433;14211198;0;14210886;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;20313;85261;73750;0;0;0;0;27;0.01422187;
07-04 11:32:59.650 12737 12768 I Unity   : [STATISTIC]1434;17506719;0;17506354;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;24062;103750;105729;0;0;0;0;27;0.01751516;
07-04 11:32:59.662 12737 12768 I Unity   : [STATISTIC]1435;10828594;0;10828125;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;17968;79218;72135;0;0;0;0;27;0.0108363;
07-04 11:32:59.676 12737 12768 I Unity   : [STATISTIC]1436;10269948;0;10269636;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01027958;
07-04 11:32:59.691 12737 12768 I Unity   : [STATISTIC]1437;16105364;0;16105000;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;18230;87813;91667;0;0;0;0;27;0.01611375;
07-04 11:32:59.705 12737 12768 I Unity   : [STATISTIC]1438;14593542;0;14593178;1868881920;16134144;3928833427;0;0;0;0;0;0;0;0;0;12656;78594;68177;0;0;0;0;27;0.01460422;
07-04 11:32:59.719 12737 12768 I Unity   : [STATISTIC]1439;13675834;0;13675521;1868881920;16134144;3928790615;0;0;0;0;0;0;0;0;0;14011;79218;60677;0;0;0;0;27;0.01368672;
07-04 11:32:59.733 12737 12768 I Unity   : [STATISTIC]1440;13797812;0;13797448;1868881920;16134144;3928790615;0;0;0;0;0;0;0;0;0;18906;84896;74010;0;0;0;0;27;0.01380682;
07-04 11:32:59.748 12737 12768 I Unity   : [STATISTIC]1441;16959323;0;16958959;1868869632;16134144;3928790615;0;0;0;0;0;0;0;0;0;24948;136563;127969;0;0;0;0;27;0.01696854;
07-04 11:32:59.760 12737 12768 I Unity   : [STATISTIC]1442;11746771;0;11746406;1868869632;16134144;3928790615;0;0;0;0;0;0;0;0;0;14219;112396;76458;0;0;0;0;27;0.01175625;
07-04 11:32:59.775 12737 12768 I Unity   : [STATISTIC]1443;10881667;0;10881146;1868869632;16134144;3928790615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01089031;
07-04 11:32:59.788 12737 12768 I Unity   : [STATISTIC]1444;18699115;0;18698802;1868869632;16134144;3928774231;0;0;0;0;0;0;0;0;0;46250;102917;262083;0;0;0;0;27;0.01871042;
07-04 11:32:59.801 12737 12768 I Unity   : [STATISTIC]1445;11199062;0;11198594;1868869632;16134144;3928774231;0;0;0;0;0;0;0;0;0;23490;100052;88385;0;0;0;0;27;0.01120651;
07-04 11:32:59.817 12737 12768 I Unity   : [STATISTIC]1446;12481146;0;12480834;1868869632;16134144;3928774231;0;0;0;0;0;0;0;0;0;15104;78177;59688;0;0;0;0;27;0.01248958;
07-04 11:32:59.831 12737 12768 I Unity   : [STATISTIC]1447;15243021;0;15242656;1868869632;16134144;3928774231;0;0;0;0;0;0;0;0;0;16407;88854;70312;0;0;0;0;27;0.01525266;
07-04 11:32:59.845 12737 12768 I Unity   : [STATISTIC]1448;13311094;0;13310729;1868869632;16134144;3928774231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01332094;
07-04 11:32:59.859 12737 12768 I Unity   : [STATISTIC]1449;15867708;0;15867396;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;16823;87344;73489;0;0;0;0;27;0.01587714;
07-04 11:32:59.873 12737 12768 I Unity   : [STATISTIC]1450;17169063;0;17168750;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;61354;79792;63646;0;0;0;0;27;0.01717854;
07-04 11:32:59.885 12737 12768 I Unity   : [STATISTIC]1451;9489062;0;9488698;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;16041;81823;61666;0;0;0;0;27;0.009498646;
07-04 11:32:59.900 12737 12768 I Unity   : [STATISTIC]1452;12544010;0;12543646;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;17136;79115;71562;0;0;0;0;27;0.01255156;
07-04 11:32:59.914 12737 12768 I Unity   : [STATISTIC]1453;18040261;0;18039948;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;34531;87656;130208;0;0;0;0;27;0.0180501;
07-04 11:32:59.926 12737 12768 I Unity   : [STATISTIC]1454;11120208;0;11119896;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;21667;105625;82448;0;0;0;0;27;0.01112786;
07-04 11:32:59.940 12737 12768 I Unity   : [STATISTIC]1455;10471823;0;10471458;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01048089;
07-04 11:32:59.956 12737 12768 I Unity   : [STATISTIC]1456;18155261;0;18154791;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;26562;107395;130989;0;0;0;0;27;0.01816636;
07-04 11:32:59.970 12737 12768 I Unity   : [STATISTIC]1457;13483386;0;13482968;1868869632;16134144;3928745815;0;0;0;0;0;0;0;0;0;18073;99271;84114;0;0;0;0;27;0.01349208;
07-04 11:32:59.983 12737 12768 I Unity   : [STATISTIC]1458;14034583;0;14034219;1868873728;16134144;3928745815;0;0;0;0;0;0;0;0;0;18021;80781;91250;0;0;0;0;27;0.0140424;
07-04 11:32:59.997 12737 12768 I Unity   : [STATISTIC]1459;12287500;0;12287031;1868898304;16134144;3928717527;0;0;0;0;0;0;0;0;0;12708;76615;56146;0;0;0;0;27;0.01229635;
07-04 11:33:00.011 12737 12768 I Unity   : [STATISTIC]1460;13372813;0;13372500;1868898304;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01337833;
07-04 11:33:00.025 12737 12768 I Unity   : [STATISTIC]1461;15713073;0;15712552;1869119488;16134144;3928717527;0;0;0;0;0;0;0;0;0;13958;84740;68593;0;0;0;0;27;0.01573;
07-04 11:33:00.038 12737 12768 I Unity   : [STATISTIC]1462;13281198;0;13280781;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;13125;76719;58646;0;0;0;0;27;0.01328958;
07-04 11:33:00.053 12737 12768 I Unity   : [STATISTIC]1463;13684115;0;13683750;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;20990;80938;87917;0;0;0;0;27;0.01369427;
07-04 11:33:00.066 12737 12768 I Unity   : [STATISTIC]1464;14348541;0;14348229;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;14896;81458;75625;0;0;0;0;27;0.01435667;
07-04 11:33:00.080 12737 12768 I Unity   : [STATISTIC]1465;13782136;0;13781666;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;15364;78697;64114;0;0;0;0;27;0.01379057;
07-04 11:33:00.093 12737 12768 I Unity   : [STATISTIC]1466;12159896;0;12159427;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01217213;
07-04 11:33:00.109 12737 12768 I Unity   : [STATISTIC]1467;16251094;0;16250729;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;25521;92552;100938;0;0;0;0;27;0.01626198;
07-04 11:33:00.122 12737 12768 I Unity   : [STATISTIC]1468;13803698;0;13803385;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;14636;86823;70990;0;0;0;0;27;0.01381255;
07-04 11:33:00.135 12737 12768 I Unity   : [STATISTIC]1469;13551979;0;13551614;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;14219;76875;59687;0;0;0;0;27;0.01356151;
07-04 11:33:00.149 12737 12768 I Unity   : [STATISTIC]1470;12587917;0;12587604;1869111296;16134144;3928717527;0;0;0;0;0;0;0;0;0;18854;89010;77917;0;0;0;0;27;0.01259828;
07-04 11:33:00.163 12737 12768 I Unity   : [STATISTIC]1471;13783646;0;13783177;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;15938;82969;72864;0;0;0;0;27;0.01379187;
07-04 11:33:00.177 12737 12768 I Unity   : [STATISTIC]1472;12433594;0;12433073;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01244344;
07-04 11:33:00.192 12737 12768 I Unity   : [STATISTIC]1473;15160104;0;15159688;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;14271;80833;68333;0;0;0;0;27;0.01517161;
07-04 11:33:00.205 12737 12768 I Unity   : [STATISTIC]1474;15611822;0;15611510;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;19323;79896;70156;0;0;0;0;27;0.0156213;
07-04 11:33:00.218 12737 12768 I Unity   : [STATISTIC]1475;13128125;0;13127760;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;14792;81302;61458;0;0;0;0;27;0.01313766;
07-04 11:33:00.233 12737 12768 I Unity   : [STATISTIC]1476;12666666;0;12666302;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;12500;81302;58281;0;0;0;0;27;0.01267411;
07-04 11:33:00.247 12737 12768 I Unity   : [STATISTIC]1477;15129792;0;15129479;1869107200;16134144;3928717527;0;0;0;0;0;0;0;0;0;18906;78021;71458;0;0;0;0;27;0.01513781;
07-04 11:33:00.260 12737 12768 I Unity   : [STATISTIC]1478;12851979;0;12851719;1869099008;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01286292;
07-04 11:33:00.275 12737 12768 I Unity   : [STATISTIC]1479;16654688;0;16654219;1869099008;16134144;3928717527;0;0;0;0;0;0;0;0;0;24583;100677;105260;0;0;0;0;27;0.01665755;
07-04 11:33:00.288 12737 12768 I Unity   : [STATISTIC]1480;11807135;0;11806771;1869099008;16134144;3928717527;0;0;0;0;0;0;0;0;0;17448;84740;82812;0;0;0;0;27;0.01183464;
07-04 11:33:00.302 12737 12768 I Unity   : [STATISTIC]1481;13651666;0;13651250;1869099008;16134144;3928717527;0;0;0;0;0;0;0;0;0;17240;78698;68490;0;0;0;0;27;0.01366135;
07-04 11:33:00.317 12737 12768 I Unity   : [STATISTIC]1482;14729166;0;14728802;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;21198;85886;92344;0;0;0;0;27;0.01473802;
07-04 11:33:00.330 12737 12768 I Unity   : [STATISTIC]1483;13775156;0;13774636;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;16355;83021;70469;0;0;0;0;27;0.01378432;
07-04 11:33:00.344 12737 12768 I Unity   : [STATISTIC]1484;13902708;0;13902396;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01391026;
07-04 11:33:00.357 12737 12768 I Unity   : [STATISTIC]1485;13471042;0;13470572;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;16771;80209;73489;0;0;0;0;27;0.0134888;
07-04 11:33:00.372 12737 12768 I Unity   : [STATISTIC]1486;12978073;0;12977760;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;13281;76198;62708;0;0;0;0;27;0.01298724;
07-04 11:33:00.386 12737 12768 I Unity   : [STATISTIC]1487;17719687;0;17719375;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;59844;96823;149895;0;0;0;0;27;0.01772984;
07-04 11:33:00.400 12737 12768 I Unity   : [STATISTIC]1488;11849167;0;11848802;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;13802;77240;64583;0;0;0;0;27;0.01185391;
07-04 11:33:00.413 12737 12768 I Unity   : [STATISTIC]1489;13519531;0;13519219;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;13646;79948;58802;0;0;0;0;27;0.01353042;
07-04 11:33:00.428 12737 12768 I Unity   : [STATISTIC]1490;11948490;0;11948125;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01195667;
07-04 11:33:00.441 12737 12768 I Unity   : [STATISTIC]1491;16190000;0;16189636;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;51042;109896;125469;0;0;0;0;27;0.01619839;
07-04 11:33:00.455 12737 12768 I Unity   : [STATISTIC]1492;13158959;0;13158594;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;15000;84010;64739;0;0;0;0;27;0.01317135;
07-04 11:33:00.470 12737 12768 I Unity   : [STATISTIC]1493;13611198;0;13610886;1869025280;16134144;3928717527;0;0;0;0;0;0;0;0;0;17812;80625;73698;0;0;0;0;27;0.01362125;
07-04 11:33:00.483 12737 12768 I Unity   : [STATISTIC]1494;19843125;0;19842761;1869262848;16134144;3928717527;0;0;0;0;0;0;0;0;0;809063;132604;251406;0;0;0;0;27;0.01985167;
