
07-05 15:07:26.089 27488 27508 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:08:19.438 27488 27508 I Unity   : [STATISTIC]3840;16840677;0;16840104;4222779392;13275136;9326533903;41458;164323;114531;199687;433646;709115;2235259;0;0;13747393;72396;8600625;0;27;0.01684974;
07-05 15:08:19.456 27488 27508 I Unity   : [STATISTIC]3841;17293229;0;17292812;4223184896;13275136;9326537999;35052;197448;538334;0;773438;406563;2907760;0;0;15233174;69271;8403750;0;27;0.0173012;
07-05 15:08:19.474 27488 27508 I Unity   : [STATISTIC]3842;18220261;0;18219792;4224053248;13275136;9326583515;51719;192240;137135;312656;418281;620261;2289219;0;0;16750315;79687;8548906;0;27;0.01822995;
07-05 15:08:19.491 27488 27508 I Unity   : [STATISTIC]3843;17575833;0;17575521;4226883584;13275136;9326612363;44375;161146;99062;316146;590625;632605;2229271;0;0;15840833;76563;9018385;0;27;0.0175851;
07-05 15:08:19.508 27488 27508 I Unity   : [STATISTIC]3844;16296250;0;16295833;4227178496;13275136;9326616459;38750;161406;120312;0;428803;673021;2248802;0;0;12877605;77344;8340782;0;27;0.01630479;
07-05 15:08:19.526 27488 27508 I Unity   : [STATISTIC]3845;18544844;0;18544218;4227178496;13275136;9326616459;35573;208125;96927;0;416354;601771;2244166;0;0;22234486;62396;10216250;0;27;0.01855365;
07-05 15:08:19.545 27488 27508 I Unity   : [STATISTIC]3846;18271198;0;18270833;4229324800;13275136;9343420087;39427;159010;106771;292448;434844;487708;2741874;0;0;18942029;87240;8705000;0;27;0.01827927;
07-05 15:08:19.565 27488 27508 I Unity   : [STATISTIC]3847;20528282;0;20527760;4230848512;13275136;9343458967;39636;162448;99115;311146;413125;668125;2138802;0;0;22208805;109219;12068229;0;27;0.0205426;
07-05 15:08:19.583 27488 27508 I Unity   : [STATISTIC]3848;17506302;0;17505625;4231368704;13275136;9343467831;77968;312604;562761;0;460053;713072;4376718;0;0;14696358;59167;6964375;0;27;0.01751083;
07-05 15:08:19.599 27488 27508 I Unity   : [STATISTIC]3849;16423958;0;16423438;4231368704;13275136;9343467831;37604;160000;102291;0;726875;512083;2283333;0;0;15315836;69218;7683646;0;27;0.01643396;
07-05 15:08:19.620 27488 27508 I Unity   : [STATISTIC]3850;21083594;0;21083073;4233781248;13275136;9343492407;40417;233073;110000;338802;406458;710573;2361665;0;0;24856254;74792;12093281;0;27;0.02109651;
07-05 15:08:19.638 27488 27508 I Unity   : [STATISTIC]3851;17311979;0;17311459;4234035200;13275136;9343492407;67240;167031;209479;0;425781;833906;3246042;0;0;13879744;70573;7807969;0;27;0.01731813;
07-05 15:08:19.654 27488 27508 I Unity   : [STATISTIC]3852;16603906;0;16603489;4234108928;13275136;9343492407;42032;165417;105260;0;407708;413177;2545156;0;0;13900895;71406;7281666;0;27;0.01661338;
07-05 15:08:19.670 27488 27508 I Unity   : [STATISTIC]3853;15872500;0;15872136;4234108928;13275136;9343492407;37552;165469;124270;0;566353;442917;2270104;0;0;14649327;74427;7591042;0;27;0.01588167;
07-05 15:08:19.691 27488 27508 I Unity   : [STATISTIC]3854;20649583;0;20649062;4236210176;13275136;9360286007;39687;176562;98698;318490;410261;569531;2078127;0;0;24343652;72187;11818230;0;27;0.02066068;
07-05 15:08:19.708 27488 27508 I Unity   : [STATISTIC]3855;16877240;0;16876927;4236210176;13275136;9360286007;36562;175260;115208;0;471354;675729;2380780;0;0;13395301;68594;8028073;0;27;0.01688271;
07-05 15:08:19.724 27488 27508 I Unity   : [STATISTIC]3856;16163177;0;16162709;4236210176;13275136;9360286007;42969;163229;103229;0;480104;613906;2179166;0;0;14251769;73489;7360469;0;27;0.01617198;
07-05 15:08:19.739 27488 27508 I Unity   : [STATISTIC]3857;15667344;0;15666980;4236210176;13275136;9360286007;40469;167083;103959;0;433074;598229;2213127;0;0;13804995;74844;7398697;0;27;0.0156787;
07-05 15:08:19.758 27488 27508 I Unity   : [STATISTIC]3858;18415781;0;18415209;4236750848;13275136;9360286007;37969;181771;99636;0;811197;623438;2311251;0;0;17803906;74896;10069792;0;27;0.01842261;
07-05 15:08:19.774 27488 27508 I Unity   : [STATISTIC]3859;16144687;0;16144114;4237000704;13275136;9360286007;38073;162344;97552;0;398698;658958;2167812;0;0;13779479;67916;8112500;0;27;0.01615589;
07-05 15:08:19.793 27488 27508 I Unity   : [STATISTIC]3860;19350365;0;19350052;4237250560;13275136;9360286007;38646;199635;102292;0;417761;626042;2309688;0;0;23091661;58385;10254583;0;27;0.01936245;
07-05 15:08:19.810 27488 27508 I Unity   : [STATISTIC]3861;16834427;0;16833958;4237250560;13275136;9360286007;41875;162916;108229;0;687135;649427;2335729;0;0;14949111;75833;8560469;0;27;0.01683969;
07-05 15:08:19.828 27488 27508 I Unity   : [STATISTIC]3862;17840365;0;17840000;4239646720;13275136;9360286007;57135;218698;107709;315625;443490;598698;2228854;0;0;15270729;77500;9289271;0;27;0.01784984;
07-05 15:08:19.847 27488 27508 I Unity   : [STATISTIC]3863;18643021;0;18642708;4242452480;13275136;9360310583;65105;163802;344218;191094;489532;610886;2523750;0;0;14491662;64167;9210573;0;27;0.01865229;
07-05 15:08:19.867 27488 27508 I Unity   : [STATISTIC]3864;19951823;0;19951563;4244340736;13275136;9377067199;68176;315677;217292;270781;525469;1153593;3924219;0;0;17964892;81302;9464583;0;27;0.01996057;
07-05 15:08:19.884 27488 27508 I Unity   : [STATISTIC]3865;17531354;0;17530989;4246376448;13275136;9377095871;41146;174636;103385;194062;620573;676354;2310885;0;0;14964737;81042;9063230;0;27;0.01754026;
07-05 15:08:19.901 27488 27508 I Unity   : [STATISTIC]3866;17051875;0;17051511;4246376448;13275136;9377095871;34219;160104;113802;0;424323;739219;2839375;0;0;13991200;64219;7551355;0;27;0.01706177;
07-05 15:08:19.918 27488 27508 I Unity   : [STATISTIC]3867;16909896;0;16909375;4246376448;13275136;9377095871;54428;170000;129844;0;481458;581146;2666718;0;0;16420310;101406;7841354;0;27;0.01691953;
07-05 15:08:19.934 27488 27508 I Unity   : [STATISTIC]3868;15875781;0;15875364;4246630400;13275136;9377095871;32864;163542;129844;0;525520;613281;2179063;0;0;13818599;69428;7487865;0;27;0.01588526;
07-05 15:08:19.951 27488 27508 I Unity   : [STATISTIC]3869;16413334;0;16412865;4246630400;13275136;9377095871;46458;164167;153802;0;619791;615052;2235677;0;0;13361251;78334;8483855;0;27;0.0164238;
07-05 15:08:19.967 27488 27508 I Unity   : [STATISTIC]3870;16873802;0;16873490;4246892544;13275136;9377095871;39063;221302;99896;0;449583;621980;2283282;0;0;13788902;69739;8735417;0;27;0.01688094;
07-05 15:08:19.984 27488 27508 I Unity   : [STATISTIC]3871;16012917;0;16012552;4246892544;13275136;9377095871;34583;167864;108959;0;422604;592604;2587240;0;0;13372443;61042;7817656;0;27;0.01602286;
07-05 15:08:20.003 27488 27508 I Unity   : [STATISTIC]3872;19250937;0;19250573;4246892544;13275136;9377095871;48854;164687;112396;0;406510;578177;2544011;0;0;23116406;70364;10169740;0;27;0.01926443;
07-05 15:08:20.020 27488 27508 I Unity   : [STATISTIC]3873;17344948;0;17344532;4246892544;13275136;9377095871;42552;167813;108802;0;509583;637813;2276875;0;0;13730153;93229;9189323;0;27;0.01735073;
07-05 15:08:20.037 27488 27508 I Unity   : [STATISTIC]3874;16659063;0;16658698;4246892544;13275136;9377095871;40364;162396;101042;0;403750;620364;2211094;0;0;14142865;77448;8495469;0;27;0.01666787;
07-05 15:08:20.054 27488 27508 I Unity   : [STATISTIC]3875;17497032;0;17496666;4249157632;13275136;9377095871;42969;315469;103541;305833;425625;689271;2620989;0;0;16090204;66302;8396875;0;27;0.01750614;
07-05 15:08:20.071 27488 27508 I Unity   : [STATISTIC]3876;16854583;0;16854167;4249210880;13275136;9377095871;38542;175052;114895;0;771979;807500;2498020;0;0;15744212;133021;7723802;0;27;0.01686276;
07-05 15:08:20.087 27488 27508 I Unity   : [STATISTIC]3877;15850364;0;15849896;4249501696;13275136;9377095871;40000;161041;103021;0;619844;688438;2333855;0;0;13535055;73541;7671667;0;27;0.01586026;
07-05 15:08:20.105 27488 27508 I Unity   : [STATISTIC]3878;18105000;0;18104531;4251918336;13275136;9377112255;50157;169844;103958;278177;482031;644115;2248125;0;0;16098800;75729;9544531;0;27;0.01808708;
07-05 15:08:20.126 27488 27508 I Unity   : [STATISTIC]3879;20800208;0;20799688;4254195712;13275136;9393878943;39740;162812;118802;587813;423802;429479;2400624;0;0;23599422;73281;11522344;0;27;0.02083995;
07-05 15:08:20.144 27488 27508 I Unity   : [STATISTIC]3880;18280989;0;18280625;4257267712;13275136;9393905783;38697;161614;119896;361823;471562;711666;2279583;0;0;14373494;79427;9555729;0;27;0.01828854;
07-05 15:08:20.163 27488 27508 I Unity   : [STATISTIC]3881;18831875;0;18831354;4259348480;13275136;9410703479;36927;162239;106875;302083;423957;709636;2316615;0;0;14647291;72761;9521041;0;27;0.01883974;
07-05 15:08:20.181 27488 27508 I Unity   : [STATISTIC]3882;18152709;0;18152343;4259598336;13275136;9410703479;65989;336406;204583;0;461093;856927;3628803;0;0;15348603;67187;7763750;0;27;0.01815854;
07-05 15:08:20.201 27488 27508 I Unity   : [STATISTIC]3883;19621302;0;19620677;4259885056;13275136;9410703479;40885;163958;126718;0;423802;532448;2732762;0;0;23005931;77344;11072031;0;27;0.01964198;
07-05 15:08:20.217 27488 27508 I Unity   : [STATISTIC]3884;15758854;0;15758438;4259889152;13275136;9410703479;43021;162604;132344;0;419479;429843;2251147;0;0;12662969;108438;7873958;0;27;0.01576375;
07-05 15:08:20.233 27488 27508 I Unity   : [STATISTIC]3885;16737657;0;16737344;4259889152;13275136;9410703479;44584;165052;114270;0;701510;632187;2278957;0;0;14501562;71250;8156510;0;27;0.01671083;
07-05 15:08:20.251 27488 27508 I Unity   : [STATISTIC]3886;17024635;0;17024323;4259889152;13275136;9410703479;41771;165208;119948;0;471927;783750;2435677;0;0;15537612;72343;7977708;0;27;0.01708906;
07-05 15:08:20.267 27488 27508 I Unity   : [STATISTIC]3887;16982031;0;16981614;4259889152;13275136;9410703479;38438;190781;101198;0;749687;600260;2251719;0;0;15143127;81718;8118229;0;27;0.01699594;
07-05 15:08:20.285 27488 27508 I Unity   : [STATISTIC]3888;17355781;0;17355469;4259897344;13275136;9410703479;48230;166094;105416;0;455052;626927;2231406;0;0;13858226;80729;9261875;0;27;0.01736578;
07-05 15:08:20.302 27488 27508 I Unity   : [STATISTIC]3889;16745729;0;16745260;4260167680;13275136;9410703479;38281;166355;101146;0;402657;688177;2268228;0;0;13321464;64323;8574114;0;27;0.01675385;
07-05 15:08:20.318 27488 27508 I Unity   : [STATISTIC]3890;16388021;0;16387553;4260167680;13275136;9410703479;40157;166667;114114;0;438022;615989;2421978;0;0;13714791;60260;7610573;0;27;0.01639755;
07-05 15:08:20.335 27488 27508 I Unity   : [STATISTIC]3891;16897396;0;16896875;4260405248;13275136;9410703479;43646;157187;137292;0;412136;849895;2491146;0;0;15312083;69948;7426302;0;27;0.01690547;
07-05 15:08:20.351 27488 27508 I Unity   : [STATISTIC]3892;16504219;0;16503906;4260405248;13275136;9410703479;39323;165156;107500;0;457395;692448;2347760;0;0;13688133;77656;8310521;0;27;0.01651406;
07-05 15:08:20.367 27488 27508 I Unity   : [STATISTIC]3893;15412605;0;15412083;4260413440;13275136;9410703479;37448;164323;102865;0;468438;709636;2355260;0;0;13380421;71042;7308229;0;27;0.0154213;
07-05 15:08:20.382 27488 27508 I Unity   : [STATISTIC]3894;15793281;0;15792917;4260413440;13275136;9410703479;79063;161979;101771;0;744846;644687;2233021;0;0;14213177;65937;7730365;0;27;0.01580245;
07-05 15:08:20.399 27488 27508 I Unity   : [STATISTIC]3895;16275468;0;16274844;4260675584;13275136;9410703479;32865;195833;135469;0;463125;427239;2325990;0;0;13646403;63593;7685104;0;27;0.01628453;
07-05 15:08:20.416 27488 27508 I Unity   : [STATISTIC]3896;17260521;0;17260156;4260675584;13275136;9410703479;100052;161250;198645;0;492239;627604;2461459;0;0;15098020;64010;7864167;0;27;0.01725693;
07-05 15:08:20.432 27488 27508 I Unity   : [STATISTIC]3897;16187917;0;16187343;4260675584;13275136;9410703479;36146;187761;104427;0;462865;647865;2243073;0;0;14061872;76718;7602188;0;27;0.0162088;
07-05 15:08:20.448 27488 27508 I Unity   : [STATISTIC]3898;16212031;0;16211614;4260675584;13275136;9410703479;38177;165000;106459;0;444583;647291;2329272;0;0;13491151;74895;8057500;0;27;0.01622125;
07-05 15:08:20.467 27488 27508 I Unity   : [STATISTIC]3899;18920364;0;18920052;4260945920;13275136;9410703479;37969;182344;104167;0;390365;634739;2231354;0;0;22107908;74740;10794948;0;27;0.01893302;
07-05 15:08:20.484 27488 27508 I Unity   : [STATISTIC]3900;16598698;0;16598333;4261224448;13275136;9410703479;35989;167656;102708;0;414791;635052;2595259;0;0;14867188;57343;7865781;0;27;0.01660307;
07-05 15:08:20.503 27488 27508 I Unity   : [STATISTIC]3901;19080833;0;19080417;4261224448;13275136;9410703479;100156;172344;145209;0;781457;611718;2370521;0;0;23165006;72083;10557656;0;27;0.01909479;
07-05 15:08:20.519 27488 27508 I Unity   : [STATISTIC]3902;16312292;0;16311979;4261216256;13275136;9410703479;39844;165417;104427;0;415105;736250;2701979;0;0;13563795;75417;7884480;0;27;0.01631875;
07-05 15:08:20.536 27488 27508 I Unity   : [STATISTIC]3903;16829531;0;16829219;4261224448;13275136;9410703479;43490;162761;101042;0;787604;566875;2187969;0;0;13876304;71511;8919167;0;27;0.01683719;
07-05 15:08:20.552 27488 27508 I Unity   : [STATISTIC]3904;15935833;0;15935469;4261224448;13275136;9410703479;33750;161406;101250;0;412552;620520;2391095;0;0;13088071;64063;7813594;0;27;0.01594427;
07-05 15:08:20.569 27488 27508 I Unity   : [STATISTIC]3905;16470000;0;16469687;4261224448;13275136;9410703479;34635;159896;100573;0;463282;612552;2413698;0;0;14160680;65208;7830573;0;27;0.01648005;
07-05 15:08:20.586 27488 27508 I Unity   : [STATISTIC]3906;17194375;0;17193959;4261486592;13275136;9410703479;37864;166406;105989;0;444635;695990;2619583;0;0;14645308;97812;8340833;0;27;0.01720208;
07-05 15:08:20.604 27488 27508 I Unity   : [STATISTIC]3907;17905938;0;17905417;4262907904;13275136;9410719863;37708;166510;94948;283958;414115;587239;2089375;0;0;15993069;83646;9451823;0;27;0.01791385;
07-05 15:08:20.622 27488 27508 I Unity   : [STATISTIC]3908;17821615;0;17821198;4265095168;13275136;9410736247;38229;163854;101927;310312;409375;597916;2106876;0;0;14081209;65313;9257917;0;27;0.01783182;
07-05 15:08:20.639 27488 27508 I Unity   : [STATISTIC]3909;16698697;0;16698229;4265439232;13275136;9410736247;653646;164011;132083;0;427292;583854;3152604;0;0;16243125;77605;7018229;0;27;0.01668786;
07-05 15:08:20.657 27488 27508 I Unity   : [STATISTIC]3910;18494375;0;18494011;4265631744;13275136;9410736247;451822;177292;164271;0;451979;565208;4394479;0;0;17707185;73438;7804010;0;27;0.01852302;
07-05 15:08:20.676 27488 27508 I Unity   : [STATISTIC]3911;18619375;0;18619062;4267622400;13275136;9410736247;45104;170521;166771;0;402552;661354;4380989;0;0;16195620;78229;8111250;0;27;0.01862854;
07-05 15:08:20.693 27488 27508 I Unity   : [STATISTIC]3912;17327239;0;17326771;4268417024;13275136;9410736247;77604;201823;246979;0;452970;1046354;3012135;0;0;15218178;64062;7947968;0;27;0.01733521;
07-05 15:08:20.709 27488 27508 I Unity   : [STATISTIC]3913;16580937;0;16580417;4268687360;13275136;9410736247;46198;167813;146823;0;422292;821407;2418907;0;0;14253914;140938;7347292;0;27;0.01659063;
07-05 15:08:20.726 27488 27508 I Unity   : [STATISTIC]3914;17077969;0;17077604;4270915584;13275136;9410769015;38490;167916;100937;343073;819479;628438;2343855;0;0;17519953;72396;8223906;0;27;0.01708677;
07-05 15:08:20.743 27488 27508 I Unity   : [STATISTIC]3915;16742500;0;16742031;4271435776;13275136;9410769015;38229;200938;109166;0;329271;637032;2252500;0;0;11846618;75833;8645313;0;27;0.01675052;
07-05 15:08:20.762 27488 27508 I Unity   : [STATISTIC]3916;18591250;0;18590573;4271706112;13275136;9410769015;42968;183281;106302;0;337448;469948;2496510;0;0;15632600;67605;9429896;0;27;0.01860161;
07-05 15:08:20.783 27488 27508 I Unity   : [STATISTIC]3917;21241979;0;21241667;4273020928;13275136;9444323447;67657;312292;235209;0;427396;1048437;4130728;0;0;24237397;70468;11230365;0;27;0.02125552;
07-05 15:08:20.800 27488 27508 I Unity   : [STATISTIC]3918;16699792;0;16699375;4273020928;13275136;9444323447;38958;172865;106771;0;468854;707864;2272396;0;0;13725414;72812;8629270;0;27;0.01670609;
07-05 15:08:20.822 27488 27508 I Unity   : [STATISTIC]3919;22197344;0;22196875;4275785728;13275136;9444327543;39740;166771;114427;210781;571511;472239;2466771;0;0;18146402;70730;12374479;0;27;0.02220365;
07-05 15:08:20.844 27488 27508 I Unity   : [STATISTIC]3920;21614271;0;21613959;4278296576;13275136;9444364023;57136;167083;119427;409271;431302;522031;3035364;0;0;11699631;79896;11683177;0;27;0.02162542;
07-05 15:08:20.866 27488 27508 I Unity   : [STATISTIC]3921;22426407;0;22426093;4281524224;13275136;9444390583;46354;167865;149948;414948;472292;468125;3227395;0;0;15787082;71979;11883698;0;27;0.022435;
07-05 15:08:20.887 27488 27508 I Unity   : [STATISTIC]3922;20405677;0;20405261;4283801600;13275136;9461175991;92552;343490;228906;314843;530260;992708;3873645;0;0;19141714;79635;9390104;0;27;0.02041484;
07-05 15:08:20.908 27488 27508 I Unity   : [STATISTIC]3923;21663750;0;21663333;4286124032;13275136;9461215923;50834;301927;141719;411459;524531;510990;2881458;0;0;18391717;74844;11974167;0;27;0.02167224;
07-05 15:08:20.930 27488 27508 I Unity   : [STATISTIC]3924;21567552;0;21567083;4288008192;13275136;9461224115;44167;187448;115312;191510;467811;500261;2652396;0;0;12941823;81406;11980260;0;27;0.02157552;
07-05 15:08:20.952 27488 27508 I Unity   : [STATISTIC]3925;22592969;0;22592657;4290260992;13275136;9461248691;66354;346249;211667;214115;449896;814011;4289478;0;0;12959999;77344;11586406;0;27;0.02260297;
07-05 15:08:20.973 27488 27508 I Unity   : [STATISTIC]3926;20752708;0;20752135;4289449984;13275136;9461248691;35052;197968;113646;0;532030;437761;2790729;0;0;11535355;71615;11228698;0;27;0.0207613;
07-05 15:08:20.992 27488 27508 I Unity   : [STATISTIC]3927;18442344;0;18441979;4289449984;13275136;9461248691;43750;172917;176979;0;469011;516719;3157551;0;0;11857447;82291;9257344;0;27;0.01845495;
07-05 15:08:21.013 27488 27508 I Unity   : [STATISTIC]3928;21270937;0;21270521;4291796992;13275136;9461256883;37657;162656;114271;413646;726405;452292;2492917;0;0;14651563;74583;11563385;0;27;0.02125385;
07-05 15:08:21.036 27488 27508 I Unity   : [STATISTIC]3929;23401770;0;23401406;4295303168;13275136;9461286747;62292;319010;212656;439114;477761;825937;4245156;0;0;22611252;76875;11876615;0;27;0.02344922;
07-05 15:08:21.058 27488 27508 I Unity   : [STATISTIC]3930;22143437;0;22143073;4295778304;13275136;9478063963;42865;164636;150209;0;472761;734167;3226043;0;0;16053339;76302;12470260;0;27;0.02215375;
07-05 15:08:21.078 27488 27508 I Unity   : [STATISTIC]3931;19871563;0;19871145;4296048640;13275136;9478063963;41875;163020;116094;0;423178;481510;2510990;0;0;10846873;86771;11331823;0;27;0.01988114;
07-05 15:08:21.102 27488 27508 I Unity   : [STATISTIC]3932;24148021;0;24147552;4299247616;13275136;9494849371;66824;315573;242031;228438;430418;859271;4525104;0;0;24851461;73854;12939323;0;27;0.02416073;
07-05 15:08:21.122 27488 27508 I Unity   : [STATISTIC]3933;18791875;0;18791510;4299239424;13275136;9494849371;43854;176094;119167;0;290417;208437;2396718;0;0;9447921;78802;10263593;0;27;0.01879589;
07-05 15:08:21.145 27488 27508 I Unity   : [STATISTIC]3934;23420000;0;23419480;4301590528;13275136;9494873947;43854;167604;157239;241406;492916;608750;2745262;0;0;24772087;65052;12771354;0;27;0.02342786;
07-05 15:08:21.166 27488 27508 I Unity   : [STATISTIC]3935;20736562;0;20735833;4301836288;13275136;9494873947;39219;172084;111615;0;584428;469271;2638647;0;0;15079792;93541;11225260;0;27;0.02073667;
07-05 15:08:21.187 27488 27508 I Unity   : [STATISTIC]3936;21369896;0;21369323;4302352384;13275136;9494873947;66822;320364;261927;0;894739;807500;4001303;0;0;15213908;91928;10965729;0;27;0.02140135;
07-05 15:08:21.208 27488 27508 I Unity   : [STATISTIC]3937;21194323;0;21193959;4304203776;13275136;9494907395;38646;168645;120365;410729;499323;522813;2592708;0;0;11202810;93073;11328750;0;27;0.02120443;
07-05 15:08:21.230 27488 27508 I Unity   : [STATISTIC]3938;22049740;0;22049270;4307111936;13275136;9494933255;40104;166302;125782;409844;522864;567239;2799427;0;0;13554014;75625;12243021;0;27;0.02205771;
07-05 15:08:21.253 27488 27508 I Unity   : [STATISTIC]3939;22885937;0;22885469;4307591168;13275136;9511710471;88698;334583;216927;0;593543;834948;4740782;0;0;15052235;68646;11654479;0;27;0.02289547;
07-05 15:08:21.274 27488 27508 I Unity   : [STATISTIC]3940;20697656;0;20697135;4309598208;13275136;9511751271;42032;165052;116823;414427;440938;480000;2504791;0;0;12131620;78281;11345469;0;27;0.02070578;
07-05 15:08:21.295 27488 27508 I Unity   : [STATISTIC]3941;20875208;0;20874844;4311756800;13275136;9511759463;37240;315000;111771;395000;491042;459271;2941198;0;0;19178438;73281;10484010;0;27;0.02088385;
07-05 15:08:21.314 27488 27508 I Unity   : [STATISTIC]3942;19823281;0;19822813;4311744512;13275136;9511759463;43438;166406;117344;0;531770;524531;2736042;0;0;11500155;81406;11026614;0;27;0.01983354;
07-05 15:08:21.335 27488 27508 I Unity   : [STATISTIC]3943;21032292;0;21031719;4311744512;13275136;9511759463;105156;313906;223281;0;439427;775624;4645884;0;0;25224694;68125;9196979;0;27;0.02104125;
07-05 15:08:21.355 27488 27508 I Unity   : [STATISTIC]3944;19396510;0;19395937;4311728128;13275136;9511759463;36198;166511;107917;0;735105;466146;2448646;0;0;20081406;80677;10848282;0;27;0.01940547;
07-05 15:08:21.376 27488 27508 I Unity   : [STATISTIC]3945;20951354;0;20950781;4311822336;13275136;9511759463;63073;193386;124531;0;505624;515990;2587656;0;0;13748128;70937;11614843;0;27;0.02096063;
07-05 15:08:21.395 27488 27508 I Unity   : [STATISTIC]3946;18868646;0;18868229;4312064000;13275136;9511759463;38281;193281;112813;0;523386;504011;2549845;0;0;12083489;85937;10129375;0;27;0.01887927;
07-05 15:08:21.416 27488 27508 I Unity   : [STATISTIC]3947;21131823;0;21131354;4312563712;13275136;9511759463;39635;168698;112709;0;452708;520000;2562031;0;0;15986248;75782;11986979;0;27;0.02113787;
07-05 15:08:21.437 27488 27508 I Unity   : [STATISTIC]3948;21044375;0;21044010;4312793088;13275136;9511759463;62709;338907;209270;0;488437;636458;4045730;0;0;13389581;75521;10645365;0;27;0.0210524;
07-05 15:08:21.459 27488 27508 I Unity   : [STATISTIC]3949;21831302;0;21830833;4314402816;13275136;9511759463;38125;166927;112760;221198;450677;489063;2667239;0;0;13997454;66719;11945729;0;27;0.02181349;
07-05 15:08:21.479 27488 27508 I Unity   : [STATISTIC]3950;19797917;0;19797552;4314402816;13275136;9528536679;38229;160261;116406;0;646823;497865;2622137;0;0;11487763;81875;10997553;0;27;0.01984411;
07-05 15:08:21.499 27488 27508 I Unity   : [STATISTIC]3951;20215469;0;20214948;4314394624;13275136;9528536679;65729;339063;259219;0;461041;845677;4158021;0;0;16415516;66094;9857708;0;27;0.02021802;
07-05 15:08:21.518 27488 27508 I Unity   : [STATISTIC]3952;19411563;0;19411094;4314632192;13275136;9528536679;41094;165886;114583;0;769741;478803;2579530;0;0;12482810;72343;10735729;0;27;0.01943594;
07-05 15:08:21.540 27488 27508 I Unity   : [STATISTIC]3953;21533073;0;21532396;4316774400;13275136;9528569447;37448;248073;108542;432552;446978;476458;2749218;0;0;15355106;72240;11741407;0;27;0.02154198;
07-05 15:08:21.561 27488 27508 I Unity   : [STATISTIC]3954;20828594;0;20828230;4319072256;13275136;9528585831;92396;165469;163125;353750;316094;212187;2579739;0;0;13298696;75469;11384843;0;27;0.02083812;
07-05 15:08:21.579 27488 27508 I Unity   : [STATISTIC]3955;18446145;0;18445833;4320198656;13275136;9528585831;40782;162864;112292;0;470469;455312;2544376;0;0;9037032;80209;9640104;0;27;0.01845662;
07-05 15:08:21.600 27488 27508 I Unity   : [STATISTIC]3956;21412448;0;21412031;4320710656;13275136;9545363047;61509;347187;232187;0;489063;739167;4282084;0;0;13859795;71146;10788646;0;27;0.02142078;
07-05 15:08:21.624 27488 27508 I Unity   : [STATISTIC]3957;22917032;0;22916718;4324515840;13275136;9545363047;38386;171823;118542;443021;420521;460885;2616354;0;0;16209956;78541;12720157;0;27;0.02292412;
07-05 15:08:21.645 27488 27508 I Unity   : [STATISTIC]3958;22040573;0;22040208;4326465536;13275136;9545363047;40364;162552;116093;232136;452188;1098073;3223959;0;0;21253388;82812;11803229;0;27;0.02205245;
07-05 15:08:21.666 27488 27508 I Unity   : [STATISTIC]3959;20828854;0;20828437;4326465536;13275136;9545319479;64219;317136;213751;0;432292;773803;4062917;0;0;14392865;63490;9707396;0;27;0.02083953;
07-05 15:08:21.686 27488 27508 I Unity   : [STATISTIC]3960;19876875;0;19876458;4326965248;13275136;9545319479;38229;160885;108802;0;711251;530937;2839115;0;0;14290211;73958;10828802;0;27;0.01988609;
07-05 15:08:21.708 27488 27508 I Unity   : [STATISTIC]3961;21906614;0;21906250;4328742912;13275136;9545367963;34687;196355;113646;401354;456406;471094;2567449;0;0;18345571;73489;11845677;0;27;0.02191599;
07-05 15:08:21.730 27488 27508 I Unity   : [STATISTIC]3962;22084843;0;22084271;4330729472;13275136;9545388795;40469;162396;108906;398437;423178;523334;2673072;0;0;13232033;104792;12220625;0;27;0.02209057;
07-05 15:08:21.752 27488 27508 I Unity   : [STATISTIC]3963;22259063;0;22258698;4329037824;13275136;9545388795;62917;342500;222603;0;598854;967916;4850157;0;0;14825159;79740;11065104;0;27;0.02227469;
07-05 15:08:21.773 27488 27508 I Unity   : [STATISTIC]3964;20689896;0;20689427;4327383040;13275136;9545358287;37292;163021;109792;0;424115;450625;2507238;0;0;11450156;78177;12020052;0;27;0.0206975;
07-05 15:08:21.795 27488 27508 I Unity   : [STATISTIC]3965;21568021;0;21567604;4328202240;13275136;9545358287;100312;166354;188906;0;438906;437083;3285104;0;0;14085051;75729;11804010;0;27;0.02157755;
07-05 15:08:21.814 27488 27508 I Unity   : [STATISTIC]3966;19751510;0;19751146;4327567360;13275136;9562135503;37552;167917;140573;0;466771;500885;2618282;0;0;11687079;81667;10992240;0;27;0.01976167;
07-05 15:08:21.835 27488 27508 I Unity   : [STATISTIC]3967;20683125;0;20682500;4325789696;13275136;9562135503;69844;338749;251511;0;433073;906146;4445624;0;0;14003595;73750;9534323;0;27;0.02069271;
