
07-04 11:53:44.416  6016  6044 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:53:56.305  6016  6044 I Unity   : [STATISTIC]1120;13804114;0;13803802;1853243392;15986688;3908255259;0;0;0;0;0;0;0;0;0;0;0;0;227813;0;0;0;27;0.01381604;
07-04 11:53:56.319  6016  6044 I Unity   : [STATISTIC]1121;11168437;0;11167969;1853607936;15986688;3925032475;0;0;0;0;0;0;0;0;0;38593;195625;120521;0;0;0;0;27;0.01115537;
07-04 11:53:56.334  6016  6044 I Unity   : [STATISTIC]1122;15240885;0;15240521;1853607936;15986688;3925032475;0;0;0;0;0;0;0;0;0;68593;208385;142865;0;0;0;0;27;0.01527292;
07-04 11:53:56.348  6016  6044 I Unity   : [STATISTIC]1123;16732812;0;16732343;1855725568;15986688;3941834267;0;0;0;0;0;0;0;0;0;45156;196823;104375;166510;0;0;0;27;0.01674115;
07-04 11:53:56.361  6016  6044 I Unity   : [STATISTIC]1124;13612031;0;13611615;1858326528;15986688;3941842587;0;0;0;0;0;0;0;0;0;37968;192552;106197;141093;0;0;0;27;0.01362162;
07-04 11:53:56.374  6016  6044 I Unity   : [STATISTIC]1125;12806511;0;12806197;1860546560;15986688;3941894535;0;0;0;0;0;0;0;0;0;40573;193646;103855;273542;0;0;0;27;0.01281531;
07-04 11:53:56.387  6016  6044 I Unity   : [STATISTIC]1126;9927396;0;9927031;1862610944;15986688;3958714639;0;0;0;0;0;0;0;0;0;0;0;0;356823;0;0;0;27;0.009937552;
07-04 11:53:56.404  6016  6044 I Unity   : [STATISTIC]1127;14467136;0;14466822;1862672384;15986688;3958747599;0;0;0;0;0;0;0;0;0;37969;196771;100885;0;0;0;0;27;0.01447625;
07-04 11:53:56.418  6016  6044 I Unity   : [STATISTIC]1128;18673333;0;18672969;1865105408;15986688;3958772239;0;0;0;0;0;0;0;0;0;67136;213385;141355;271407;0;0;0;27;0.01868214;
07-04 11:53:56.431  6016  6044 I Unity   : [STATISTIC]1129;14018021;0;14017500;1867419648;15986688;3958805199;0;0;0;0;0;0;0;0;0;37968;198229;107552;246875;0;0;0;27;0.01402844;
07-04 11:53:56.444  6016  6044 I Unity   : [STATISTIC]1130;11202500;0;11202032;1867419648;15986688;3958821839;0;0;0;0;0;0;0;0;0;34531;230365;100469;0;0;0;0;27;0.01120964;
07-04 11:53:56.458  6016  6044 I Unity   : [STATISTIC]1131;14959948;0;14959636;1869684736;15986688;3958846671;0;0;0;0;0;0;0;0;0;40990;220937;109271;209895;0;0;0;27;0.01497406;
07-04 11:53:56.472  6016  6044 I Unity   : [STATISTIC]1132;11220625;0;11220104;1871810560;15986688;3958863375;0;0;0;0;0;0;0;0;0;0;0;0;150364;0;0;0;27;0.01122974;
07-04 11:53:56.488  6016  6044 I Unity   : [STATISTIC]1133;15063229;0;15062864;1871966208;15986688;3958888271;0;0;0;0;0;0;0;0;0;72761;214583;114739;0;0;0;0;27;0.0150725;
07-04 11:53:56.501  6016  6044 I Unity   : [STATISTIC]1134;15644271;0;15643802;1872453632;15986688;3958888271;0;0;0;0;0;0;0;0;0;59167;203802;113854;0;0;0;0;27;0.01565385;
07-04 11:53:56.516  6016  6044 I Unity   : [STATISTIC]1135;16249948;0;16249322;1874927616;15986688;3992484047;0;0;0;0;0;0;0;0;0;48229;310833;119375;143385;0;0;0;27;0.01625802;
07-04 11:53:56.529  6016  6044 I Unity   : [STATISTIC]1136;13810312;0;13809896;1875177472;15986688;3992492431;0;0;0;0;0;0;0;0;0;41615;252916;127500;0;0;0;0;27;0.01382016;
07-04 11:53:56.542  6016  6044 I Unity   : [STATISTIC]1137;12934792;0;12934323;1877323776;15986688;3992517199;0;0;0;0;0;0;0;0;0;60989;199167;135261;252552;0;0;0;27;0.01294505;
07-04 11:53:56.555  6016  6044 I Unity   : [STATISTIC]1138;13216979;0;13216615;1879711744;15986688;3992572311;0;0;0;0;0;0;0;0;0;40573;195312;102188;336980;0;0;0;27;0.01322578;
07-04 11:53:56.568  6016  6044 I Unity   : [STATISTIC]1139;10245000;0;10244479;1881948160;15986688;3992581079;0;0;0;0;0;0;0;0;0;0;0;0;256771;0;0;0;27;0.01025323;
07-04 11:53:56.584  6016  6044 I Unity   : [STATISTIC]1140;13700989;0;13700625;1882189824;15986688;3992598039;0;0;0;0;0;0;0;0;0;38698;211042;104010;0;0;0;0;27;0.01371146;
07-04 11:53:56.599  6016  6044 I Unity   : [STATISTIC]1141;18523385;0;18522917;1884327936;15986688;4009407947;0;0;0;0;0;0;0;0;0;46615;213125;133646;346771;0;0;0;27;0.01853161;
07-04 11:53:56.612  6016  6044 I Unity   : [STATISTIC]1142;14137656;0;14137240;1886515200;15986688;4009424331;0;0;0;0;0;0;0;0;0;41406;197656;119375;173854;0;0;0;27;0.01414813;
07-04 11:53:56.625  6016  6044 I Unity   : [STATISTIC]1143;13127448;0;13127084;1888784384;15986688;4009457675;0;0;0;0;0;0;0;0;0;37344;189739;134531;158072;0;0;0;27;0.01313636;
07-04 11:53:56.638  6016  6044 I Unity   : [STATISTIC]1144;13042812;0;13042344;1891180544;15986688;4026264203;0;0;0;0;0;0;0;0;0;39219;213907;138021;145573;0;0;0;27;0.01305219;
07-04 11:53:56.651  6016  6044 I Unity   : [STATISTIC]1145;8775937;0;8775573;1891180544;15986688;4026285323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.008786198;
07-04 11:53:56.668  6016  6044 I Unity   : [STATISTIC]1146;15677761;0;15677136;1891434496;15986688;4026293835;0;0;0;0;0;0;0;0;0;34948;196928;104635;0;0;0;0;27;0.01568698;
07-04 11:53:56.682  6016  6044 I Unity   : [STATISTIC]1147;19058385;0;19058021;1893847040;15986688;4026318731;0;0;0;0;0;0;0;0;0;38855;200833;117708;165729;0;0;0;27;0.01907063;
07-04 11:53:56.696  6016  6044 I Unity   : [STATISTIC]1148;13985833;0;13985469;1896255488;15986688;4026374791;0;0;0;0;0;0;0;0;0;47396;200573;119271;368177;0;0;0;27;0.01399234;
07-04 11:53:56.709  6016  6044 I Unity   : [STATISTIC]1149;13422604;0;13422135;1898549248;15986688;4043197067;0;0;0;0;0;0;0;0;0;36614;197239;129323;292448;0;0;0;27;0.01343047;
07-04 11:53:56.722  6016  6044 I Unity   : [STATISTIC]1150;12875885;0;12875365;1900752896;15986688;4043235483;0;0;0;0;0;0;0;0;0;48281;198854;116094;270781;0;0;0;27;0.01288547;
07-04 11:53:56.735  6016  6044 I Unity   : [STATISTIC]1151;8515625;0;8515260;1900896256;15986688;4043252699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.008525417;
07-04 11:53:56.750  6016  6044 I Unity   : [STATISTIC]1152;17406042;0;17405625;1903271936;15986688;4043286331;0;0;0;0;0;0;0;0;0;54167;231979;124896;347552;0;0;0;27;0.01741328;
07-04 11:53:56.762  6016  6044 I Unity   : [STATISTIC]1153;13912552;0;13912240;1903529984;15986688;4043294971;0;0;0;0;0;0;0;0;0;155833;205104;188385;0;0;0;0;27;0.01392219;
07-04 11:53:56.777  6016  6044 I Unity   : [STATISTIC]1154;12533073;0;12532761;1903529984;15986688;4060024059;0;0;0;0;0;0;0;0;0;64323;216719;104740;0;0;0;0;27;0.01254526;
07-04 11:53:56.791  6016  6044 I Unity   : [STATISTIC]1155;14800990;0;14800573;1905668096;15986688;4060046235;0;0;0;0;0;0;0;0;0;39792;198125;115833;292969;0;0;0;27;0.01480911;
07-04 11:53:56.805  6016  6044 I Unity   : [STATISTIC]1156;12163958;0;12163541;1907957760;15986688;4060062619;0;0;0;0;0;0;0;0;0;0;0;0;276511;0;0;0;27;0.01217531;
07-04 11:53:56.821  6016  6044 I Unity   : [STATISTIC]1157;14991823;0;14991459;1907957760;15986688;4060070811;0;0;0;0;0;0;0;0;0;37760;192864;111250;0;0;0;0;27;0.01499922;
07-04 11:53:56.834  6016  6044 I Unity   : [STATISTIC]1158;17633385;0;17632917;1910267904;15986688;4060070811;0;0;0;0;0;0;0;0;0;35677;219323;145625;286718;0;0;0;27;0.01765974;
07-04 11:53:56.848  6016  6044 I Unity   : [STATISTIC]1159;13035885;0;13035417;1912303616;15986688;4076755547;0;0;0;0;0;0;0;0;0;41145;198906;100365;149531;0;0;0;27;0.01304734;
07-04 11:53:56.860  6016  6044 I Unity   : [STATISTIC]1160;12395000;0;12394583;1912303616;15986688;4076755547;0;0;0;0;0;0;0;0;0;37343;200677;100365;0;0;0;0;27;0.01240281;
07-04 11:53:56.875  6016  6044 I Unity   : [STATISTIC]1161;13499584;0;13499218;1914454016;15986688;4076771931;0;0;0;0;0;0;0;0;0;47343;199167;141146;260729;0;0;0;27;0.01350906;
07-04 11:53:56.888  6016  6044 I Unity   : [STATISTIC]1162;12081667;0;12081250;1916608512;15986688;4076796507;0;0;0;0;0;0;0;0;0;0;0;0;156302;0;0;0;27;0.01209167;
07-04 11:53:56.904  6016  6044 I Unity   : [STATISTIC]1163;14323333;0;14323021;1916829696;15986688;4076822523;0;0;0;0;0;0;0;0;0;47396;195990;115625;0;0;0;0;27;0.01433333;
07-04 11:53:56.917  6016  6044 I Unity   : [STATISTIC]1164;17330469;0;17330052;1919135744;15986688;4076789211;0;0;0;0;0;0;0;0;0;65781;201614;158334;177291;0;0;0;27;0.01733917;
07-04 11:53:56.930  6016  6044 I Unity   : [STATISTIC]1165;13476823;0;13476510;1921232896;15986688;4093600731;0;0;0;0;0;0;0;0;0;43594;208385;103281;155000;0;0;0;27;0.01348641;
07-04 11:53:56.943  6016  6044 I Unity   : [STATISTIC]1166;13325573;0;13325104;1923391488;15986688;4093634011;0;0;0;0;0;0;0;0;0;37812;193229;108958;237031;0;0;0;27;0.0133349;
07-04 11:53:56.957  6016  6044 I Unity   : [STATISTIC]1167;12361771;0;12361354;1925705728;15986688;4110423515;0;0;0;0;0;0;0;0;0;37605;194531;98073;239427;0;0;0;27;0.01237224;
07-04 11:53:56.971  6016  6044 I Unity   : [STATISTIC]1168;9746510;0;9745990;1925705728;15986688;4110445083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009754635;
07-04 11:53:56.985  6016  6044 I Unity   : [STATISTIC]1169;16476823;0;16476302;1926258688;15986688;4110420795;0;0;0;0;0;0;0;0;0;62969;198385;116406;0;0;0;0;27;0.01648698;
07-04 11:53:57.000  6016  6044 I Unity   : [STATISTIC]1170;14835573;0;14835261;1928400896;15986688;4110445915;0;0;0;0;0;0;0;0;0;40052;197396;111198;254531;0;0;0;27;0.01484521;
07-04 11:53:57.014  6016  6044 I Unity   : [STATISTIC]1171;15558490;0;15558125;1928400896;15986688;4110472219;0;0;0;0;0;0;0;0;0;43802;234427;135677;0;0;0;0;27;0.01556693;
07-04 11:53:57.027  6016  6044 I Unity   : [STATISTIC]1172;14500729;0;14500313;1930428416;15986688;4110529799;0;0;0;0;0;0;0;0;0;39166;193385;102656;254895;0;0;0;27;0.01450922;
07-04 11:53:57.040  6016  6044 I Unity   : [STATISTIC]1173;11953750;0;11953229;1930428416;15986688;4110551495;0;0;0;0;0;0;0;0;0;33229;235053;111145;0;0;0;0;27;0.01196339;
07-04 11:53:57.054  6016  6044 I Unity   : [STATISTIC]1174;9946823;0;9946510;1930428416;15986688;4110461351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009956146;
07-04 11:53:57.069  6016  6044 I Unity   : [STATISTIC]1175;16387396;0;16386875;1930895360;15986688;4110461351;0;0;0;0;0;0;0;0;0;42292;197136;96406;0;0;0;0;27;0.01639589;
07-04 11:53:57.083  6016  6044 I Unity   : [STATISTIC]1176;17651302;0;17650885;1933340672;15986688;4110515015;0;0;0;0;0;0;0;0;0;36354;194010;104375;284896;0;0;0;27;0.01766583;
07-04 11:53:57.097  6016  6044 I Unity   : [STATISTIC]1177;13246458;0;13246094;1935556608;15986688;4127331315;0;0;0;0;0;0;0;0;0;87657;211875;197708;277448;0;0;0;27;0.01325406;
07-04 11:53:57.110  6016  6044 I Unity   : [STATISTIC]1178;13873959;0;13873489;1937592320;15986688;4127382879;0;0;0;0;0;0;0;0;0;45417;201042;103698;276459;0;0;0;27;0.01388286;
07-04 11:53:57.124  6016  6044 I Unity   : [STATISTIC]1179;12793854;0;12793490;1939959808;15986688;4144159391;0;0;0;0;0;0;0;0;0;36823;196354;101667;224323;0;0;0;27;0.01280172;
07-04 11:53:57.138  6016  6044 I Unity   : [STATISTIC]1180;9626197;0;9625781;1939959808;15986688;4144177119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009635886;
07-04 11:53:57.154  6016  6044 I Unity   : [STATISTIC]1181;16343177;0;16342760;1940201472;15986688;4144194847;0;0;0;0;0;0;0;0;0;43229;200572;110052;0;0;0;0;27;0.0163526;
07-04 11:53:57.168  6016  6044 I Unity   : [STATISTIC]1182;18591093;0;18590469;1942523904;15986688;4144194847;0;0;0;0;0;0;0;0;0;71511;214948;145104;156458;0;0;0;27;0.01860083;
07-04 11:53:57.181  6016  6044 I Unity   : [STATISTIC]1183;13911770;0;13911302;1944797184;15986688;4144203039;0;0;0;0;0;0;0;0;0;39323;198282;106510;144271;0;0;0;27;0.01391963;
07-04 11:53:57.194  6016  6044 I Unity   : [STATISTIC]1184;12759167;0;12758802;1946877952;15986688;4160972063;0;0;0;0;0;0;0;0;0;43959;230886;115156;142187;0;0;0;27;0.01276912;
07-04 11:53:57.207  6016  6044 I Unity   : [STATISTIC]1185;13205677;0;13205209;1949089792;15986688;4160996639;0;0;0;0;0;0;0;0;0;40417;211198;209271;295886;0;0;0;27;0.01321557;
07-04 11:53:57.221  6016  6044 I Unity   : [STATISTIC]1186;11760937;0;11760365;1951137792;15986688;4161008927;0;0;0;0;0;0;0;0;0;32083;196979;101041;307031;0;0;0;27;0.0117713;
07-04 11:53:57.235  6016  6044 I Unity   : [STATISTIC]1187;10231355;0;10230833;1951137792;15986688;4161039711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01023844;
07-04 11:53:57.249  6016  6044 I Unity   : [STATISTIC]1188;16802344;0;16801823;1951137792;15986688;4161048607;0;0;0;0;0;0;0;0;0;43177;204844;119636;0;0;0;0;27;0.01681349;
07-04 11:53:57.263  6016  6044 I Unity   : [STATISTIC]1189;15528438;0;15528125;1951387648;15986688;4160979743;0;0;0;0;0;0;0;0;0;44219;213021;130625;0;0;0;0;27;0.01553646;
07-04 11:53:57.277  6016  6044 I Unity   : [STATISTIC]1190;14812240;0;14811875;1951637504;15986688;4177756959;0;0;0;0;0;0;0;0;0;61511;208229;139792;0;0;0;0;27;0.01482563;
07-04 11:53:57.290  6016  6044 I Unity   : [STATISTIC]1191;11990469;0;11990104;1951821824;15986688;4177756959;0;0;0;0;0;0;0;0;0;39636;199480;96718;0;0;0;0;27;0.01199776;
07-04 11:53:57.305  6016  6044 I Unity   : [STATISTIC]1192;11881719;0;11881354;1954058240;15986688;4177756959;0;0;0;0;0;0;0;0;0;0;0;0;451041;0;0;0;27;0.01189172;
07-04 11:53:57.320  6016  6044 I Unity   : [STATISTIC]1193;16387448;0;16387084;1954058240;15986688;4177756959;0;0;0;0;0;0;0;0;0;43854;204115;188073;0;0;0;0;27;0.01639739;
07-04 11:53:57.334  6016  6044 I Unity   : [STATISTIC]1194;16808854;0;16808333;1956655104;15986688;4194512315;0;0;0;0;0;0;0;0;0;67656;200260;136094;214583;0;0;0;27;0.0168187;
07-04 11:53:57.346  6016  6044 I Unity   : [STATISTIC]1195;12623854;0;12623542;1958854656;15986688;4194542179;0;0;0;0;0;0;0;0;0;40313;194010;104740;204011;0;0;0;27;0.01263339;
07-04 11:53:57.360  6016  6044 I Unity   : [STATISTIC]1196;12979219;0;12978802;1960919040;15986688;4194558563;0;0;0;0;0;0;0;0;0;35364;201354;119166;146510;0;0;0;27;0.01298688;
07-04 11:53:57.374  6016  6044 I Unity   : [STATISTIC]1197;14261250;0;14260729;1963257856;15986688;4194558563;0;0;0;0;0;0;0;0;0;37865;191250;97917;153594;0;0;0;27;0.01427344;
07-04 11:53:57.388  6016  6044 I Unity   : [STATISTIC]1198;9985833;0;9985469;1965379584;15986688;4194579043;0;0;0;0;0;0;0;0;0;0;0;0;157135;0;0;0;27;0.009993854;
07-04 11:53:57.403  6016  6044 I Unity   : [STATISTIC]1199;14920885;0;14920469;1965522944;15986688;4194522243;0;0;0;0;0;0;0;0;0;37708;200990;104740;0;0;0;0;27;0.01492984;
07-04 11:53:57.417  6016  6044 I Unity   : [STATISTIC]1200;16240104;0;16239479;1965522944;15986688;4194540099;0;0;0;0;0;0;0;0;0;48906;213021;128438;0;0;0;0;27;0.01624818;
07-04 11:53:57.431  6016  6044 I Unity   : [STATISTIC]1201;15362083;0;15361771;1967804416;15986688;4194549027;0;0;0;0;0;0;0;0;0;56458;253437;125885;128698;0;0;0;27;0.01537432;
07-04 11:53:57.443  6016  6044 I Unity   : [STATISTIC]1202;12342657;0;12342343;1967804416;15986688;4194549027;0;0;0;0;0;0;0;0;0;36562;221979;105209;0;0;0;0;27;0.01234984;
07-04 11:53:57.458  6016  6044 I Unity   : [STATISTIC]1203;12841511;0;12841093;1968050176;15986688;4194549027;0;0;0;0;0;0;0;0;0;44740;262343;113959;0;0;0;0;27;0.0128537;
07-04 11:53:57.472  6016  6044 I Unity   : [STATISTIC]1204;11502656;0;11502292;1968050176;15986688;4194496355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01151234;
07-04 11:53:57.485  6016  6044 I Unity   : [STATISTIC]1205;17076042;0;17075573;1968050176;15986688;4194496355;0;0;0;0;0;0;0;0;0;41042;203645;122344;0;0;0;0;27;0.01708401;
07-04 11:53:57.499  6016  6044 I Unity   : [STATISTIC]1206;13263958;0;13263646;1968119808;15986688;4211273571;0;0;0;0;0;0;0;0;0;41407;241198;123542;0;0;0;0;27;0.01327646;
07-04 11:53:57.513  6016  6044 I Unity   : [STATISTIC]1207;13374167;0;13373802;1968119808;15986688;4211273571;0;0;0;0;0;0;0;0;0;38438;201041;109062;0;0;0;0;27;0.01338344;
07-04 11:53:57.528  6016  6044 I Unity   : [STATISTIC]1208;16165104;0;16164844;1970425856;15986688;4228085187;0;0;0;0;0;0;0;0;0;49479;200730;122553;359271;0;0;0;27;0.01617365;
07-04 11:53:57.541  6016  6044 I Unity   : [STATISTIC]1209;13416094;0;13415625;1972486144;15986688;4228043703;0;0;0;0;0;0;0;0;0;37604;195365;97187;299427;0;0;0;27;0.01342489;
07-04 11:53:57.555  6016  6044 I Unity   : [STATISTIC]1210;10521979;0;10521459;1974824960;15986688;4228060087;0;0;0;0;0;0;0;0;0;0;0;0;202448;0;0;0;27;0.01053172;
07-04 11:53:57.569  6016  6044 I Unity   : [STATISTIC]1211;16000938;0;16000625;1974882304;15986688;4228060087;0;0;0;0;0;0;0;0;0;43646;196771;142239;0;0;0;0;27;0.0160087;
07-04 11:53:57.583  6016  6044 I Unity   : [STATISTIC]1212;14917291;0;14916979;1977044992;15986688;4228076471;0;0;0;0;0;0;0;0;0;59948;260104;117084;152553;0;0;0;27;0.01492891;
07-04 11:53:57.597  6016  6044 I Unity   : [STATISTIC]1213;13284843;0;13284375;1977044992;15986688;4228076471;0;0;0;0;0;0;0;0;0;48333;223073;107240;0;0;0;0;27;0.01329703;
07-04 11:53:57.611  6016  6044 I Unity   : [STATISTIC]1214;15373229;0;15372761;1979678720;15986688;4228117807;0;0;0;0;0;0;0;0;0;62396;256250;150312;372552;0;0;0;27;0.01538146;
07-04 11:53:57.625  6016  6044 I Unity   : [STATISTIC]1215;14720781;0;14720417;1981779968;15986688;4228149015;0;0;0;0;0;0;0;0;0;37604;195313;98177;257396;0;0;0;27;0.01472984;
07-04 11:53:57.639  6016  6044 I Unity   : [STATISTIC]1216;13828385;0;13828073;1984135168;15986688;4228176007;0;0;0;0;0;0;0;0;0;39583;198802;138490;268750;0;0;0;27;0.01383917;
07-04 11:53:57.652  6016  6044 I Unity   : [STATISTIC]1217;10494427;0;10493906;1984303104;15986688;4244953223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01050516;
07-04 11:53:57.667  6016  6044 I Unity   : [STATISTIC]1218;14395417;0;14395104;1984323584;15986688;4261730439;0;0;0;0;0;0;0;0;0;58802;198541;184844;0;0;0;0;27;0.01440245;
07-04 11:53:57.682  6016  6044 I Unity   : [STATISTIC]1219;18013802;0;18013333;1986932736;15986688;4261728675;0;0;0;0;0;0;0;0;0;39635;200052;123125;262240;0;0;0;27;0.01802526;
07-04 11:53:57.696  6016  6044 I Unity   : [STATISTIC]1220;13725417;0;13725104;1989009408;15986688;4261778223;0;0;0;0;0;0;0;0;0;39583;208646;102135;263073;0;0;0;27;0.01373203;
07-04 11:53:57.708  6016  6044 I Unity   : [STATISTIC]1221;12048125;0;12047708;1989246976;15986688;4261778223;0;0;0;0;0;0;0;0;0;35104;192604;119427;0;0;0;0;27;0.01205609;
07-04 11:53:57.722  6016  6044 I Unity   : [STATISTIC]1222;13428750;0;13428333;1991516160;15986688;4261808731;0;0;0;0;0;0;0;0;0;49687;201771;121614;282552;0;0;0;27;0.01343906;
07-04 11:53:57.736  6016  6044 I Unity   : [STATISTIC]1223;11785052;0;11784739;1993555968;15986688;4261808731;0;0;0;0;0;0;0;0;0;0;0;0;205885;0;0;0;27;0.01179391;
07-04 11:53:57.750  6016  6044 I Unity   : [STATISTIC]1224;15244375;0;15243958;1993785344;15986688;4261800539;0;0;0;0;0;0;0;0;0;41406;201146;130052;0;0;0;0;27;0.01525266;
07-04 11:53:57.765  6016  6044 I Unity   : [STATISTIC]1225;15630938;0;15630625;1996017664;15986688;4278585947;0;0;0;0;0;0;0;0;0;57917;194583;110521;167708;0;0;0;27;0.01564182;
07-04 11:53:57.777  6016  6044 I Unity   : [STATISTIC]1226;12817448;0;12817136;1996017664;15986688;4278585947;0;0;0;0;0;0;0;0;0;39583;196406;107187;0;0;0;0;27;0.01282625;
07-04 11:53:57.792  6016  6044 I Unity   : [STATISTIC]1227;12707500;0;12707187;1998241792;15986688;4278602331;0;0;0;0;0;0;0;0;0;39739;198385;106406;210364;0;0;0;27;0.0127174;
07-04 11:53:57.806  6016  6044 I Unity   : [STATISTIC]1228;12701562;0;12701094;2000125952;15986688;4278618715;0;0;0;0;0;0;0;0;0;0;0;0;156615;0;0;0;27;0.01271021;
07-04 11:53:57.821  6016  6044 I Unity   : [STATISTIC]1229;16063958;0;16063490;2000125952;15986688;4278583003;0;0;0;0;0;0;0;0;0;37083;195625;101250;0;0;0;0;27;0.01607219;
07-04 11:53:57.835  6016  6044 I Unity   : [STATISTIC]1230;16690104;0;16689688;2002354176;15986688;4295384795;0;0;0;0;0;0;0;0;0;37656;241719;100886;149010;0;0;0;27;0.01669964;
07-04 11:53:57.847  6016  6044 I Unity   : [STATISTIC]1231;12058021;0;12057709;2002497536;15986688;4295384795;0;0;0;0;0;0;0;0;0;39219;260469;112604;0;0;0;0;27;0.0120676;
07-04 11:53:57.861  6016  6044 I Unity   : [STATISTIC]1232;11779427;0;11778802;2002497536;15986688;4295384795;0;0;0;0;0;0;0;0;0;45364;198646;295989;0;0;0;0;27;0.01178844;
07-04 11:53:57.876  6016  6044 I Unity   : [STATISTIC]1233;16248333;0;16247760;2004799488;15986688;4295401179;0;0;0;0;0;0;0;0;0;37865;364688;99219;176302;0;0;0;27;0.01626016;
07-04 11:53:57.888  6016  6044 I Unity   : [STATISTIC]1234;12751146;0;12750781;2004799488;15986688;4295419035;0;0;0;0;0;0;0;0;0;36042;201771;99427;0;0;0;0;27;0.01275906;
07-04 11:53:57.902  6016  6044 I Unity   : [STATISTIC]1235;8775156;0;8774844;2004799488;15986688;4295436891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.008784584;
07-04 11:53:57.918  6016  6044 I Unity   : [STATISTIC]1236;17213281;0;17212812;2004799488;15986688;4295445819;0;0;0;0;0;0;0;0;0;39479;212291;96980;0;0;0;0;27;0.01722245;
07-04 11:53:57.931  6016  6044 I Unity   : [STATISTIC]1237;16340625;0;16340313;2005024768;15986688;4295454747;0;0;0;0;0;0;0;0;0;84583;196875;119687;0;0;0;0;27;0.01635172;
07-04 11:53:57.945  6016  6044 I Unity   : [STATISTIC]1238;15379011;0;15378593;2007515136;15986688;4312240155;0;0;0;0;0;0;0;0;0;41666;199114;121927;253125;0;0;0;27;0.01535943;
07-04 11:53:57.958  6016  6044 I Unity   : [STATISTIC]1239;12137187;0;12136823;2007674880;15986688;4312258075;0;0;0;0;0;0;0;0;0;78073;194740;190208;0;0;0;0;27;0.01217432;
07-04 11:53:57.972  6016  6044 I Unity   : [STATISTIC]1240;13758802;0;13758542;2010009600;15986688;4312258075;0;0;0;0;0;0;0;0;0;47292;198385;117083;217448;0;0;0;27;0.01376969;
07-04 11:53:57.986  6016  6044 I Unity   : [STATISTIC]1241;11866511;0;11866146;2012184576;15986688;4312282619;0;0;0;0;0;0;0;0;0;0;0;0;312969;0;0;0;27;0.01187526;
07-04 11:53:58.001  6016  6044 I Unity   : [STATISTIC]1242;13564323;0;13563959;2012184576;15986688;4312282619;0;0;0;0;0;0;0;0;0;36302;246563;108594;0;0;0;0;27;0.01357536;
07-04 11:53:58.015  6016  6044 I Unity   : [STATISTIC]1243;17070990;0;17070625;2014244864;15986688;4312307567;0;0;0;0;0;0;0;0;0;81406;211980;147760;288125;0;0;0;27;0.01707896;
07-04 11:53:58.028  6016  6044 I Unity   : [STATISTIC]1244;14534011;0;14533698;2016284672;15986688;4312278255;0;0;0;0;0;0;0;0;0;53177;234948;125104;154739;0;0;0;27;0.01454333;
07-04 11:53:58.041  6016  6044 I Unity   : [STATISTIC]1245;12027031;0;12026615;2016284672;15986688;4329055471;0;0;0;0;0;0;0;0;0;43020;200938;133125;0;0;0;0;27;0.01203307;
07-04 11:53:58.055  6016  6044 I Unity   : [STATISTIC]1246;9414583;0;9414115;2016440320;15986688;4329055471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00942724;
07-04 11:53:58.069  6016  6044 I Unity   : [STATISTIC]1247;16654011;0;16653698;2016669696;15986688;4329055471;0;0;0;0;0;0;0;0;0;45208;197709;100053;0;0;0;0;27;0.01666333;
07-04 11:53:58.084  6016  6044 I Unity   : [STATISTIC]1248;15051563;0;15051250;2016669696;15986688;4329055471;0;0;0;0;0;0;0;0;0;33073;194062;148750;0;0;0;0;27;0.01505844;
07-04 11:53:58.097  6016  6044 I Unity   : [STATISTIC]1249;15280104;0;15279583;2019090432;15986688;4345857263;0;0;0;0;0;0;0;0;0;52187;235521;115885;146198;0;0;0;27;0.01529182;
07-04 11:53:58.111  6016  6044 I Unity   : [STATISTIC]1250;13928750;0;13928385;2021171200;15986688;4345857263;0;0;0;0;0;0;0;0;0;36406;277865;109323;141979;0;0;0;27;0.01393917;
07-04 11:53:58.125  6016  6044 I Unity   : [STATISTIC]1251;12991354;0;12991042;2023604224;15986688;4345857263;0;0;0;0;0;0;0;0;0;37135;191354;101875;154687;0;0;0;27;0.01299958;
