
07-05 14:52:27.676 10347 10373 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:53:03.303 10347 10373 I Unity   : [STATISTIC]2826;13518906;0;13518593;1941606400;16179200;4094409627;16354;70729;76250;0;325834;145625;1531406;0;0;16652030;4308281;1363594;0;27;0.01354542;
07-05 14:53:03.317 10347 10373 I Unity   : [STATISTIC]2827;13373542;0;13373177;1941606400;16179200;4094409627;15209;69635;65833;0;317553;127396;1552448;0;0;16083174;4666875;1307344;0;27;0.01338276;
07-05 14:53:03.330 10347 10373 I Unity   : [STATISTIC]2828;13654687;0;13654323;1941606400;16179200;4094409627;13229;67969;58594;0;296875;149636;1309637;0;0;16503647;5244375;1182812;0;27;0.01366568;
07-05 14:53:03.345 10347 10373 I Unity   : [STATISTIC]2829;12240052;0;12239479;1941606400;16179200;4094409627;0;0;0;0;316146;0;0;0;0;15302350;5054479;1354479;0;27;0.01224927;
07-05 14:53:03.359 10347 10373 I Unity   : [STATISTIC]2830;16757709;0;16757344;1941606400;16179200;4094409627;20729;81719;75313;0;247605;171823;1794895;0;0;19804842;7522552;1311041;0;27;0.01676385;
07-05 14:53:03.372 10347 10373 I Unity   : [STATISTIC]2831;13497395;0;13497031;1941606400;16179200;4094409627;14323;68594;65156;0;313540;144636;1539791;0;0;16269075;4606562;1421771;0;27;0.01351359;
07-05 14:53:03.386 10347 10373 I Unity   : [STATISTIC]2832;12869635;0;12869323;1941606400;16179200;4094409627;15729;67084;60781;0;300261;140313;1351459;0;0;15349737;4429896;1175989;0;27;0.01288771;
07-05 14:53:03.400 10347 10373 I Unity   : [STATISTIC]2833;14150625;0;14150313;1941606400;16179200;4094409627;16093;65468;70678;0;332292;145937;1575156;0;0;16835946;5590989;1317395;0;27;0.01416219;
07-05 14:53:03.415 10347 10373 I Unity   : [STATISTIC]2834;14198542;0;14198125;1941606400;16179200;4094409627;16771;70209;72708;0;322865;152396;1592760;0;0;17112764;5341771;1301094;0;27;0.01420552;
07-05 14:53:03.428 10347 10373 I Unity   : [STATISTIC]2835;15404896;0;15404583;1941606400;16179200;4094409627;14844;66459;57292;0;349167;148750;1517604;0;0;18884530;5406771;1609115;0;27;0.01541359;
07-05 14:53:03.441 10347 10373 I Unity   : [STATISTIC]2836;11014896;0;11014583;1941606400;16179200;4094409627;0;0;0;0;280937;0;0;0;0;14130103;3097032;1427344;0;27;0.01102703;
07-05 14:53:03.457 10347 10373 I Unity   : [STATISTIC]2837;14835990;0;14835625;1941614592;16179200;4094409627;20313;75781;84896;0;205990;177395;1705938;0;0;17557817;5462031;1182500;0;27;0.01484729;
07-05 14:53:03.470 10347 10373 I Unity   : [STATISTIC]2838;17584427;0;17584063;1941606400;16179200;4094409627;22031;88594;83125;0;460157;260937;1949324;0;0;22517601;6053698;2155937;0;27;0.01759437;
07-05 14:53:03.482 10347 10373 I Unity   : [STATISTIC]2839;13167136;0;13166770;1941606400;16179200;4094409627;562083;80886;76354;0;323594;249740;2312916;0;0;15575569;2285365;1318125;0;27;0.01317792;
07-05 14:53:03.497 10347 10373 I Unity   : [STATISTIC]2840;11124062;0;11123594;1942044672;16179200;4094409627;22865;69895;150417;0;299114;164323;2256875;0;0;14160206;1080104;1245469;0;27;0.01113661;
07-05 14:53:03.510 10347 10373 I Unity   : [STATISTIC]2841;13780469;0;13780052;1942044672;16179200;4094409627;0;0;0;0;295885;0;0;0;0;17707494;3897552;2042605;0;27;0.01378776;
07-05 14:53:03.525 10347 10373 I Unity   : [STATISTIC]2842;12260677;0;12260261;1942171648;16179200;4094409627;21146;76198;106042;0;169011;224583;1494687;0;0;15059948;3486302;1036666;0;27;0.01227083;
07-05 14:53:03.540 10347 10373 I Unity   : [STATISTIC]2843;15086927;0;15086510;1942171648;16179200;4094409627;15260;67813;88281;0;339531;152916;1418907;0;0;18045935;6369843;1279844;0;27;0.01509719;
07-05 14:53:03.553 10347 10373 I Unity   : [STATISTIC]2844;15673646;0;15673229;1942171648;16179200;4094409627;20156;73125;67760;0;420051;165052;1670469;0;0;18487140;5937760;1488437;0;27;0.01568547;
07-05 14:53:03.567 10347 10373 I Unity   : [STATISTIC]2845;13906510;0;13906146;1942380544;16179200;4094499819;19219;70521;70000;346667;347969;159062;1512656;0;0;16973277;4128594;1745781;0;27;0.01391599;
07-05 14:53:03.580 10347 10373 I Unity   : [STATISTIC]2846;12964844;0;12964375;1942380544;16179200;4094499819;17291;74323;82500;0;330104;123386;1518020;0;0;11000415;3793177;1393438;0;27;0.01297318;
07-05 14:53:03.594 10347 10373 I Unity   : [STATISTIC]2847;13366927;0;13366511;1942396928;16179200;4094499819;12709;70105;54739;0;295157;145625;1450782;0;0;17059434;3992135;1509115;0;27;0.01337948;
07-05 14:53:03.608 10347 10373 I Unity   : [STATISTIC]2848;11866823;0;11866459;1942409216;16179200;4094499819;0;0;0;0;257656;0;0;0;0;14570568;4716771;1286823;0;27;0.01187818;
07-05 14:53:03.622 10347 10373 I Unity   : [STATISTIC]2849;19559063;0;19558593;1942433792;16179200;4094558315;42865;82500;137240;1079896;297396;218281;2921093;0;0;24806666;6754844;1814479;0;27;0.01956609;
07-05 14:53:03.636 10347 10373 I Unity   : [STATISTIC]2850;9785053;0;9784687;1942433792;16179200;4094558315;16770;69687;66094;0;311198;196771;1471406;0;0;10028590;1012500;1688229;0;27;0.009797292;
07-05 14:53:03.650 10347 10373 I Unity   : [STATISTIC]2851;13675105;0;13674635;1942589440;16179200;4094558315;16875;74896;67239;0;320780;155677;1424793;0;0;16763950;5047656;1224167;0;27;0.01368349;
07-05 14:53:03.664 10347 10373 I Unity   : [STATISTIC]2852;16635625;0;16635261;1942827008;16179200;4094558315;20989;81354;95469;0;340677;207760;2036041;0;0;19388959;5967240;1976979;0;27;0.0166438;
07-05 14:53:03.678 10347 10373 I Unity   : [STATISTIC]2853;11879011;0;11878698;1942827008;16179200;4094558315;17135;68490;62292;0;290209;187917;1546822;0;0;18560891;2612604;1705156;0;27;0.01189005;
07-05 14:53:03.691 10347 10373 I Unity   : [STATISTIC]2854;12012657;0;12012291;1942835200;16179200;4094558315;0;0;0;0;260522;0;0;0;0;15058699;4598542;1261302;0;27;0.01202234;
07-05 14:53:03.707 10347 10373 I Unity   : [STATISTIC]2855;15340990;0;15340677;1942855680;16179200;4094558315;21250;84219;84271;0;244687;196927;1576667;0;0;17762133;5987343;1525365;0;27;0.01535333;
07-05 14:53:03.720 10347 10373 I Unity   : [STATISTIC]2856;15685677;0;15685312;1942855680;16179200;4094558315;18490;73177;73907;0;169947;160625;1520625;0;0;18676093;6380261;1699063;0;27;0.01569568;
07-05 14:53:03.733 10347 10373 I Unity   : [STATISTIC]2857;15025260;0;15024323;1945247744;16179200;4111343723;21979;77187;87396;217657;406197;137396;1793645;0;0;18449113;3514114;2815313;0;27;0.01502984;
07-05 14:53:03.747 10347 10373 I Unity   : [STATISTIC]2858;11126041;0;11125781;1945300992;16179200;4111343723;18281;72396;63438;0;174531;157083;1674635;0;0;10788541;1779948;1551927;0;27;0.01114505;
07-05 14:53:03.761 10347 10373 I Unity   : [STATISTIC]2859;13380365;0;13379896;1947373568;16179200;4111351915;0;0;0;214792;263647;0;0;0;0;16617184;4471562;2609636;0;27;0.01338969;
07-05 14:53:03.775 10347 10373 I Unity   : [STATISTIC]2860;14178281;0;14177760;1947373568;16179200;4111351915;21302;70209;74323;0;183959;180312;1557656;0;0;8636876;5279948;1118906;0;27;0.01418635;
07-05 14:53:03.789 10347 10373 I Unity   : [STATISTIC]2861;13771927;0;13771562;1947451392;16179200;4111351915;13646;69948;56823;0;163490;137604;1436875;0;0;16470520;4846719;1471615;0;27;0.01378344;
07-05 14:53:03.803 10347 10373 I Unity   : [STATISTIC]2862;16160730;0;16160312;1949831168;16179200;4111360107;16614;67604;64844;183125;359375;160000;1463125;0;0;19506036;5257864;2564636;0;27;0.0161724;
07-05 14:53:03.815 10347 10373 I Unity   : [STATISTIC]2863;12166355;0;12165937;1949831168;16179200;4111360107;16198;93073;61407;0;171093;185156;1560417;0;0;10266768;3154687;1504011;0;27;0.01217531;
07-05 14:53:03.831 10347 10373 I Unity   : [STATISTIC]2864;14141562;0;14141146;1952071680;16179200;4128145515;16459;74062;62969;165260;338386;228646;1810521;0;0;17001400;3368281;2637188;0;27;0.01415182;
07-05 14:53:03.845 10347 10373 I Unity   : [STATISTIC]2865;13501354;0;13500885;1952071680;16179200;4128145515;15052;72031;57709;0;120521;171406;1547760;0;0;16023646;4421614;1408333;0;27;0.01351172;
07-05 14:53:03.858 10347 10373 I Unity   : [STATISTIC]2866;13862761;0;13862084;1954209792;16179200;4144951391;0;0;0;310208;264846;0;0;0;0;17365580;4857917;2323072;0;27;0.01387286;
07-05 14:53:03.871 10347 10373 I Unity   : [STATISTIC]2867;12840417;0;12839948;1954451456;16179200;4144951391;15781;74531;69896;0;224687;156875;1450208;0;0;8075992;4155312;1122344;0;27;0.01285333;
07-05 14:53:03.886 10347 10373 I Unity   : [STATISTIC]2868;14262188;0;14261719;1954451456;16179200;4144951391;25937;76927;98802;0;171927;195989;1583438;0;0;17197401;5091458;1508698;0;27;0.01426823;
07-05 14:53:03.900 10347 10373 I Unity   : [STATISTIC]2869;17183333;0;17182760;1956532224;16179200;4144959583;14531;71667;63802;303593;388385;145990;1466041;0;0;20564842;5822396;2967344;0;27;0.01719422;
07-05 14:53:03.912 10347 10373 I Unity   : [STATISTIC]2870;11153646;0;11153177;1956532224;16179200;4144959583;17761;70208;67396;0;161875;157344;1410729;0;0;10297760;2089270;1471354;0;27;0.01117359;
07-05 14:53:03.927 10347 10373 I Unity   : [STATISTIC]2871;11655416;0;11655052;1958572032;16179200;4144975967;0;0;0;166667;265573;0;0;0;0;14776769;2932344;2415625;0;27;0.01166495;
07-05 14:53:03.941 10347 10373 I Unity   : [STATISTIC]2872;17802604;0;17802187;1958572032;16179200;4144975967;15521;72240;62031;0;252395;153490;1635677;0;0;12007289;6105729;1385521;0;27;0.01781271;
07-05 14:53:03.955 10347 10373 I Unity   : [STATISTIC]2873;13057031;0;13056667;1960718336;16179200;4144984159;21354;78438;71041;164635;309376;199323;1599427;0;0;17255825;2764271;2424115;0;27;0.01306026;
07-05 14:53:03.968 10347 10373 I Unity   : [STATISTIC]2874;11707136;0;11706770;1960939520;16179200;4144984159;21354;80521;75834;0;174219;176771;1527968;0;0;12860523;3232240;1039947;0;27;0.01175068;
07-05 14:53:03.984 10347 10373 I Unity   : [STATISTIC]2875;13978750;0;13978333;1960939520;16179200;4144984159;21771;76823;90000;0;169219;192031;1619947;0;0;17095722;4245885;1698489;0;27;0.0139899;
07-05 14:53:03.996 10347 10373 I Unity   : [STATISTIC]2876;15768489;0;15768125;1960939520;16179200;4144984159;17604;75885;72552;0;332238;198385;1707240;0;0;18918546;6354895;1682813;0;27;0.01577995;
07-05 14:53:04.010 10347 10373 I Unity   : [STATISTIC]2877;11524896;0;11524531;1960939520;16179200;4144984159;14843;88021;57084;0;99791;172188;1389949;0;0;14055582;3040625;885000;0;27;0.01154219;
07-05 14:53:04.025 10347 10373 I Unity   : [STATISTIC]2878;14618594;0;14618178;1963089920;16179200;4145000543;0;0;0;249428;273177;0;0;0;0;17923221;5764583;2465885;0;27;0.01462813;
07-05 14:53:04.039 10347 10373 I Unity   : [STATISTIC]2879;15192083;0;15191771;1963089920;16179200;4144984695;17136;72291;78333;0;190260;181302;1719843;0;0;8961978;6196406;1160729;0;27;0.0152025;
07-05 14:53:04.052 10347 10373 I Unity   : [STATISTIC]2880;13424531;0;13424167;1963089920;16179200;4144984695;15052;66302;58333;0;179010;147968;1411615;0;0;14175158;4321093;1579844;0;27;0.01343422;
07-05 14:53:04.066 10347 10373 I Unity   : [STATISTIC]2881;13646562;0;13646198;1963089920;16179200;4144984695;15364;71875;64114;0;115208;117916;1359167;0;0;16644639;4467187;1457968;0;27;0.01365531;
07-05 14:53:04.080 10347 10373 I Unity   : [STATISTIC]2882;13503646;0;13503229;1963335680;16179200;4161761911;17864;76927;71094;0;269583;187136;1519740;0;0;14852917;4360729;1482865;0;27;0.01351573;
07-05 14:53:04.094 10347 10373 I Unity   : [STATISTIC]2883;14031250;0;14030625;1965465600;16179200;4161770103;0;0;0;397760;142292;0;0;0;0;17555892;4575104;2609948;0;27;0.01403766;
07-05 14:53:04.107 10347 10373 I Unity   : [STATISTIC]2884;16523021;0;16522604;1967734784;16179200;4161794787;13802;68437;64427;286042;305833;152552;1508020;0;0;14193753;5143593;2680781;0;27;0.01653453;
07-05 14:53:04.121 10347 10373 I Unity   : [STATISTIC]2885;10162552;0;10162031;1967890432;16179200;4161794787;15886;68854;65469;0;243647;203802;1555052;0;0;14618021;1257812;1280625;0;27;0.01017438;
07-05 14:53:04.136 10347 10373 I Unity   : [STATISTIC]2886;15217083;0;15216719;1967890432;16179200;4161794787;18802;78385;74739;0;188281;223802;1702135;0;0;17883750;5086198;1621250;0;27;0.0152276;
07-05 14:53:04.149 10347 10373 I Unity   : [STATISTIC]2887;16143125;0;16142552;1970229248;16179200;4178588387;18698;76146;87864;259948;376668;199480;1611719;0;0;18815054;4956927;2702969;0;27;0.01615234;
07-05 14:53:04.163 10347 10373 I Unity   : [STATISTIC]2888;11429531;0;11429114;1970229248;16179200;4178588387;23073;81250;81927;0;200938;194167;1533959;0;0;10302500;2369739;1703177;0;27;0.01144026;
07-05 14:53:04.177 10347 10373 I Unity   : [STATISTIC]2889;13809896;0;13809375;1972482048;16179200;4178634551;0;0;0;272969;236874;0;0;0;0;17456199;4780260;2582813;0;27;0.01381708;
07-05 14:53:04.192 10347 10373 I Unity   : [STATISTIC]2890;13968333;0;13967969;1972482048;16179200;4178634551;39635;102344;89323;0;221197;141094;1644376;0;0;9078548;4537239;1250833;0;27;0.01397969;
07-05 14:53:04.205 10347 10373 I Unity   : [STATISTIC]2891;15122344;0;15121980;1972482048;16179200;4178634551;22344;70313;71718;0;189531;204427;1756771;0;0;18340311;5339323;1735000;0;27;0.01512938;
07-05 14:53:04.218 10347 10373 I Unity   : [STATISTIC]2892;14992552;0;14992187;1974824960;16179200;4178650935;14584;70208;57969;319010;393803;243385;1554062;0;0;18231920;3563437;2595729;0;27;0.01500557;
07-05 14:53:04.232 10347 10373 I Unity   : [STATISTIC]2893;11048907;0;11048541;1974824960;16179200;4178650935;15572;88021;63489;0;182396;184740;1513334;0;0;10111772;1764428;1609792;0;27;0.01105927;
07-05 14:53:04.247 10347 10373 I Unity   : [STATISTIC]2894;14664687;0;14664375;1976922112;16179200;4178667319;20833;74167;69896;156667;130573;187344;1725624;0;0;18938588;3837291;2378750;0;27;0.01467589;
07-05 14:53:04.261 10347 10373 I Unity   : [STATISTIC]2895;11762500;0;11762031;1976922112;16179200;4178667319;0;0;0;0;126719;0;0;0;0;8491874;4501041;1017136;0;27;0.01176812;
07-05 14:53:04.274 10347 10373 I Unity   : [STATISTIC]2896;16682656;0;16682344;1978949632;16179200;4178671415;18750;97968;68229;160938;172395;144375;1498698;0;0;19067395;6613437;2130209;0;27;0.01669651;
07-05 14:53:04.287 10347 10373 I Unity   : [STATISTIC]2897;12563959;0;12563645;1978949632;16179200;4178675511;20937;76771;59791;0;149374;192292;1446510;0;0;14986202;3391407;1488021;0;27;0.01257922;
07-05 14:53:04.303 10347 10373 I Unity   : [STATISTIC]2898;13584062;0;13583698;1979183104;16179200;4178675511;23073;78333;84322;0;332084;232032;1604583;0;0;15259116;4007969;1542656;0;27;0.01359214;
07-05 14:53:04.316 10347 10373 I Unity   : [STATISTIC]2899;15529687;0;15529375;1979183104;16179200;4195452727;16458;70938;58333;0;226094;150521;1599688;0;0;19070843;5722344;2106875;0;27;0.01554464;
07-05 14:53:04.330 10347 10373 I Unity   : [STATISTIC]2900;14515989;0;14515677;1981730816;16179200;4212260339;28229;66250;58854;268489;323593;191875;1688542;0;0;17801876;3283333;2403020;0;27;0.01452302;
07-05 14:53:04.343 10347 10373 I Unity   : [STATISTIC]2901;11935000;0;11934583;1981730816;16179200;4212260339;15677;74114;61458;0;120885;196302;1577030;0;0;18105520;2622865;1777552;0;27;0.01195328;
07-05 14:53:04.358 10347 10373 I Unity   : [STATISTIC]2902;14299219;0;14298855;1984036864;16179200;4212333155;0;0;0;588958;289322;0;0;0;0;17891099;4527396;2746666;0;27;0.01430708;
07-05 14:53:04.371 10347 10373 I Unity   : [STATISTIC]2903;13882500;0;13882135;1984274432;16179200;4212333155;19583;69270;58646;0;252135;144635;1369480;0;0;8486773;4917031;1253489;0;27;0.0138926;
07-05 14:53:04.385 10347 10373 I Unity   : [STATISTIC]2904;12658229;0;12657864;1984274432;16179200;4212333155;16511;75312;66510;0;203230;356198;1779323;0;0;15576981;3727969;1220052;0;27;0.01266927;
07-05 14:53:04.400 10347 10373 I Unity   : [STATISTIC]2905;16751407;0;16751093;1986473984;16179200;4212355843;24114;70729;81354;286562;380574;173542;1653697;0;0;19377351;5671875;2767552;0;27;0.0167612;
07-05 14:53:04.414 10347 10373 I Unity   : [STATISTIC]2906;13195729;0;13195365;1986473984;16179200;4212362147;17135;74323;69167;0;193334;170885;1589219;0;0;11137244;3635469;1650000;0;27;0.01320297;
07-05 14:53:04.427 10347 10373 I Unity   : [STATISTIC]2907;13079375;0;13078906;1986629632;16179200;4212362147;15781;69271;59010;0;306980;142135;1381146;0;0;14225783;4063177;1429219;0;27;0.013095;
07-05 14:53:04.441 10347 10373 I Unity   : [STATISTIC]2908;11494271;0;11493959;1986629632;16179200;4212362147;0;0;0;0;199479;0;0;0;0;13969426;4014583;1682709;0;27;0.01150365;
07-05 14:53:04.455 10347 10373 I Unity   : [STATISTIC]2909;19167864;0;19167344;1986629632;16179200;4212362147;31355;89427;127187;0;316823;224947;2347448;0;0;23719794;6796510;2308386;0;27;0.01917693;
07-05 14:53:04.469 10347 10373 I Unity   : [STATISTIC]2910;12702916;0;12702448;1988784128;16179200;4212378531;19271;137813;78854;160417;352084;185625;1821250;0;0;19663428;1355677;3056823;0;27;0.01271354;
07-05 14:53:04.483 10347 10373 I Unity   : [STATISTIC]2911;12043177;0;12042864;1988784128;16179200;4212378531;25417;80469;78645;0;172188;207969;1827761;0;0;10828079;2515312;1579219;0;27;0.01205234;
07-05 14:53:04.496 10347 10373 I Unity   : [STATISTIC]2912;15577291;0;15576771;1992089600;16179200;4212403107;16406;69792;67917;409271;293333;160261;1514844;0;0;23490158;4296198;2627500;0;27;0.01558672;
07-05 14:53:04.509 10347 10373 I Unity   : [STATISTIC]2913;11580417;0;11579896;1992089600;16179200;4212403107;18906;71718;68855;0;263125;137448;1660468;0;0;12577503;2141407;2123125;0;27;0.01159177;
07-05 14:53:04.524 10347 10373 I Unity   : [STATISTIC]2914;12628698;0;12628334;1994219520;16179200;4229192099;0;0;0;277344;252500;0;0;0;0;16014731;3721666;2312240;0;27;0.01263672;
07-05 14:53:04.539 10347 10373 I Unity   : [STATISTIC]2915;15506771;0;15506458;1994276864;16179200;4229192099;15625;69844;66094;0;187812;166718;1407239;0;0;10299371;6257136;1197291;0;27;0.01551625;
07-05 14:53:04.553 10347 10373 I Unity   : [STATISTIC]2916;13893802;0;13893438;1994330112;16179200;4229192099;17604;69740;68698;0;321875;167135;1540678;0;0;16881351;4856718;1430052;0;27;0.01390677;
07-05 14:53:04.566 10347 10373 I Unity   : [STATISTIC]2917;16520573;0;16520156;1996357632;16179200;4229223867;16771;83854;73854;259270;364531;160937;1525000;0;0;20905880;5243386;3166979;0;27;0.01653099;
07-05 14:53:04.579 10347 10373 I Unity   : [STATISTIC]2918;10569896;0;10569479;1996357632;16179200;4229223867;16146;65416;66928;0;261562;172865;1449428;0;0;13928594;1659219;1311198;0;27;0.01057901;
07-05 14:53:04.594 10347 10373 I Unity   : [STATISTIC]2919;11467709;0;11467344;1996357632;16179200;4229223867;0;0;0;0;294533;0;0;0;0;14021569;3950729;1388125;0;27;0.01147583;
07-05 14:53:04.607 10347 10373 I Unity   : [STATISTIC]2920;18363437;0;18363125;1996357632;16179200;4229223867;72344;131302;132969;0;268750;238073;2549999;0;0;31189472;7508802;1564636;0;27;0.01836354;
07-05 14:53:04.620 10347 10373 I Unity   : [STATISTIC]2921;11975885;0;11975573;1996357632;16179200;4229223867;23021;76458;74167;0;332813;249583;1627605;0;0;16061723;2567865;1677813;0;27;0.01200427;
07-05 14:53:04.635 10347 10373 I Unity   : [STATISTIC]2922;12611146;0;12610782;1996357632;16179200;4229223867;15000;71979;57084;0;325782;175885;1469481;0;0;15845415;3461979;1467656;0;27;0.01262005;
07-05 14:53:04.649 10347 10373 I Unity   : [STATISTIC]2923;14804531;0;14804115;1996357632;16179200;4229223867;19688;77916;77187;0;340469;216875;1649584;0;0;18045574;5694532;1344219;0;27;0.01481463;
07-05 14:53:04.663 10347 10373 I Unity   : [STATISTIC]2924;15065990;0;15065573;1996357632;16179200;4229223867;16250;75781;64584;0;411771;203334;1686303;0;0;19497604;5198854;1934583;0;27;0.01507766;
07-05 14:53:04.676 10347 10373 I Unity   : [STATISTIC]2925;11727552;0;11727187;1996357632;16179200;4229223867;0;0;0;0;303385;0;0;0;0;14614011;4391510;1470104;0;27;0.01173615;
07-05 14:53:04.690 10347 10373 I Unity   : [STATISTIC]2926;13623385;0;13623073;1996357632;16179200;4229223867;16094;68802;66718;0;173854;173959;1482655;0;0;16494326;5118802;1058542;0;27;0.01363297;
07-05 14:53:04.705 10347 10373 I Unity   : [STATISTIC]2927;14373437;0;14373073;1996357632;16179200;4229223867;15052;75157;67708;0;348643;175260;1542916;0;0;17222970;5316823;1473282;0;27;0.0143849;
07-05 14:53:04.719 10347 10373 I Unity   : [STATISTIC]2928;15279688;0;15279323;1996357632;16179200;4229223867;21615;76198;79167;0;343333;179375;1699999;0;0;18445837;5939791;1491250;0;27;0.0152888;
07-05 14:53:04.733 10347 10373 I Unity   : [STATISTIC]2929;13829948;0;13829479;1996357632;16179200;4229223867;16146;70938;62031;0;374064;151875;1464323;0;0;17133174;4790990;1398073;0;27;0.01383849;
07-05 14:53:04.746 10347 10373 I Unity   : [STATISTIC]2930;13422708;0;13422292;1996357632;16179200;4229223867;15260;74323;58854;0;253281;135573;1318749;0;0;16291976;4669531;1169427;0;27;0.01343437;
07-05 14:53:04.760 10347 10373 I Unity   : [STATISTIC]2931;12434427;0;12434063;1996357632;16179200;4229223867;0;0;0;0;294168;0;0;0;0;15492290;4983385;1393750;0;27;0.01244438;
07-05 14:53:04.775 10347 10373 I Unity   : [STATISTIC]2932;17993750;0;17993438;1996357632;16179200;4229223867;34896;99531;132708;0;358438;261354;2583280;0;0;22350513;6428802;1586562;0;27;0.01800719;
07-05 14:53:04.789 10347 10373 I Unity   : [STATISTIC]2933;11749219;0;11748906;1996357632;16179200;4229223867;24011;80833;74583;0;342864;169636;1544167;0;0;14604843;3039635;1328646;0;27;0.0117588;
07-05 14:53:04.802 10347 10373 I Unity   : [STATISTIC]2934;13697240;0;13696771;1996357632;16179200;4229200879;21093;71354;61094;0;323595;157448;1386042;0;0;16484744;5083750;1273125;0;27;0.01370646;
07-05 14:53:04.816 10347 10373 I Unity   : [STATISTIC]2935;14389844;0;14389531;1996623872;16179200;4229200879;16354;71250;73646;0;337500;176407;1485625;0;0;14525731;5217291;1479583;0;27;0.01439859;
07-05 14:53:04.829 10347 10373 I Unity   : [STATISTIC]2936;14416250;0;14415781;1996623872;16179200;4229200879;15625;72396;68073;0;285886;176354;1545313;0;0;17462390;4618958;2161354;0;27;0.01442641;
07-05 14:53:04.843 10347 10373 I Unity   : [STATISTIC]2937;12113958;0;12113542;1996877824;16179200;4229200879;22031;87136;76406;0;239634;223802;1693229;0;0;19257452;3043438;1290052;0;27;0.01212422;
07-05 14:53:04.858 10347 10373 I Unity   : [STATISTIC]2938;12038959;0;12038490;1997148160;16179200;4229200879;0;0;0;0;329478;0;0;0;0;14911612;4589479;1504687;0;27;0.01204912;
07-05 14:53:04.872 10347 10373 I Unity   : [STATISTIC]2939;16569115;0;16568750;1997238272;16179200;4229200879;17917;70104;72396;0;204271;178125;1541042;0;0;19252556;7435730;1246667;0;27;0.01657927;
07-05 14:53:04.885 10347 10373 I Unity   : [STATISTIC]2940;16404584;0;16404166;1999314944;16179200;4229217263;20260;80364;76302;303646;349426;215365;1805678;0;0;20812497;4676406;2852031;0;27;0.01641359;
07-05 14:53:04.897 10347 10373 I Unity   : [STATISTIC]2941;11180781;0;11180469;1999314944;16179200;4229217263;18750;71927;69896;0;306146;150677;1490677;0;0;10268014;2091302;1291459;0;27;0.01118932;
07-05 14:53:04.913 10347 10373 I Unity   : [STATISTIC]2942;12117916;0;12117500;1999314944;16179200;4229217263;15417;82969;67917;0;299322;248802;1690781;0;0;14787552;3099739;1394896;0;27;0.01212932;
07-05 14:53:04.927 10347 10373 I Unity   : [STATISTIC]2943;16181458;0;16181094;1999314944;16179200;4229217263;0;0;0;0;348230;0;0;0;0;20195109;6827240;1771094;0;27;0.01619104;
07-05 14:53:04.940 10347 10373 I Unity   : [STATISTIC]2944;14340729;0;14340365;1999339520;16179200;4229175011;20781;85886;86354;0;188698;1010000;2460365;0;0;16052814;4381145;1098542;0;27;0.01434927;
07-05 14:53:04.954 10347 10373 I Unity   : [STATISTIC]2945;12176041;0;12175677;1999339520;16179200;4229175011;27500;71927;77604;0;311355;241875;1648489;0;0;19027192;2863646;1369167;0;27;0.01218693;
07-05 14:53:04.969 10347 10373 I Unity   : [STATISTIC]2946;13326198;0;13325834;1999376384;16179200;4229175011;17916;75989;74948;0;337865;149427;1502344;0;0;15777650;4329531;1399531;0;27;0.01334083;
07-05 14:53:04.983 10347 10373 I Unity   : [STATISTIC]2947;17950937;0;17950521;1999376384;16179200;4229175011;25468;88125;114740;0;969220;207448;2558072;0;0;21827086;6136927;2703959;0;27;0.01796052;
07-05 14:53:04.995 10347 10373 I Unity   : [STATISTIC]2948;11107448;0;11106979;1999376384;16179200;4229175011;22656;80990;72761;0;321094;162135;1579687;0;0;13870314;2357709;1358854;0;27;0.01111568;
07-05 14:53:05.009 10347 10373 I Unity   : [STATISTIC]2949;10123646;0;10123281;1999376384;16179200;4229150959;0;0;0;0;329479;0;0;0;0;13039319;3196146;1384010;0;27;0.01013396;
07-05 14:53:05.024 10347 10373 I Unity   : [STATISTIC]2950;16175521;0;16175052;1999376384;16179200;4229150959;17865;69687;71355;0;209428;192760;1669843;0;0;19060829;6955104;1290000;0;27;0.01618547;
07-05 14:53:05.038 10347 10373 I Unity   : [STATISTIC]2951;18530677;0;18530105;1999376384;16179200;4229150959;42917;132604;151719;0;733386;348698;2761041;0;0;22775885;5923802;2871927;0;27;0.01853302;
07-05 14:53:05.052 10347 10373 I Unity   : [STATISTIC]2952;10456354;0;10455938;1999384576;16179200;4229150959;16354;78229;64062;0;413072;203177;1436718;0;0;12844846;1068333;1366094;0;27;0.01047651;
07-05 14:53:05.066 10347 10373 I Unity   : [STATISTIC]2953;13284062;0;13283698;1999384576;16179200;4229150959;17292;73803;68490;0;352551;231510;1548697;0;0;15605833;4595208;1349219;0;27;0.01329344;
