
07-05 14:58:25.644 16943 16967 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:58:38.304 16943 16967 I Unity   : [STATISTIC]1167;10992396;0;10992031;1786753024;15872000;3807184523;0;0;0;0;120261;0;0;0;0;8569688;2343021;3273958;0;27;0.0109975;
07-05 14:58:38.317 16943 16967 I Unity   : [STATISTIC]1168;15469739;0;15469427;1786753024;15872000;3807184523;16823;86511;86510;0;167917;244428;1645573;0;0;16909846;4714948;3053178;0;27;0.01548583;
07-05 14:58:38.332 16943 16967 I Unity   : [STATISTIC]1169;13908490;0;13907865;1786753024;15872000;3807121995;21563;145573;443334;0;154219;422396;2479740;0;0;15578496;3037292;2884063;0;27;0.01392167;
07-05 14:58:38.346 16943 16967 I Unity   : [STATISTIC]1170;14784479;0;14784114;1788891136;15872000;3807165871;17031;98489;72396;315365;152969;188750;1963281;0;0;17412697;3360990;3253386;0;27;0.01479386;
07-05 14:58:38.359 16943 16967 I Unity   : [STATISTIC]1171;14930156;0;14929740;1791033344;15872000;3807211195;16667;93281;66875;327969;262292;153073;1513438;0;0;13871819;2754948;3812240;0;27;0.01493953;
07-05 14:58:38.372 16943 16967 I Unity   : [STATISTIC]1172;11655469;0;11654948;1791295488;15872000;3807218267;16823;108594;69323;0;109219;191198;1616094;0;0;14205627;1312396;3267344;0;27;0.01166589;
07-05 14:58:38.388 16943 16967 I Unity   : [STATISTIC]1173;11587657;0;11587239;1791434752;15872000;3807218267;0;0;0;0;130312;0;0;0;0;14600365;2629375;3547865;0;27;0.01159922;
07-05 14:58:38.402 16943 16967 I Unity   : [STATISTIC]1174;17621771;0;17621354;1791688704;15872000;3807218267;22187;88646;91198;0;202084;189739;1795364;0;0;19368962;6350468;3432188;0;27;0.01762885;
07-05 14:58:38.415 16943 16967 I Unity   : [STATISTIC]1175;14551146;0;14550677;1791950848;15872000;3807218267;29896;110782;97657;0;124948;196146;1698594;0;0;17673900;3415417;4160625;0;27;0.01456281;
07-05 14:58:38.429 16943 16967 I Unity   : [STATISTIC]1176;12620157;0;12619739;1792208896;15872000;3807218267;18490;103802;72031;0;150781;170469;1487501;0;0;15749529;1258073;4445625;0;27;0.01263286;
07-05 14:58:38.442 16943 16967 I Unity   : [STATISTIC]1177;14326354;0;14325781;1794502656;15872000;3807226459;18698;97031;76302;417865;171199;186563;1672396;0;0;17902914;2709218;3970833;0;27;0.01433484;
07-05 14:58:38.456 16943 16967 I Unity   : [STATISTIC]1178;11955678;0;11955364;1794502656;15872000;3824003675;16459;84635;65625;0;109584;173021;1433073;0;0;9200473;1862083;3161511;0;27;0.0119637;
07-05 14:58:38.471 16943 16967 I Unity   : [STATISTIC]1179;15239167;0;15238854;1796861952;15872000;3823977931;0;0;0;334792;123282;0;0;0;0;19361406;3452500;4869271;0;27;0.01525057;
07-05 14:58:38.484 16943 16967 I Unity   : [STATISTIC]1180;13610520;0;13610000;1797132288;15872000;3840755147;30365;135573;121875;0;150104;243073;1831720;0;0;10521452;3173125;2743437;0;27;0.01361995;
07-05 14:58:38.499 16943 16967 I Unity   : [STATISTIC]1181;12840781;0;12840365;1797132288;15872000;3840755147;35365;95312;101980;0;333749;226563;1786354;0;0;13878703;2377292;3246771;0;27;0.01285073;
07-05 14:58:38.513 16943 16967 I Unity   : [STATISTIC]1182;16425573;0;16425156;1797132288;15872000;3840755147;20677;86406;86459;0;165312;149635;1616823;0;0;17132811;4832656;3523333;0;27;0.01643396;
07-05 14:58:38.526 16943 16967 I Unity   : [STATISTIC]1183;13865729;0;13865365;1799213056;15872000;3840755147;16667;86719;67136;287708;132135;107136;1398177;0;0;15454167;2321719;4172136;0;27;0.01387354;
07-05 14:58:38.540 16943 16967 I Unity   : [STATISTIC]1184;11745261;0;11744792;1799434240;15872000;3840717767;15990;83437;71719;0;113542;189792;1494741;0;0;9233542;1542083;3231719;0;27;0.0117537;
07-05 14:58:38.555 16943 16967 I Unity   : [STATISTIC]1185;12042448;0;12042032;1799585792;15872000;3840717767;0;0;0;0;112396;0;0;0;0;13700834;3347761;2912292;0;27;0.01205151;
07-05 14:58:38.570 16943 16967 I Unity   : [STATISTIC]1186;16567604;0;16567188;1799585792;15872000;3840717767;17448;130781;66042;0;186354;245989;1718021;0;0;17089377;6307188;2757188;0;27;0.01658193;
07-05 14:58:38.582 16943 16967 I Unity   : [STATISTIC]1187;15339792;0;15339167;1799585792;15872000;3840717767;15573;86719;65990;0;166822;258646;1625989;0;0;17511724;4600677;3075573;0;27;0.01534969;
07-05 14:58:38.596 16943 16967 I Unity   : [STATISTIC]1188;12964010;0;12963541;1801838592;15872000;3840734151;16719;86354;72344;165677;233854;183542;1462709;0;0;15361925;1761302;3934948;0;27;0.01297542;
07-05 14:58:38.610 16943 16967 I Unity   : [STATISTIC]1189;14222552;0;14222240;1804087296;15872000;3840734151;26407;106719;120000;252136;153072;179844;1702657;0;0;12190935;3053750;3689427;0;27;0.01423161;
07-05 14:58:38.623 16943 16967 I Unity   : [STATISTIC]1190;13507500;0;13507187;1806131200;15872000;3840750535;16823;90000;71823;189218;107709;160677;1506926;0;0;12680890;2518438;3584947;0;27;0.01351646;
07-05 14:58:38.637 16943 16967 I Unity   : [STATISTIC]1191;10727083;0;10726406;1806131200;15872000;3840750535;0;0;0;0;134063;0;0;0;0;8216562;2577812;2625209;0;27;0.0107349;
07-05 14:58:38.652 16943 16967 I Unity   : [STATISTIC]1192;15922292;0;15921979;1806389248;15872000;3840750535;22083;87239;100730;0;160781;187916;1733438;0;0;17521773;5722708;2884375;0;27;0.01593557;
07-05 14:58:38.666 16943 16967 I Unity   : [STATISTIC]1193;14055833;0;14055313;1806389248;15872000;3840750535;17136;95417;80000;0;147865;202500;1709740;0;0;15990417;3909375;2474740;0;27;0.01406406;
07-05 14:58:38.680 16943 16967 I Unity   : [STATISTIC]1194;15157813;0;15157448;1806389248;15872000;3840742343;16250;88646;67656;0;183072;272084;1720573;0;0;16329223;4518020;3204218;0;27;0.01516797;
07-05 14:58:38.693 16943 16967 I Unity   : [STATISTIC]1195;14784323;0;14784011;1806389248;15872000;3840742343;17656;87135;69584;0;174896;157552;1489272;0;0;17670624;3310312;4278334;0;27;0.01479698;
07-05 14:58:38.707 16943 16967 I Unity   : [STATISTIC]1196;11964687;0;11964375;1806389248;15872000;3840742343;16770;91250;69635;0;146562;151094;1543229;0;0;13033393;1607187;3122604;0;27;0.01197276;
07-05 14:58:38.722 16943 16967 I Unity   : [STATISTIC]1197;11960938;0;11960573;1806581760;15872000;3857519559;0;0;0;0;263802;0;0;0;0;13483129;3354531;2974375;0;27;0.01196802;
07-05 14:58:38.735 16943 16967 I Unity   : [STATISTIC]1198;17531875;0;17531406;1808977920;15872000;3857555235;16719;88802;65886;338646;201928;250365;1629010;0;0;19852656;6099843;3619323;0;27;0.01754135;
07-05 14:58:38.748 16943 16967 I Unity   : [STATISTIC]1199;14139166;0;14138802;1811017728;15872000;3857497563;17396;85156;82969;164687;157814;223021;1566251;0;0;12225313;2400208;4299167;0;27;0.01415385;
07-05 14:58:38.762 16943 16967 I Unity   : [STATISTIC]1200;11550417;0;11550053;1811017728;15872000;3874274779;15677;84010;67917;0;152447;170989;1453021;0;0;12449637;1232396;3540156;0;27;0.01156047;
07-05 14:58:38.777 16943 16967 I Unity   : [STATISTIC]1201;13903750;0;13903333;1811234816;15872000;3874274779;15573;86614;57604;0;163905;210677;1490156;0;0;14700268;3512292;3132760;0;27;0.01391312;
07-05 14:58:38.791 16943 16967 I Unity   : [STATISTIC]1202;15018020;0;15017656;1813577728;15872000;3874329835;0;0;0;287292;118750;0;0;0;0;17329434;4505468;3797396;0;27;0.01502656;
07-05 14:58:38.804 16943 16967 I Unity   : [STATISTIC]1203;14857709;0;14857343;1816199168;15872000;3891111147;16667;103698;70938;304843;148126;215156;1602708;0;0;12705889;3233385;3842032;0;27;0.01486995;
07-05 14:58:38.818 16943 16967 I Unity   : [STATISTIC]1204;13364114;0;13363698;1818288128;15872000;3891148859;16875;82552;70365;351406;157655;175625;1437032;0;0;12554372;1649688;4347031;0;27;0.01337458;
07-05 14:58:38.831 16943 16967 I Unity   : [STATISTIC]1205;11938646;0;11938333;1818288128;15872000;3891148859;16875;85938;65000;0;153490;170156;1492031;0;0;10594842;1717552;3200365;0;27;0.01194646;
07-05 14:58:38.847 16943 16967 I Unity   : [STATISTIC]1206;15337605;0;15337135;1820520448;15872000;3891148859;19062;88594;72968;313490;320157;174219;1589220;0;0;17670160;3243959;4306093;0;27;0.01534698;
07-05 14:58:38.859 16943 16967 I Unity   : [STATISTIC]1207;15131198;0;15130729;1822826496;15872000;3891190775;36562;129115;81510;274896;162188;341823;1801875;0;0;12608284;3289010;3967031;0;27;0.01514187;
07-05 14:58:38.873 16943 16967 I Unity   : [STATISTIC]1208;13991406;0;13990886;1825337344;15872000;3891190775;15937;95209;67553;287240;181302;173855;1558437;0;0;17163595;1070677;5412709;0;27;0.01400453;
07-05 14:58:38.887 16943 16967 I Unity   : [STATISTIC]1209;10786719;0;10786354;1825337344;15872000;3891128691;0;0;0;0;139739;0;0;0;0;13657860;817969;3453959;0;27;0.01079562;
07-05 14:58:38.902 16943 16967 I Unity   : [STATISTIC]1210;13998438;0;13998021;1825337344;15872000;3891128691;16406;104062;70104;0;165677;195313;1616146;0;0;14581150;3906406;2875469;0;27;0.01400604;
07-05 14:58:38.916 16943 16967 I Unity   : [STATISTIC]1211;16611354;0;16610990;1827962880;15872000;3907959979;17708;84323;75677;251823;185624;195833;1711718;0;0;18422500;5129063;4021250;0;27;0.01662141;
07-05 14:58:38.929 16943 16967 I Unity   : [STATISTIC]1212;14110677;0;14110313;1828233216;15872000;3907959979;34896;91042;77605;0;182188;171406;1602396;0;0;13470147;2443333;4466822;0;27;0.01412297;
07-05 14:58:38.943 16943 16967 I Unity   : [STATISTIC]1213;12875938;0;12875573;1830518784;15872000;3924737195;16250;130052;72604;278334;250729;162813;1571874;0;0;15522242;1281146;4075365;0;27;0.01288271;
07-05 14:58:38.956 16943 16967 I Unity   : [STATISTIC]1214;13797968;0;13797344;1832763392;15872000;3924740291;16146;84323;68021;264583;113802;161302;1466198;0;0;12084947;2118281;4228594;0;27;0.01380714;
07-05 14:58:38.970 16943 16967 I Unity   : [STATISTIC]1215;11387761;0;11387395;1835016192;15872000;3924748483;0;0;0;247344;146041;0;0;0;0;11258287;1434427;4179948;0;27;0.01139521;
07-05 14:58:38.985 16943 16967 I Unity   : [STATISTIC]1216;14525157;0;14524687;1835503616;15872000;3924748483;15572;100521;61770;0;181667;253855;1638802;0;0;9433228;3913750;3189427;0;27;0.01453599;
07-05 14:58:38.999 16943 16967 I Unity   : [STATISTIC]1217;15296562;0;15295937;1835503616;15872000;3924748483;15833;88073;70313;0;169687;169740;1521302;0;0;16276351;4428854;3427813;0;27;0.01530677;
07-05 14:58:39.013 16943 16967 I Unity   : [STATISTIC]1218;13784323;0;13784011;1835503616;15872000;3924748483;16406;105209;101823;0;168489;171979;1779897;0;0;15235937;2917760;3550156;0;27;0.01379552;
07-05 14:58:39.027 16943 16967 I Unity   : [STATISTIC]1219;14717083;0;14716719;1837625344;15872000;3924751719;20937;116875;88281;236875;161979;164688;1606197;0;0;16321245;3236302;4066041;0;27;0.01472745;
07-05 14:58:39.039 16943 16967 I Unity   : [STATISTIC]1220;14168490;0;14167917;1840123904;15872000;3941528935;17291;107292;68958;156198;127917;173959;1539635;0;0;12599314;2159270;4204583;0;27;0.0141776;
07-05 14:58:39.054 16943 16967 I Unity   : [STATISTIC]1221;10778281;0;10777917;1842343936;15872000;3958338919;0;0;0;143229;156562;0;0;0;0;10507924;1029219;4072552;0;27;0.01078495;
07-05 14:58:39.069 16943 16967 I Unity   : [STATISTIC]1222;13883438;0;13883072;1842585600;15872000;3958338919;16666;83750;69011;0;155209;225260;1599636;0;0;10055629;4130625;2693333;0;27;0.013895;
07-05 14:58:39.083 16943 16967 I Unity   : [STATISTIC]1223;19758959;0;19758437;1844719616;15872000;3958347111;43073;98593;175260;161510;336406;238802;2627448;0;0;22474428;5594375;5065625;0;27;0.01976812;
07-05 14:58:39.096 16943 16967 I Unity   : [STATISTIC]1224;11058490;0;11058125;1846992896;15872000;3958347111;15000;84531;66823;146146;179010;288750;1585053;0;0;11734122;69948;3842500;0;27;0.01106912;
07-05 14:58:39.110 16943 16967 I Unity   : [STATISTIC]1225;13309479;0;13308855;1849311232;15872000;3958355303;16458;86198;63386;188073;161251;159739;1435520;0;0;12039527;2036198;3668229;0;27;0.01331859;
07-05 14:58:39.124 16943 16967 I Unity   : [STATISTIC]1226;11872865;0;11872396;1849311232;15872000;3958355303;16354;85313;68386;0;116094;195417;1473594;0;0;9906246;2262083;2850468;0;27;0.01188281;
07-05 14:58:39.138 16943 16967 I Unity   : [STATISTIC]1227;12368646;0;12368282;1849311232;15872000;3958355303;0;0;0;0;129010;0;0;0;0;13845570;4099010;2470261;0;27;0.01237625;
07-05 14:58:39.152 16943 16967 I Unity   : [STATISTIC]1228;20069063;0;20068750;1849311232;15872000;3958355303;16406;87709;72813;0;220417;250677;2211459;0;0;22026772;6673177;4095833;0;27;0.02008411;
07-05 14:58:39.166 16943 16967 I Unity   : [STATISTIC]1229;11828698;0;11828386;1849573376;15872000;3958355303;41302;100781;79844;0;166563;164740;1712344;0;0;14803393;298333;4407865;0;27;0.01184182;
07-05 14:58:39.178 16943 16967 I Unity   : [STATISTIC]1230;12699427;0;12698750;1849823232;15872000;3958355303;15469;87344;67240;0;159948;220364;1470990;0;0;15488848;2254584;3636146;0;27;0.0127075;
07-05 14:58:39.193 16943 16967 I Unity   : [STATISTIC]1231;12832291;0;12832031;1849823232;15872000;3958355303;15521;83438;68385;0;307813;177917;1466563;0;0;13280990;2226094;3489010;0;27;0.01283781;
07-05 14:58:39.207 16943 16967 I Unity   : [STATISTIC]1232;13812969;0;13812604;1851969536;15872000;3958375575;0;0;0;283386;99635;0;0;0;0;15432605;3674687;4014427;0;27;0.01382411;
07-05 14:58:39.222 16943 16967 I Unity   : [STATISTIC]1233;14347448;0;14347083;1851981824;15872000;3958375575;15833;85156;66354;0;218020;185781;1510312;0;0;9927295;4109844;3053802;0;27;0.01435682;
07-05 14:58:39.235 16943 16967 I Unity   : [STATISTIC]1234;17113594;0;17113125;1852235776;15872000;3958349535;20729;131303;74687;0;185781;208907;1754947;0;0;20816666;4241771;4564532;0;27;0.01712594;
07-05 14:58:39.248 16943 16967 I Unity   : [STATISTIC]1235;12316093;0;12315677;1854521344;15872000;3958411727;20052;89896;69687;216354;166302;230730;1628438;0;0;12459833;933907;3988698;0;27;0.01232302;
07-05 14:58:39.262 16943 16967 I Unity   : [STATISTIC]1236;12657605;0;12657239;1854521344;15872000;3958411727;15625;87500;60781;0;160208;283750;1641353;0;0;13398020;798021;4577187;0;27;0.01266984;
07-05 14:58:39.276 16943 16967 I Unity   : [STATISTIC]1237;15131406;0;15130990;1856823296;15872000;3958463599;21146;89479;74323;385521;202084;155937;1612605;0;0;17736666;2206302;4993802;0;27;0.01513729;
07-05 14:58:39.289 16943 16967 I Unity   : [STATISTIC]1238;12811146;0;12810782;1859411968;15872000;3975240815;15677;95209;61875;305729;147135;214948;1620677;0;0;14329901;968698;4155417;0;27;0.01282271;
07-05 14:58:39.303 16943 16967 I Unity   : [STATISTIC]1239;9223646;0;9223281;1859411968;15872000;3975240815;0;0;0;0;240885;0;0;0;0;8696823;1118698;2384791;0;27;0.009233386;
07-05 14:58:39.316 16943 16967 I Unity   : [STATISTIC]1240;16812447;0;16812083;1859678208;15872000;3992018031;18385;135417;81094;0;190782;206198;1855052;0;0;17500882;5813125;3485781;0;27;0.01682057;
07-05 14:58:39.331 16943 16967 I Unity   : [STATISTIC]1241;14963333;0;14962969;1861738496;15872000;3992042671;20000;99011;69271;200261;169323;205052;1687500;0;0;17286405;2904375;4470261;0;27;0.01497354;
07-05 14:58:39.345 16943 16967 I Unity   : [STATISTIC]1242;15428333;0;15427969;1863835648;15872000;3992069455;29218;120938;131927;466302;209011;257344;1949167;0;0;14057443;2506302;4566511;0;27;0.0154376;
07-05 14:58:39.358 16943 16967 I Unity   : [STATISTIC]1243;13094166;0;13093854;1864335360;15872000;3992069455;24063;114323;77656;0;173385;250052;1778802;0;0;13931300;710104;4671198;0;27;0.01310542;
07-05 14:58:39.372 16943 16967 I Unity   : [STATISTIC]1244;12266458;0;12266094;1864601600;15872000;3992020327;15989;98854;69479;0;123073;245000;1611718;0;0;12988125;1413229;3676406;0;27;0.01227396;
07-05 14:58:39.387 16943 16967 I Unity   : [STATISTIC]1245;13229010;0;13228646;1867112448;15872000;3992036711;0;0;0;178281;130625;0;0;0;0;14634945;2424011;4119583;0;27;0.01323797;
07-05 14:58:39.401 16943 16967 I Unity   : [STATISTIC]1246;14714010;0;14713594;1867112448;15872000;3992036711;21823;119062;61875;0;171770;183906;1699636;0;0;21315568;4566250;3036458;0;27;0.01472375;
07-05 14:58:39.415 16943 16967 I Unity   : [STATISTIC]1247;16055000;0;16054583;1869139968;15872000;3992060275;18854;83021;69479;392813;256770;176927;1532968;0;0;19634683;4231770;4063073;0;27;0.01606443;
07-05 14:58:39.428 16943 16967 I Unity   : [STATISTIC]1248;14141406;0;14141042;1871347712;15872000;3992068467;17916;89063;153282;294114;171094;180521;1662605;0;0;13595105;2056094;4094688;0;27;0.01415182;
07-05 14:58:39.441 16943 16967 I Unity   : [STATISTIC]1249;11517917;0;11517500;1871589376;15872000;3992038407;15469;100209;61927;0;171927;226198;1574687;0;0;9982290;381719;3743334;0;27;0.01152776;
07-05 14:58:39.456 16943 16967 I Unity   : [STATISTIC]1250;11952135;0;11951563;1871589376;15872000;3992038407;0;0;0;0;119219;0;0;0;0;15027604;2498541;4013750;0;27;0.01196505;
07-05 14:58:39.470 16943 16967 I Unity   : [STATISTIC]1251;16252656;0;16251979;1871847424;15872000;3992038407;16146;87813;75104;0;177969;237240;1726511;0;0;16659109;5016146;3304583;0;27;0.01625969;
07-05 14:58:39.484 16943 16967 I Unity   : [STATISTIC]1252;14923906;0;14923594;1874096128;15872000;4008856031;16979;121823;67343;251614;154532;620156;2092031;0;0;17006925;2377865;4457500;0;27;0.01493495;
07-05 14:58:39.497 16943 16967 I Unity   : [STATISTIC]1253;12411510;0;12411146;1874358272;15872000;4008856031;15938;82188;63437;0;184271;188385;1453490;0;0;9688437;1805156;3665573;0;27;0.0124213;
07-05 14:58:39.512 16943 16967 I Unity   : [STATISTIC]1254;13971666;0;13971198;1876488192;15872000;4008823199;16042;88125;66510;245156;202708;162448;1577603;0;0;16275828;2060989;4288281;0;27;0.01397938;
07-05 14:58:39.525 16943 16967 I Unity   : [STATISTIC]1255;15006198;0;15005886;1878638592;15872000;4008880103;19062;91510;76875;268593;183854;156511;1625156;0;0;13250468;3204792;3714427;0;27;0.01501724;
07-05 14:58:39.539 16943 16967 I Unity   : [STATISTIC]1256;13641823;0;13641511;1880678400;15872000;4008892391;15313;86511;65833;251093;230626;177917;1428125;0;0;12111201;1696406;4601354;0;27;0.01365385;
07-05 14:58:39.553 16943 16967 I Unity   : [STATISTIC]1257;10626094;0;10625677;1880678400;15872000;4008896487;0;0;0;0;158542;0;0;0;0;8427556;2061979;3013542;0;27;0.01063573;
07-05 14:58:39.567 16943 16967 I Unity   : [STATISTIC]1258;16234323;0;16233906;1880678400;15872000;4008896487;15313;87968;67552;0;180209;350312;1763333;0;0;16194638;5279011;3217344;0;27;0.01624255;
07-05 14:58:39.581 16943 16967 I Unity   : [STATISTIC]1259;13410469;0;13410052;1880678400;15872000;4008896487;38594;90729;77396;0;160521;427031;1845000;0;0;14413019;2547969;3614011;0;27;0.01342276;
07-05 14:58:39.596 16943 16967 I Unity   : [STATISTIC]1260;14977187;0;14976562;1880936448;15872000;4008896487;15729;88125;75730;0;177030;243906;1671406;0;0;16437805;3818698;3828021;0;27;0.01498698;
07-05 14:58:39.610 16943 16967 I Unity   : [STATISTIC]1261;14428959;0;14428593;1880936448;15872000;4008896487;18906;102813;83541;0;171458;212605;1706822;0;0;15212970;3113646;3771719;0;27;0.01443885;
07-05 14:58:39.624 16943 16967 I Unity   : [STATISTIC]1262;14694062;0;14693698;1883406336;15872000;4008929255;14687;86459;64115;336042;117969;160365;1467136;0;0;17207606;2773593;4217083;0;27;0.01470354;
07-05 14:58:39.638 16943 16967 I Unity   : [STATISTIC]1263;10851354;0;10851042;1883406336;15872000;4008929255;0;0;0;0;178958;0;0;0;0;9126876;2060052;3140312;0;27;0.01086047;
07-05 14:58:39.650 16943 16967 I Unity   : [STATISTIC]1264;15069583;0;15069115;1883451392;15872000;4008929255;24219;86823;78855;0;157500;165000;1604844;0;0;16976508;4972135;2751042;0;27;0.01507932;
07-05 14:58:39.664 16943 16967 I Unity   : [STATISTIC]1265;13710052;0;13709688;1883451392;15872000;4008929255;16146;102604;69688;0;307084;537656;1951614;0;0;14958802;2672448;3644896;0;27;0.01371891;
07-05 14:58:39.679 16943 16967 I Unity   : [STATISTIC]1266;15504636;0;15504219;1883705344;15872000;4008929255;22343;122604;83750;0;199114;520209;2126042;0;0;18638131;2816615;4890782;0;27;0.01551729;
07-05 14:58:39.693 16943 16967 I Unity   : [STATISTIC]1267;14975365;0;14974948;1886187520;15872000;4042483687;15260;85000;84739;165521;210104;183073;1608542;0;0;18074842;1801355;5478958;0;27;0.01498708;
07-05 14:58:39.705 16943 16967 I Unity   : [STATISTIC]1268;11276198;0;11275729;1886187520;15872000;4042483687;18229;87031;85834;0;203073;205416;1506511;0;0;15039534;881562;3282240;0;27;0.01128354;
07-05 14:58:39.721 16943 16967 I Unity   : [STATISTIC]1269;11838542;0;11838072;1888452608;15872000;4042483687;0;0;0;173646;98438;0;0;0;0;13283388;2047292;4011875;0;27;0.01184828;
07-05 14:58:39.735 16943 16967 I Unity   : [STATISTIC]1270;16665625;0;16665208;1888452608;15872000;4042483687;15364;87187;77708;0;198125;183698;1620157;0;0;10795575;5984896;3143021;0;27;0.01667417;
07-05 14:58:39.749 16943 16967 I Unity   : [STATISTIC]1271;15497396;0;15496928;1888690176;15872000;4042483687;20104;95886;74531;0;165053;234792;1773176;0;0;18376043;3683073;4414062;0;27;0.0155113;
07-05 14:58:39.762 16943 16967 I Unity   : [STATISTIC]1272;11623333;0;11623021;1888690176;15872000;4042483687;15469;85521;70677;0;158229;179219;1488698;0;0;12710473;1512500;3219740;0;27;0.01163188;
07-05 14:58:39.777 16943 16967 I Unity   : [STATISTIC]1273;14213333;0;14212917;1888927744;15872000;4042483687;20573;99427;75834;0;364270;228593;1722656;0;0;15454898;3239219;3520938;0;27;0.01422286;
07-05 14:58:39.791 16943 16967 I Unity   : [STATISTIC]1274;16199062;0;16198646;1891336192;15872000;4042494003;15052;89740;70000;287084;127812;303958;1678750;0;0;18157240;4212448;3953750;0;27;0.01620859;
07-05 14:58:39.803 16943 16967 I Unity   : [STATISTIC]1275;11710521;0;11710156;1893859328;15872000;4042538831;0;0;0;261823;164844;0;0;0;0;13439520;1493906;4321823;0;27;0.0117213;
07-05 14:58:39.819 16943 16967 I Unity   : [STATISTIC]1276;13090156;0;13089791;1893859328;15872000;4042538831;23750;100521;86093;0;171459;231458;1741979;0;0;9916151;2592813;3173959;0;27;0.01309938;
07-05 14:58:39.833 16943 16967 I Unity   : [STATISTIC]1277;16928490;0;16928125;1893859328;15872000;4042538831;17812;105937;78437;0;170729;179584;1801042;0;0;20282502;4836823;4559531;0;27;0.01694104;
07-05 14:58:39.845 16943 16967 I Unity   : [STATISTIC]1278;13847135;0;13846719;1896161280;15872000;4042538831;15521;85937;69375;176771;171093;178490;1597709;0;0;15755055;1460833;4500416;0;27;0.01385229;
07-05 14:58:39.859 16943 16967 I Unity   : [STATISTIC]1279;12461979;0;12461563;1898479616;15872000;4042499703;16875;87969;62656;160885;166875;146562;1553282;0;0;13595780;103490;4400104;0;27;0.01247318;
07-05 14:58:39.873 16943 16967 I Unity   : [STATISTIC]1280;12030052;0;12029688;1898729472;15872000;4059276919;17448;118073;67500;0;106615;171511;1507396;0;0;12820002;1846250;3277292;0;27;0.01203984;
07-05 14:58:39.888 16943 16967 I Unity   : [STATISTIC]1281;13609167;0;13608802;1900802048;15872000;4059308239;0;0;0;189219;284271;0;0;0;0;15651664;3508021;3870677;0;27;0.0136175;
07-05 14:58:39.902 16943 16967 I Unity   : [STATISTIC]1282;15283645;0;15283281;1900802048;15872000;4059308239;15782;99114;66771;0;220001;142761;1614635;0;0;9984479;5085417;2946823;0;27;0.01529427;
07-05 14:58:39.917 16943 16967 I Unity   : [STATISTIC]1283;15349843;0;15349427;1903226880;15872000;4059308239;16667;84896;66667;176250;183593;203021;1612501;0;0;17898020;4119948;3637552;0;27;0.01535937;
07-05 14:58:39.929 16943 16967 I Unity   : [STATISTIC]1284;13281823;0;13281458;1903480832;15872000;4059308239;16407;88386;74271;0;208854;192709;1549896;0;0;10030098;2990677;3220938;0;27;0.01329276;
07-05 14:58:39.944 16943 16967 I Unity   : [STATISTIC]1285;12809896;0;12809583;1903480832;15872000;4059308239;16979;87032;64635;0;168699;172188;1464375;0;0;13920360;2650157;3225000;0;27;0.01281714;
07-05 14:58:39.958 16943 16967 I Unity   : [STATISTIC]1286;14514635;0;14514167;1903480832;15872000;4059308239;17188;85990;79375;0;114114;230156;1686093;0;0;15664952;4294323;2820833;0;27;0.01452745;
07-05 14:58:39.972 16943 16967 I Unity   : [STATISTIC]1287;12288645;0;12288281;1903480832;15872000;4059308239;0;0;0;0;175261;0;0;0;0;13345200;3936875;2966823;0;27;0.01229755;
07-05 14:58:39.986 16943 16967 I Unity   : [STATISTIC]1288;18502552;0;18502188;1903480832;15872000;4076085455;46979;131510;130990;0;262864;220782;3041302;0;0;20507494;5588542;3906146;0;27;0.01851464;
07-05 14:58:39.998 16943 16967 I Unity   : [STATISTIC]1289;11401406;0;11400938;1903480832;15872000;4076085455;18906;86094;71094;0;224583;235156;1597656;0;0;13682813;909167;3209791;0;27;0.01144234;
07-05 14:58:40.013 16943 16967 I Unity   : [STATISTIC]1290;13635937;0;13635573;1903738880;15872000;4076085455;16458;113386;71927;0;331460;167813;1689582;0;0;14945212;1957813;4075938;0;27;0.01364568;
07-05 14:58:40.027 16943 16967 I Unity   : [STATISTIC]1291;15324010;0;15323490;1903992832;15872000;4076085455;20781;86927;78021;0;182395;326563;1868489;0;0;18595680;2808646;4733438;0;27;0.01533604;
07-05 14:58:40.040 16943 16967 I Unity   : [STATISTIC]1292;13792448;0;13791823;1906241536;15872000;4076110031;18959;176041;72031;238958;166354;227917;1781251;0;0;15857343;1008802;4171927;0;27;0.01380021;
07-05 14:58:40.054 16943 16967 I Unity   : [STATISTIC]1293;9092396;0;9091927;1906241536;15872000;4076110031;0;0;0;0;127188;0;0;0;0;10780306;79583;3024375;0;27;0.00910401;
07-05 14:58:40.069 16943 16967 I Unity   : [STATISTIC]1294;16050521;0;16050208;1906724864;15872000;4076110031;17083;98385;73593;0;205990;194583;1700937;0;0;16794423;5194323;3454583;0;27;0.01606068;
