
07-15 17:09:58.798  7945  7975 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;GameServer Unity.Entities.SimulationSystemGroup;UnityEngine.CoreModule.dll!::UpdateFunction.Invoke() [Invoke];PostLateUpdate.FinishFrameRendering;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-15 17:10:37.019  7945  7975 I Unity   : [STATISTIC]2968;16281042;16280573;3166048256;15982592;4979125147;0;0;0;273438;304687;0;395573;0;0;0;5103177;0;65156;979480;8337084;0;0;2162500;1079;27;0.01629109;
07-15 17:10:37.043  7945  7975 I Unity   : [STATISTIC]2969;14907761;14907240;3168055296;15982592;4979133339;0;0;0;268802;275625;0;422552;0;0;0;4743227;0;0;73907;7637292;0;0;2132083;1080;27;0.01491755;
07-15 17:10:37.058  7945  7975 I Unity   : [STATISTIC]2970;24202448;24201875;3170246656;15982592;4979141531;0;0;0;260313;288281;0;412760;0;0;0;4935992;0;0;9102344;7984688;0;0;2056823;1081;27;0.02421062;
07-15 17:10:37.072  7945  7975 I Unity   : [STATISTIC]2971;13813333;13812865;3170246656;15982592;4979141531;0;0;0;0;290469;0;385365;0;0;0;5309257;0;0;62813;7085261;0;0;2220521;1081;27;0.0138225;
07-15 17:10:37.085  7945  7975 I Unity   : [STATISTIC]2972;12902969;12902552;3170246656;15982592;4979141531;0;0;0;0;288749;0;375000;0;0;0;5133064;0;0;58594;6481250;0;0;1930625;1081;27;0.01291521;
07-15 17:10:37.098  7945  7975 I Unity   : [STATISTIC]2973;13295625;13295156;3170357248;15982592;4979141531;0;0;0;0;333542;0;385521;0;0;0;5024529;0;0;71823;6760364;0;0;1989792;1081;27;0.01330479;
07-15 17:10:37.114  7945  7975 I Unity   : [STATISTIC]2974;14504531;14504219;3172237312;15982592;4979149723;0;0;0;199792;151979;0;408750;0;0;0;4815574;0;0;83438;7245573;0;0;2336667;1082;27;0.01451615;
07-15 17:10:37.128  7945  7975 I Unity   : [STATISTIC]2975;15158958;15158490;3172237312;15982592;4979149723;0;0;0;0;310677;0;393958;0;0;0;5556199;0;0;1250937;7253021;0;0;2068021;1082;27;0.0151676;
07-15 17:10:37.141  7945  7975 I Unity   : [STATISTIC]2976;13063490;13063072;3172241408;15982592;4979149723;0;0;0;0;287083;0;388698;0;0;0;4967831;0;0;60521;6570468;0;0;1953958;1082;27;0.01307172;
07-15 17:10:37.156  7945  7975 I Unity   : [STATISTIC]2977;14671979;14671354;3174363136;15982592;4979157915;0;0;0;187761;327187;0;0;0;0;0;5075680;0;0;61198;7759011;0;0;2363542;1083;27;0.01468156;
07-15 17:10:37.169  7945  7975 I Unity   : [STATISTIC]2978;13784740;13784322;3174395904;15982592;4979157915;0;0;0;0;300989;0;396198;0;0;0;5283436;0;0;64219;6931719;0;0;2139583;1083;27;0.01379776;
07-15 17:10:37.183  7945  7975 I Unity   : [STATISTIC]2979;13629375;13628907;3174395904;15982592;4979157915;0;0;0;0;296823;0;382656;0;0;0;5192669;0;0;82656;6882292;0;0;2063959;1083;27;0.01363521;
07-15 17:10:37.196  7945  7975 I Unity   : [STATISTIC]2980;12896094;12895729;3175100416;15982592;4979157915;0;0;0;0;197500;0;340729;0;0;0;4985403;0;0;58281;6319271;0;0;1998073;1083;27;0.01290932;
07-15 17:10:37.210  7945  7975 I Unity   : [STATISTIC]2981;13818542;13818125;3175100416;15982592;4979157915;0;0;0;0;303906;0;360156;0;0;0;5353542;0;0;74270;7006615;0;0;2070885;1083;27;0.0138274;
07-15 17:10:37.226  7945  7975 I Unity   : [STATISTIC]2982;13212188;13211667;3175100416;15982592;4979164475;0;0;0;0;296303;0;373020;0;0;0;4905881;0;0;73958;6600365;0;0;2034531;1083;27;0.01322328;
07-15 17:10:37.240  7945  7975 I Unity   : [STATISTIC]2983;17095729;17095312;3177295872;15982592;4995956443;0;0;0;252656;319948;0;0;0;0;0;5264791;0;0;2558959;7841146;0;0;2118906;1084;27;0.01710417;
07-15 17:10:37.255  7945  7975 I Unity   : [STATISTIC]2984;14982448;14981979;3179175936;15982592;4996007195;0;0;0;304062;315834;0;387395;0;0;0;4792880;0;0;71875;7875625;0;0;2246771;1085;27;0.01499083;
07-15 17:10:37.269  7945  7975 I Unity   : [STATISTIC]2985;13611771;13611250;3179175936;15982592;4996007195;0;0;0;0;543229;0;375468;0;0;0;4876861;0;0;71406;6589010;0;0;2238593;1085;27;0.01362078;
07-15 17:10:37.282  7945  7975 I Unity   : [STATISTIC]2986;13646615;13646145;3179286528;15982592;4996007195;0;0;0;0;351667;0;305834;0;0;0;4918234;0;0;76198;6859167;0;0;2028021;1085;27;0.0136587;
07-15 17:10:37.297  7945  7975 I Unity   : [STATISTIC]2987;14311354;14310937;3181363200;15982592;4996031771;0;0;0;331615;200208;0;405469;0;0;0;4962189;0;0;74375;7312552;0;0;2111406;1086;27;0.01432021;
07-15 17:10:37.310  7945  7975 I Unity   : [STATISTIC]2988;13334688;13334218;3181408256;15982592;4996031771;0;0;0;0;210521;0;311459;0;0;0;4933367;0;0;67395;6526094;0;0;2338229;1086;27;0.01334385;
07-15 17:10:37.324  7945  7975 I Unity   : [STATISTIC]2989;13611146;13610834;3181408256;15982592;4996023579;0;0;0;0;308334;0;363802;0;0;0;5220992;0;0;103645;6925885;0;0;1998281;1086;27;0.01362146;
07-15 17:10:37.336  7945  7975 I Unity   : [STATISTIC]2990;12660104;12659688;3181633536;15982592;4996023579;0;0;0;0;299012;0;0;0;0;0;5170630;0;0;69688;6347605;0;0;2033854;1086;27;0.01267037;
07-15 17:10:37.350  7945  7975 I Unity   : [STATISTIC]2991;13448542;13448125;3181633536;15982592;4996023579;0;0;0;0;307136;0;386302;0;0;0;5098615;0;0;62917;6743698;0;0;2060312;1086;27;0.0134563;
07-15 17:10:37.364  7945  7975 I Unity   : [STATISTIC]2992;13922552;13922084;3181633536;15982592;4996023579;0;0;0;0;351875;0;361563;0;0;0;5413594;0;0;59740;7221823;0;0;2102604;1086;27;0.01393338;
07-15 17:10:37.377  7945  7975 I Unity   : [STATISTIC]2993;13479791;13479114;3181633536;15982592;4996023579;0;0;0;0;193594;0;394479;0;0;0;5337556;0;0;86302;6870156;0;0;2059219;1086;27;0.01348984;
07-15 17:10:37.390  7945  7975 I Unity   : [STATISTIC]2994;12524010;12523438;3181633536;15982592;4996023579;0;0;0;0;159687;0;354427;0;0;0;4840328;0;0;58958;5779635;0;0;2070729;1086;27;0.01253552;
07-15 17:10:37.403  7945  7975 I Unity   : [STATISTIC]2995;13027552;13027083;3181633536;15982592;4996023579;0;0;0;0;402500;0;0;0;0;0;4684525;0;0;74375;6511927;0;0;2103646;1086;27;0.01303635;
07-15 17:10:37.417  7945  7975 I Unity   : [STATISTIC]2996;14138750;14138177;3181633536;15982592;4996023579;0;0;0;0;373490;0;395677;0;0;0;4938323;0;0;70208;6914323;0;0;2402864;1086;27;0.01414594;
07-15 17:10:37.431  7945  7975 I Unity   : [STATISTIC]2997;14138542;14138177;3181633536;15982592;4996023579;0;0;0;0;311876;0;370208;0;0;0;5423335;0;0;79219;7258073;0;0;2071875;1086;27;0.0141512;
07-15 17:10:37.446  7945  7975 I Unity   : [STATISTIC]2998;14931510;14931094;3183767552;15982592;4996023579;0;0;0;184427;233959;0;381458;0;0;0;5359904;0;0;65364;8137812;0;0;2051875;1087;27;0.01494104;
07-15 17:10:37.461  7945  7975 I Unity   : [STATISTIC]2999;14832239;14831823;3186028544;15982592;4996048155;0;0;0;172917;198803;0;395052;0;0;0;5158548;0;0;70521;7894740;0;0;2071407;1088;27;0.01484162;
07-15 17:10:37.476  7945  7975 I Unity   : [STATISTIC]3000;15179479;15179062;3188547584;15982592;5012849947;0;0;0;283073;302500;0;395313;0;0;0;5212814;0;0;64948;8076458;0;0;2252968;1089;27;0.01518943;
07-15 17:10:37.493  7945  7975 I Unity   : [STATISTIC]3001;16893334;16892916;3190427648;15982592;5012866331;0;0;0;342864;280000;0;379844;0;0;0;0;0;6601146;70990;9788958;0;0;2070053;1090;27;0.01690594;
07-15 17:10:37.508  7945  7975 I Unity   : [STATISTIC]3002;15059271;15058906;3192729600;15982592;5012898883;0;0;0;221667;305729;0;393021;0;0;0;4554390;0;0;114010;7580781;0;0;2376771;1091;27;0.01506703;
07-15 17:10:37.521  7945  7975 I Unity   : [STATISTIC]3003;12648021;12647604;3192729600;15982592;5012898883;0;0;0;0;260521;0;0;0;0;0;4560165;0;0;65677;6351041;0;0;2061198;1091;27;0.01265479;
07-15 17:10:37.534  7945  7975 I Unity   : [STATISTIC]3004;13028177;13027760;3192729600;15982592;5012898883;0;0;0;0;286302;0;373229;0;0;0;4784524;0;0;69740;6030521;0;0;2033020;1091;27;0.01303875;
07-15 17:10:37.549  7945  7975 I Unity   : [STATISTIC]3005;14752708;14752292;3194982400;15982592;5012923355;0;0;0;331823;320884;0;366458;0;0;0;4501311;0;0;445260;7541979;0;0;1971146;1092;27;0.01476318;
07-15 17:10:37.564  7945  7975 I Unity   : [STATISTIC]3006;15411823;15411406;3197132800;15982592;5012923355;0;0;0;309219;183281;0;336719;0;0;0;4562603;0;0;964166;7495468;0;0;2202135;1093;27;0.01541833;
07-15 17:10:37.579  7945  7975 I Unity   : [STATISTIC]3007;15029375;15029011;3199221760;15982592;5012956075;0;0;0;208854;213334;0;434583;0;0;0;4629534;0;0;119948;6962083;0;0;2547865;1094;27;0.0150388;
07-15 17:10:37.592  7945  7975 I Unity   : [STATISTIC]3008;12711719;12711250;3199221760;15982592;5012956075;0;0;0;0;313594;0;364218;0;0;0;4525306;0;0;81198;5750885;0;0;2215053;1094;27;0.01272318;
07-15 17:10:37.607  7945  7975 I Unity   : [STATISTIC]3009;15185677;15185208;3201454080;15982592;5012940719;0;0;0;185313;287656;0;352916;0;0;0;4888216;0;0;73750;7771458;0;0;2474114;1095;27;0.01519427;
07-15 17:10:37.620  7945  7975 I Unity   : [STATISTIC]3010;12695105;12694687;3201454080;15982592;5012940719;0;0;0;0;304739;0;0;0;0;0;4537496;0;0;74427;6267865;0;0;2092917;1095;27;0.01270583;
07-15 17:10:37.633  7945  7975 I Unity   : [STATISTIC]3011;13567187;13566927;3201978368;15982592;5012940719;0;0;0;0;561406;0;439167;0;0;0;4764018;0;0;100677;6445521;0;0;2258073;1095;27;0.01357781;
07-15 17:10:37.657  7945  7975 I Unity   : [STATISTIC]3012;12653334;12652917;3201978368;15982592;5012940719;0;0;0;0;313646;0;354375;0;0;0;4849843;0;0;65417;6176615;0;0;1928594;1095;27;0.01263839;
07-15 17:10:37.673  7945  7975 I Unity   : [STATISTIC]3013;27042500;27042032;3204124672;15982592;5029766283;0;0;0;341875;202448;0;749687;0;0;0;4485685;0;0;11175416;7512448;0;0;2027292;1096;27;0.02707474;
07-15 17:10:37.688  7945  7975 I Unity   : [STATISTIC]3014;15387292;15386771;3206197248;15982592;5029766283;0;0;0;293125;402448;0;401823;0;0;0;4962035;0;0;68021;8242448;0;0;2038750;1097;27;0.01539969;
07-15 17:10:37.711  7945  7975 I Unity   : [STATISTIC]3015;14528437;14527969;3208282112;15982592;5029790859;0;0;0;289740;350781;0;425000;0;0;0;4644470;0;0;65573;7182969;0;0;2374010;1098;27;0.01453635;
07-15 17:10:37.725  7945  7975 I Unity   : [STATISTIC]3016;21947604;21947240;3208282112;15982592;5029790859;0;0;0;0;299583;0;393854;0;0;0;5507454;0;0;8034114;7278698;0;0;1964011;1098;27;0.02195552;
07-15 17:10:37.739  7945  7975 I Unity   : [STATISTIC]3017;14004844;14004323;3208282112;15982592;5029790859;0;0;0;0;322449;0;354584;0;0;0;5409028;0;0;60104;7132343;0;0;2215886;1098;27;0.01401651;
07-15 17:10:37.752  7945  7975 I Unity   : [STATISTIC]3018;13516823;13516354;3208282112;15982592;5029790859;0;0;0;0;302917;0;358958;0;0;0;5017190;0;0;65156;6751614;0;0;2164792;1098;27;0.01347276;
07-15 17:10:37.766  7945  7975 I Unity   : [STATISTIC]3019;14148073;14147761;3208282112;15982592;5029790859;0;0;0;0;293125;0;389323;0;0;0;5742592;0;0;64896;7405678;0;0;2103333;1098;27;0.01421385;
07-15 17:10:37.782  7945  7975 I Unity   : [STATISTIC]3020;15167604;15167135;3210420224;15982592;5029790859;0;0;0;297656;317760;0;375104;0;0;0;5410598;0;0;63229;8132032;0;0;2178021;1099;27;0.01517844;
07-15 17:10:37.795  7945  7975 I Unity   : [STATISTIC]3021;13337604;13337135;3210420224;15982592;5029790859;0;0;0;0;197292;0;382135;0;0;0;5510674;0;0;64688;6660834;0;0;2069792;1099;27;0.01334724;
07-15 17:10:37.810  7945  7975 I Unity   : [STATISTIC]3022;15354583;15354167;3212836864;15982592;5029807243;0;0;0;174323;193542;0;373490;0;0;0;5310885;0;0;73750;8031771;0;0;2214896;1100;27;0.01536479;
07-15 17:10:37.825  7945  7975 I Unity   : [STATISTIC]3023;15078802;15078282;3215237120;15982592;5029815435;0;0;0;180729;291875;0;402812;0;0;0;5061774;0;0;67135;8086198;0;0;2083906;1101;27;0.01508823;
07-15 17:10:37.841  7945  7975 I Unity   : [STATISTIC]3024;15326459;15325937;3217334272;15982592;5029863303;0;0;0;358333;319375;0;354062;0;0;0;4751509;0;0;65677;8030000;0;0;2212187;1102;27;0.01532391;
07-15 17:10:37.853  7945  7975 I Unity   : [STATISTIC]3025;12343281;12342812;3217334272;15982592;5029863303;0;0;0;0;311458;0;0;0;0;0;4781408;0;0;70886;6006823;0;0;1933750;1102;27;0.01238151;
07-15 17:10:37.867  7945  7975 I Unity   : [STATISTIC]3026;13102032;13101615;3217440768;15982592;5029863303;0;0;0;0;305886;0;381042;0;0;0;4689214;0;0;152239;6340729;0;0;1986406;1102;27;0.01311031;
07-15 17:10:37.883  7945  7975 I Unity   : [STATISTIC]3027;14371094;14370625;3217440768;15982592;5046640519;0;0;0;0;199218;0;384688;0;0;0;4785535;0;0;1214219;6531146;0;0;1970000;1102;27;0.01438276;
07-15 17:10:37.897  7945  7975 I Unity   : [STATISTIC]3028;15222969;15222240;3217440768;15982592;5046640519;0;0;0;0;231823;0;367552;0;0;0;4714225;0;0;2229167;6390833;0;0;2051458;1102;27;0.01523099;
07-15 17:10:37.921  7945  7975 I Unity   : [STATISTIC]3029;15625834;15625520;3219668992;15982592;5046660819;0;0;0;320104;292709;0;390104;0;0;0;4537812;0;0;886771;7417916;0;0;2358385;1103;27;0.01562922;
07-15 17:10:37.936  7945  7975 I Unity   : [STATISTIC]3030;24781666;24781354;3222102016;15982592;5046693819;0;0;0;300573;287188;0;404062;0;0;0;4703858;0;0;9366354;8026250;0;0;2115573;1104;27;0.02480437;
07-15 17:10:37.950  7945  7975 I Unity   : [STATISTIC]3031;13625208;13624792;3222102016;15982592;5046693819;0;0;0;0;365730;0;329844;0;0;0;4904020;0;0;74583;6734271;0;0;2076302;1104;27;0.01363349;
07-15 17:10:37.968  7945  7975 I Unity   : [STATISTIC]3032;17986511;17986197;3224133632;15982592;5046702011;0;0;0;297552;210104;0;521667;0;0;0;0;0;6793959;67865;10077240;0;0;2783333;1105;27;0.01800203;
07-15 17:10:37.982  7945  7975 I Unity   : [STATISTIC]3033;14018594;14018177;3224272896;15982592;5046702011;0;0;0;0;250886;0;370104;0;0;0;4726004;0;0;77031;6478125;0;0;2610365;1105;27;0.01402255;
07-15 17:10:37.995  7945  7975 I Unity   : [STATISTIC]3034;13309635;13309010;3224272896;15982592;5046659251;0;0;0;0;524896;0;348125;0;0;0;4592595;0;0;72344;6143750;0;0;2339739;1105;27;0.01331937;
07-15 17:10:38.011  7945  7975 I Unity   : [STATISTIC]3035;15530521;15530208;3226525696;15982592;5046694211;0;0;0;375104;341614;0;455729;0;0;0;4905011;0;0;72604;8070052;0;0;2206770;1106;27;0.01554047;
07-15 17:10:38.024  7945  7975 I Unity   : [STATISTIC]3036;13201458;13200990;3226525696;15982592;5046694211;0;0;0;0;293750;0;355364;0;0;0;4563700;0;0;77031;6272239;0;0;2414219;1106;27;0.01321203;
07-15 17:10:38.037  7945  7975 I Unity   : [STATISTIC]3037;13160885;13160469;3226525696;15982592;5046694211;0;0;0;0;306094;0;0;0;0;0;4656884;0;0;107864;6262344;0;0;2481771;1106;27;0.01317365;
07-15 17:10:38.051  7945  7975 I Unity   : [STATISTIC]3038;13238698;13238386;3226525696;15982592;5046694211;0;0;0;0;339740;0;370468;0;0;0;4690004;0;0;91303;5982656;0;0;2367604;1106;27;0.01324573;
07-15 17:10:38.074  7945  7975 I Unity   : [STATISTIC]3039;13597604;13597135;3226525696;15982592;5046666911;0;0;0;0;206041;0;392239;0;0;0;4969320;0;0;83281;6471458;0;0;2326094;1106;27;0.01361458;
07-15 17:10:38.102  7945  7975 I Unity   : [STATISTIC]3040;28607708;28607240;3226779648;15982592;5063444127;0;0;0;0;287708;0;478229;0;0;0;9490634;0;0;9906563;11649843;0;0;2214687;1106;27;0.0286163;
07-15 17:10:38.129  7945  7975 I Unity   : [STATISTIC]3041;27950468;27950000;3229081600;15982592;5063452319;0;0;0;199896;397188;0;1364427;0;0;0;4924947;0;0;9091042;9503959;0;0;2677291;1107;27;0.02796026;
07-15 17:10:38.152  7945  7975 I Unity   : [STATISTIC]3042;23824843;23824531;3231170560;15982592;5063476895;0;0;0;224792;411667;0;379323;0;0;0;5068752;0;0;8144323;8446667;0;0;2140052;1108;27;0.02383609;
07-15 17:10:38.168  7945  7975 I Unity   : [STATISTIC]3043;23650156;23649844;3233386496;15982592;5063501471;0;0;0;287136;335781;0;723646;0;0;0;5547077;0;0;7133594;8976146;0;0;2162969;1109;27;0.02365818;
07-15 17:10:38.183  7945  7975 I Unity   : [STATISTIC]3044;14421354;14421041;3233386496;15982592;5063501471;0;0;0;0;304635;0;410573;0;0;0;6059064;0;0;80208;7573386;0;0;2099323;1109;27;0.01443245;
07-15 17:10:38.198  7945  7975 I Unity   : [STATISTIC]3045;15007239;15006875;3236044800;15982592;5063509663;0;0;0;240885;218385;0;382188;0;0;0;5501760;0;0;62396;7599218;0;0;2249531;1110;27;0.01501474;
07-15 17:10:38.212  7945  7975 I Unity   : [STATISTIC]3046;14141302;14140833;3236044800;15982592;5063509663;0;0;0;0;290365;0;384011;0;0;0;5558795;0;0;66718;7230000;0;0;2110469;1110;27;0.01415318;
07-15 17:10:38.226  7945  7975 I Unity   : [STATISTIC]3047;14536407;14536041;3236044800;15982592;5063509663;0;0;0;0;308281;0;375313;0;0;0;5727575;0;0;65312;7521146;0;0;2459427;1110;27;0.01454609;
07-15 17:10:38.240  7945  7975 I Unity   : [STATISTIC]3048;13564531;13564010;3236102144;15982592;5063509663;0;0;0;0;328802;0;378907;0;0;0;5427614;0;0;75625;6689323;0;0;2240261;1110;27;0.01357313;
07-15 17:10:38.253  7945  7975 I Unity   : [STATISTIC]3049;13100000;13099427;3236102144;15982592;5063509663;0;0;0;0;314843;0;0;0;0;0;5506623;0;0;70781;6748855;0;0;2041198;1110;27;0.01311062;
07-15 17:10:38.268  7945  7975 I Unity   : [STATISTIC]3050;15044896;15044480;3238232064;15982592;5080306871;0;0;0;288593;302031;0;360313;0;0;0;5411200;0;0;64740;7860521;0;0;2272188;1111;27;0.0150549;
07-15 17:10:38.281  7945  7975 I Unity   : [STATISTIC]3051;13245834;13245312;3238232064;15982592;5080306871;0;0;0;0;306927;0;344480;0;0;0;5368801;0;0;73020;6554219;0;0;2030208;1111;27;0.01325505;
07-15 17:10:38.294  7945  7975 I Unity   : [STATISTIC]3052;12883438;12882968;3238309888;15982592;5080306871;0;0;0;0;217865;0;366771;0;0;0;5158486;0;0;70625;6217135;0;0;2181875;1111;27;0.01289255;
07-15 17:10:38.308  7945  7975 I Unity   : [STATISTIC]3053;13272083;13271667;3238322176;15982592;5080306871;0;0;0;0;195104;0;380052;0;0;0;5314003;0;0;64739;6817604;0;0;1904687;1111;27;0.0132826;
07-15 17:10:38.321  7945  7975 I Unity   : [STATISTIC]3054;13782031;13781563;3238322176;15982592;5080282875;0;0;0;0;604792;0;0;0;0;0;5217598;0;0;60834;6991823;0;0;2389948;1111;27;0.01379193;
07-15 17:10:38.335  7945  7975 I Unity   : [STATISTIC]3055;13604792;13604375;3238322176;15982592;5080282875;0;0;0;0;419427;0;363906;0;0;0;5162200;0;0;68334;6940729;0;0;2048021;1111;27;0.01361792;
07-15 17:10:38.348  7945  7975 I Unity   : [STATISTIC]3056;13045990;13045521;3238322176;15982592;5080282875;0;0;0;0;286874;0;367500;0;0;0;5008955;0;0;61562;6345729;0;0;1924791;1111;27;0.01305312;
07-15 17:10:38.363  7945  7975 I Unity   : [STATISTIC]3057;14250469;14249947;3238322176;15982592;5080282875;0;0;0;0;209792;0;392240;0;0;0;5024382;0;0;585729;6660312;0;0;2228021;1111;27;0.01426245;
07-15 17:10:38.377  7945  7975 I Unity   : [STATISTIC]3058;14263281;14262865;3238313984;15982592;5080282875;0;0;0;0;344688;0;390573;0;0;0;5205607;0;0;733958;6865572;0;0;2057031;1111;27;0.01427396;
07-15 17:10:38.392  7945  7975 I Unity   : [STATISTIC]3059;15398489;15397969;3240194048;15982592;5080299259;0;0;0;180000;292135;0;348073;0;0;0;5130612;0;0;298906;7840000;0;0;2253698;1112;27;0.01540667;
07-15 17:10:38.406  7945  7975 I Unity   : [STATISTIC]3060;14285781;14285208;3240214528;15982592;5080299259;0;0;0;0;351562;0;358646;0;0;0;5500982;0;0;63385;7284531;0;0;2438125;1112;27;0.01429484;
07-15 17:10:38.419  7945  7975 I Unity   : [STATISTIC]3061;12587344;12586875;3240439808;15982592;5080299259;0;0;0;0;266928;0;0;0;0;0;5116273;0;0;68750;6378386;0;0;2116823;1112;27;0.01259724;
07-15 17:10:38.434  7945  7975 I Unity   : [STATISTIC]3062;14751979;14751562;3240439808;15982592;5080299259;0;0;0;0;308959;0;375261;0;0;0;6115266;0;0;62135;7839636;0;0;2284532;1112;27;0.0147626;
07-15 17:10:38.447  7945  7975 I Unity   : [STATISTIC]3063;13754896;13754479;3240452096;15982592;5080299259;0;0;0;0;206406;0;428073;0;0;0;5413407;0;0;67968;6964011;0;0;2105209;1112;27;0.01376458;
07-15 17:10:38.460  7945  7975 I Unity   : [STATISTIC]3064;12926094;12925729;3240452096;15982592;5080299259;0;0;0;0;211667;0;349843;0;0;0;5184163;0;0;62292;6239584;0;0;2013958;1112;27;0.01293521;
07-15 17:10:38.474  7945  7975 I Unity   : [STATISTIC]3065;13277708;13277240;3240615936;15982592;5080299259;0;0;0;0;357552;0;379844;0;0;0;4847649;0;0;64271;6573489;0;0;1946093;1112;27;0.01328906;
07-15 17:10:38.487  7945  7975 I Unity   : [STATISTIC]3066;13373386;13373021;3240615936;15982592;5080299259;0;0;0;0;307605;0;0;0;0;0;5204950;0;0;70938;6976146;0;0;2079948;1112;27;0.01338578;
07-15 17:10:38.500  7945  7975 I Unity   : [STATISTIC]3067;12809270;12808698;3240615936;15982592;5080299259;0;0;0;0;319896;0;407083;0;0;0;4743395;0;0;69531;6184427;0;0;1957032;1112;27;0.01281693;
07-15 17:10:38.513  7945  7975 I Unity   : [STATISTIC]3068;13281615;13281093;3240665088;15982592;5080299259;0;0;0;0;185990;0;421458;0;0;0;4825303;0;0;67916;6283958;0;0;2089688;1112;27;0.01329443;
07-15 17:10:38.530  7945  7975 I Unity   : [STATISTIC]3069;14737812;14737500;3242803200;15982592;5080299259;0;0;0;345104;210677;0;372812;0;0;0;4991719;0;0;69167;7712969;0;0;2070156;1113;27;0.01474859;
07-15 17:10:38.545  7945  7975 I Unity   : [STATISTIC]3070;17241459;17241041;3244875776;15982592;5080362823;0;0;0;239531;323802;0;369063;0;0;0;5260511;0;0;2049010;8249635;0;0;2113437;1114;27;0.01725052;
07-15 17:10:38.561  7945  7975 I Unity   : [STATISTIC]3071;16166510;16166198;3247251456;15982592;5097164615;0;0;0;225365;365573;0;363855;0;0;0;5403696;0;0;63021;8709166;0;0;2386614;1115;27;0.01617245;
07-15 17:10:38.577  7945  7975 I Unity   : [STATISTIC]3072;16087083;16086667;3249405952;15982592;5097172807;0;0;0;179010;360573;0;425312;0;0;0;5141671;0;0;107031;8250990;0;0;2483906;1116;27;0.01610109;
07-15 17:10:38.592  7945  7975 I Unity   : [STATISTIC]3073;14826667;14826250;3251511296;15982592;5097206031;0;0;0;283906;226563;0;335417;0;0;0;4670251;0;0;66302;7803594;0;0;2258385;1117;27;0.01483214;
07-15 17:10:38.606  7945  7975 I Unity   : [STATISTIC]3074;13640416;13640052;3251511296;15982592;5097197839;0;0;0;0;307188;0;365833;0;0;0;4933745;0;0;82239;6603594;0;0;2217083;1117;27;0.0136513;
07-15 17:10:38.619  7945  7975 I Unity   : [STATISTIC]3075;13357083;13356667;3251511296;15982592;5097197839;0;0;0;0;339427;0;0;0;0;0;4644582;0;0;84323;6490156;0;0;2656093;1117;27;0.01336401;
07-15 17:10:38.632  7945  7975 I Unity   : [STATISTIC]3076;13354687;13354323;3251511296;15982592;5097197839;0;0;0;0;341354;0;444896;0;0;0;4856713;0;0;68958;6177552;0;0;2214166;1117;27;0.01336281;
07-15 17:10:38.647  7945  7975 I Unity   : [STATISTIC]3077;14211406;14211094;3251511296;15982592;5097197839;0;0;0;0;470938;0;355208;0;0;0;5015678;0;0;64427;6963438;0;0;2522500;1117;27;0.01422083;
07-15 17:10:38.670  7945  7975 I Unity   : [STATISTIC]3078;12509532;12509062;3251511296;15982592;5097197839;0;0;0;0;228073;0;356823;0;0;0;4765517;0;0;67291;5867343;0;0;2030521;1117;27;0.01251849;
