
07-05 15:13:25.216  3913  3935 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:14:06.650  3913  3935 I Unity   : [STATISTIC]3058;16251250;0;16250885;3798007808;13230080;8332269499;58802;208178;124375;0;458333;826615;2542916;0;0;13291981;66875;8253907;0;27;0.01625875;
07-05 15:14:06.667  3913  3935 I Unity   : [STATISTIC]3059;16841615;0;16841198;3798274048;13230080;8349046715;48854;249583;110312;0;252812;824427;2454219;0;0;13165369;61719;8368542;0;27;0.01685094;
07-05 15:14:06.683  3913  3935 I Unity   : [STATISTIC]3060;16242136;0;16241771;3798282240;13230080;8349046715;44479;203438;111666;0;276458;1115417;2728698;0;0;13585934;69947;8128906;0;27;0.01623578;
07-05 15:14:06.700  3913  3935 I Unity   : [STATISTIC]3061;16335729;0;16335209;3798282240;13230080;8349046715;74479;202813;145937;0;292291;523490;2767656;0;0;14251612;64062;7507344;0;27;0.01637338;
07-05 15:14:06.717  3913  3935 I Unity   : [STATISTIC]3062;17076302;0;17075990;3799617536;13230080;8349054907;41459;203750;109115;311198;361250;851303;2653385;0;0;15737083;72968;8033334;0;27;0.01708714;
07-05 15:14:06.735  3913  3935 I Unity   : [STATISTIC]3063;18066510;0;18066198;3802136576;13230080;8365883155;46407;202656;111459;298907;406510;881354;2559011;0;0;13820207;69427;9680261;0;27;0.0180774;
07-05 15:14:06.754  3913  3935 I Unity   : [STATISTIC]3064;18723073;0;18722604;3801239552;13230080;8365899539;44063;201094;112604;173020;428593;900208;2478489;0;0;14832972;61511;9996458;0;27;0.01873151;
07-05 15:14:06.772  3913  3935 I Unity   : [STATISTIC]3065;18278698;0;18278281;3803275264;13230080;8365948559;77187;393542;257916;333698;361563;1437709;4557188;0;0;17333387;76823;7338333;0;27;0.01829;
07-05 15:14:06.789  3913  3935 I Unity   : [STATISTIC]3066;17395729;0;17395417;3806269440;13230080;8365964943;47916;197760;112968;308125;429583;849427;2541095;0;0;15336714;71302;8035937;0;27;0.01740375;
07-05 15:14:06.806  3913  3935 I Unity   : [STATISTIC]3067;16396771;0;16396250;3808358400;13230080;8365977231;44479;194479;109427;194479;365365;737552;2414374;0;0;13589889;61823;8176198;0;27;0.01640698;
07-05 15:14:06.824  3913  3935 I Unity   : [STATISTIC]3068;17583229;0;17582760;3811442688;13230080;8366015083;73229;209531;112657;248854;668854;839531;2709011;0;0;13853798;66354;8848646;0;27;0.01759193;
07-05 15:14:06.840  3913  3935 I Unity   : [STATISTIC]3069;16737291;0;16736875;3811442688;13230080;8366015083;41250;202709;126927;0;377448;514531;2878593;0;0;13400737;69948;7539947;0;27;0.01674687;
07-05 15:14:06.856  3913  3935 I Unity   : [STATISTIC]3070;15749167;0;15748750;3811946496;13230080;8366015083;45468;198333;109427;0;560366;774688;2437708;0;0;13925471;78542;7523437;0;27;0.01575854;
07-05 15:14:06.871  3913  3935 I Unity   : [STATISTIC]3071;15138906;0;15138438;3811946496;13230080;8366015083;42031;239010;112083;0;456198;812136;2441042;0;0;12799110;71718;7260782;0;27;0.0151499;
07-05 15:14:06.886  3913  3935 I Unity   : [STATISTIC]3072;15417917;0;15417448;3811946496;13230080;8382792299;40886;205156;114323;0;255834;932188;2528125;0;0;12514376;61979;7612969;0;27;0.01542625;
07-05 15:14:06.903  3913  3935 I Unity   : [STATISTIC]3073;16536615;0;16536250;3812462592;13230080;8382792299;50313;231927;113542;0;256823;826927;2471562;0;0;12659738;58490;8249271;0;27;0.0165463;
07-05 15:14:06.918  3913  3935 I Unity   : [STATISTIC]3074;15252031;0;15251667;3814621184;13230080;8382808683;0;0;0;206979;338855;0;0;0;0;13261562;69687;9137240;0;27;0.01526141;
07-05 15:14:06.935  3913  3935 I Unity   : [STATISTIC]3075;16091354;0;16090885;3815141376;13230080;8382808683;75677;199739;152135;0;346354;859062;2610937;0;0;12391715;78489;7413333;0;27;0.01610167;
07-05 15:14:06.951  3913  3935 I Unity   : [STATISTIC]3076;16954479;0;16953855;3815141376;13230080;8382808683;49218;201250;120052;0;377135;1132032;2767136;0;0;14711557;64739;7561563;0;27;0.01696333;
07-05 15:14:06.968  3913  3935 I Unity   : [STATISTIC]3077;16298437;0;16298125;3815141376;13230080;8399585899;44375;207188;107813;0;390886;565886;2977657;0;0;12555212;79115;7920365;0;27;0.01631005;
07-05 15:14:06.986  3913  3935 I Unity   : [STATISTIC]3078;17892864;0;17892552;3817447424;13230080;8399602283;54218;204636;129323;285885;466198;809791;2449844;0;0;17057914;60312;9355521;0;27;0.01790031;
07-05 15:14:07.006  3913  3935 I Unity   : [STATISTIC]3079;20111928;0;20111354;3819720704;13230080;8399632063;57343;204791;170625;369896;376979;808646;2474844;0;0;23055048;74427;11328490;0;27;0.0201237;
07-05 15:14:07.023  3913  3935 I Unity   : [STATISTIC]3080;17777865;0;17777448;3819720704;13230080;8399632063;73281;410781;210572;0;446250;856302;4242760;0;0;15888648;70364;7841094;0;27;0.01778797;
07-05 15:14:07.041  3913  3935 I Unity   : [STATISTIC]3081;17488855;0;17488489;3821772800;13230080;8399665063;50261;213333;118490;288229;367136;831146;2502656;0;0;14780263;63541;9044323;0;27;0.01749792;
07-05 15:14:07.058  3913  3935 I Unity   : [STATISTIC]3082;17030104;0;17029635;3823865856;13230080;8399673255;45052;197968;149323;358178;356354;795521;2461510;0;0;14389221;65469;8576094;0;27;0.01704135;
07-05 15:14:07.076  3913  3935 I Unity   : [STATISTIC]3083;17648125;0;17647812;3824910336;13230080;8399673255;43542;239687;119583;0;626459;540052;3036458;0;0;13994847;105989;8499584;0;27;0.01765875;
07-05 15:14:07.093  3913  3935 I Unity   : [STATISTIC]3084;17398698;0;17398333;3827056640;13230080;8433244071;41250;199688;114375;254584;398802;539791;2705573;0;0;16195781;73073;8690677;0;27;0.0174076;
07-05 15:14:07.111  3913  3935 I Unity   : [STATISTIC]3085;18040937;0;18040469;3827834880;13230080;8433260455;49063;201823;115938;191719;395417;870729;2533072;0;0;14115517;61354;9647760;0;27;0.01804969;
07-05 15:14:07.128  3913  3935 I Unity   : [STATISTIC]3086;16357500;0;16357031;3827834880;13230080;8433260455;90000;194219;173906;0;364167;854740;2619167;0;0;12249687;66250;7966094;0;27;0.01636609;
07-05 15:14:07.148  3913  3935 I Unity   : [STATISTIC]3087;20506510;0;20506146;3831054336;13230080;8433285031;44844;200521;114219;431615;368176;930312;2630469;0;0;24460987;219635;11072604;0;27;0.02052094;
07-05 15:14:07.166  3913  3935 I Unity   : [STATISTIC]3088;17986718;0;17986250;3831455744;13230080;8433293223;54323;206302;125105;166511;403646;809635;2434688;0;0;15113541;71458;9700416;0;27;0.01799287;
07-05 15:14:07.186  3913  3935 I Unity   : [STATISTIC]3089;20171718;0;20171250;3833581568;13230080;8433313703;76406;201094;134583;212916;359948;855573;2542291;0;0;21980160;65156;11444531;0;27;0.02018443;
07-05 15:14:07.203  3913  3935 I Unity   : [STATISTIC]3090;16557343;0;16556875;3833712640;13230080;8433317799;45052;210260;114427;0;454375;566719;2960207;0;0;16421092;78438;7487604;0;27;0.01656448;
07-05 15:14:07.218  3913  3935 I Unity   : [STATISTIC]3091;15740885;0;15740625;3833712640;13230080;8433317799;48125;198281;111250;0;495313;840625;2436720;0;0;13092605;66302;7814635;0;27;0.01575016;
07-05 15:14:07.235  3913  3935 I Unity   : [STATISTIC]3092;16391927;0;16391615;3833712640;13230080;8433317799;43959;199531;111511;0;379688;870417;2503803;0;0;12761141;61250;8520677;0;27;0.01639984;
07-05 15:14:07.252  3913  3935 I Unity   : [STATISTIC]3093;16624219;0;16623855;3833712640;13230080;8433317799;52969;198646;115469;0;361771;873177;2465887;0;0;13751357;58698;8570677;0;27;0.01663505;
07-05 15:14:07.269  3913  3935 I Unity   : [STATISTIC]3094;17652552;0;17652188;3835412480;13230080;8450103207;66354;209115;114270;315156;361615;950312;3113439;0;0;16151667;62292;8136510;0;27;0.01766318;
07-05 15:14:07.287  3913  3935 I Unity   : [STATISTIC]3095;17443750;0;17443333;3836907520;13230080;8450130915;50833;202292;114271;462291;392397;1010208;2820104;0;0;14728382;67813;8074896;0;27;0.01745312;
07-05 15:14:07.306  3913  3935 I Unity   : [STATISTIC]3096;18864115;0;18863750;3838967808;13230080;8450147299;83281;401876;220573;407605;476562;1185834;3900729;0;0;17480422;73855;8614896;0;27;0.01887208;
07-05 15:14:07.325  3913  3935 I Unity   : [STATISTIC]3097;18923906;0;18923438;3837906944;13230080;8450163683;46042;242031;126771;265937;483386;890156;3070051;0;0;15390627;76302;9707083;0;27;0.01893531;
07-05 15:14:07.341  3913  3935 I Unity   : [STATISTIC]3098;16509792;0;16509322;3837906944;13230080;8450163683;50365;223438;117447;0;378073;859636;2571249;0;0;13811717;102292;7469531;0;27;0.01651703;
07-05 15:14:07.358  3913  3935 I Unity   : [STATISTIC]3099;17046198;0;17045781;3838156800;13230080;8450163683;47395;250208;124427;0;563072;558073;2961198;0;0;13473546;85729;8266458;0;27;0.01705651;
07-05 15:14:07.374  3913  3935 I Unity   : [STATISTIC]3100;16397552;0;16397239;3838156800;13230080;8450163683;44270;198594;111666;0;347604;684948;2367290;0;0;12659066;60052;8583958;0;27;0.01640583;
07-05 15:14:07.392  3913  3935 I Unity   : [STATISTIC]3101;17545260;0;17544896;3838664704;13230080;8450163683;56458;250729;125312;0;378022;761979;2595834;0;0;14556980;64531;8659375;0;27;0.01753088;
07-05 15:14:07.409  3913  3935 I Unity   : [STATISTIC]3102;17206979;0;17206614;3838730240;13230080;8450163683;48177;207708;115208;0;374115;886563;2774739;0;0;14112962;77969;7844322;0;27;0.01725526;
07-05 15:14:07.425  3913  3935 I Unity   : [STATISTIC]3103;16014062;0;16013698;3839000576;13230080;8450163683;45105;192448;122604;0;388334;720677;2319845;0;0;14441149;70208;7781355;0;27;0.01602411;
07-05 15:14:07.442  3913  3935 I Unity   : [STATISTIC]3104;17145521;0;17145052;3839250432;13230080;8450163683;48125;215521;121093;0;599791;536511;2824167;0;0;13649793;78438;8611667;0;27;0.01715469;
07-05 15:14:07.459  3913  3935 I Unity   : [STATISTIC]3105;16717396;0;16716980;3839250432;13230080;8450163683;54114;205156;116041;0;365313;816510;2516979;0;0;12771560;64636;8772344;0;27;0.01672802;
07-05 15:14:07.479  3913  3935 I Unity   : [STATISTIC]3106;19562500;0;19562083;3842084864;13230080;8450192511;42292;202813;126823;378541;412031;816458;3062448;0;0;18327396;67240;9420572;0;27;0.01957073;
07-05 15:14:07.498  3913  3935 I Unity   : [STATISTIC]3107;18781614;0;18781302;3842056192;13230080;8467002671;46719;201823;128177;313750;512916;549791;3050833;0;0;14285157;79844;9228802;0;27;0.01879339;
07-05 15:14:07.514  3913  3935 I Unity   : [STATISTIC]3108;16780885;0;16780521;3842056192;13230080;8467002671;45833;200313;109531;0;385469;769322;2410781;0;0;12207077;70625;8723750;0;27;0.01679135;
07-05 15:14:07.532  3913  3935 I Unity   : [STATISTIC]3109;17368750;0;17368282;3842056192;13230080;8467002671;44896;383333;119792;0;390833;836667;2942656;0;0;14105158;82448;8529480;0;27;0.0173788;
07-05 15:14:07.548  3913  3935 I Unity   : [STATISTIC]3110;15751458;0;15751146;3842150400;13230080;8467002671;63073;200364;113802;0;356926;1124895;2741875;0;0;13541822;67239;6899271;0;27;0.0157601;
07-05 15:14:07.565  3913  3935 I Unity   : [STATISTIC]3111;17341042;0;17340521;3843149824;13230080;8467002671;58802;208281;123281;0;882655;511615;2783229;0;0;15299172;72813;8550365;0;27;0.01735141;
07-05 15:14:07.583  3913  3935 I Unity   : [STATISTIC]3112;18395000;0;18394583;3843846144;13230080;8483801839;51979;197708;114375;293698;428698;862760;2475573;0;0;15158698;65104;9607708;0;27;0.01838729;
07-05 15:14:07.602  3913  3935 I Unity   : [STATISTIC]3113;18807656;0;18807135;3846041600;13230080;8483821635;42448;202812;112500;358750;396615;787343;2515938;0;0;16052344;73333;9568021;0;27;0.01882141;
07-05 15:14:07.620  3913  3935 I Unity   : [STATISTIC]3114;17652031;0;17651615;3846041600;13230080;8483765239;48073;204480;113281;0;630521;577656;2747031;0;0;14709270;74114;8778646;0;27;0.01768578;
07-05 15:14:07.636  3913  3935 I Unity   : [STATISTIC]3115;16680521;0;16680209;3846049792;13230080;8483765239;54062;200053;114010;0;364011;774583;2487343;0;0;13828436;76771;8070677;0;27;0.01669073;
07-05 15:14:07.655  3913  3935 I Unity   : [STATISTIC]3116;18570782;0;18570468;3846287360;13230080;8483765239;75261;389635;218541;0;366302;1067917;3896095;0;0;15381620;62969;8970729;0;27;0.01858224;
07-05 15:14:07.674  3913  3935 I Unity   : [STATISTIC]3117;18620312;0;18620000;3845869568;13230080;8483765239;40573;226198;108281;0;373437;903125;2587760;0;0;17000878;66875;8028438;0;27;0.01862958;
07-05 15:14:07.689  3913  3935 I Unity   : [STATISTIC]3118;15746459;0;15746093;3845869568;13230080;8483765239;50468;202761;115885;0;339271;787292;2391563;0;0;13082082;77188;7745781;0;27;0.0157574;
07-05 15:14:07.707  3913  3935 I Unity   : [STATISTIC]3119;17789948;0;17789480;3848515584;13230080;8483773431;49948;214740;114011;244844;394011;745052;2369635;0;0;15276715;67188;9375885;0;27;0.01779771;
07-05 15:14:07.725  3913  3935 I Unity   : [STATISTIC]3120;17304740;0;17304375;3849281536;13230080;8483773431;48020;202031;107969;0;376719;525000;2656875;0;0;12941566;63438;8816771;0;27;0.01731552;
07-05 15:14:07.745  3913  3935 I Unity   : [STATISTIC]3121;20182604;0;20182136;3848257536;13230080;8500567031;41302;197761;108281;192604;366511;863021;2558022;0;0;23767499;151094;11282917;0;27;0.02019552;
07-05 15:14:07.763  3913  3935 I Unity   : [STATISTIC]3122;17927031;0;17926615;3851018240;13230080;8500610563;48020;199635;128593;299635;449114;752604;2428335;0;0;14185938;73125;9240781;0;27;0.01793401;
07-05 15:14:07.780  3913  3935 I Unity   : [STATISTIC]3123;17008803;0;17008281;3851325440;13230080;8500650243;44896;199740;114791;329271;511719;758542;2409063;0;0;14556418;62500;8814792;0;27;0.01701859;
07-05 15:14:07.796  3913  3935 I Unity   : [STATISTIC]3124;16058021;0;16057708;3851472896;13230080;8500650243;43802;198906;141303;0;265416;603697;2315208;0;0;10522031;69740;7881302;0;27;0.01606672;
07-05 15:14:07.812  3913  3935 I Unity   : [STATISTIC]3125;16387396;0;16387083;3851472896;13230080;8500650243;45209;196823;116458;0;364115;543281;2853334;0;0;13468176;67552;7414375;0;27;0.01639687;
07-05 15:14:07.829  3913  3935 I Unity   : [STATISTIC]3126;17338489;0;17338073;3853598720;13230080;8517443843;45260;199271;112187;295052;409375;810677;2557136;0;0;15040988;71197;8810156;0;27;0.01734948;
07-05 15:14:07.846  3913  3935 I Unity   : [STATISTIC]3127;16115417;0;16114948;3853848576;13230080;8517443843;40156;196146;108281;0;394739;778177;2388854;0;0;11567973;60312;8400990;0;27;0.0161225;
07-05 15:14:07.861  3913  3935 I Unity   : [STATISTIC]3128;15985052;0;15984687;3854098432;13230080;8517443843;51666;195156;119375;0;388125;795625;2360208;0;0;12317030;62135;8429895;0;27;0.01599656;
07-05 15:14:07.879  3913  3935 I Unity   : [STATISTIC]3129;17091354;0;17090990;3852271616;13230080;8517443843;55416;212396;121042;0;411354;951875;2830521;0;0;14645725;69739;8368333;0;27;0.01710042;
07-05 15:14:07.897  3913  3935 I Unity   : [STATISTIC]3130;18256302;0;18255937;3854344192;13230080;8517443843;46302;196302;110886;432448;401719;1085677;2695312;0;0;17046514;73802;8439011;0;27;0.01826458;
07-05 15:14:07.915  3913  3935 I Unity   : [STATISTIC]3131;17630781;0;17630364;3855556608;13230080;8517465571;45000;199114;109166;339688;538229;730000;2333126;0;0;15230258;73802;9388646;0;27;0.01764146;
07-05 15:14:07.931  3913  3935 I Unity   : [STATISTIC]3132;16894115;0;16893802;3855556608;13230080;8517465571;48959;211927;117500;0;378905;836980;2485730;0;0;12219166;62135;8475000;0;27;0.01690364;
07-05 15:14:07.949  3913  3935 I Unity   : [STATISTIC]3133;17159011;0;17158541;3856580608;13230080;8517465571;44636;198229;120625;0;385311;1123541;2821302;0;0;14633747;65886;8422135;0;27;0.01716844;
07-05 15:14:07.965  3913  3935 I Unity   : [STATISTIC]3134;16530938;0;16530573;3856580608;13230080;8534202043;54375;202605;121875;0;369323;899687;2695417;0;0;14119009;168282;7642812;0;27;0.01654047;
07-05 15:14:07.982  3913  3935 I Unity   : [STATISTIC]3135;17290989;0;17290677;3859460096;13230080;8551012027;44792;198385;118698;213750;497188;813594;2389166;0;0;15115410;69479;9032031;0;27;0.01730052;
07-05 15:14:08.000  3913  3935 I Unity   : [STATISTIC]3136;17573750;0;17573386;3861512192;13230080;8551020219;43959;197553;107709;181771;371302;877396;2528854;0;0;13565052;67344;9324219;0;27;0.01758365;
07-05 15:14:08.018  3913  3935 I Unity   : [STATISTIC]3137;18296459;0;18296093;3860537344;13230080;8551050643;37708;217500;117292;287031;409895;865521;2785939;0;0;15724378;68177;9093698;0;27;0.01830526;
07-05 15:14:08.036  3913  3935 I Unity   : [STATISTIC]3138;18083593;0;18083281;3862691840;13230080;8551058835;48646;199688;120052;413073;622396;919479;2824531;0;0;15660207;73281;8679166;0;27;0.01809307;
07-05 15:14:08.055  3913  3935 I Unity   : [STATISTIC]3139;18447344;0;18446979;3864731648;13230080;8551042359;89531;384844;223178;179948;453645;1181511;3887449;0;0;16253174;70365;8758646;0;27;0.01845703;
07-05 15:14:08.071  3913  3935 I Unity   : [STATISTIC]3140;16359479;0;16359115;3865280512;13230080;8551050551;39687;196146;120260;186823;380625;811145;2403646;0;0;13289367;64375;8256667;0;27;0.0163688;
07-05 15:14:08.088  3913  3935 I Unity   : [STATISTIC]3141;16890729;0;16890260;3865522176;13230080;8551050551;43073;203125;113178;0;424166;1091302;2778125;0;0;13828867;64896;7962031;0;27;0.01689953;
07-05 15:14:08.105  3913  3935 I Unity   : [STATISTIC]3142;16788073;0;16787500;3866275840;13230080;8551050551;51927;194218;115938;0;385156;833125;2466563;0;0;14398442;68229;7600521;0;27;0.01679568;
07-05 15:14:08.122  3913  3935 I Unity   : [STATISTIC]3143;16722292;0;16721927;3867049984;13230080;8551050551;42813;198802;111250;0;409375;754427;2722397;0;0;14051614;90729;8415989;0;27;0.01673479;
07-05 15:14:08.138  3913  3935 I Unity   : [STATISTIC]3144;16637032;0;16636614;3868049408;13230080;8567827767;48385;195573;113646;0;366406;835364;2429115;0;0;12860267;64583;8756459;0;27;0.01664604;
07-05 15:14:08.155  3913  3935 I Unity   : [STATISTIC]3145;16724323;0;16723958;3868049408;13230080;8584604983;48333;221979;124635;0;351511;792552;2540000;0;0;13083290;65833;8748281;0;27;0.01673292;
07-05 15:14:08.173  3913  3935 I Unity   : [STATISTIC]3146;18348333;0;18347917;3870232576;13230080;8584613175;49740;239739;195833;197552;412552;1001093;2912917;0;0;16231820;313594;8615937;0;27;0.01835771;
07-05 15:14:08.191  3913  3935 I Unity   : [STATISTIC]3147;17732917;0;17732500;3872686080;13230080;8584690907;47240;201198;113177;374688;565365;709687;2392030;0;0;15165885;73490;9156875;0;27;0.01774344;
07-05 15:14:08.210  3913  3935 I Unity   : [STATISTIC]3148;18643438;0;18642865;3874738176;13230080;8584699099;47032;223281;120833;271510;371927;936145;2601979;0;0;13774424;65729;9824479;0;27;0.01865323;
07-05 15:14:08.229  3913  3935 I Unity   : [STATISTIC]3149;18945105;0;18944739;3877044224;13230080;8584729719;55938;317240;114531;509218;411458;872187;2688332;0;0;15147974;67083;9187552;0;27;0.01895328;
07-05 15:14:08.246  3913  3935 I Unity   : [STATISTIC]3150;16897864;0;16897448;3876806656;13230080;8584751951;51979;198177;125677;304479;752864;864427;2778073;0;0;15098959;72239;8138386;0;27;0.01690885;
07-05 15:14:08.261  3913  3935 I Unity   : [STATISTIC]3151;15782083;0;15781771;3876806656;13230080;8584751951;43646;197916;115677;0;521354;816562;2475781;0;0;11831300;62656;7993594;0;27;0.01578964;
07-05 15:14:08.278  3913  3935 I Unity   : [STATISTIC]3152;16707760;0;16707448;3877064704;13230080;8584751951;57552;200417;135573;0;430782;829323;2532241;0;0;13007505;62448;8775833;0;27;0.01671844;
07-05 15:14:08.295  3913  3935 I Unity   : [STATISTIC]3153;16892552;0;16892239;3877842944;13230080;8584751951;37708;212552;110521;0;399166;1034011;2850936;0;0;14468851;74844;8229584;0;27;0.01690271;
07-05 15:14:08.312  3913  3935 I Unity   : [STATISTIC]3154;16660573;0;16660261;3877896192;13230080;8584743759;38073;200677;109323;0;370625;1035782;2680573;0;0;14717863;66250;7736823;0;27;0.0166699;
07-05 15:14:08.328  3913  3935 I Unity   : [STATISTIC]3155;16043333;0;16042917;3877953536;13230080;8584743759;46406;195364;111979;0;495886;879323;2537708;0;0;14212451;72344;7791927;0;27;0.01605344;
07-05 15:14:08.345  3913  3935 I Unity   : [STATISTIC]3156;16787500;0;16787188;3878920192;13230080;8584743759;42865;200833;115260;0;398281;816250;2482760;0;0;13629843;65573;8671302;0;27;0.016795;
07-05 15:14:08.362  3913  3935 I Unity   : [STATISTIC]3157;17237968;0;17237604;3879165952;13230080;8584743759;47500;227812;112708;0;383281;843542;2466511;0;0;12696409;75625;9283125;0;27;0.01725094;
07-05 15:14:08.381  3913  3935 I Unity   : [STATISTIC]3158;19179532;0;19179218;3881439232;13230080;8601553163;40000;232135;164218;400312;412500;790990;3047084;0;0;18392393;70990;9263646;0;27;0.01918937;
07-05 15:14:08.399  3913  3935 I Unity   : [STATISTIC]3159;17540573;0;17540209;3882831872;13230080;8601588511;45416;208594;142917;314843;347813;589688;2693855;0;0;15720156;98177;8820990;0;27;0.0175525;
07-05 15:14:08.415  3913  3935 I Unity   : [STATISTIC]3160;16484791;0;16484323;3882831872;13230080;8601588511;45000;206094;123021;0;377447;770833;2431197;0;0;12021814;65312;8464635;0;27;0.0164926;
07-05 15:14:08.434  3913  3935 I Unity   : [STATISTIC]3161;18580365;0;18580052;3885023232;13230080;8601642679;39375;194375;108646;297239;373801;823698;2428542;0;0;15844849;64011;9815417;0;27;0.0185613;
07-05 15:14:08.454  3913  3935 I Unity   : [STATISTIC]3162;19882291;0;19881719;3885637632;13230080;8601642679;41667;206041;127552;0;403228;886667;3011041;0;0;22304637;77604;11186510;0;27;0.01992719;
07-05 15:14:08.472  3913  3935 I Unity   : [STATISTIC]3163;18459011;0;18458542;3887538176;13230080;8601666535;91667;401250;218125;287032;481146;1094166;3888021;0;0;17424057;61770;8511666;0;27;0.01846531;
07-05 15:14:08.491  3913  3935 I Unity   : [STATISTIC]3164;18535521;0;18535052;3889819648;13230080;8601614991;49948;196979;120156;283698;699843;806615;2557553;0;0;15132707;68490;9610521;0;27;0.0185438;
07-05 15:14:08.508  3913  3935 I Unity   : [STATISTIC]3165;17071667;0;17071250;3890073600;13230080;8601614991;45625;199375;115469;0;413334;843750;3380938;0;0;13472922;80469;7743854;0;27;0.01708063;
07-05 15:14:08.525  3913  3935 I Unity   : [STATISTIC]3166;17249948;0;17249583;3890073600;13230080;8601614991;49166;197708;113646;0;440052;817031;2554167;0;0;13799427;70261;8961250;0;27;0.01726083;
07-05 15:14:08.542  3913  3935 I Unity   : [STATISTIC]3167;17349115;0;17348750;3890073600;13230080;8601614991;45313;197344;111302;0;386041;833177;2456823;0;0;13321096;82968;8811094;0;27;0.01735891;
07-05 15:14:08.560  3913  3935 I Unity   : [STATISTIC]3168;17330052;0;17329740;3890073600;13230080;8601614991;45208;200261;118021;0;507864;942812;3007135;0;0;14150889;74271;8448021;0;27;0.0173263;
07-05 15:14:08.576  3913  3935 I Unity   : [STATISTIC]3169;16738646;0;16738177;3890606080;13230080;8601581599;45156;207813;131875;0;439166;521250;2763282;0;0;14242651;73802;7675469;0;27;0.0167738;
07-05 15:14:08.593  3913  3935 I Unity   : [STATISTIC]3170;16069948;0;16069427;3890876416;13230080;8601581599;50468;198125;111563;0;471562;837709;2521822;0;0;13655837;77396;7798959;0;27;0.01607844;
07-05 15:14:08.610  3913  3935 I Unity   : [STATISTIC]3171;17374062;0;17373594;3890876416;13230080;8601581599;56407;201302;130312;0;400834;879218;2554479;0;0;14928902;95989;9215677;0;27;0.01738437;
07-05 15:14:08.630  3913  3935 I Unity   : [STATISTIC]3172;19514583;0;19514167;3891126272;13230080;8618358815;46198;206823;108438;0;372500;784583;2414375;0;0;23267398;65573;11034062;0;27;0.01950911;
07-05 15:14:08.646  3913  3935 I Unity   : [STATISTIC]3173;16380208;0;16379844;3891404800;13230080;8618358815;50729;216563;126771;0;375469;860469;2621667;0;0;14270516;71354;7420052;0;27;0.01640604;
07-05 15:14:08.662  3913  3935 I Unity   : [STATISTIC]3174;16080260;0;16079896;3891499008;13230080;8618358815;45625;196667;110937;0;466978;745520;2564635;0;0;13589368;74323;7859531;0;27;0.01608958;
07-05 15:14:08.679  3913  3935 I Unity   : [STATISTIC]3175;17051302;0;17050781;3893014528;13230080;8618358815;65417;232135;140208;0;390052;778229;2552239;0;0;13928286;64844;8949792;0;27;0.01705911;
07-05 15:14:08.695  3913  3935 I Unity   : [STATISTIC]3176;16308229;0;16307917;3893014528;13230080;8618358815;43281;197969;108021;0;355520;851823;2434688;0;0;12718589;65573;8466823;0;27;0.01632016;
07-05 15:14:08.712  3913  3935 I Unity   : [STATISTIC]3177;16264688;0;16264167;3893182464;13230080;8635136031;38698;194636;144219;0;370886;1261614;3056250;0;0;14532816;64687;7330521;0;27;0.01627391;
07-05 15:14:08.730  3913  3935 I Unity   : [STATISTIC]3178;18112344;0;18112031;3895255040;13230080;8635175179;67187;198542;120053;370000;627604;822291;2528126;0;0;16951979;72917;8870625;0;27;0.01812156;
07-05 15:14:08.746  3913  3935 I Unity   : [STATISTIC]3179;16742552;0;16742083;3895255040;13230080;8635143551;48489;207395;107865;0;467240;748229;2369844;0;0;13439953;72761;8835260;0;27;0.01675156;
07-05 15:14:08.765  3913  3935 I Unity   : [STATISTIC]3180;18548698;0;18548229;3897450496;13230080;8635183343;44948;199687;114167;307969;402759;924479;2562083;0;0;15341618;68073;9996302;0;27;0.01855854;
07-05 15:14:08.784  3913  3935 I Unity   : [STATISTIC]3181;19282239;0;19281771;3899920384;13230080;8635215755;62656;203333;116823;467917;421510;484531;3039844;0;0;16050775;67083;9389584;0;27;0.01929167;
07-05 15:14:08.802  3913  3935 I Unity   : [STATISTIC]3182;17854896;0;17854427;3903025152;13230080;8635236235;42343;194167;111614;401303;525573;503020;2464479;0;0;14538280;80521;9195729;0;27;0.017865;
07-05 15:14:08.821  3913  3935 I Unity   : [STATISTIC]3183;18421302;0;18420937;3905372160;13230080;8635256715;49791;201250;118125;296302;412240;904218;2526823;0;0;14046089;62136;9762917;0;27;0.01843037;
07-05 15:14:08.841  3913  3935 I Unity   : [STATISTIC]3184;20444375;0;20444063;3907735552;13230080;8652038987;71197;402032;223959;377083;391458;836875;4652605;0;0;16955062;75937;8947396;0;27;0.020455;
07-05 15:14:08.858  3913  3935 I Unity   : [STATISTIC]3185;16514427;0;16514063;3908538368;13230080;8652038987;50312;201250;112187;0;407969;862395;2559219;0;0;13524533;71979;8459636;0;27;0.01652281;
