
06-27 17:50:54.122  8469  8492 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 17:51:02.281  8469  8492 I Unity   : [STATISTIC]600;22170312;22169687;1365094400;15867904;2503199583;0;0;0;0;0;0;0;0;0;176198;0;0;27;0.0221826;
06-27 17:51:02.309  8469  8492 I Unity   : [STATISTIC]601;19402604;19401875;1365094400;15867904;2519976799;0;0;0;0;0;0;0;0;0;94271;529011;0;27;0.01941156;
06-27 17:51:02.337  8469  8492 I Unity   : [STATISTIC]602;27096718;27096042;1365094400;15867904;2536801799;0;0;0;0;0;0;0;0;0;88489;477031;0;27;0.02710651;
06-27 17:51:02.378  8469  8492 I Unity   : [STATISTIC]603;42617708;42617032;1365094400;15867904;2536833119;0;0;0;0;0;0;0;0;0;182656;521771;0;27;0.04262583;
06-27 17:51:02.420  8469  8492 I Unity   : [STATISTIC]604;35390677;35389948;1365094400;15867904;2536901063;0;0;0;0;0;0;0;0;0;180104;553177;0;27;0.03543063;
06-27 17:51:02.460  8469  8492 I Unity   : [STATISTIC]605;41722552;41722031;1365094400;15867904;2536925639;0;0;0;0;0;0;0;0;0;276407;459688;0;27;0.04173245;
06-27 17:51:02.486  8469  8492 I Unity   : [STATISTIC]606;35093750;35092865;1365094400;15867904;2553711047;0;0;0;0;0;0;0;0;0;180000;326615;0;27;0.03510109;
06-27 17:51:02.516  8469  8492 I Unity   : [STATISTIC]607;26470833;26470052;1365094400;15867904;2553719239;0;0;0;0;0;0;0;0;0;165885;495156;0;27;0.02648109;
06-27 17:51:02.545  8469  8492 I Unity   : [STATISTIC]608;29584740;29584011;1365094400;15867904;2553727431;0;0;0;0;0;0;0;0;0;277240;291927;0;27;0.02959927;
06-27 17:51:02.573  8469  8492 I Unity   : [STATISTIC]609;26295937;26294948;1365094400;15867904;2553696167;0;0;0;0;0;0;0;0;0;185104;0;0;27;0.02630396;
06-27 17:51:02.601  8469  8492 I Unity   : [STATISTIC]610;23707292;23706563;1365094400;15867904;2553696167;0;0;0;0;0;0;0;0;0;139167;0;0;27;0.02371927;
06-27 17:51:02.628  8469  8492 I Unity   : [STATISTIC]611;35273177;35272604;1365094400;15867904;2553702311;0;0;0;0;0;0;0;0;0;239791;209271;0;27;0.0352863;
06-27 17:51:02.656  8469  8492 I Unity   : [STATISTIC]612;24196145;24195521;1366777856;15867904;2553708455;0;0;0;0;0;0;0;0;0;181146;0;0;27;0.02420448;
06-27 17:51:02.684  8469  8492 I Unity   : [STATISTIC]613;26169635;26169062;1366777856;15867904;2570491847;0;0;0;0;0;0;0;0;0;106614;0;0;27;0.02618266;
06-27 17:51:02.712  8469  8492 I Unity   : [STATISTIC]614;31695052;31694115;1366777856;15867904;2570500103;0;0;0;0;0;0;0;0;0;181198;235052;0;27;0.03169771;
06-27 17:51:02.740  8469  8492 I Unity   : [STATISTIC]615;27152552;27152031;1366777856;15867904;2570500103;0;0;0;0;0;0;0;0;0;197553;0;0;27;0.0271813;
06-27 17:51:02.767  8469  8492 I Unity   : [STATISTIC]616;23817135;23816406;1366777856;15867904;2570561675;0;0;0;0;0;0;0;0;0;103073;359010;0;27;0.02383078;
06-27 17:51:02.795  8469  8492 I Unity   : [STATISTIC]617;31271666;31270937;1366835200;15867904;2570584267;0;0;0;0;0;0;0;0;0;198229;351094;0;27;0.03128255;
06-27 17:51:02.823  8469  8492 I Unity   : [STATISTIC]618;26634010;26633385;1366835200;15867904;2570584267;0;0;0;0;0;0;0;0;0;169167;0;0;27;0.02664547;
06-27 17:51:02.840  8469  8492 I Unity   : [STATISTIC]619;24631042;24630313;1366835200;15867904;2570584267;0;0;0;0;0;0;0;0;0;99479;0;0;27;0.02464083;
06-27 17:51:02.865  8469  8492 I Unity   : [STATISTIC]620;21750938;21750260;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;177084;0;0;27;0.02176177;
06-27 17:51:02.883  8469  8492 I Unity   : [STATISTIC]621;21129271;21128593;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;109532;0;0;27;0.02111943;
06-27 17:51:02.906  8469  8492 I Unity   : [STATISTIC]622;18922083;18921406;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;156563;0;0;27;0.01895792;
06-27 17:51:02.926  8469  8492 I Unity   : [STATISTIC]623;24259948;24259271;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;88803;269323;0;27;0.02427313;
06-27 17:51:02.948  8469  8492 I Unity   : [STATISTIC]624;21163333;21162813;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;148802;0;0;27;0.02117401;
06-27 17:51:02.967  8469  8492 I Unity   : [STATISTIC]625;19831250;19830677;1366835200;15867904;2587361483;0;0;0;0;0;0;0;0;0;89531;212812;0;27;0.01984057;
06-27 17:51:02.990  8469  8492 I Unity   : [STATISTIC]626;19741302;19740729;1366835200;15867904;2604155083;0;0;0;0;0;0;0;0;0;84063;527917;0;27;0.01975104;
06-27 17:51:03.007  8469  8492 I Unity   : [STATISTIC]627;20657813;20656823;1366835200;15867904;2620940491;0;0;0;0;0;0;0;0;0;119896;186354;0;27;0.02066234;
06-27 17:51:03.031  8469  8492 I Unity   : [STATISTIC]628;21761667;21761146;1366835200;15867904;2620940491;0;0;0;0;0;0;0;0;0;173594;0;0;27;0.02177802;
06-27 17:51:03.051  8469  8492 I Unity   : [STATISTIC]629;21602604;21601927;1366835200;15867904;2620923791;0;0;0;0;0;0;0;0;0;117395;188958;0;27;0.02161057;
06-27 17:51:03.073  8469  8492 I Unity   : [STATISTIC]630;18777448;18776771;1366835200;15867904;2620923791;0;0;0;0;0;0;0;0;0;103125;0;0;27;0.01878984;
06-27 17:51:03.092  8469  8492 I Unity   : [STATISTIC]631;22618958;22618386;1366835200;15867904;2620944931;0;0;0;0;0;0;0;0;0;114688;372917;0;27;0.02262901;
06-27 17:51:03.115  8469  8492 I Unity   : [STATISTIC]632;21235052;21234480;1366835200;15867904;2620944931;0;0;0;0;0;0;0;0;0;165781;0;0;27;0.02124458;
06-27 17:51:03.142  8469  8492 I Unity   : [STATISTIC]633;22324115;22323542;1366835200;15867904;2637743707;0;0;0;0;0;0;0;0;0;97761;395156;0;27;0.02233354;
06-27 17:51:03.160  8469  8492 I Unity   : [STATISTIC]634;24029062;24028542;1366835200;15867904;2637714791;0;0;0;0;0;0;0;0;0;79063;410000;0;27;0.02404156;
06-27 17:51:03.183  8469  8492 I Unity   : [STATISTIC]635;22228958;22228281;1366835200;15867904;2654513063;0;0;0;0;0;0;0;0;0;170104;561718;0;27;0.02223734;
06-27 17:51:03.202  8469  8492 I Unity   : [STATISTIC]636;20208490;20207968;1366835200;15867904;2654513063;0;0;0;0;0;0;0;0;0;97500;226510;0;27;0.02020922;
06-27 17:51:03.225  8469  8492 I Unity   : [STATISTIC]637;19530364;19529687;1366835200;15867904;2654537639;0;0;0;0;0;0;0;0;0;83594;235937;0;27;0.01955578;
06-27 17:51:03.253  8469  8492 I Unity   : [STATISTIC]638;24204427;24203750;1366835200;15867904;2654537639;0;0;0;0;0;0;0;0;0;200938;0;0;27;0.02421125;
06-27 17:51:03.270  8469  8492 I Unity   : [STATISTIC]639;24082448;24081822;1366835200;15867904;2654517599;0;0;0;0;0;0;0;0;0;88593;248594;0;27;0.02410135;
06-27 17:51:03.295  8469  8492 I Unity   : [STATISTIC]640;19816823;19816250;1366835200;15867904;2654571039;0;0;0;0;0;0;0;0;0;953438;365156;0;27;0.0198287;
06-27 17:51:03.336  8469  8492 I Unity   : [STATISTIC]641;42232187;42231615;1366835200;15867904;2654571039;0;0;0;0;0;0;0;0;0;1752917;0;0;27;0.04223964;
06-27 17:51:03.391  8469  8492 I Unity   : [STATISTIC]642;47788281;47787500;1366835200;15867904;2654663359;0;0;0;0;0;0;0;0;0;861667;731927;0;27;0.04779537;
06-27 17:51:03.425  8469  8492 I Unity   : [STATISTIC]643;42849427;42848802;1366835200;15867904;2671456959;0;0;0;0;0;0;0;0;0;343125;216562;0;27;0.0428662;
06-27 17:51:03.467  8469  8492 I Unity   : [STATISTIC]644;31689896;31689218;1366835200;15867904;2671473343;0;0;0;0;0;0;0;0;0;277292;215416;0;27;0.03169901;
06-27 17:51:03.497  8469  8492 I Unity   : [STATISTIC]645;35747344;35746198;1366855680;15867904;2688250559;0;0;0;0;0;0;0;0;0;184323;0;0;27;0.03576;
06-27 17:51:03.527  8469  8492 I Unity   : [STATISTIC]646;30243855;30243333;1366855680;15867904;2688258751;0;0;0;0;0;0;0;0;0;158020;489063;0;27;0.03025505;
06-27 17:51:03.556  8469  8492 I Unity   : [STATISTIC]647;27084010;27083489;1366855680;15867904;2688291219;0;0;0;0;0;0;0;0;0;108334;484688;0;27;0.02709448;
06-27 17:51:03.585  8469  8492 I Unity   : [STATISTIC]648;29904896;29904166;1367236608;15867904;2688291219;0;0;0;0;0;0;0;0;0;178073;0;0;27;0.02991406;
06-27 17:51:03.614  8469  8492 I Unity   : [STATISTIC]649;32974688;32974114;1367236608;15867904;2705084819;0;0;0;0;0;0;0;0;0;204271;238229;0;27;0.0329838;
06-27 17:51:03.656  8469  8492 I Unity   : [STATISTIC]650;31625781;31625156;1367252992;15867904;2705114263;0;0;0;0;0;0;0;0;0;235520;426666;0;27;0.03163734;
06-27 17:51:03.682  8469  8492 I Unity   : [STATISTIC]651;39107344;39106823;1367252992;15867904;2705134999;0;0;0;0;0;0;0;0;0;185729;439166;0;27;0.03911391;
06-27 17:51:03.710  8469  8492 I Unity   : [STATISTIC]652;27432552;27431875;1367252992;15867904;2721941207;0;0;0;0;0;0;0;0;0;228593;405469;0;27;0.02744422;
06-27 17:51:03.738  8469  8492 I Unity   : [STATISTIC]653;25310938;25310156;1464557568;15867904;2721978455;0;0;0;0;0;0;0;0;0;200625;247344;0;27;0.02531688;
06-27 17:51:03.766  8469  8492 I Unity   : [STATISTIC]654;19499375;19498750;1464557568;15867904;2721991127;0;0;0;0;0;0;0;0;0;94114;0;0;27;0.01952229;
06-27 17:51:03.795  8469  8492 I Unity   : [STATISTIC]655;32385990;32385312;1464557568;15867904;2721999319;0;0;0;0;0;0;0;0;0;109219;214375;0;27;0.03239667;
06-27 17:51:03.822  8469  8492 I Unity   : [STATISTIC]656;31866979;31866250;1464557568;15867904;2738792919;0;0;0;0;0;0;0;0;0;188802;253542;0;27;0.03187594;
06-27 17:51:03.850  8469  8492 I Unity   : [STATISTIC]657;24527344;24526407;1464557568;15867904;2738812023;0;0;0;0;0;0;0;0;0;195000;0;0;27;0.02453708;
06-27 17:51:03.878  8469  8492 I Unity   : [STATISTIC]658;32195104;32194323;1464557568;15867904;2738870619;0;0;0;0;0;0;0;0;0;189844;518541;0;27;0.03220495;
06-27 17:51:03.906  8469  8492 I Unity   : [STATISTIC]659;23263750;23263125;1464565760;15867904;2738853339;0;0;0;0;0;0;0;0;0;189584;0;0;27;0.02327552;
06-27 17:51:03.933  8469  8492 I Unity   : [STATISTIC]660;24698281;24697604;1464565760;15867904;2738866139;0;0;0;0;0;0;0;0;0;90573;0;0;27;0.02471125;
06-27 17:51:03.961  8469  8492 I Unity   : [STATISTIC]661;33061823;33061042;1464565760;15867904;2738866139;0;0;0;0;0;0;0;0;0;187447;0;0;27;0.03305646;
06-27 17:51:03.989  8469  8492 I Unity   : [STATISTIC]662;27513855;27513333;1464565760;15867904;2738866139;0;0;0;0;0;0;0;0;0;176146;0;0;27;0.02755349;
06-27 17:51:04.017  8469  8492 I Unity   : [STATISTIC]663;25611927;25611250;1464565760;15867904;2755681471;0;0;0;0;0;0;0;0;0;91146;535572;0;27;0.02562104;
06-27 17:51:04.044  8469  8492 I Unity   : [STATISTIC]664;33457916;33457292;1464565760;15867904;2772467679;0;0;0;0;0;0;0;0;0;190521;491562;0;27;0.03347057;
06-27 17:51:04.072  8469  8492 I Unity   : [STATISTIC]665;27440677;27439896;1464565760;15867904;2772504651;0;0;0;0;0;0;0;0;0;202916;374584;0;27;0.02744995;
06-27 17:51:04.100  8469  8492 I Unity   : [STATISTIC]666;22115052;22114166;1464950784;15867904;2772581999;0;0;0;0;0;0;0;0;0;131354;717188;0;27;0.02212208;
06-27 17:51:04.128  8469  8492 I Unity   : [STATISTIC]667;29594114;29593542;1464950784;15867904;2772601487;0;0;0;0;0;0;0;0;0;197397;0;0;27;0.02960609;
06-27 17:51:04.156  8469  8492 I Unity   : [STATISTIC]668;29023437;29022917;1464950784;15867904;2772612079;0;0;0;0;0;0;0;0;0;248751;450781;0;27;0.02903531;
06-27 17:51:04.183  8469  8492 I Unity   : [STATISTIC]669;22488802;22488282;1464950784;15867904;2772585807;0;0;0;0;0;0;0;0;0;94219;0;0;27;0.02250297;
06-27 17:51:04.211  8469  8492 I Unity   : [STATISTIC]670;35295416;35294792;1464950784;15867904;2772585807;0;0;0;0;0;0;0;0;0;192083;423750;0;27;0.0353038;
06-27 17:51:04.239  8469  8492 I Unity   : [STATISTIC]671;26250260;26249532;1464950784;15867904;2789363023;0;0;0;0;0;0;0;0;0;270312;0;0;27;0.02625938;
06-27 17:51:04.267  8469  8492 I Unity   : [STATISTIC]672;24611094;24610365;1464950784;15867904;2806164815;0;0;0;0;0;0;0;0;0;95886;524115;0;27;0.02462203;
06-27 17:51:04.294  8469  8492 I Unity   : [STATISTIC]673;32567135;32566510;1464950784;15867904;2806181199;0;0;0;0;0;0;0;0;0;190886;459063;0;27;0.03257786;
06-27 17:51:04.322  8469  8492 I Unity   : [STATISTIC]674;27989843;27989114;1464950784;15867904;2806202447;0;0;0;0;0;0;0;0;0;214843;442916;0;27;0.02799932;
06-27 17:51:04.350  8469  8492 I Unity   : [STATISTIC]675;24823438;24822760;1465131008;15867904;2806231951;0;0;0;0;0;0;0;0;0;202813;239896;0;27;0.02482281;
06-27 17:51:04.378  8469  8492 I Unity   : [STATISTIC]676;30395573;30394896;1465131008;15867904;2823022287;0;0;0;0;0;0;0;0;0;208958;0;0;27;0.03042151;
06-27 17:51:04.406  8469  8492 I Unity   : [STATISTIC]677;31117969;31117291;1465131008;15867904;2823030479;0;0;0;0;0;0;0;0;0;238697;217187;0;27;0.03112661;
06-27 17:51:04.446  8469  8492 I Unity   : [STATISTIC]678;26617292;26616615;1465131008;15867904;2823063247;0;0;0;0;0;0;0;0;0;206720;433646;0;27;0.02662724;
06-27 17:51:04.473  8469  8492 I Unity   : [STATISTIC]679;32383542;32382761;1465131008;15867904;2839835375;0;0;0;0;0;0;0;0;0;111146;0;0;27;0.03239641;
06-27 17:51:04.503  8469  8492 I Unity   : [STATISTIC]680;33023490;33022760;1465131008;15867904;2839854287;0;0;0;0;0;0;0;0;0;176354;238334;0;27;0.03303271;
06-27 17:51:04.531  8469  8492 I Unity   : [STATISTIC]681;28266979;28266302;1472335872;15867904;2839858383;0;0;0;0;0;0;0;0;0;200417;0;0;27;0.02827771;
06-27 17:51:04.558  8469  8492 I Unity   : [STATISTIC]682;29108125;29107448;1472335872;15867904;2856651983;0;0;0;0;0;0;0;0;0;223750;359843;0;27;0.02911635;
06-27 17:51:04.586  8469  8492 I Unity   : [STATISTIC]683;26659948;26659271;1472335872;15867904;2856651983;0;0;0;0;0;0;0;0;0;233439;287032;0;27;0.02667036;
06-27 17:51:04.614  8469  8492 I Unity   : [STATISTIC]684;19611563;19610885;1472335872;15867904;2856586491;0;0;0;0;0;0;0;0;0;107032;0;0;27;0.01961906;
06-27 17:51:04.642  8469  8492 I Unity   : [STATISTIC]685;33111250;33110625;1472335872;15867904;2856628099;0;0;0;0;0;0;0;0;0;102500;397240;0;27;0.03313271;
06-27 17:51:04.669  8469  8492 I Unity   : [STATISTIC]686;30340052;30339375;1472335872;15867904;2856628099;0;0;0;0;0;0;0;0;0;178906;0;0;27;0.03035427;
06-27 17:51:04.697  8469  8492 I Unity   : [STATISTIC]687;27419114;27418594;1472335872;15867904;2856628099;0;0;0;0;0;0;0;0;0;204740;0;0;27;0.02743182;
06-27 17:51:04.725  8469  8492 I Unity   : [STATISTIC]688;30016459;30015886;1472335872;15867904;2856665679;0;0;0;0;0;0;0;0;0;176823;484219;0;27;0.03002438;
06-27 17:51:04.753  8469  8492 I Unity   : [STATISTIC]689;27161666;27161093;1472335872;15867904;2856677459;0;0;0;0;0;0;0;0;0;231198;510781;0;27;0.02717099;
06-27 17:51:04.781  8469  8492 I Unity   : [STATISTIC]690;21254479;21253802;1472335872;15867904;2856677459;0;0;0;0;0;0;0;0;0;142344;0;0;27;0.02126802;
06-27 17:51:04.808  8469  8492 I Unity   : [STATISTIC]691;31369739;31368906;1472335872;15867904;2856677459;0;0;0;0;0;0;0;0;0;179271;0;0;27;0.03137542;
06-27 17:51:04.836  8469  8492 I Unity   : [STATISTIC]692;23650417;23649532;1472335872;15867904;2856677459;0;0;0;0;0;0;0;0;0;93438;0;0;27;0.02366969;
06-27 17:51:04.864  8469  8492 I Unity   : [STATISTIC]693;31670417;31669792;1472335872;15867904;2873454675;0;0;0;0;0;0;0;0;0;183073;0;0;27;0.03168245;
06-27 17:51:04.892  8469  8492 I Unity   : [STATISTIC]694;29930573;29930000;1472335872;15867904;2890149663;0;0;0;0;0;0;0;0;0;175572;198750;0;27;0.02994667;
06-27 17:51:04.920  8469  8492 I Unity   : [STATISTIC]695;30995052;30994375;1472335872;15867904;2890216239;0;0;0;0;0;0;0;0;0;203905;413541;0;27;0.03100458;
06-27 17:51:04.947  8469  8492 I Unity   : [STATISTIC]696;21735364;21734792;1472348160;15867904;2890248651;0;0;0;0;0;0;0;0;0;97240;401146;0;27;0.02174573;
06-27 17:51:04.975  8469  8492 I Unity   : [STATISTIC]697;28839427;28838750;1472348160;15867904;2890248651;0;0;0;0;0;0;0;0;0;189896;0;0;27;0.02885146;
06-27 17:51:05.003  8469  8492 I Unity   : [STATISTIC]698;26798021;26797083;1472344064;15867904;2890256843;0;0;0;0;0;0;0;0;0;98177;353125;0;27;0.02680755;
06-27 17:51:05.031  8469  8492 I Unity   : [STATISTIC]699;31771250;31770625;1472344064;15867904;2907082795;0;0;0;0;0;0;0;0;0;185365;370885;0;27;0.03178479;
06-27 17:51:05.058  8469  8492 I Unity   : [STATISTIC]700;26038750;26038177;1472344064;15867904;2907082795;0;0;0;0;0;0;0;0;0;215834;0;0;27;0.02604661;
06-27 17:51:05.086  8469  8492 I Unity   : [STATISTIC]701;27533490;27532812;1472344064;15867904;2907105587;0;0;0;0;0;0;0;0;0;117187;577552;0;27;0.02754505;
06-27 17:51:05.114  8469  8492 I Unity   : [STATISTIC]702;27878698;27877969;1472344064;15867904;2907105587;0;0;0;0;0;0;0;0;0;215781;0;0;27;0.02788912;
06-27 17:51:05.142  8469  8492 I Unity   : [STATISTIC]703;30160104;30159531;1472344064;15867904;2923936971;0;0;0;0;0;0;0;0;0;185156;340937;0;27;0.03017135;
06-27 17:51:05.169  8469  8492 I Unity   : [STATISTIC]704;29141511;29140937;1472344064;15867904;2924010683;0;0;0;0;0;0;0;0;0;202031;562865;0;27;0.02915135;
06-27 17:51:05.197  8469  8492 I Unity   : [STATISTIC]705;18353698;18352813;1472344064;15867904;2924010683;0;0;0;0;0;0;0;0;0;96719;0;0;27;0.0183599;
06-27 17:51:05.225  8469  8492 I Unity   : [STATISTIC]706;27287187;27286511;1472344064;15867904;2924010683;0;0;0;0;0;0;0;0;0;101041;0;0;27;0.02730286;
06-27 17:51:05.253  8469  8492 I Unity   : [STATISTIC]707;33507136;33506406;1472344064;15867904;2940787899;0;0;0;0;0;0;0;0;0;189844;0;0;27;0.03351682;
06-27 17:51:05.281  8469  8492 I Unity   : [STATISTIC]708;29156718;29156094;1472344064;15867904;2940787899;0;0;0;0;0;0;0;0;0;206510;302031;0;27;0.02916766;
06-27 17:51:05.308  8469  8492 I Unity   : [STATISTIC]709;28546822;28546146;1472344064;15867904;2940792483;0;0;0;0;0;0;0;0;0;193749;585729;0;27;0.02855375;
06-27 17:51:05.336  8469  8492 I Unity   : [STATISTIC]710;28189687;28189063;1472344064;15867904;2940812167;0;0;0;0;0;0;0;0;0;243438;377812;0;27;0.02820214;
06-27 17:51:05.364  8469  8492 I Unity   : [STATISTIC]711;19717552;19716823;1472344064;15867904;2940812167;0;0;0;0;0;0;0;0;0;143230;0;0;27;0.01972552;
06-27 17:51:05.392  8469  8492 I Unity   : [STATISTIC]712;28212709;28211979;1472344064;15867904;2940812167;0;0;0;0;0;0;0;0;0;116511;0;0;27;0.0282162;
06-27 17:51:05.419  8469  8492 I Unity   : [STATISTIC]713;37515937;37515261;1472344064;15867904;2957589383;0;0;0;0;0;0;0;0;0;242500;0;0;27;0.03753661;
06-27 17:51:05.447  8469  8492 I Unity   : [STATISTIC]714;25703906;25703281;1472344064;15867904;2957558411;0;0;0;0;0;0;0;0;0;213699;375729;0;27;0.02571344;
06-27 17:51:05.475  8469  8492 I Unity   : [STATISTIC]715;29017031;29016302;1567539200;15867904;2974356095;0;0;0;0;0;0;0;0;0;227448;370260;0;27;0.02902609;
06-27 17:51:05.515  8469  8492 I Unity   : [STATISTIC]716;29308125;29307448;1567539200;15867904;2974388863;0;0;0;0;0;0;0;0;0;183594;346615;0;27;0.02931906;
06-27 17:51:05.542  8469  8492 I Unity   : [STATISTIC]717;31552604;31552031;1567539200;15867904;2974397055;0;0;0;0;0;0;0;0;0;106406;205885;0;27;0.0315611;
06-27 17:51:05.572  8469  8492 I Unity   : [STATISTIC]718;29671198;29670677;1567539200;15867904;2974397055;0;0;0;0;0;0;0;0;0;201979;0;0;27;0.02968021;
06-27 17:51:05.600  8469  8492 I Unity   : [STATISTIC]719;30762291;30761666;1567539200;15867904;2974432155;0;0;0;0;0;0;0;0;0;223594;557760;0;27;0.03076974;
06-27 17:51:05.628  8469  8492 I Unity   : [STATISTIC]720;32191094;32190573;1567539200;15867904;2991247131;0;0;0;0;0;0;0;0;0;198385;519584;0;27;0.03220682;
06-27 17:51:05.654  8469  8492 I Unity   : [STATISTIC]721;23461354;23460729;1567539200;15867904;3008037595;0;0;0;0;0;0;0;0;0;225573;0;0;27;0.02346943;
06-27 17:51:05.683  8469  8492 I Unity   : [STATISTIC]722;21631823;21631354;1567539200;15867904;3008037595;0;0;0;0;0;0;0;0;0;130937;0;0;27;0.02164323;
06-27 17:51:05.711  8469  8492 I Unity   : [STATISTIC]723;35950365;35949896;1567539200;15867904;3008037595;0;0;0;0;0;0;0;0;0;272292;226510;0;27;0.03595854;
06-27 17:51:05.739  8469  8492 I Unity   : [STATISTIC]724;28907656;28907083;1567539200;15867904;3008058075;0;0;0;0;0;0;0;0;0;237499;387760;0;27;0.02891812;
06-27 17:51:05.765  8469  8492 I Unity   : [STATISTIC]725;26849323;26848750;1567539200;15867904;3008068795;0;0;0;0;0;0;0;0;0;176719;237239;0;27;0.02685911;
06-27 17:51:05.793  8469  8492 I Unity   : [STATISTIC]726;21243021;21242344;1567539200;15867904;3024852635;0;0;0;0;0;0;0;0;0;109635;460416;0;27;0.02125141;
06-27 17:51:05.822  8469  8492 I Unity   : [STATISTIC]727;27950104;27949375;1567539200;15867904;3024869019;0;0;0;0;0;0;0;0;0;109531;455625;0;27;0.0279599;
06-27 17:51:05.850  8469  8492 I Unity   : [STATISTIC]728;32908698;32907969;1567539200;15867904;3041696263;0;0;0;0;0;0;0;0;0;179790;377656;0;27;0.03291922;
06-27 17:51:05.878  8469  8492 I Unity   : [STATISTIC]729;27545521;27544792;1567539200;15867904;3041676299;0;0;0;0;0;0;0;0;0;204166;447344;0;27;0.02755281;
06-27 17:51:05.905  8469  8492 I Unity   : [STATISTIC]730;30702552;30701979;1567539200;15867904;3041728071;0;0;0;0;0;0;0;0;0;198386;457032;0;27;0.03071615;
06-27 17:51:05.934  8469  8492 I Unity   : [STATISTIC]731;23742239;23741667;1567539200;15867904;3041745543;0;0;0;0;0;0;0;0;0;187656;0;0;27;0.02375073;
06-27 17:51:05.960  8469  8492 I Unity   : [STATISTIC]732;24642500;24641979;1567539200;15867904;3041758919;0;0;0;0;0;0;0;0;0;941927;0;0;27;0.02465292;
06-27 17:51:05.989  8469  8492 I Unity   : [STATISTIC]733;34033541;34032812;1567539200;15867904;3058536135;0;0;0;0;0;0;0;0;0;868177;614479;0;27;0.03404068;
06-27 17:51:06.042  8469  8492 I Unity   : [STATISTIC]734;44918542;44917969;1567539200;15867904;3058608839;0;0;0;0;0;0;0;0;0;1524532;473438;0;27;0.04492656;
06-27 17:51:06.077  8469  8492 I Unity   : [STATISTIC]735;43709270;43708542;1567539200;15867904;3058622279;0;0;0;0;0;0;0;0;0;353802;0;0;27;0.0437226;
06-27 17:51:06.119  8469  8492 I Unity   : [STATISTIC]736;28299792;28299063;1567539200;15867904;3058630471;0;0;0;0;0;0;0;0;0;309532;461823;0;27;0.02831005;
06-27 17:51:06.148  8469  8492 I Unity   : [STATISTIC]737;36845365;36844583;1567539200;15867904;3058630471;0;0;0;0;0;0;0;0;0;162968;0;0;27;0.03685818;
06-27 17:51:06.178  8469  8492 I Unity   : [STATISTIC]738;29123489;29122917;1567539200;15867904;3058630471;0;0;0;0;0;0;0;0;0;170261;0;0;27;0.02913031;
06-27 17:51:06.207  8469  8492 I Unity   : [STATISTIC]739;28341562;28340990;1567539200;15867904;3058616535;0;0;0;0;0;0;0;0;0;92812;462344;0;27;0.02835141;
06-27 17:51:06.237  8469  8492 I Unity   : [STATISTIC]740;31524427;31523750;1567539200;15867904;3058616535;0;0;0;0;0;0;0;0;0;217084;0;0;27;0.03153682;
06-27 17:51:06.265  8469  8492 I Unity   : [STATISTIC]741;32378542;32377968;1567539200;15867904;3075401943;0;0;0;0;0;0;0;0;0;256511;276563;0;27;0.03238969;
06-27 17:51:06.293  8469  8492 I Unity   : [STATISTIC]742;28314479;28313855;1567539200;15867904;3075426519;0;0;0;0;0;0;0;0;0;231771;231979;0;27;0.02832255;
06-27 17:51:06.320  8469  8492 I Unity   : [STATISTIC]743;27716771;27716094;1567539200;15867904;3075446775;0;0;0;0;0;0;0;0;0;214167;0;0;27;0.0277275;
06-27 17:51:06.348  8469  8492 I Unity   : [STATISTIC]744;23807448;23806719;1567539200;15867904;3092219735;0;0;0;0;0;0;0;0;0;94583;232344;0;27;0.02381562;
06-27 17:51:06.390  8469  8492 I Unity   : [STATISTIC]745;35673333;35672656;1567539200;15867904;3092226519;0;0;0;0;0;0;0;0;0;283490;0;0;27;0.03568589;
06-27 17:51:06.430  8469  8492 I Unity   : [STATISTIC]746;40271146;40270521;1567539200;15867904;3092264663;0;0;0;0;0;0;0;0;0;231562;260469;0;27;0.04027875;
06-27 17:51:06.470  8469  8492 I Unity   : [STATISTIC]747;39442813;39442187;1567539200;15867904;3092289239;0;0;0;0;0;0;0;0;0;188333;337135;0;27;0.03945713;
06-27 17:51:06.512  8469  8492 I Unity   : [STATISTIC]748;41447344;41446354;1567539200;15867904;3092317975;0;0;0;0;0;0;0;0;0;277760;209219;0;27;0.04145646;
06-27 17:51:06.540  8469  8492 I Unity   : [STATISTIC]749;38021615;38020938;1567539200;15867904;3125863223;0;0;0;0;0;0;0;0;0;219322;258906;0;27;0.03802708;
06-27 17:51:06.568  8469  8492 I Unity   : [STATISTIC]750;29661667;29660990;1567539200;15867904;3125922843;0;0;0;0;0;0;0;0;0;234062;438229;0;27;0.02967547;
