
07-05 15:04:24.450 23896 23919 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:05:01.950 23896 23919 I Unity   : [STATISTIC]2908;23246771;0;23246459;3318321152;16228352;7258607699;40052;145312;146354;0;306667;475937;2134167;0;0;26602913;7456250;7922968;0;27;0.02325958;
07-05 15:05:01.965 23896 23919 I Unity   : [STATISTIC]2909;15876771;0;15876458;3318321152;16228352;7258607699;29271;148594;89896;0;319167;419948;1953385;0;0;19387084;65938;7754323;0;27;0.01588594;
07-05 15:05:01.981 23896 23919 I Unity   : [STATISTIC]2910;15373698;0;15373177;3320569856;16228352;7258640467;36197;143697;99062;330260;315989;594167;2188541;0;0;15030889;117865;6601511;0;27;0.01538458;
07-05 15:05:01.994 23896 23919 I Unity   : [STATISTIC]2911;12770052;0;12769687;3320569856;16228352;7258640467;33177;127083;95782;0;294531;312656;2077499;0;0;11024585;62396;4988177;0;27;0.01277484;
07-05 15:05:02.009 23896 23919 I Unity   : [STATISTIC]2912;15057708;0;15057396;3322822656;16228352;7275421779;29375;134219;90833;283802;530729;479896;1934323;0;0;15327509;70729;6530000;0;27;0.01507609;
07-05 15:05:02.025 23896 23919 I Unity   : [STATISTIC]2913;16129010;0;16128698;3325136896;16228352;7275434067;31927;131354;89427;540573;320209;448750;1926822;0;0;16186823;845782;6703906;0;27;0.01613885;
07-05 15:05:02.038 23896 23919 I Unity   : [STATISTIC]2914;13698698;0;13698282;3325403136;16228352;7275434067;32657;160521;90990;0;301666;430416;2000156;0;0;13565514;68437;5550365;0;27;0.01370771;
07-05 15:05:02.049 23896 23919 I Unity   : [STATISTIC]2915;10429896;0;10429531;3325403136;16228352;7275434067;0;0;0;0;220104;0;0;0;0;10010523;68906;4727969;0;27;0.01043938;
07-05 15:05:02.064 23896 23919 I Unity   : [STATISTIC]2916;13097396;0;13097031;3325403136;16228352;7275434067;28594;124792;86667;0;314010;396146;2070468;0;0;14462339;110520;5239740;0;27;0.01308516;
07-05 15:05:02.079 23896 23919 I Unity   : [STATISTIC]2917;15308906;0;15308594;3325403136;16228352;7275434067;31198;131875;85417;0;325885;414531;1929583;0;0;15254946;1555833;5582812;0;27;0.01535323;
07-05 15:05:02.100 23896 23919 I Unity   : [STATISTIC]2918;14793072;0;14792760;3325403136;16228352;7275434067;28854;175834;123490;0;349375;433438;1995781;0;0;13930315;1439375;5580417;0;27;0.01480328;
07-05 15:05:02.116 23896 23919 I Unity   : [STATISTIC]2919;24113854;0;24113490;3325403136;16228352;7275434067;72604;199167;175625;0;331355;591666;2627812;0;0;26897029;7657448;8203125;0;27;0.02412859;
07-05 15:05:02.131 23896 23919 I Unity   : [STATISTIC]2920;14574479;0;14574115;3325403136;16228352;7275434067;28750;168542;92760;0;614271;439635;2072084;0;0;14035523;93229;6581927;0;27;0.01457995;
07-05 15:05:02.145 23896 23919 I Unity   : [STATISTIC]2921;13763907;0;13763541;3325403136;16228352;7275434067;34635;147240;125520;0;324271;618229;2187447;0;0;13963479;67135;5736510;0;27;0.01377292;
07-05 15:05:02.159 23896 23919 I Unity   : [STATISTIC]2922;13741510;0;13741094;3325403136;16228352;7275434067;30885;139740;91927;0;324323;606198;2123177;0;0;12650102;116042;5715417;0;27;0.0137512;
07-05 15:05:02.172 23896 23919 I Unity   : [STATISTIC]2923;13802292;0;13801979;3325665280;16228352;7275434067;34792;129532;101146;0;310833;643645;2177812;0;0;13054943;70729;5810208;0;27;0.01381182;
07-05 15:05:02.186 23896 23919 I Unity   : [STATISTIC]2924;13410052;0;13409740;3325665280;16228352;7275434067;31094;208177;96302;0;243542;410365;2351510;0;0;13521774;78229;5108593;0;27;0.01341906;
07-05 15:05:02.197 23896 23919 I Unity   : [STATISTIC]2925;11699479;0;11699167;3325665280;16228352;7275434067;0;0;0;0;349114;0;0;0;0;11135937;70625;5446198;0;27;0.0117101;
07-05 15:05:02.211 23896 23919 I Unity   : [STATISTIC]2926;13871354;0;13870990;3325665280;16228352;7275434067;30313;130417;85417;0;302916;454375;1922709;0;0;12670729;67917;6252761;0;27;0.01388115;
07-05 15:05:02.225 23896 23919 I Unity   : [STATISTIC]2927;13486094;0;13485677;3325665280;16228352;7275434067;28542;134739;83230;0;324791;440104;1845884;0;0;13169535;68020;5736979;0;27;0.01349656;
07-05 15:05:02.240 23896 23919 I Unity   : [STATISTIC]2928;14780364;0;14779896;3325833216;16228352;7275434067;30990;152813;91198;0;531979;471355;1964689;0;0;13574635;70417;6961198;0;27;0.01479042;
07-05 15:05:02.254 23896 23919 I Unity   : [STATISTIC]2929;14157813;0;14157448;3325833216;16228352;7275434067;32552;136511;101250;0;213854;479896;2029999;0;0;12710262;71719;6359635;0;27;0.01416682;
07-05 15:05:02.267 23896 23919 I Unity   : [STATISTIC]2930;13535052;0;13534740;3328241664;16228352;7275442259;0;0;0;176719;291510;0;0;0;0;12080523;68854;6862656;0;27;0.01354495;
07-05 15:05:02.281 23896 23919 I Unity   : [STATISTIC]2931;13701303;0;13700989;3328241664;16228352;7275442259;28490;127760;87604;0;325053;490781;1907917;0;0;12998652;74375;6132396;0;27;0.01371057;
07-05 15:05:02.295 23896 23919 I Unity   : [STATISTIC]2932;13955209;0;13954739;3328241664;16228352;7275442259;30782;165261;89323;0;295313;304583;2055416;0;0;13095205;66094;6267969;0;27;0.0139649;
07-05 15:05:02.310 23896 23919 I Unity   : [STATISTIC]2933;14817136;0;14816718;3328241664;16228352;7275442259;33698;146197;193073;0;318281;533333;2349999;0;0;14750108;76875;6631250;0;27;0.01482662;
07-05 15:05:02.324 23896 23919 I Unity   : [STATISTIC]2934;14319479;0;14319167;3328315392;16228352;7275442259;28177;125729;93542;0;309636;296042;2148282;0;0;12714115;74531;6374479;0;27;0.01432755;
07-05 15:05:02.339 23896 23919 I Unity   : [STATISTIC]2935;15040000;0;15039583;3328315392;16228352;7275442259;34948;136875;88490;0;319376;406146;2024895;0;0;18277606;81511;6865886;0;27;0.01505333;
07-05 15:05:02.353 23896 23919 I Unity   : [STATISTIC]2936;13814636;0;13814270;3328757760;16228352;7275442259;28282;131927;112708;0;455104;445833;1990104;0;0;13308857;82500;5902916;0;27;0.0138201;
07-05 15:05:02.368 23896 23919 I Unity   : [STATISTIC]2937;14638385;0;14638021;3331145728;16228352;7275450451;0;0;0;241771;254584;0;0;0;0;18142817;71875;7736198;0;27;0.01465146;
07-05 15:05:02.382 23896 23919 I Unity   : [STATISTIC]2938;13867604;0;13867292;3331145728;16228352;7275450451;34063;139479;93958;0;328386;463750;2042812;0;0;12761617;74427;5653750;0;27;0.01387323;
07-05 15:05:02.397 23896 23919 I Unity   : [STATISTIC]2939;15538541;0;15538177;3333238784;16228352;7275470931;73177;124740;161823;176875;317813;444166;2120000;0;0;16129112;74011;7035937;0;27;0.01554865;
07-05 15:05:02.411 23896 23919 I Unity   : [STATISTIC]2940;13820937;0;13820468;3333238784;16228352;7275475027;28646;130520;86146;0;340261;505312;1939063;0;0;10939116;64219;5654584;0;27;0.01386505;
07-05 15:05:02.427 23896 23919 I Unity   : [STATISTIC]2941;15750625;0;15750208;3335315456;16228352;7275491411;46614;157448;88542;174011;402344;522968;2144062;0;0;15956038;73281;6574479;0;27;0.01575958;
07-05 15:05:02.441 23896 23919 I Unity   : [STATISTIC]2942;13945365;0;13944843;3335315456;16228352;7275491411;27084;131094;92136;0;302448;626823;2127656;0;0;12432553;74218;5624948;0;27;0.0139562;
07-05 15:05:02.454 23896 23919 I Unity   : [STATISTIC]2943;13076771;0;13075365;3336454144;16228352;7275491411;37187;134480;87917;0;235417;430937;1889532;0;0;13088121;69011;4985208;0;27;0.01307474;
07-05 15:05:02.468 23896 23919 I Unity   : [STATISTIC]2944;11091458;0;11091146;3336454144;16228352;7275491411;0;0;0;0;489324;0;0;0;0;10529634;62031;4677916;0;27;0.01112438;
07-05 15:05:02.490 23896 23919 I Unity   : [STATISTIC]2945;15955156;0;15954844;3336454144;16228352;7275491411;27240;123646;102135;0;316303;633333;2183697;0;0;19713434;2806302;5192760;0;27;0.01596297;
07-05 15:05:02.505 23896 23919 I Unity   : [STATISTIC]2946;24623959;0;24623593;3336454144;16228352;7275491411;31719;154843;105469;0;333958;616927;2229167;0;0;27161564;9174843;7886302;0;27;0.02463724;
07-05 15:05:02.519 23896 23919 I Unity   : [STATISTIC]2947;13523594;0;13523073;3336712192;16228352;7275491411;25520;136979;98645;0;293125;529687;2064271;0;0;13986196;64583;5409896;0;27;0.01352839;
07-05 15:05:02.535 23896 23919 I Unity   : [STATISTIC]2948;15831094;0;15830782;3339112448;16228352;7292325511;42552;135417;92291;322865;328959;456094;2059166;0;0;15341090;68229;7039895;0;27;0.01584125;
07-05 15:05:02.549 23896 23919 I Unity   : [STATISTIC]2949;13762343;0;13762031;3339112448;16228352;7292325511;28541;128541;85364;0;316511;590990;2118125;0;0;12504427;114375;5520938;0;27;0.01377089;
07-05 15:05:02.564 23896 23919 I Unity   : [STATISTIC]2950;15367969;0;15367604;3341598720;16228352;7309158855;28646;129167;90677;286093;312812;494687;2057916;0;0;15976305;70938;6493593;0;27;0.01537688;
07-05 15:05:02.578 23896 23919 I Unity   : [STATISTIC]2951;13648802;0;13648438;3341598720;16228352;7309158855;28282;173073;90990;0;319739;495625;1958021;0;0;11084263;69375;5066979;0;27;0.01365792;
07-05 15:05:02.593 23896 23919 I Unity   : [STATISTIC]2952;15473125;0;15472656;3343642624;16228352;7309204007;30208;129063;88854;416302;535989;557709;1972552;0;0;15910211;68229;6362448;0;27;0.01548333;
07-05 15:05:02.607 23896 23919 I Unity   : [STATISTIC]2953;14083386;0;14082968;3343904768;16228352;7309204007;32135;124375;95521;0;357187;425833;1879843;0;0;12118545;62708;5849792;0;27;0.01409328;
07-05 15:05:02.622 23896 23919 I Unity   : [STATISTIC]2954;14775209;0;14774792;3346051072;16228352;7309204007;34428;131615;85989;183385;223021;456875;1900259;0;0;14257080;67760;6360937;0;27;0.01478542;
07-05 15:05:02.633 23896 23919 I Unity   : [STATISTIC]2955;10505000;0;10504635;3346051072;16228352;7309204007;0;0;0;0;220990;0;0;0;0;9017656;69427;4615989;0;27;0.01051542;
07-05 15:05:02.646 23896 23919 I Unity   : [STATISTIC]2956;13401250;0;13400937;3346280448;16228352;7309204007;33802;125364;89740;0;317188;455104;2055833;0;0;13438281;156145;4797396;0;27;0.01341052;
07-05 15:05:02.662 23896 23919 I Unity   : [STATISTIC]2957;13900261;0;13899792;3346280448;16228352;7309204007;29218;128020;95000;0;294531;578750;2094531;0;0;13360729;121666;5314323;0;27;0.01390865;
07-05 15:05:02.675 23896 23919 I Unity   : [STATISTIC]2958;15177656;0;15177240;3346280448;16228352;7309204007;29271;126198;84479;0;334375;422135;1824531;0;0;14644428;1685885;5408125;0;27;0.01518745;
07-05 15:05:02.690 23896 23919 I Unity   : [STATISTIC]2959;12898593;0;12898229;3346280448;16228352;7309204007;30052;127552;90104;0;311823;441614;1859219;0;0;12490830;324375;4973334;0;27;0.01290505;
07-05 15:05:02.704 23896 23919 I Unity   : [STATISTIC]2960;11952812;0;11952500;3346280448;16228352;7309204007;0;0;0;0;451511;0;0;0;0;12169584;1678073;4446875;0;27;0.01196896;
07-05 15:05:02.718 23896 23919 I Unity   : [STATISTIC]2961;18045364;0;18045052;3346280448;16228352;7309204007;29114;126563;88750;0;319531;414740;1957293;0;0;23002598;4118021;5333281;0;27;0.01805396;
07-05 15:05:02.732 23896 23919 I Unity   : [STATISTIC]2962;13850572;0;13850156;3346280448;16228352;7309204007;34740;129479;85052;0;324427;447031;1918334;0;0;12950473;63177;5918073;0;27;0.01385844;
07-05 15:05:02.746 23896 23919 I Unity   : [STATISTIC]2963;13951510;0;13951146;3346649088;16228352;7309204007;31771;128854;86094;0;301302;428645;1843697;0;0;13584483;67761;5598802;0;27;0.01396307;
07-05 15:05:02.760 23896 23919 I Unity   : [STATISTIC]2964;13886459;0;13886093;3346649088;16228352;7309204007;29896;134375;86927;0;347136;432396;1859377;0;0;13486346;63021;5617500;0;27;0.01389703;
07-05 15:05:02.775 23896 23919 I Unity   : [STATISTIC]2965;14824739;0;14824323;3349041152;16228352;7309204007;31198;133333;90364;397031;317396;433594;1917604;0;0;15002913;65364;6182500;0;27;0.01483448;
07-05 15:05:02.788 23896 23919 I Unity   : [STATISTIC]2966;13442761;0;13442396;3349041152;16228352;7309204007;28594;127656;104583;0;319010;420312;1851459;0;0;13148277;66407;5504792;0;27;0.01345344;
07-05 15:05:02.801 23896 23919 I Unity   : [STATISTIC]2967;12637396;0;12637032;3351351296;16228352;7309228583;0;0;0;206354;238906;0;0;0;0;12596358;66302;6014270;0;27;0.01264714;
07-05 15:05:02.815 23896 23919 I Unity   : [STATISTIC]2968;13219114;0;13218802;3351351296;16228352;7309228583;32605;135365;91771;0;327552;513855;2005782;0;0;14733798;82031;4738854;0;27;0.01322906;
07-05 15:05:02.839 23896 23919 I Unity   : [STATISTIC]2969;16677135;0;16676771;3353694208;16228352;7325993635;28333;128854;93802;473593;550991;453385;2042396;0;0;17158749;1383177;6296875;0;27;0.01668542;
07-05 15:05:02.856 23896 23919 I Unity   : [STATISTIC]2970;24851823;0;24851458;3355971584;16228352;7326018211;67343;139322;159480;168125;338021;701823;2502864;0;0;15064224;7843802;7520312;0;27;0.02486292;
07-05 15:05:02.869 23896 23919 I Unity   : [STATISTIC]2971;13678750;0;13678385;3356241920;16228352;7326018211;29427;131980;89010;0;216407;288178;1707291;0;0;12550108;74219;5522552;0;27;0.01368818;
07-05 15:05:02.884 23896 23919 I Unity   : [STATISTIC]2972;14478229;0;14477864;3356631040;16228352;7326018211;31927;143177;86250;0;318854;456563;1941563;0;0;13745630;67500;5649115;0;27;0.01448734;
07-05 15:05:02.898 23896 23919 I Unity   : [STATISTIC]2973;13894688;0;13894427;3356631040;16228352;7342795427;29844;129167;91823;0;319428;437500;1881198;0;0;13654694;89114;5616771;0;27;0.01390818;
07-05 15:05:02.913 23896 23919 I Unity   : [STATISTIC]2974;15268854;0;15268542;3359629312;16228352;7342811811;581458;133229;105573;179688;306927;423698;2415520;0;0;16618382;65625;6027760;0;27;0.01527875;
07-05 15:05:02.928 23896 23919 I Unity   : [STATISTIC]2975;15551511;0;15551146;3362099200;16228352;7342815907;326927;126667;129375;184323;357395;440885;3410468;0;0;15200985;93698;5660677;0;27;0.01555948;
07-05 15:05:02.943 23896 23919 I Unity   : [STATISTIC]2976;14172136;0;14171823;3362594816;16228352;7342820003;38334;125573;160833;0;479896;411302;2598646;0;0;12488284;70468;5512187;0;27;0.01418146;
07-05 15:05:02.956 23896 23919 I Unity   : [STATISTIC]2977;13410886;0;13410521;3362881536;16228352;7342820003;42396;144739;155053;0;313853;461458;2197084;0;0;13967809;65781;4900000;0;27;0.01341995;
07-05 15:05:02.969 23896 23919 I Unity   : [STATISTIC]2978;12976979;0;12976458;3362881536;16228352;7342820003;29115;128907;115416;0;481145;441146;1935625;0;0;13557764;71823;4972500;0;27;0.01298656;
07-05 15:05:02.982 23896 23919 I Unity   : [STATISTIC]2979;10592031;0;10591666;3362881536;16228352;7342820003;0;0;0;0;251562;0;0;0;0;10936099;70677;4304427;0;27;0.01060229;
07-05 15:05:03.003 23896 23919 I Unity   : [STATISTIC]2980;15438854;0;15438542;3362881536;16228352;7342820003;30625;146927;87969;0;322449;458386;2033646;0;0;15013390;1894948;5273697;0;27;0.01544656;
07-05 15:05:03.022 23896 23919 I Unity   : [STATISTIC]2981;27092292;0;27091927;3365027840;16228352;7342850903;69427;242917;196823;299115;313438;630364;2985313;0;0;35094010;8478073;9139063;0;27;0.02710068;
07-05 15:05:03.036 23896 23919 I Unity   : [STATISTIC]2982;13730729;0;13730157;3365527552;16228352;7342850903;30677;136927;91667;0;305886;457709;1949219;0;0;11535626;68438;5677395;0;27;0.01374073;
07-05 15:05:03.049 23896 23919 I Unity   : [STATISTIC]2983;13083281;0;13082865;3365527552;16228352;7342850903;28125;131302;87812;0;346667;479271;1869009;0;0;12915209;68750;5139948;0;27;0.0130937;
07-05 15:05:03.064 23896 23919 I Unity   : [STATISTIC]2984;15285000;0;15284740;3367821312;16228352;7359636311;36614;137240;92604;256614;342447;586302;2053125;0;0;15640631;73750;6484323;0;27;0.01529406;
07-05 15:05:03.085 23896 23919 I Unity   : [STATISTIC]2985;15143229;0;15142917;3370188800;16228352;7359660887;32292;140313;92448;283593;325676;309948;2006250;0;0;13613481;60417;6516198;0;27;0.01515198;
07-05 15:05:03.101 23896 23919 I Unity   : [STATISTIC]2986;21575104;0;21574635;3372269568;16228352;7376450391;37760;138438;108125;273542;317709;465000;2141459;0;0;13386670;5739427;7398542;0;27;0.02158448;
07-05 15:05:03.117 23896 23919 I Unity   : [STATISTIC]2987;15970729;0;15970416;3372949504;16228352;7376454487;31406;143177;91459;0;328022;486042;2149583;0;0;17678486;69583;8123854;0;27;0.01598401;
07-05 15:05:03.133 23896 23919 I Unity   : [STATISTIC]2988;16332813;0;16332396;3375341568;16228352;7376466775;32604;153959;119375;282709;385990;414947;2223073;0;0;17765161;71771;7301510;0;27;0.0163249;
07-05 15:05:03.149 23896 23919 I Unity   : [STATISTIC]2989;15674428;0;15674218;3377598464;16228352;7376487255;33854;138125;98489;421198;314947;493333;2036927;0;0;14666303;71875;6636250;0;27;0.01569807;
07-05 15:05:03.164 23896 23919 I Unity   : [STATISTIC]2990;14804271;0;14803958;3379851264;16228352;7393276759;32708;127031;95938;233593;298229;471146;1930209;0;0;12598079;68750;6529219;0;27;0.01481359;
07-05 15:05:03.178 23896 23919 I Unity   : [STATISTIC]2991;14679687;0;14679375;3381882880;16228352;7393293143;26042;131042;90000;201094;312814;409583;1912396;0;0;14606778;73593;6580572;0;27;0.01468948;
07-05 15:05:03.192 23896 23919 I Unity   : [STATISTIC]2992;13472396;0;13472032;3382251520;16228352;7393297239;28906;132396;111823;0;315625;408646;1981615;0;0;13112810;68750;5536511;0;27;0.01347932;
07-05 15:05:03.206 23896 23919 I Unity   : [STATISTIC]2993;14128229;0;14127865;3382251520;16228352;7393297239;30573;131875;100209;0;298438;445781;2135782;0;0;14100630;67656;5802500;0;27;0.01413745;
07-05 15:05:03.220 23896 23919 I Unity   : [STATISTIC]2994;13585781;0;13585417;3382489088;16228352;7393297239;32343;127916;95260;0;434583;431875;2407604;0;0;14201667;76250;5060364;0;27;0.01359656;
07-05 15:05:03.232 23896 23919 I Unity   : [STATISTIC]2995;12373646;0;12373334;3384635392;16228352;7393353535;0;0;0;401094;232865;0;0;0;0;13050366;71562;5295000;0;27;0.01238391;
07-05 15:05:03.249 23896 23919 I Unity   : [STATISTIC]2996;16754115;0;16753750;3387236352;16228352;7393361727;31250;135104;105521;264011;360730;568386;2165572;0;0;17977915;69010;7964531;0;27;0.01676115;
07-05 15:05:03.264 23896 23919 I Unity   : [STATISTIC]2997;15530104;0;15529635;3389849600;16228352;7393385087;30260;137344;85938;302917;355521;456562;2076406;0;0;13251355;113855;7262344;0;27;0.01553958;
07-05 15:05:03.279 23896 23919 I Unity   : [STATISTIC]2998;14305104;0;14304635;3389849600;16228352;7393406335;30520;138593;90833;0;324062;519011;2127604;0;0;13829895;66615;6047812;0;27;0.01431396;
07-05 15:05:03.293 23896 23919 I Unity   : [STATISTIC]2999;14536042;0;14535625;3390242816;16228352;7410183551;30104;131928;96823;0;344897;310521;2054115;0;0;12767033;68594;6751719;0;27;0.01454651;
07-05 15:05:03.309 23896 23919 I Unity   : [STATISTIC]3000;16078386;0;16078021;3392663552;16228352;7410230151;34323;136458;90052;305886;320156;462969;1888334;0;0;14805467;63229;7618281;0;27;0.0160899;
07-05 15:05:03.326 23896 23919 I Unity   : [STATISTIC]3001;16260104;0;16259531;3395117056;16228352;7427027847;56979;132187;258541;333802;321458;440834;2177864;0;0;15167708;76562;7463229;0;27;0.01626995;
07-05 15:05:03.341 23896 23919 I Unity   : [STATISTIC]3002;15301927;0;15301562;3395264512;16228352;7427045063;29687;133125;97865;0;334740;541094;2088593;0;0;17902703;149271;6820781;0;27;0.01531443;
07-05 15:05:03.357 23896 23919 I Unity   : [STATISTIC]3003;16192864;0;16192448;3397410816;16228352;7427078663;32760;138594;100312;408646;539739;473021;2073282;0;0;17911777;89531;6749635;0;27;0.01619917;
07-05 15:05:03.372 23896 23919 I Unity   : [STATISTIC]3004;14494167;0;14493697;3399483392;16228352;7427104135;28490;138438;90729;301614;237604;481719;1934063;0;0;14555312;69375;6022448;0;27;0.0145051;
07-05 15:05:03.382 23896 23919 I Unity   : [STATISTIC]3005;10658125;0;10657813;3399483392;16228352;7427121479;0;0;0;0;353698;0;0;0;0;10543488;72500;4715000;0;27;0.01066651;
07-05 15:05:03.398 23896 23919 I Unity   : [STATISTIC]3006;15823907;0;15823593;3402080256;16228352;7427163399;31250;150052;91928;286146;336823;805885;2304115;0;0;16245948;72604;6463177;0;27;0.01583203;
07-05 15:05:03.412 23896 23919 I Unity   : [STATISTIC]3007;13586197;0;13585781;3402080256;16228352;7427163399;32448;129791;116250;0;336615;448750;1900833;0;0;14666305;68437;5101354;0;27;0.01359542;
07-05 15:05:03.426 23896 23919 I Unity   : [STATISTIC]3008;14115729;0;14115365;3402080256;16228352;7427163399;30938;167136;89948;0;303385;408333;1813697;0;0;13556927;62083;5233594;0;27;0.01412531;
07-05 15:05:03.440 23896 23919 I Unity   : [STATISTIC]3009;14390989;0;14390625;3402334208;16228352;7427163399;31406;136302;87344;0;322605;468073;1900990;0;0;14580051;68125;5757656;0;27;0.01439724;
07-05 15:05:03.456 23896 23919 I Unity   : [STATISTIC]3010;15345729;0;15345364;3404763136;16228352;7427163399;31302;158802;90312;379219;294635;531094;2023698;0;0;15771975;71145;6402135;0;27;0.01536005;
07-05 15:05:03.469 23896 23919 I Unity   : [STATISTIC]3011;13228385;0;13227969;3404763136;16228352;7427163399;29531;130260;92032;0;242395;412135;1830886;0;0;13484322;75417;4790209;0;27;0.0132375;
07-05 15:05:03.481 23896 23919 I Unity   : [STATISTIC]3012;11455260;0;11454948;3404763136;16228352;7443940615;0;0;0;0;568177;0;0;0;0;11869216;91563;5279010;0;27;0.01145625;
07-05 15:05:03.496 23896 23919 I Unity   : [STATISTIC]3013;16023645;0;16023333;3407257600;16228352;7444013431;30573;181354;96094;689115;303021;625833;2353177;0;0;16156357;70990;6237083;0;27;0.0160476;
07-05 15:05:03.512 23896 23919 I Unity   : [STATISTIC]3014;16127916;0;16127552;3409403904;16228352;7444039543;30261;132604;88229;522917;320677;424531;1860418;0;0;15228440;71354;6439948;0;27;0.01613979;
07-05 15:05:03.528 23896 23919 I Unity   : [STATISTIC]3015;15785885;0;15785573;3412025344;16228352;7444068727;30104;134584;93386;246823;406928;483490;2047708;0;0;14408120;74948;7148541;0;27;0.01579516;
07-05 15:05:03.542 23896 23919 I Unity   : [STATISTIC]3016;14059636;0;14059323;3412275200;16228352;7444072823;31823;130468;91354;0;385312;437396;1930469;0;0;11017969;76146;6402761;0;27;0.01406922;
07-05 15:05:03.558 23896 23919 I Unity   : [STATISTIC]3017;15828958;0;15828541;3414659072;16228352;7444089207;29219;131406;84427;185208;338436;403281;1897292;0;0;14470158;68021;7633750;0;27;0.01583729;
07-05 15:05:03.575 23896 23919 I Unity   : [STATISTIC]3018;16816406;0;16815834;3414659072;16228352;7444089207;31406;135469;93125;0;331146;467344;2001770;0;0;18591610;68125;9043021;0;27;0.01682958;
07-05 15:05:03.589 23896 23919 I Unity   : [STATISTIC]3019;14168229;0;14167812;3415183360;16228352;7444071091;31563;139948;93750;0;299584;746875;2259740;0;0;13917813;62812;5916719;0;27;0.01415089;
07-05 15:05:03.604 23896 23919 I Unity   : [STATISTIC]3020;14666406;0;14666042;3417071616;16228352;7444075187;32865;128333;91823;311146;230469;657396;2117083;0;0;15264168;63854;5862396;0;27;0.01467167;
07-05 15:05:03.617 23896 23919 I Unity   : [STATISTIC]3021;13197552;0;13197187;3419361280;16228352;7444107151;0;0;0;304948;465989;0;0;0;0;10924578;82864;6469584;0;27;0.01326391;
07-05 15:05:03.631 23896 23919 I Unity   : [STATISTIC]3022;13777708;0;13777396;3419598848;16228352;7444128719;35417;136771;96771;0;311614;527656;2190157;0;0;10776879;74063;5508386;0;27;0.01378667;
07-05 15:05:03.648 23896 23919 I Unity   : [STATISTIC]3023;16704270;0;16703906;3419598848;16228352;7444146191;31407;133125;94166;0;312343;302968;2367448;0;0;20002185;64115;7644271;0;27;0.01671677;
07-05 15:05:03.662 23896 23919 I Unity   : [STATISTIC]3024;13962240;0;13961875;3419598848;16228352;7444129167;32656;133698;89115;0;307241;336042;1958958;0;0;13420941;59271;5531146;0;27;0.01396776;
07-05 15:05:03.676 23896 23919 I Unity   : [STATISTIC]3025;13833750;0;13833385;3419852800;16228352;7444129167;33177;129480;95417;0;320052;433437;1838646;0;0;12885420;61823;5594010;0;27;0.01384271;
07-05 15:05:03.690 23896 23919 I Unity   : [STATISTIC]3026;13990834;0;13990364;3420123136;16228352;7444129167;34688;130104;91614;0;331458;433646;1863803;0;0;13065470;63021;5732760;0;27;0.01400031;
07-05 15:05:03.704 23896 23919 I Unity   : [STATISTIC]3027;13786771;0;13786407;3420123136;16228352;7460906383;29740;138802;87760;0;238802;446666;1881406;0;0;12648174;241250;5588802;0;27;0.01379708;
07-05 15:05:03.718 23896 23919 I Unity   : [STATISTIC]3028;10760209;0;10759896;3420123136;16228352;7460906383;0;0;0;0;218385;0;0;0;0;12411415;341979;4622135;0;27;0.01076885;
07-05 15:05:03.733 23896 23919 I Unity   : [STATISTIC]3029;18366666;0;18366250;3420123136;16228352;7460855055;29687;133125;94323;0;320730;537813;2062500;0;0;25460622;3786042;5071094;0;27;0.01836219;
07-05 15:05:03.747 23896 23919 I Unity   : [STATISTIC]3030;14077084;0;14076770;3420123136;16228352;7460855055;39427;135469;102865;0;549688;432187;1863593;0;0;14155837;496563;5508594;0;27;0.01410099;
07-05 15:05:03.760 23896 23919 I Unity   : [STATISTIC]3031;13028021;0;13027656;3420123136;16228352;7460855055;26667;129896;110521;0;320730;413958;1807135;0;0;12769163;66666;4973750;0;27;0.0130351;
07-05 15:05:03.774 23896 23919 I Unity   : [STATISTIC]3032;13940469;0;13940052;3420123136;16228352;7477632271;33438;129896;97448;0;324322;457292;1903750;0;0;13667187;64323;5571198;0;27;0.0139849;
07-05 15:05:03.795 23896 23919 I Unity   : [STATISTIC]3033;14080365;0;14080052;3420123136;16228352;7477632271;29948;131719;89688;0;231980;472656;1961197;0;0;13394168;394063;5480000;0;27;0.01409172;
07-05 15:05:03.812 23896 23919 I Unity   : [STATISTIC]3034;24099687;0;24099323;3422646272;16228352;7477637491;0;0;0;295313;229844;0;0;0;0;19682026;7404062;10119687;0;27;0.02410885;
07-05 15:05:03.827 23896 23919 I Unity   : [STATISTIC]3035;15414010;0;15413541;3422646272;16228352;7477637491;54323;242552;173750;0;413281;664843;3346248;0;0;16052148;71562;5507135;0;27;0.01542344;
07-05 15:05:03.848 23896 23919 I Unity   : [STATISTIC]3036;15174896;0;15174583;3424960512;16228352;7477653875;35000;129948;112396;269167;458853;481094;2012917;0;0;15628072;89531;6032552;0;27;0.01518547;
