
07-04 11:50:44.900  1539  1582 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:51:21.708  1539  1582 I Unity   : [STATISTIC]2801;17985989;0;17985521;3533283328;16392192;7763547027;0;0;0;0;0;0;0;0;0;41094;197031;103959;0;0;0;0;27;0.01799813;
07-04 11:51:21.724  1539  1582 I Unity   : [STATISTIC]2802;15673906;0;15673385;3533447168;16392192;7763547027;0;0;0;0;0;0;0;0;0;40156;189115;101250;0;0;0;0;27;0.0156788;
07-04 11:51:21.740  1539  1582 I Unity   : [STATISTIC]2803;15885833;0;15885469;3533447168;16392192;7763547027;0;0;0;0;0;0;0;0;0;49219;198178;110625;0;0;0;0;27;0.01589672;
07-04 11:51:21.757  1539  1582 I Unity   : [STATISTIC]2804;16887864;0;16886146;3535523840;16392192;7763547027;0;0;0;0;0;0;0;0;0;84739;196094;181770;185781;0;0;0;27;0.01686844;
07-04 11:51:21.774  1539  1582 I Unity   : [STATISTIC]2805;16778073;0;16777656;3537973248;16392192;7763555219;0;0;0;0;0;0;0;0;0;41875;187761;114375;195521;0;0;0;27;0.0168376;
07-04 11:51:21.791  1539  1582 I Unity   : [STATISTIC]2806;16973698;0;16973229;3537973248;16392192;7763555219;0;0;0;0;0;0;0;0;0;50781;189636;115053;0;0;0;0;27;0.01698323;
07-04 11:51:21.805  1539  1582 I Unity   : [STATISTIC]2807;14706093;0;14705573;3537973248;16392192;7763555219;0;0;0;0;0;0;0;0;0;43907;197916;149010;0;0;0;0;27;0.01471578;
07-04 11:51:21.821  1539  1582 I Unity   : [STATISTIC]2808;16112396;0;16111875;3538042880;16392192;7763555219;0;0;0;0;0;0;0;0;0;45052;195365;113020;0;0;0;0;27;0.01612167;
07-04 11:51:21.837  1539  1582 I Unity   : [STATISTIC]2809;15556615;0;15556094;3538042880;16392192;7763547027;0;0;0;0;0;0;0;0;0;47657;193490;110000;0;0;0;0;27;0.01556589;
07-04 11:51:21.852  1539  1582 I Unity   : [STATISTIC]2810;14948958;0;14948385;3540283392;16392192;7763626215;0;0;0;0;0;0;0;0;0;0;0;0;439948;0;0;0;27;0.01495802;
07-04 11:51:21.868  1539  1582 I Unity   : [STATISTIC]2811;15496198;0;15495781;3540324352;16392192;7763626215;0;0;0;0;0;0;0;0;0;45469;198125;110677;0;0;0;0;27;0.01550427;
07-04 11:51:21.884  1539  1582 I Unity   : [STATISTIC]2812;16439843;0;16439375;3540430848;16392192;7763626215;0;0;0;0;0;0;0;0;0;41719;188334;125469;0;0;0;0;27;0.01644927;
07-04 11:51:21.900  1539  1582 I Unity   : [STATISTIC]2813;15968438;0;15967916;3540946944;16392192;7780403431;0;0;0;0;0;0;0;0;0;46771;203959;115677;0;0;0;0;27;0.01597776;
07-04 11:51:21.916  1539  1582 I Unity   : [STATISTIC]2814;16506979;0;16506458;3543175168;16392192;7797205223;0;0;0;0;0;0;0;0;0;48072;193282;114375;324896;0;0;0;27;0.01651724;
07-04 11:51:21.934  1539  1582 I Unity   : [STATISTIC]2815;17444843;0;17444479;3545464832;16392192;7797217511;0;0;0;0;0;0;0;0;0;43177;199062;104063;292656;0;0;0;27;0.01745318;
07-04 11:51:21.954  1539  1582 I Unity   : [STATISTIC]2816;19593177;0;19592760;3547680768;16392192;7797237991;0;0;0;0;0;0;0;0;0;44167;195208;119062;287865;0;0;0;27;0.01960385;
07-04 11:51:21.971  1539  1582 I Unity   : [STATISTIC]2817;17063906;0;17063386;3550031872;16392192;7797254375;0;0;0;0;0;0;0;0;0;42500;199532;114427;299635;0;0;0;27;0.01707089;
07-04 11:51:21.988  1539  1582 I Unity   : [STATISTIC]2818;17329636;0;17329166;3550175232;16392192;7797254375;0;0;0;0;0;0;0;0;0;83125;393022;267083;0;0;0;0;27;0.01733885;
07-04 11:51:22.005  1539  1582 I Unity   : [STATISTIC]2819;17251771;0;17251250;3552501760;16392192;7814031591;0;0;0;0;0;0;0;0;0;42448;212604;107188;337916;0;0;0;27;0.01726193;
07-04 11:51:22.023  1539  1582 I Unity   : [STATISTIC]2820;17610157;0;17609635;3554963456;16392192;7814031591;0;0;0;0;0;0;0;0;0;40156;272084;111354;312864;0;0;0;27;0.01761932;
07-04 11:51:22.038  1539  1582 I Unity   : [STATISTIC]2821;14907813;0;14907239;3555225600;16392192;7814031591;0;0;0;0;0;0;0;0;0;52239;228907;112448;0;0;0;0;27;0.01491641;
07-04 11:51:22.053  1539  1582 I Unity   : [STATISTIC]2822;15454739;0;15454271;3555225600;16392192;7814031591;0;0;0;0;0;0;0;0;0;39375;199687;105000;0;0;0;0;27;0.01546547;
07-04 11:51:22.065  1539  1582 I Unity   : [STATISTIC]2823;11917916;0;11917448;3555225600;16392192;7814031591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01192604;
07-04 11:51:22.083  1539  1582 I Unity   : [STATISTIC]2824;17400364;0;17399896;3557806080;16392192;7814004571;0;0;0;0;0;0;0;0;0;42916;192917;117032;316771;0;0;0;27;0.01741177;
07-04 11:51:22.099  1539  1582 I Unity   : [STATISTIC]2825;16800000;0;16799531;3560214528;16392192;7830781787;0;0;0;0;0;0;0;0;0;47291;190677;108438;289219;0;0;0;27;0.0168088;
07-04 11:51:22.115  1539  1582 I Unity   : [STATISTIC]2826;15639323;0;15638646;3560214528;16392192;7830781787;0;0;0;0;0;0;0;0;0;44739;229271;101250;0;0;0;0;27;0.01564953;
07-04 11:51:22.133  1539  1582 I Unity   : [STATISTIC]2827;17913802;0;17913334;3562311680;16392192;7830814555;0;0;0;0;0;0;0;0;0;43646;226250;124844;206146;0;0;0;27;0.01792266;
07-04 11:51:22.150  1539  1582 I Unity   : [STATISTIC]2828;16993645;0;16993021;3564359680;16392192;7830830939;0;0;0;0;0;0;0;0;0;43907;202448;112552;211771;0;0;0;27;0.01700287;
07-04 11:51:22.166  1539  1582 I Unity   : [STATISTIC]2829;15709740;0;15709271;3565109248;16392192;7830809603;0;0;0;0;0;0;0;0;0;43229;198802;113437;0;0;0;0;27;0.01571875;
07-04 11:51:22.182  1539  1582 I Unity   : [STATISTIC]2830;16857031;0;16856615;3567685632;16392192;7847586819;0;0;0;0;0;0;0;0;0;49323;200521;113958;207187;0;0;0;27;0.01686625;
07-04 11:51:22.197  1539  1582 I Unity   : [STATISTIC]2831;14570260;0;14569739;3567677440;16392192;7847586819;0;0;0;0;0;0;0;0;0;41771;201094;100990;0;0;0;0;27;0.01457953;
07-04 11:51:22.213  1539  1582 I Unity   : [STATISTIC]2832;16339062;0;16338646;3569872896;16392192;7847603203;0;0;0;0;0;0;0;0;0;47135;195573;109375;203541;0;0;0;27;0.01634838;
07-04 11:51:22.228  1539  1582 I Unity   : [STATISTIC]2833;14689323;0;14688854;3569971200;16392192;7847603203;0;0;0;0;0;0;0;0;0;41146;209219;123282;0;0;0;0;27;0.01469901;
07-04 11:51:22.244  1539  1582 I Unity   : [STATISTIC]2834;15823229;0;15822761;3569971200;16392192;7847603203;0;0;0;0;0;0;0;0;0;43959;191666;105312;0;0;0;0;27;0.01583031;
07-04 11:51:22.260  1539  1582 I Unity   : [STATISTIC]2835;16329115;0;16328645;3569971200;16392192;7847603203;0;0;0;0;0;0;0;0;0;39322;188489;107604;0;0;0;0;27;0.01633807;
07-04 11:51:22.275  1539  1582 I Unity   : [STATISTIC]2836;14703907;0;14703437;3569971200;16392192;7847603203;0;0;0;0;0;0;0;0;0;42708;194115;114011;0;0;0;0;27;0.01471505;
07-04 11:51:22.291  1539  1582 I Unity   : [STATISTIC]2837;15695990;0;15695573;3570356224;16392192;7847603203;0;0;0;0;0;0;0;0;0;40312;221406;113490;0;0;0;0;27;0.01570562;
07-04 11:51:22.306  1539  1582 I Unity   : [STATISTIC]2838;15228594;0;15228229;3570364416;16392192;7847603203;0;0;0;0;0;0;0;0;0;52396;196979;119219;0;0;0;0;27;0.01523599;
07-04 11:51:22.323  1539  1582 I Unity   : [STATISTIC]2839;16720468;0;16719948;3572412416;16392192;7847603203;0;0;0;0;0;0;0;0;0;44114;195573;156510;201093;0;0;0;27;0.01673036;
07-04 11:51:22.342  1539  1582 I Unity   : [STATISTIC]2840;18751458;0;18750886;3574566912;16392192;7847611395;0;0;0;0;0;0;0;0;0;46979;193854;129271;184844;0;0;0;27;0.01876073;
07-04 11:51:22.357  1539  1582 I Unity   : [STATISTIC]2841;15883489;0;15882240;3574812672;16392192;7847611395;0;0;0;0;0;0;0;0;0;41354;198334;106406;0;0;0;0;27;0.01588323;
07-04 11:51:22.373  1539  1582 I Unity   : [STATISTIC]2842;15718021;0;15717552;3574812672;16392192;7847611395;0;0;0;0;0;0;0;0;0;44219;192604;105104;0;0;0;0;27;0.01576177;
07-04 11:51:22.388  1539  1582 I Unity   : [STATISTIC]2843;15305573;0;15305052;3574837248;16392192;7847611395;0;0;0;0;0;0;0;0;0;44532;198333;115312;0;0;0;0;27;0.01531432;
07-04 11:51:22.404  1539  1582 I Unity   : [STATISTIC]2844;15453177;0;15452708;3575619584;16392192;7847611395;0;0;0;0;0;0;0;0;0;39895;192396;105886;0;0;0;0;27;0.01546287;
07-04 11:51:22.416  1539  1582 I Unity   : [STATISTIC]2845;12082709;0;12082084;3575885824;16392192;7864388611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01209312;
07-04 11:51:22.431  1539  1582 I Unity   : [STATISTIC]2846;15402083;0;15401563;3576143872;16392192;7881165827;0;0;0;0;0;0;0;0;0;45885;208281;110833;0;0;0;0;27;0.01541255;
07-04 11:51:22.449  1539  1582 I Unity   : [STATISTIC]2847;17200364;0;17199948;3578269696;16392192;7881241179;0;0;0;0;0;0;0;0;0;47187;201719;108489;356770;0;0;0;27;0.01720948;
07-04 11:51:22.467  1539  1582 I Unity   : [STATISTIC]2848;17823177;0;17822709;3580370944;16392192;7881294955;0;0;0;0;0;0;0;0;0;41562;227604;110520;318750;0;0;0;27;0.01782865;
07-04 11:51:22.484  1539  1582 I Unity   : [STATISTIC]2849;17423385;0;17422865;3582803968;16392192;7881294955;0;0;0;0;0;0;0;0;0;50052;188698;112708;333542;0;0;0;27;0.01744969;
07-04 11:51:22.500  1539  1582 I Unity   : [STATISTIC]2850;16447604;0;16447084;3585101824;16392192;7881322859;0;0;0;0;0;0;0;0;0;45625;196823;107447;286510;0;0;0;27;0.01645474;
07-04 11:51:22.517  1539  1582 I Unity   : [STATISTIC]2851;16392448;0;16391980;3587125248;16392192;7881322859;0;0;0;0;0;0;0;0;0;46771;198333;105625;447865;0;0;0;27;0.01640047;
07-04 11:51:22.534  1539  1582 I Unity   : [STATISTIC]2852;16893177;0;16892708;3589255168;16392192;7898121915;0;0;0;0;0;0;0;0;0;36562;201614;106198;368959;0;0;0;27;0.01690281;
07-04 11:51:22.552  1539  1582 I Unity   : [STATISTIC]2853;18771719;0;18771198;3589472256;16392192;7898121915;0;0;0;0;0;0;0;0;0;45208;224947;116145;0;0;0;0;27;0.01878427;
07-04 11:51:22.568  1539  1582 I Unity   : [STATISTIC]2854;15998021;0;15997448;3589742592;16392192;7898096911;0;0;0;0;0;0;0;0;0;47135;195938;113386;0;0;0;0;27;0.01600469;
07-04 11:51:22.584  1539  1582 I Unity   : [STATISTIC]2855;15263594;0;15263125;3589742592;16392192;7898096911;0;0;0;0;0;0;0;0;0;43177;196563;107344;0;0;0;0;27;0.0152737;
07-04 11:51:22.601  1539  1582 I Unity   : [STATISTIC]2856;17525573;0;17525104;3591823360;16392192;7898119871;0;0;0;0;0;0;0;0;0;47084;192865;112083;351719;0;0;0;27;0.01753286;
07-04 11:51:22.619  1539  1582 I Unity   : [STATISTIC]2857;17817709;0;17817187;3591823360;16392192;7898119871;0;0;0;0;0;0;0;0;0;38698;225469;112761;0;0;0;0;27;0.01783172;
07-04 11:51:22.635  1539  1582 I Unity   : [STATISTIC]2858;15420312;0;15419844;3591823360;16392192;7898119871;0;0;0;0;0;0;0;0;0;46093;210261;108437;0;0;0;0;27;0.01542526;
07-04 11:51:22.650  1539  1582 I Unity   : [STATISTIC]2859;15444010;0;15443386;3591823360;16392192;7898095231;0;0;0;0;0;0;0;0;0;49114;193125;119323;0;0;0;0;27;0.01545406;
07-04 11:51:22.665  1539  1582 I Unity   : [STATISTIC]2860;15461823;0;15461510;3592085504;16392192;7898095231;0;0;0;0;0;0;0;0;0;51146;193854;105938;0;0;0;0;27;0.01547115;
07-04 11:51:22.685  1539  1582 I Unity   : [STATISTIC]2861;19147761;0;19147187;3592085504;16392192;7898095231;0;0;0;0;0;0;0;0;0;53489;188021;109062;0;0;0;0;27;0.01916104;
07-04 11:51:22.703  1539  1582 I Unity   : [STATISTIC]2862;17891146;0;17890677;3593400320;16392192;7898095231;0;0;0;0;0;0;0;0;0;43958;302292;109532;0;0;0;0;27;0.01789984;
07-04 11:51:22.719  1539  1582 I Unity   : [STATISTIC]2863;16976562;0;16976094;3593449472;16392192;7898095231;0;0;0;0;0;0;0;0;0;44636;260105;128073;0;0;0;0;27;0.01698224;
07-04 11:51:22.737  1539  1582 I Unity   : [STATISTIC]2864;17231407;0;17230937;3595587584;16392192;7898130487;0;0;0;0;0;0;0;0;0;44896;200937;106458;428333;0;0;0;27;0.01724349;
07-04 11:51:22.753  1539  1582 I Unity   : [STATISTIC]2865;16069167;0;16068645;3595587584;16392192;7898130487;0;0;0;0;0;0;0;0;0;40469;197604;118333;0;0;0;0;27;0.01607833;
07-04 11:51:22.769  1539  1582 I Unity   : [STATISTIC]2866;16115938;0;16115417;3596382208;16392192;7898130487;0;0;0;0;0;0;0;0;0;45677;225886;109583;0;0;0;0;27;0.01612511;
07-04 11:51:22.785  1539  1582 I Unity   : [STATISTIC]2867;16382084;0;16381614;3596382208;16392192;7898130487;0;0;0;0;0;0;0;0;0;48542;192240;142813;0;0;0;0;27;0.01639172;
07-04 11:51:22.801  1539  1582 I Unity   : [STATISTIC]2868;15852136;0;15851771;3596914688;16392192;7914907703;0;0;0;0;0;0;0;0;0;45260;230052;115156;0;0;0;0;27;0.01586089;
07-04 11:51:22.817  1539  1582 I Unity   : [STATISTIC]2869;15703229;0;15702657;3597185024;16392192;7914875711;0;0;0;0;0;0;0;0;0;44688;206198;101198;0;0;0;0;27;0.01571328;
07-04 11:51:22.833  1539  1582 I Unity   : [STATISTIC]2870;16337917;0;16337344;3599323136;16392192;7914916119;0;0;0;0;0;0;0;0;0;49167;191979;110365;298958;0;0;0;27;0.01634667;
07-04 11:51:22.851  1539  1582 I Unity   : [STATISTIC]2871;18205625;0;18205156;3601596416;16392192;7914957079;0;0;0;0;0;0;0;0;0;41719;195729;104479;440469;0;0;0;27;0.01821437;
07-04 11:51:22.871  1539  1582 I Unity   : [STATISTIC]2872;19414635;0;19414115;3603918848;16392192;7931757815;0;0;0;0;0;0;0;0;0;39896;221302;112135;356042;0;0;0;27;0.0194263;
07-04 11:51:22.888  1539  1582 I Unity   : [STATISTIC]2873;17400833;0;17400313;3603918848;16392192;7931757815;0;0;0;0;0;0;0;0;0;74063;455574;206875;0;0;0;0;27;0.01740807;
07-04 11:51:22.906  1539  1582 I Unity   : [STATISTIC]2874;17568125;0;17567656;3606253568;16392192;7931744303;0;0;0;0;0;0;0;0;0;40365;193698;126980;281718;0;0;0;27;0.01757875;
07-04 11:51:22.923  1539  1582 I Unity   : [STATISTIC]2875;17249010;0;17248594;3608342528;16392192;7931752495;0;0;0;0;0;0;0;0;0;43490;193542;104375;363438;0;0;0;27;0.01725776;
07-04 11:51:22.941  1539  1582 I Unity   : [STATISTIC]2876;18172031;0;18171406;3610423296;16392192;7931800619;0;0;0;0;0;0;0;0;0;70417;200833;215677;290833;0;0;0;27;0.01818109;
07-04 11:51:22.956  1539  1582 I Unity   : [STATISTIC]2877;14904010;0;14903489;3610423296;16392192;7931800619;0;0;0;0;0;0;0;0;0;49792;193073;124115;0;0;0;0;27;0.01491417;
07-04 11:51:22.973  1539  1582 I Unity   : [STATISTIC]2878;17199375;0;17198854;3612483584;16392192;7931817003;0;0;0;0;0;0;0;0;0;39063;204218;121875;349062;0;0;0;27;0.01720802;
07-04 11:51:22.989  1539  1582 I Unity   : [STATISTIC]2879;15860886;0;15860469;3612737536;16392192;7931817003;0;0;0;0;0;0;0;0;0;39948;204895;105104;0;0;0;0;27;0.01587182;
07-04 11:51:23.006  1539  1582 I Unity   : [STATISTIC]2880;16268489;0;16267917;3612995584;16392192;7931817003;0;0;0;0;0;0;0;0;0;51667;195625;104896;0;0;0;0;27;0.01627745;
07-04 11:51:23.023  1539  1582 I Unity   : [STATISTIC]2881;17183646;0;17183178;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;49270;196406;115104;0;0;0;0;27;0.01719542;
07-04 11:51:23.038  1539  1582 I Unity   : [STATISTIC]2882;15350000;0;15349479;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;42343;237188;133646;0;0;0;0;27;0.01535724;
07-04 11:51:23.054  1539  1582 I Unity   : [STATISTIC]2883;15697917;0;15697395;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;40208;192135;110938;0;0;0;0;27;0.01570932;
07-04 11:51:23.066  1539  1582 I Unity   : [STATISTIC]2884;12284271;0;12283802;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01229531;
07-04 11:51:23.082  1539  1582 I Unity   : [STATISTIC]2885;15311406;0;15310834;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;53802;306927;128750;0;0;0;0;27;0.01531896;
07-04 11:51:23.097  1539  1582 I Unity   : [STATISTIC]2886;15690729;0;15690260;3613347840;16392192;7931817003;0;0;0;0;0;0;0;0;0;51250;191667;115104;0;0;0;0;27;0.01570151;
07-04 11:51:23.112  1539  1582 I Unity   : [STATISTIC]2887;15289062;0;15288646;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;41198;193229;103959;0;0;0;0;27;0.0152975;
07-04 11:51:23.128  1539  1582 I Unity   : [STATISTIC]2888;15729271;0;15728698;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;47396;194792;103177;0;0;0;0;27;0.01573901;
07-04 11:51:23.145  1539  1582 I Unity   : [STATISTIC]2889;16388906;0;16388438;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;43541;223906;105416;0;0;0;0;27;0.0163975;
07-04 11:51:23.161  1539  1582 I Unity   : [STATISTIC]2890;15948959;0;15948541;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;38750;226407;123073;0;0;0;0;27;0.01595802;
07-04 11:51:23.177  1539  1582 I Unity   : [STATISTIC]2891;16778020;0;16777604;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;47344;189479;106250;0;0;0;0;27;0.01678745;
07-04 11:51:23.193  1539  1582 I Unity   : [STATISTIC]2892;15296562;0;15296094;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;43490;194583;124167;0;0;0;0;27;0.01530828;
07-04 11:51:23.208  1539  1582 I Unity   : [STATISTIC]2893;14957240;0;14956823;3613618176;16392192;7931817003;0;0;0;0;0;0;0;0;0;41875;187864;106823;0;0;0;0;27;0.01496583;
07-04 11:51:23.223  1539  1582 I Unity   : [STATISTIC]2894;15671354;0;15670885;3613872128;16392192;7931817003;0;0;0;0;0;0;0;0;0;40260;196718;108750;0;0;0;0;27;0.01568203;
07-04 11:51:23.239  1539  1582 I Unity   : [STATISTIC]2895;16067760;0;16067292;3613872128;16392192;7931817003;0;0;0;0;0;0;0;0;0;45469;193490;101511;0;0;0;0;27;0.01607437;
07-04 11:51:23.255  1539  1582 I Unity   : [STATISTIC]2896;15706615;0;15706250;3613884416;16392192;7931817003;0;0;0;0;0;0;0;0;0;41927;194739;104114;0;0;0;0;27;0.01571677;
07-04 11:51:23.272  1539  1582 I Unity   : [STATISTIC]2897;16954271;0;16953646;3616563200;16392192;7931817003;0;0;0;0;0;0;0;0;0;86146;196145;200313;195364;0;0;0;27;0.01695979;
07-04 11:51:23.288  1539  1582 I Unity   : [STATISTIC]2898;16371094;0;16370625;3616563200;16392192;7931817003;0;0;0;0;0;0;0;0;0;42916;193698;106354;0;0;0;0;27;0.01639313;
07-04 11:51:23.304  1539  1582 I Unity   : [STATISTIC]2899;15370677;0;15370312;3616567296;16392192;7931797739;0;0;0;0;0;0;0;0;0;43230;203334;121719;0;0;0;0;27;0.0153799;
07-04 11:51:23.318  1539  1582 I Unity   : [STATISTIC]2900;14034636;0;14034114;3618594816;16392192;7931805931;0;0;0;0;0;0;0;0;0;0;0;0;231562;0;0;0;27;0.01404458;
07-04 11:51:23.333  1539  1582 I Unity   : [STATISTIC]2901;15115053;0;15114583;3619131392;16392192;7931805931;0;0;0;0;0;0;0;0;0;53698;197604;113489;0;0;0;0;27;0.01512391;
07-04 11:51:23.348  1539  1582 I Unity   : [STATISTIC]2902;15282240;0;15281770;3619131392;16392192;7931805931;0;0;0;0;0;0;0;0;0;67500;225573;106823;0;0;0;0;27;0.01529354;
07-04 11:51:23.365  1539  1582 I Unity   : [STATISTIC]2903;16509271;0;16508802;3619131392;16392192;7931805931;0;0;0;0;0;0;0;0;0;568958;198073;143646;0;0;0;0;27;0.01651781;
07-04 11:51:23.383  1539  1582 I Unity   : [STATISTIC]2904;18134219;0;18133802;3620429824;16392192;7931773659;0;0;0;0;0;0;0;0;0;701094;201041;267240;0;0;0;0;27;0.01814271;
07-04 11:51:23.403  1539  1582 I Unity   : [STATISTIC]2905;20063281;0;20062916;3621044224;16392192;7948550875;0;0;0;0;0;0;0;0;0;238281;197500;169428;0;0;0;0;27;0.02007531;
07-04 11:51:23.420  1539  1582 I Unity   : [STATISTIC]2906;16590052;0;16589531;3621044224;16392192;7948550875;0;0;0;0;0;0;0;0;0;55938;193281;185938;0;0;0;0;27;0.01659521;
07-04 11:51:23.435  1539  1582 I Unity   : [STATISTIC]2907;15830625;0;15830208;3621044224;16392192;7948550875;0;0;0;0;0;0;0;0;0;58750;209791;182604;0;0;0;0;27;0.01584099;
07-04 11:51:23.451  1539  1582 I Unity   : [STATISTIC]2908;15592916;0;15592448;3621285888;16392192;7965328091;0;0;0;0;0;0;0;0;0;45364;197969;165260;0;0;0;0;27;0.01560036;
07-04 11:51:23.467  1539  1582 I Unity   : [STATISTIC]2909;16249844;0;16249375;3621425152;16392192;7965306587;0;0;0;0;0;0;0;0;0;77709;197761;187396;0;0;0;0;27;0.01626068;
07-04 11:51:23.484  1539  1582 I Unity   : [STATISTIC]2910;16630625;0;16630208;3623657472;16392192;7965335259;0;0;0;0;0;0;0;0;0;44010;199791;109270;327448;0;0;0;27;0.01663984;
07-04 11:51:23.501  1539  1582 I Unity   : [STATISTIC]2911;16709792;0;16709270;3625992192;16392192;7965355739;0;0;0;0;0;0;0;0;0;43594;198646;108073;239948;0;0;0;27;0.01671859;
07-04 11:51:23.518  1539  1582 I Unity   : [STATISTIC]2912;17128229;0;17127708;3628175360;16392192;7965424607;0;0;0;0;0;0;0;0;0;38385;195365;106250;335677;0;0;0;27;0.01713651;
07-04 11:51:23.533  1539  1582 I Unity   : [STATISTIC]2913;14941146;0;14940833;3628175360;16392192;7965424607;0;0;0;0;0;0;0;0;0;52031;205781;116145;0;0;0;0;27;0.01495161;
07-04 11:51:23.548  1539  1582 I Unity   : [STATISTIC]2914;15385990;0;15385572;3628404736;16392192;7965424607;0;0;0;0;0;0;0;0;0;50729;209948;115105;0;0;0;0;27;0.01539458;
07-04 11:51:23.565  1539  1582 I Unity   : [STATISTIC]2915;16427968;0;16427552;3628445696;16392192;7965424607;0;0;0;0;0;0;0;0;0;45104;199948;171042;0;0;0;0;27;0.01643823;
07-04 11:51:23.584  1539  1582 I Unity   : [STATISTIC]2916;19428542;0;19428020;3630911488;16392192;7982218207;0;0;0;0;0;0;0;0;0;45157;232813;111407;177864;0;0;0;27;0.01944156;
07-04 11:51:23.600  1539  1582 I Unity   : [STATISTIC]2917;16246979;0;16246510;3632197632;16392192;7982218207;0;0;0;0;0;0;0;0;0;48594;196719;106250;0;0;0;0;27;0.01625208;
07-04 11:51:23.617  1539  1582 I Unity   : [STATISTIC]2918;16972187;0;16971719;3632214016;16392192;7982218207;0;0;0;0;0;0;0;0;0;44791;197396;104531;0;0;0;0;27;0.01698604;
07-04 11:51:23.634  1539  1582 I Unity   : [STATISTIC]2919;17139636;0;17139323;3634515968;16392192;7999003615;0;0;0;0;0;0;0;0;0;37604;199010;108542;191979;0;0;0;27;0.01714458;
07-04 11:51:23.650  1539  1582 I Unity   : [STATISTIC]2920;15462396;0;15461875;3634761728;16392192;7999003615;0;0;0;0;0;0;0;0;0;50885;198959;118281;0;0;0;0;27;0.01547297;
07-04 11:51:23.666  1539  1582 I Unity   : [STATISTIC]2921;16679479;0;16678958;3636850688;16392192;7999030987;0;0;0;0;0;0;0;0;0;45364;193229;118958;304219;0;0;0;27;0.01668865;
07-04 11:51:23.682  1539  1582 I Unity   : [STATISTIC]2922;15663646;0;15663177;3637104640;16392192;7999030987;0;0;0;0;0;0;0;0;0;36250;217500;105052;0;0;0;0;27;0.01567214;
07-04 11:51:23.701  1539  1582 I Unity   : [STATISTIC]2923;18768594;0;18768125;3639271424;16392192;7999035083;0;0;0;0;0;0;0;0;0;39635;196771;103281;331771;0;0;0;27;0.01878224;
07-04 11:51:23.719  1539  1582 I Unity   : [STATISTIC]2924;17460469;0;17459791;3642150912;16392192;7999055563;0;0;0;0;0;0;0;0;0;52031;195364;142344;181511;0;0;0;27;0.01745479;
07-04 11:51:23.737  1539  1582 I Unity   : [STATISTIC]2925;18148177;0;18147760;3644444672;16392192;7999080139;0;0;0;0;0;0;0;0;0;48333;208385;121041;350469;0;0;0;27;0.01817094;
07-04 11:51:23.754  1539  1582 I Unity   : [STATISTIC]2926;17322083;0;17321615;3647868928;16392192;8015873739;0;0;0;0;0;0;0;0;0;52292;216406;105573;260990;0;0;0;27;0.01733286;
07-04 11:51:23.773  1539  1582 I Unity   : [STATISTIC]2927;18481979;0;18481042;3650007040;16392192;8015902819;0;0;0;0;0;0;0;0;0;82396;383386;406771;307968;0;0;0;27;0.01848203;
07-04 11:51:23.789  1539  1582 I Unity   : [STATISTIC]2928;16306718;0;16306250;3652046848;16392192;8015919203;0;0;0;0;0;0;0;0;0;42292;198229;115521;221145;0;0;0;27;0.01633297;
07-04 11:51:23.806  1539  1582 I Unity   : [STATISTIC]2929;16641458;0;16640886;3654307840;16392192;8015935587;0;0;0;0;0;0;0;0;0;37760;216198;114843;204583;0;0;0;27;0.01664927;
07-04 11:51:23.821  1539  1582 I Unity   : [STATISTIC]2930;15310781;0;15310261;3654320128;16392192;8015935587;0;0;0;0;0;0;0;0;0;45104;197240;106302;0;0;0;0;27;0.01532219;
07-04 11:51:23.837  1539  1582 I Unity   : [STATISTIC]2931;16178438;0;16177968;3654795264;16392192;8032712803;0;0;0;0;0;0;0;0;0;44791;190833;110208;0;0;0;0;27;0.01618802;
07-04 11:51:23.850  1539  1582 I Unity   : [STATISTIC]2932;13361615;0;13361302;3654795264;16392192;8032712803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01337026;
