
07-04 11:26:41.325  5990  6014 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:27:34.208  5990  6014 I Unity   : [STATISTIC]4070;13873125;0;13872656;1900318720;12726272;3943576535;0;0;0;0;0;0;0;0;0;24479;72084;85729;0;0;0;0;27;0.01388328;
07-04 11:27:34.222  5990  6014 I Unity   : [STATISTIC]4071;17233907;0;17233593;1900318720;12726272;3943576535;0;0;0;0;0;0;0;0;0;54792;171927;187552;0;0;0;0;27;0.01724302;
07-04 11:27:34.235  5990  6014 I Unity   : [STATISTIC]4072;10233490;0;10233125;1900318720;12726272;3943576535;0;0;0;0;0;0;0;0;0;13802;68334;55313;0;0;0;0;27;0.01024245;
07-04 11:27:34.250  5990  6014 I Unity   : [STATISTIC]4073;11918437;0;11917760;1900318720;12726272;3943576535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01192865;
07-04 11:27:34.264  5990  6014 I Unity   : [STATISTIC]4074;18853802;0;18853333;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;34896;134271;151197;0;0;0;0;27;0.0188699;
07-04 11:27:34.276  5990  6014 I Unity   : [STATISTIC]4075;11434792;0;11434323;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;24531;87396;111458;0;0;0;0;27;0.01144188;
07-04 11:27:34.291  5990  6014 I Unity   : [STATISTIC]4076;11427188;0;11426719;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;14636;73541;56146;0;0;0;0;27;0.01144677;
07-04 11:27:34.306  5990  6014 I Unity   : [STATISTIC]4077;16025208;0;16024687;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;17240;70885;80156;0;0;0;0;27;0.01603193;
07-04 11:27:34.320  5990  6014 I Unity   : [STATISTIC]4078;12854791;0;12854427;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01286432;
07-04 11:27:34.334  5990  6014 I Unity   : [STATISTIC]4079;15580052;0;15579687;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;25886;84271;107396;0;0;0;0;27;0.01559344;
07-04 11:27:34.348  5990  6014 I Unity   : [STATISTIC]4080;14578021;0;14577656;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;15365;72709;58854;0;0;0;0;27;0.01458901;
07-04 11:27:34.361  5990  6014 I Unity   : [STATISTIC]4081;13300156;0;13299792;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;14427;76042;64323;0;0;0;0;27;0.01331437;
07-04 11:27:34.375  5990  6014 I Unity   : [STATISTIC]4082;13627865;0;13627395;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;19636;75260;76406;0;0;0;0;27;0.01363396;
07-04 11:27:34.390  5990  6014 I Unity   : [STATISTIC]4083;14523490;0;14523125;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;19375;92448;69375;0;0;0;0;27;0.01454182;
07-04 11:27:34.402  5990  6014 I Unity   : [STATISTIC]4084;13764115;0;13763802;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;14218;66458;73334;0;0;0;0;27;0.01377807;
07-04 11:27:34.417  5990  6014 I Unity   : [STATISTIC]4085;10813334;0;10812968;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01082386;
07-04 11:27:34.431  5990  6014 I Unity   : [STATISTIC]4086;19721927;0;19721614;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;44531;98385;168177;0;0;0;0;27;0.01973234;
07-04 11:27:34.444  5990  6014 I Unity   : [STATISTIC]4087;10102292;0;10101666;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;15781;70937;62032;0;0;0;0;27;0.01011187;
07-04 11:27:34.459  5990  6014 I Unity   : [STATISTIC]4088;13637136;0;13636822;1900318720;12726272;3943550439;0;0;0;0;0;0;0;0;0;18334;76614;74635;0;0;0;0;27;0.01365042;
07-04 11:27:34.472  5990  6014 I Unity   : [STATISTIC]4089;15248334;0;15247968;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;18542;76198;83230;0;0;0;0;27;0.01525787;
07-04 11:27:34.486  5990  6014 I Unity   : [STATISTIC]4090;13558229;0;13557916;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;26250;82292;89948;0;0;0;0;27;0.01356812;
07-04 11:27:34.500  5990  6014 I Unity   : [STATISTIC]4091;12552864;0;12552344;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0125425;
07-04 11:27:34.515  5990  6014 I Unity   : [STATISTIC]4092;14170417;0;14170052;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;19427;79375;67084;0;0;0;0;27;0.01420583;
07-04 11:27:34.529  5990  6014 I Unity   : [STATISTIC]4093;15322812;0;15322344;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;17761;71510;73698;0;0;0;0;27;0.01533328;
07-04 11:27:34.542  5990  6014 I Unity   : [STATISTIC]4094;16963333;0;16963021;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;34896;104948;145989;0;0;0;0;27;0.01697271;
07-04 11:27:34.556  5990  6014 I Unity   : [STATISTIC]4095;10256875;0;10256406;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;15520;71406;79323;0;0;0;0;27;0.01026662;
07-04 11:27:34.570  5990  6014 I Unity   : [STATISTIC]4096;13646979;0;13646510;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;16822;74635;78698;0;0;0;0;27;0.01365417;
07-04 11:27:34.584  5990  6014 I Unity   : [STATISTIC]4097;12393229;0;12392760;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01240995;
07-04 11:27:34.598  5990  6014 I Unity   : [STATISTIC]4098;18165364;0;18164792;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;34010;91355;145052;0;0;0;0;27;0.01817677;
07-04 11:27:34.610  5990  6014 I Unity   : [STATISTIC]4099;11577813;0;11577396;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;14844;66510;54635;0;0;0;0;27;0.01158755;
07-04 11:27:34.625  5990  6014 I Unity   : [STATISTIC]4100;12012916;0;12009739;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;14062;68489;64167;0;0;0;0;27;0.01201026;
07-04 11:27:34.639  5990  6014 I Unity   : [STATISTIC]4101;18706146;0;18705730;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;31354;111042;135313;0;0;0;0;27;0.01874458;
07-04 11:27:34.653  5990  6014 I Unity   : [STATISTIC]4102;9983854;0;9983230;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;14792;67552;57240;0;0;0;0;27;0.009994896;
07-04 11:27:34.667  5990  6014 I Unity   : [STATISTIC]4103;12128073;0;12127708;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01213901;
07-04 11:27:34.682  5990  6014 I Unity   : [STATISTIC]4104;18275521;0;18275052;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;35521;100469;138594;0;0;0;0;27;0.01823135;
07-04 11:27:34.694  5990  6014 I Unity   : [STATISTIC]4105;12534791;0;12534271;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;16406;71250;65261;0;0;0;0;27;0.01259995;
07-04 11:27:34.709  5990  6014 I Unity   : [STATISTIC]4106;12649688;0;12649219;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;15000;122865;59270;0;0;0;0;27;0.01265818;
07-04 11:27:34.722  5990  6014 I Unity   : [STATISTIC]4107;14969219;0;14968802;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;15573;75104;57865;0;0;0;0;27;0.01498151;
07-04 11:27:34.737  5990  6014 I Unity   : [STATISTIC]4108;13094479;0;13094011;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;20313;75573;75573;0;0;0;0;27;0.0131051;
07-04 11:27:34.751  5990  6014 I Unity   : [STATISTIC]4109;13195730;0;13195364;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01321255;
07-04 11:27:34.765  5990  6014 I Unity   : [STATISTIC]4110;17747500;0;17747031;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;14427;72968;78229;0;0;0;0;27;0.01775245;
07-04 11:27:34.777  5990  6014 I Unity   : [STATISTIC]4111;12502395;0;12501927;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;13385;64166;54011;0;0;0;0;27;0.01252667;
07-04 11:27:34.792  5990  6014 I Unity   : [STATISTIC]4112;11963021;0;11962657;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;15625;75105;61511;0;0;0;0;27;0.01197333;
07-04 11:27:34.805  5990  6014 I Unity   : [STATISTIC]4113;14769427;0;14768958;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;18542;74375;97344;0;0;0;0;27;0.0147874;
07-04 11:27:34.820  5990  6014 I Unity   : [STATISTIC]4114;12828958;0;12828437;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;15261;65781;62396;0;0;0;0;27;0.01284375;
07-04 11:27:34.834  5990  6014 I Unity   : [STATISTIC]4115;12429219;0;12428855;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01244078;
07-04 11:27:34.849  5990  6014 I Unity   : [STATISTIC]4116;18538177;0;18537708;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;26719;100521;174323;0;0;0;0;27;0.01854948;
07-04 11:27:34.860  5990  6014 I Unity   : [STATISTIC]4117;13054792;0;13054479;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;19218;72344;75937;0;0;0;0;27;0.01306432;
07-04 11:27:34.875  5990  6014 I Unity   : [STATISTIC]4118;10311406;0;10310990;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;33646;71614;91563;0;0;0;0;27;0.01032229;
07-04 11:27:34.890  5990  6014 I Unity   : [STATISTIC]4119;15693958;0;15693646;1900318720;12726272;3943502651;0;0;0;0;0;0;0;0;0;24479;136875;91510;0;0;0;0;27;0.01570604;
07-04 11:27:34.903  5990  6014 I Unity   : [STATISTIC]4120;14771979;0;14771354;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16666;76979;75417;0;0;0;0;27;0.01477802;
07-04 11:27:34.917  5990  6014 I Unity   : [STATISTIC]4121;11332031;0;11331719;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01135073;
07-04 11:27:34.931  5990  6014 I Unity   : [STATISTIC]4122;14465521;0;14465104;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16250;72500;70000;0;0;0;0;27;0.01447708;
07-04 11:27:34.945  5990  6014 I Unity   : [STATISTIC]4123;15084010;0;15083698;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;17604;84323;86406;0;0;0;0;27;0.01509401;
07-04 11:27:34.959  5990  6014 I Unity   : [STATISTIC]4124;14586875;0;14586458;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;17188;77656;70000;0;0;0;0;27;0.01459698;
07-04 11:27:34.973  5990  6014 I Unity   : [STATISTIC]4125;13205781;0;13205365;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;18125;78490;66719;0;0;0;0;27;0.01321984;
07-04 11:27:34.987  5990  6014 I Unity   : [STATISTIC]4126;15083125;0;15082448;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16406;76979;66927;0;0;0;0;27;0.01508292;
07-04 11:27:35.000  5990  6014 I Unity   : [STATISTIC]4127;10538698;0;10537969;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01058708;
07-04 11:27:35.014  5990  6014 I Unity   : [STATISTIC]4128;18839740;0;18839375;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;53489;118750;159219;0;0;0;0;27;0.01885271;
07-04 11:27:35.028  5990  6014 I Unity   : [STATISTIC]4129;10485625;0;10485104;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15417;69948;65312;0;0;0;0;27;0.01049026;
07-04 11:27:35.043  5990  6014 I Unity   : [STATISTIC]4130;13929219;0;13928907;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16614;74271;66770;0;0;0;0;27;0.01394891;
07-04 11:27:35.057  5990  6014 I Unity   : [STATISTIC]4131;15029479;0;15028803;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16562;81354;68542;0;0;0;0;27;0.0150449;
07-04 11:27:35.071  5990  6014 I Unity   : [STATISTIC]4132;14739063;0;14738646;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16875;75625;70417;0;0;0;0;27;0.01475594;
07-04 11:27:35.084  5990  6014 I Unity   : [STATISTIC]4133;11961667;0;11961146;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01196901;
07-04 11:27:35.099  5990  6014 I Unity   : [STATISTIC]4134;14052708;0;14052083;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16614;71198;66666;0;0;0;0;27;0.01406906;
07-04 11:27:35.113  5990  6014 I Unity   : [STATISTIC]4135;15462084;0;15461718;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;21302;82240;95209;0;0;0;0;27;0.01547276;
07-04 11:27:35.126  5990  6014 I Unity   : [STATISTIC]4136;14525833;0;14525365;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;18958;85833;73281;0;0;0;0;27;0.01453589;
07-04 11:27:35.140  5990  6014 I Unity   : [STATISTIC]4137;12325833;0;12325468;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;13802;70364;77968;0;0;0;0;27;0.01233677;
07-04 11:27:35.155  5990  6014 I Unity   : [STATISTIC]4138;13450730;0;13450312;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15833;74270;70104;0;0;0;0;27;0.01346141;
07-04 11:27:35.169  5990  6014 I Unity   : [STATISTIC]4139;14014947;0;14014427;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01402625;
07-04 11:27:35.183  5990  6014 I Unity   : [STATISTIC]4140;17236510;0;17236042;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;30886;88541;114375;0;0;0;0;27;0.01724651;
07-04 11:27:35.196  5990  6014 I Unity   : [STATISTIC]4141;11855729;0;11855416;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14636;73072;60521;0;0;0;0;27;0.01186568;
07-04 11:27:35.210  5990  6014 I Unity   : [STATISTIC]4142;13425625;0;13425156;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15677;71823;63906;0;0;0;0;27;0.01343479;
07-04 11:27:35.224  5990  6014 I Unity   : [STATISTIC]4143;14171302;0;14170989;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15209;66823;69167;0;0;0;0;27;0.0141837;
07-04 11:27:35.238  5990  6014 I Unity   : [STATISTIC]4144;13908334;0;13908020;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;17292;86927;74167;0;0;0;0;27;0.01391776;
07-04 11:27:35.252  5990  6014 I Unity   : [STATISTIC]4145;11801719;0;11801355;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01181495;
07-04 11:27:35.266  5990  6014 I Unity   : [STATISTIC]4146;15217031;0;15216719;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16354;96094;70729;0;0;0;0;27;0.01523;
07-04 11:27:35.280  5990  6014 I Unity   : [STATISTIC]4147;14832239;0;14831875;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;18959;76771;105781;0;0;0;0;27;0.01484505;
07-04 11:27:35.293  5990  6014 I Unity   : [STATISTIC]4148;13943021;0;13942500;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15677;87448;69010;0;0;0;0;27;0.01395198;
07-04 11:27:35.307  5990  6014 I Unity   : [STATISTIC]4149;13170260;0;13169740;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;36406;67760;57865;0;0;0;0;27;0.01317625;
07-04 11:27:35.322  5990  6014 I Unity   : [STATISTIC]4150;14515000;0;14514688;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14635;71823;60156;0;0;0;0;27;0.01453641;
07-04 11:27:35.335  5990  6014 I Unity   : [STATISTIC]4151;12891302;0;12890885;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01290042;
07-04 11:27:35.350  5990  6014 I Unity   : [STATISTIC]4152;15555312;0;15554740;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16458;72136;61875;0;0;0;0;27;0.01553667;
07-04 11:27:35.362  5990  6014 I Unity   : [STATISTIC]4153;14029948;0;14029479;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14480;79635;61354;0;0;0;0;27;0.01407901;
07-04 11:27:35.376  5990  6014 I Unity   : [STATISTIC]4154;11187031;0;11186614;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;22084;67447;94428;0;0;0;0;27;0.0111962;
07-04 11:27:35.391  5990  6014 I Unity   : [STATISTIC]4155;18110209;0;18109791;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;46250;150937;145886;0;0;0;0;27;0.0181288;
07-04 11:27:35.405  5990  6014 I Unity   : [STATISTIC]4156;11308750;0;11308385;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;13490;71094;59427;0;0;0;0;27;0.01131703;
07-04 11:27:35.419  5990  6014 I Unity   : [STATISTIC]4157;11945834;0;11945469;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01195781;
07-04 11:27:35.433  5990  6014 I Unity   : [STATISTIC]4158;18498854;0;18498385;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;47395;161666;151979;0;0;0;0;27;0.01851031;
07-04 11:27:35.446  5990  6014 I Unity   : [STATISTIC]4159;11211562;0;11211146;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16302;69843;63854;0;0;0;0;27;0.01122167;
07-04 11:27:35.460  5990  6014 I Unity   : [STATISTIC]4160;13774115;0;13773750;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15625;67396;63698;0;0;0;0;27;0.01378406;
07-04 11:27:35.474  5990  6014 I Unity   : [STATISTIC]4161;13233959;0;13233593;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14167;67969;58490;0;0;0;0;27;0.0132462;
07-04 11:27:35.488  5990  6014 I Unity   : [STATISTIC]4162;14785417;0;14784948;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16614;68646;67813;0;0;0;0;27;0.01479787;
07-04 11:27:35.502  5990  6014 I Unity   : [STATISTIC]4163;12696094;0;12695573;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01270333;
07-04 11:27:35.516  5990  6014 I Unity   : [STATISTIC]4164;14706719;0;14706354;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14688;71406;62448;0;0;0;0;27;0.01472318;
07-04 11:27:35.531  5990  6014 I Unity   : [STATISTIC]4165;13903177;0;13902760;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16198;72344;89375;0;0;0;0;27;0.01391703;
07-04 11:27:35.545  5990  6014 I Unity   : [STATISTIC]4166;14994375;0;14994062;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14948;68177;70312;0;0;0;0;27;0.01500432;
07-04 11:27:35.557  5990  6014 I Unity   : [STATISTIC]4167;14362760;0;14362396;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;20156;74688;79271;0;0;0;0;27;0.01437391;
07-04 11:27:35.571  5990  6014 I Unity   : [STATISTIC]4168;12054584;0;12054218;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;14011;70781;55052;0;0;0;0;27;0.01206109;
07-04 11:27:35.586  5990  6014 I Unity   : [STATISTIC]4169;11963646;0;11963229;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01198474;
07-04 11:27:35.600  5990  6014 I Unity   : [STATISTIC]4170;17368385;0;17368073;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16146;73593;75365;0;0;0;0;27;0.01737911;
07-04 11:27:35.613  5990  6014 I Unity   : [STATISTIC]4171;14136928;0;14136302;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;17916;75208;73698;0;0;0;0;27;0.01414667;
07-04 11:27:35.627  5990  6014 I Unity   : [STATISTIC]4172;11740834;0;11740469;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;35364;66927;56563;0;0;0;0;27;0.01175354;
07-04 11:27:35.642  5990  6014 I Unity   : [STATISTIC]4173;13799062;0;13798541;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;40468;78177;72552;0;0;0;0;27;0.01380932;
07-04 11:27:35.656  5990  6014 I Unity   : [STATISTIC]4174;17214375;0;17213906;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;28593;82031;110781;0;0;0;0;27;0.01722568;
07-04 11:27:35.667  5990  6014 I Unity   : [STATISTIC]4175;12101667;0;12101146;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15000;68229;82864;0;0;0;0;27;0.01211109;
07-04 11:27:35.682  5990  6014 I Unity   : [STATISTIC]4176;9449948;0;9449375;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009461614;
07-04 11:27:35.697  5990  6014 I Unity   : [STATISTIC]4177;19539531;0;19539115;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;34479;87084;128386;0;0;0;0;27;0.01955146;
07-04 11:27:35.708  5990  6014 I Unity   : [STATISTIC]4178;12496562;0;12496198;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;17188;79011;64010;0;0;0;0;27;0.01250688;
07-04 11:27:35.723  5990  6014 I Unity   : [STATISTIC]4179;10256718;0;10256406;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;13750;66041;52448;0;0;0;0;27;0.01026505;
07-04 11:27:35.738  5990  6014 I Unity   : [STATISTIC]4180;13891927;0;13891667;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01391604;
07-04 11:27:35.752  5990  6014 I Unity   : [STATISTIC]4181;15712396;0;15711823;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;15468;112813;57916;0;0;0;0;27;0.01572438;
07-04 11:27:35.766  5990  6014 I Unity   : [STATISTIC]4182;15871094;0;15870782;1900408832;12726272;3943502651;0;0;0;0;0;0;0;0;0;16771;86094;80261;0;0;0;0;27;0.01587771;
07-04 11:27:35.779  5990  6014 I Unity   : [STATISTIC]4183;15000365;0;14999947;1900646400;12726272;3943502651;0;0;0;0;0;0;0;0;0;497031;88958;78541;0;0;0;0;27;0.01501672;
07-04 11:27:35.791  5990  6014 I Unity   : [STATISTIC]4184;11308437;0;11308125;1901064192;12726272;3943502651;0;0;0;0;0;0;0;0;0;24740;69896;109115;0;0;0;0;27;0.01132021;
07-04 11:27:35.807  5990  6014 I Unity   : [STATISTIC]4185;11230520;0;11230260;1901064192;12726272;3943502651;0;0;0;0;0;0;0;0;0;20364;75364;108282;0;0;0;0;27;0.01124161;
07-04 11:27:35.821  5990  6014 I Unity   : [STATISTIC]4186;15198802;0;15198385;1901064192;12726272;3943502651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01521083;
07-04 11:27:35.835  5990  6014 I Unity   : [STATISTIC]4187;14655521;0;14655156;1901064192;12726272;3943502651;0;0;0;0;0;0;0;0;0;16771;78073;113281;0;0;0;0;27;0.01466604;
07-04 11:27:35.849  5990  6014 I Unity   : [STATISTIC]4188;15801614;0;15801198;1901064192;12726272;3943502651;0;0;0;0;0;0;0;0;0;18229;78594;100052;0;0;0;0;27;0.01581375;
07-04 11:27:35.862  5990  6014 I Unity   : [STATISTIC]4189;13641250;0;13640885;1901305856;12726272;3943502651;0;0;0;0;0;0;0;0;0;15573;97291;75677;0;0;0;0;27;0.01365297;
07-04 11:27:35.876  5990  6014 I Unity   : [STATISTIC]4190;12763490;0;12763073;1901305856;12726272;3943606507;0;0;0;0;0;0;0;0;0;21614;73125;73698;377396;0;0;0;27;0.01277286;
07-04 11:27:35.891  5990  6014 I Unity   : [STATISTIC]4191;15302656;0;15302292;1901506560;12726272;3960423291;0;0;0;0;0;0;0;0;0;14480;68073;65729;285312;0;0;0;27;0.01531359;
07-04 11:27:35.904  5990  6014 I Unity   : [STATISTIC]4192;12317135;0;12316718;1901740032;12726272;3977200507;0;0;0;0;0;0;0;0;0;16614;70209;67969;0;0;0;0;27;0.01233;
07-04 11:27:35.919  5990  6014 I Unity   : [STATISTIC]4193;15346979;0;15346666;1903796224;12726272;3977208699;0;0;0;0;0;0;0;0;0;0;0;0;154011;0;0;0;27;0.01535745;
07-04 11:27:35.931  5990  6014 I Unity   : [STATISTIC]4194;13517969;0;13517552;1903796224;12726272;3977216891;0;0;0;0;0;0;0;0;0;18646;72760;75313;302136;0;0;0;27;0.01352698;
07-04 11:27:35.947  5990  6014 I Unity   : [STATISTIC]4195;11985833;0;11985469;1903796224;12726272;3977216891;0;0;0;0;0;0;0;0;0;21146;82760;77240;0;0;0;0;27;0.01199589;
07-04 11:27:35.961  5990  6014 I Unity   : [STATISTIC]4196;16402396;0;16402083;1903968256;12726272;3977216891;0;0;0;0;0;0;0;0;0;17864;76250;82917;0;0;0;0;27;0.0164124;
07-04 11:27:35.974  5990  6014 I Unity   : [STATISTIC]4197;15031562;0;15031146;1906286592;12726272;3977250115;0;0;0;0;0;0;0;0;0;15990;78177;64271;228177;0;0;0;27;0.01504391;
07-04 11:27:35.988  5990  6014 I Unity   : [STATISTIC]4198;12208854;0;12208386;1906286592;12726272;3977250115;0;0;0;0;0;0;0;0;0;16458;76146;63907;0;0;0;0;27;0.01221719;
07-04 11:27:36.001  5990  6014 I Unity   : [STATISTIC]4199;13538906;0;13538542;1908482048;12726272;3977258307;0;0;0;0;0;0;0;0;0;0;0;0;198646;0;0;0;27;0.01355047;
07-04 11:27:36.015  5990  6014 I Unity   : [STATISTIC]4200;12684739;0;12684427;1908482048;12726272;3977258307;0;0;0;0;0;0;0;0;0;24219;74167;77760;0;0;0;0;27;0.01269563;
07-04 11:27:36.029  5990  6014 I Unity   : [STATISTIC]4201;14445052;0;14444636;1908482048;12726272;3977258307;0;0;0;0;0;0;0;0;0;14271;89063;62812;0;0;0;0;27;0.01445385;
07-04 11:27:36.044  5990  6014 I Unity   : [STATISTIC]4202;13727708;0;13727344;1908736000;12726272;3977258307;0;0;0;0;0;0;0;0;0;29271;66875;62240;0;0;0;0;27;0.01374667;
