
06-27 15:59:02.576  5665  5722 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 15:59:38.612  5665  5722 I Unity   : [STATISTIC]1698;42171667;42171145;2708418560;15347712;5633974099;0;0;0;0;0;0;0;0;0;318801;0;0;27;0.04218062;
06-27 15:59:38.658  5665  5722 I Unity   : [STATISTIC]1699;46758385;46757656;2708418560;15347712;5633974099;0;0;0;0;0;0;0;0;0;221251;0;0;27;0.04676771;
06-27 15:59:38.701  5665  5722 I Unity   : [STATISTIC]1700;48277447;48276719;2708426752;15347712;5633974099;0;0;0;0;0;0;0;0;0;353020;0;0;27;0.04829302;
06-27 15:59:38.743  5665  5722 I Unity   : [STATISTIC]1701;44411979;44411302;2719035392;15347712;5633974099;0;0;0;0;0;0;0;0;0;290573;0;0;27;0.04442406;
06-27 15:59:38.784  5665  5722 I Unity   : [STATISTIC]1702;39723907;39723437;2719035392;15347712;5633974099;0;0;0;0;0;0;0;0;0;287553;0;0;27;0.03973557;
06-27 15:59:38.826  5665  5722 I Unity   : [STATISTIC]1703;37197447;37196927;2719035392;15347712;5633974099;0;0;0;0;0;0;0;0;0;214167;0;0;27;0.03720266;
06-27 15:59:38.856  5665  5722 I Unity   : [STATISTIC]1704;41030625;41030052;2719035392;15347712;5650751315;0;0;0;0;0;0;0;0;0;208958;0;0;27;0.04104349;
06-27 15:59:38.885  5665  5722 I Unity   : [STATISTIC]1705;25378594;25377708;2719035392;15347712;5650751315;0;0;0;0;0;0;0;0;0;248125;0;0;27;0.02537839;
06-27 15:59:38.914  5665  5722 I Unity   : [STATISTIC]1706;21108854;21108385;2719035392;15347712;5667528531;0;0;0;0;0;0;0;0;0;110052;0;0;27;0.02112828;
06-27 15:59:38.945  5665  5722 I Unity   : [STATISTIC]1707;33818438;33818021;2719035392;15347712;5667528531;0;0;0;0;0;0;0;0;0;163490;0;0;27;0.03382635;
06-27 15:59:38.975  5665  5722 I Unity   : [STATISTIC]1708;34101198;34100833;2719043584;15347712;5667540819;0;0;0;0;0;0;0;0;0;226146;268750;0;27;0.03411156;
06-27 15:59:39.003  5665  5722 I Unity   : [STATISTIC]1709;28169062;28168490;2719043584;15347712;5667561299;0;0;0;0;0;0;0;0;0;220208;347917;0;27;0.02817703;
06-27 15:59:39.031  5665  5722 I Unity   : [STATISTIC]1710;23926250;23925885;2719043584;15347712;5667577683;0;0;0;0;0;0;0;0;0;91302;352864;0;27;0.02393703;
06-27 15:59:39.060  5665  5722 I Unity   : [STATISTIC]1711;34331719;34331354;2728124416;15347712;5684354899;0;0;0;0;0;0;0;0;0;184843;256771;0;27;0.03434052;
06-27 15:59:39.087  5665  5722 I Unity   : [STATISTIC]1712;26909636;26909219;2728124416;15347712;5701152595;0;0;0;0;0;0;0;0;0;246302;280156;0;27;0.02691802;
06-27 15:59:39.115  5665  5722 I Unity   : [STATISTIC]1713;27669063;27668594;2728124416;15347712;5701173075;0;0;0;0;0;0;0;0;0;227968;384011;0;27;0.02767802;
06-27 15:59:39.143  5665  5722 I Unity   : [STATISTIC]1714;28315938;28315365;2728124416;15347712;5701173075;0;0;0;0;0;0;0;0;0;147448;361927;0;27;0.02832734;
06-27 15:59:39.185  5665  5722 I Unity   : [STATISTIC]1715;35696302;35695833;2728124416;15347712;5701173075;0;0;0;0;0;0;0;0;0;217605;374270;0;27;0.03570646;
06-27 15:59:39.224  5665  5722 I Unity   : [STATISTIC]1716;42260781;42260365;2728124416;15347712;5701207027;0;0;0;0;0;0;0;0;0;212084;411406;0;27;0.04226943;
06-27 15:59:39.263  5665  5722 I Unity   : [STATISTIC]1717;38799062;38798490;2728300544;15347712;5701231603;0;0;0;0;0;0;0;0;0;299010;411563;0;27;0.03880338;
06-27 15:59:39.290  5665  5722 I Unity   : [STATISTIC]1718;31142344;31141511;2728300544;15347712;5718008819;0;0;0;0;0;0;0;0;0;187917;406458;0;27;0.03114734;
06-27 15:59:39.319  5665  5722 I Unity   : [STATISTIC]1719;26618386;26617916;2728300544;15347712;5718029887;0;0;0;0;0;0;0;0;0;173437;271771;0;27;0.02664385;
06-27 15:59:39.349  5665  5722 I Unity   : [STATISTIC]1720;24968177;24967657;2728300544;15347712;5718033983;0;0;0;0;0;0;0;0;0;92708;389219;0;27;0.02497411;
06-27 15:59:39.392  5665  5722 I Unity   : [STATISTIC]1721;40507240;40506770;2728300544;15347712;5718033983;0;0;0;0;0;0;0;0;0;257917;0;0;27;0.04052552;
06-27 15:59:39.432  5665  5722 I Unity   : [STATISTIC]1722;44594427;44593803;2728300544;15347712;5718033983;0;0;0;0;0;0;0;0;0;212032;0;0;27;0.0446001;
06-27 15:59:39.471  5665  5722 I Unity   : [STATISTIC]1723;40587604;40587031;2728300544;15347712;5718033983;0;0;0;0;0;0;0;0;0;299948;220261;0;27;0.0405974;
06-27 15:59:39.511  5665  5722 I Unity   : [STATISTIC]1724;34963906;34963333;2728300544;15347712;5718038079;0;0;0;0;0;0;0;0;0;240678;379687;0;27;0.03496937;
06-27 15:59:39.554  5665  5722 I Unity   : [STATISTIC]1725;43571875;43571198;2728300544;15347712;5734819391;0;0;0;0;0;0;0;0;0;195729;0;0;27;0.04358479;
06-27 15:59:39.595  5665  5722 I Unity   : [STATISTIC]1726;45114166;45113594;2728300544;15347712;5734819391;0;0;0;0;0;0;0;0;0;309687;0;0;27;0.04512635;
06-27 15:59:39.635  5665  5722 I Unity   : [STATISTIC]1727;43244427;43243750;2728366080;15347712;5734819391;0;0;0;0;0;0;0;0;0;262604;0;0;27;0.04324526;
06-27 15:59:39.675  5665  5722 I Unity   : [STATISTIC]1728;36063386;36062916;2728366080;15347712;5734835775;0;0;0;0;0;0;0;0;0;177291;218646;0;27;0.03607818;
06-27 15:59:39.717  5665  5722 I Unity   : [STATISTIC]1729;43546667;43546093;2728390656;15347712;5734835775;0;0;0;0;0;0;0;0;0;317291;0;0;27;0.04355682;
06-27 15:59:39.742  5665  5722 I Unity   : [STATISTIC]1730;28185000;28184375;2728390656;15347712;5734835775;0;0;0;0;0;0;0;0;0;172136;0;0;27;0.02819271;
06-27 15:59:39.774  5665  5722 I Unity   : [STATISTIC]1731;26490208;26489792;2754351104;15347712;5734835775;0;0;0;0;0;0;0;0;0;306510;0;0;27;0.0264987;
06-27 15:59:39.803  5665  5722 I Unity   : [STATISTIC]1732;24884843;24884375;2754351104;15347712;5734835775;0;0;0;0;0;0;0;0;0;92709;0;0;27;0.02489234;
06-27 15:59:39.834  5665  5722 I Unity   : [STATISTIC]1733;38814270;38813750;2754351104;15347712;5751612991;0;0;0;0;0;0;0;0;0;182344;0;0;27;0.03882167;
06-27 15:59:39.876  5665  5722 I Unity   : [STATISTIC]1734;34024688;34024114;2754932736;15347712;5751612991;0;0;0;0;0;0;0;0;0;190573;0;0;27;0.03403609;
06-27 15:59:39.917  5665  5722 I Unity   : [STATISTIC]1735;43020469;43020052;2754932736;15347712;5768398399;0;0;0;0;0;0;0;0;0;195469;290938;0;27;0.04303141;
06-27 15:59:39.971  5665  5722 I Unity   : [STATISTIC]1736;50359479;50358906;2754928640;15347712;5768398399;0;0;0;0;0;0;0;0;0;346406;490417;0;27;0.05036672;
06-27 15:59:40.008  5665  5722 I Unity   : [STATISTIC]1737;45941250;45940677;2754953216;15347712;5768444227;0;0;0;0;0;0;0;0;0;279063;416406;0;27;0.04594594;
06-27 15:59:40.050  5665  5722 I Unity   : [STATISTIC]1738;36731041;36730625;2754953216;15347712;5768468803;0;0;0;0;0;0;0;0;0;298854;196823;0;27;0.03673422;
06-27 15:59:40.093  5665  5722 I Unity   : [STATISTIC]1739;39862552;39862031;2755043328;15347712;5768449679;0;0;0;0;0;0;0;0;0;209427;0;0;27;0.0399063;
06-27 15:59:40.135  5665  5722 I Unity   : [STATISTIC]1740;44403698;44403073;2755043328;15347712;5768449679;0;0;0;0;0;0;0;0;0;217865;0;0;27;0.04441385;
06-27 15:59:40.177  5665  5722 I Unity   : [STATISTIC]1741;46820781;46820156;2767736832;15347712;5785226895;0;0;0;0;0;0;0;0;0;273229;0;0;27;0.04682943;
06-27 15:59:40.217  5665  5722 I Unity   : [STATISTIC]1742;35452448;35451770;2767736832;15347712;5785268311;0;0;0;0;0;0;0;0;0;262813;290833;0;27;0.03545984;
06-27 15:59:40.246  5665  5722 I Unity   : [STATISTIC]1743;33232604;33232031;2767736832;15347712;5785268311;0;0;0;0;0;0;0;0;0;171770;0;0;27;0.03324104;
06-27 15:59:40.276  5665  5722 I Unity   : [STATISTIC]1744;36162083;36161511;2772295680;15347712;5785268311;0;0;0;0;0;0;0;0;0;202865;0;0;27;0.03617464;
06-27 15:59:40.304  5665  5722 I Unity   : [STATISTIC]1745;21841146;21840625;2772295680;15347712;5785268311;0;0;0;0;0;0;0;0;0;168959;0;0;27;0.02184771;
06-27 15:59:40.334  5665  5722 I Unity   : [STATISTIC]1746;24303073;24302656;2772295680;15347712;5785268311;0;0;0;0;0;0;0;0;0;99479;0;0;27;0.02431214;
06-27 15:59:40.378  5665  5722 I Unity   : [STATISTIC]1747;42240000;42239375;2772336640;15347712;5785268311;0;0;0;0;0;0;0;0;0;200677;0;0;27;0.04225187;
06-27 15:59:40.417  5665  5722 I Unity   : [STATISTIC]1748;44448229;44447761;2772336640;15347712;5785268311;0;0;0;0;0;0;0;0;0;199791;0;0;27;0.04446031;
06-27 15:59:40.457  5665  5722 I Unity   : [STATISTIC]1749;44665364;44664739;2772336640;15347712;5785268311;0;0;0;0;0;0;0;0;0;313750;0;0;27;0.04466391;
06-27 15:59:40.496  5665  5722 I Unity   : [STATISTIC]1750;30198698;30198281;2772336640;15347712;5785268311;0;0;0;0;0;0;0;0;0;289739;0;0;27;0.03022156;
06-27 15:59:40.526  5665  5722 I Unity   : [STATISTIC]1751;36091563;36090885;2772348928;15347712;5785268311;0;0;0;0;0;0;0;0;0;185208;0;0;27;0.03610156;
06-27 15:59:40.556  5665  5722 I Unity   : [STATISTIC]1752;34493750;34493125;2772348928;15347712;5785268311;0;0;0;0;0;0;0;0;0;267708;0;0;27;0.03450776;
06-27 15:59:40.583  5665  5722 I Unity   : [STATISTIC]1753;27338177;27337656;2772348928;15347712;5802045527;0;0;0;0;0;0;0;0;0;257708;0;0;27;0.02734547;
06-27 15:59:40.612  5665  5722 I Unity   : [STATISTIC]1754;19153281;19152813;2772348928;15347712;5802045527;0;0;0;0;0;0;0;0;0;131510;0;0;27;0.01916245;
06-27 15:59:40.641  5665  5722 I Unity   : [STATISTIC]1755;34950416;34949948;2772353024;15347712;5802066835;0;0;0;0;0;0;0;0;0;199479;306093;0;27;0.03495667;
06-27 15:59:40.670  5665  5722 I Unity   : [STATISTIC]1756;30248385;30247969;2772353024;15347712;5802119127;0;0;0;0;0;0;0;0;0;185729;461041;0;27;0.03025854;
06-27 15:59:40.698  5665  5722 I Unity   : [STATISTIC]1757;22056666;22056250;2772353024;15347712;5802119127;0;0;0;0;0;0;0;0;0;121562;0;0;27;0.02206687;
06-27 15:59:40.726  5665  5722 I Unity   : [STATISTIC]1758;33091979;33091562;2772353024;15347712;5802119127;0;0;0;0;0;0;0;0;0;239115;0;0;27;0.03310068;
06-27 15:59:40.754  5665  5722 I Unity   : [STATISTIC]1759;30108177;30107708;2772353024;15347712;5802135511;0;0;0;0;0;0;0;0;0;218853;254479;0;27;0.03011542;
06-27 15:59:40.781  5665  5722 I Unity   : [STATISTIC]1760;23645469;23645000;2772353024;15347712;5802135511;0;0;0;0;0;0;0;0;0;183490;0;0;27;0.02365208;
06-27 15:59:40.810  5665  5722 I Unity   : [STATISTIC]1761;25109948;25109479;2779291648;15347712;5802135511;0;0;0;0;0;0;0;0;0;104375;0;0;27;0.02511974;
06-27 15:59:40.837  5665  5722 I Unity   : [STATISTIC]1762;34886094;34885729;2779291648;15347712;5802135511;0;0;0;0;0;0;0;0;0;116198;0;0;27;0.03490011;
06-27 15:59:40.865  5665  5722 I Unity   : [STATISTIC]1763;27111355;27110833;2779291648;15347712;5818912727;0;0;0;0;0;0;0;0;0;269010;0;0;27;0.02711828;
06-27 15:59:40.893  5665  5722 I Unity   : [STATISTIC]1764;20030625;20030208;2779291648;15347712;5818912727;0;0;0;0;0;0;0;0;0;152812;0;0;27;0.02003948;
06-27 15:59:40.920  5665  5722 I Unity   : [STATISTIC]1765;28484063;28483489;2779418624;15347712;5818912727;0;0;0;0;0;0;0;0;0;109948;0;0;27;0.02849234;
06-27 15:59:40.951  5665  5722 I Unity   : [STATISTIC]1766;40849167;40848698;2779418624;15347712;5835689943;0;0;0;0;0;0;0;0;0;232084;229375;0;27;0.04086198;
06-27 15:59:40.989  5665  5722 I Unity   : [STATISTIC]1767;34279739;34279167;2783948800;15347712;5835742451;0;0;0;0;0;0;0;0;0;270104;352187;0;27;0.03428818;
06-27 15:59:41.028  5665  5722 I Unity   : [STATISTIC]1768;35332136;35331563;2783948800;15347712;5835826127;0;0;0;0;0;0;0;0;0;219740;498281;0;27;0.0353424;
06-27 15:59:41.068  5665  5722 I Unity   : [STATISTIC]1769;42912344;42911771;2783948800;15347712;5852603343;0;0;0;0;0;0;0;0;0;1684843;302969;0;27;0.04291505;
06-27 15:59:41.121  5665  5722 I Unity   : [STATISTIC]1770;45242760;45242292;2783948800;15347712;5852603343;0;0;0;0;0;0;0;0;0;1193281;0;0;27;0.04525385;
06-27 15:59:41.174  5665  5722 I Unity   : [STATISTIC]1771;56017396;56016979;2791813120;15347712;5852619727;0;0;0;0;0;0;0;0;0;407813;458646;0;27;0.05602812;
06-27 15:59:41.212  5665  5722 I Unity   : [STATISTIC]1772;37180000;37179427;2792017920;15347712;5852619727;0;0;0;0;0;0;0;0;0;252239;0;0;27;0.03718515;
06-27 15:59:41.257  5665  5722 I Unity   : [STATISTIC]1773;43778125;43777604;2792017920;15347712;5852619727;0;0;0;0;0;0;0;0;0;280468;0;0;27;0.04379037;
06-27 15:59:41.299  5665  5722 I Unity   : [STATISTIC]1774;39843698;39843281;2792017920;15347712;5852585775;0;0;0;0;0;0;0;0;0;205885;0;0;27;0.03985437;
06-27 15:59:41.342  5665  5722 I Unity   : [STATISTIC]1775;48832031;48831302;2792017920;15347712;5852585775;0;0;0;0;0;0;0;0;0;288021;0;0;27;0.04883615;
06-27 15:59:41.382  5665  5722 I Unity   : [STATISTIC]1776;45016823;45016198;2792017920;15347712;5869375279;0;0;0;0;0;0;0;0;0;325521;213802;0;27;0.04503021;
06-27 15:59:41.423  5665  5722 I Unity   : [STATISTIC]1777;30254219;30253750;2792026112;15347712;5869395759;0;0;0;0;0;0;0;0;0;236354;276927;0;27;0.03025974;
06-27 15:59:41.467  5665  5722 I Unity   : [STATISTIC]1778;45394479;45393855;2792026112;15347712;5869395759;0;0;0;0;0;0;0;0;0;273490;0;0;27;0.0454024;
06-27 15:59:41.509  5665  5722 I Unity   : [STATISTIC]1779;42292083;42291563;2792026112;15347712;5869395759;0;0;0;0;0;0;0;0;0;309271;0;0;27;0.0423049;
06-27 15:59:41.552  5665  5722 I Unity   : [STATISTIC]1780;43713489;43712812;2792026112;15347712;5886172975;0;0;0;0;0;0;0;0;0;204323;0;0;27;0.04372443;
06-27 15:59:41.593  5665  5722 I Unity   : [STATISTIC]1781;47043386;47042709;2800672768;15347712;5886197551;0;0;0;0;0;0;0;0;0;324636;233594;0;27;0.04705646;
06-27 15:59:41.633  5665  5722 I Unity   : [STATISTIC]1782;30499167;30498802;2800672768;15347712;5886197551;0;0;0;0;0;0;0;0;0;315468;0;0;27;0.03051234;
06-27 15:59:41.677  5665  5722 I Unity   : [STATISTIC]1783;47219479;47219010;2800664576;15347712;5886229319;0;0;0;0;0;0;0;0;0;246198;422917;0;27;0.04722911;
06-27 15:59:41.718  5665  5722 I Unity   : [STATISTIC]1784;40749532;40748958;2800664576;15347712;5886229319;0;0;0;0;0;0;0;0;0;192396;0;0;27;0.04075927;
06-27 15:59:41.760  5665  5722 I Unity   : [STATISTIC]1785;42461927;42461354;2800664576;15347712;5903018823;0;0;0;0;0;0;0;0;0;304322;408958;0;27;0.04246609;
06-27 15:59:41.802  5665  5722 I Unity   : [STATISTIC]1786;42437813;42437239;2800664576;15347712;5903039303;0;0;0;0;0;0;0;0;0;178073;409583;0;27;0.04245167;
06-27 15:59:41.844  5665  5722 I Unity   : [STATISTIC]1787;45863907;45863333;2800783360;15347712;5903070203;0;0;0;0;0;0;0;0;0;327290;390885;0;27;0.04587292;
06-27 15:59:41.884  5665  5722 I Unity   : [STATISTIC]1788;42745156;42744531;2800783360;15347712;5903070203;0;0;0;0;0;0;0;0;0;290990;0;0;27;0.04275167;
06-27 15:59:41.924  5665  5722 I Unity   : [STATISTIC]1789;36519323;36518750;2800783360;15347712;5903086587;0;0;0;0;0;0;0;0;0;202657;422761;0;27;0.03653682;
06-27 15:59:41.966  5665  5722 I Unity   : [STATISTIC]1790;43865260;43864636;2800848896;15347712;5919863803;0;0;0;0;0;0;0;0;0;313074;0;0;27;0.04387537;
06-27 15:59:42.006  5665  5722 I Unity   : [STATISTIC]1791;39312084;39311510;2814533632;15347712;5919880187;0;0;0;0;0;0;0;0;0;257344;397396;0;27;0.0393212;
06-27 15:59:42.049  5665  5722 I Unity   : [STATISTIC]1792;40611510;40610937;2814533632;15347712;5919896571;0;0;0;0;0;0;0;0;0;318542;357604;0;27;0.0406213;
06-27 15:59:42.091  5665  5722 I Unity   : [STATISTIC]1793;35725469;35725052;2814533632;15347712;5936673787;0;0;0;0;0;0;0;0;0;192031;330677;0;27;0.03573021;
06-27 15:59:42.134  5665  5722 I Unity   : [STATISTIC]1794;47586354;47585886;2821046272;15347712;5936660671;0;0;0;0;0;0;0;0;0;193125;251354;0;27;0.04759849;
06-27 15:59:42.175  5665  5722 I Unity   : [STATISTIC]1795;48221562;48220990;2821046272;15347712;5936685247;0;0;0;0;0;0;0;0;0;282813;239688;0;27;0.04823094;
06-27 15:59:42.214  5665  5722 I Unity   : [STATISTIC]1796;31447136;31446563;2821046272;15347712;5936685247;0;0;0;0;0;0;0;0;0;353230;0;0;27;0.03145432;
06-27 15:59:42.244  5665  5722 I Unity   : [STATISTIC]1797;35199584;35198958;2825334784;15347712;5936685247;0;0;0;0;0;0;0;0;0;191146;0;0;27;0.03520932;
06-27 15:59:42.289  5665  5722 I Unity   : [STATISTIC]1798;38479011;38478490;2825334784;15347712;5953481867;0;0;0;0;0;0;0;0;0;253854;386927;0;27;0.03849182;
06-27 15:59:42.330  5665  5722 I Unity   : [STATISTIC]1799;43930417;43929791;2825338880;15347712;5953507843;0;0;0;0;0;0;0;0;0;195886;377865;0;27;0.04394229;
06-27 15:59:42.369  5665  5722 I Unity   : [STATISTIC]1800;45723281;45722813;2825338880;15347712;5953562683;0;0;0;0;0;0;0;0;0;298178;335885;0;27;0.04572703;
06-27 15:59:42.408  5665  5722 I Unity   : [STATISTIC]1801;37339583;37339011;2847989760;15347712;5970339899;0;0;0;0;0;0;0;0;0;369219;343177;0;27;0.03735443;
06-27 15:59:42.450  5665  5722 I Unity   : [STATISTIC]1802;32466354;32465782;2847989760;15347712;5970356283;0;0;0;0;0;0;0;0;0;203230;259843;0;27;0.03247057;
06-27 15:59:42.493  5665  5722 I Unity   : [STATISTIC]1803;45817916;45817291;2848018432;15347712;5970356283;0;0;0;0;0;0;0;0;0;193542;0;0;27;0.0458301;
06-27 15:59:42.535  5665  5722 I Unity   : [STATISTIC]1804;43116198;43115573;2848018432;15347712;5970355331;0;0;0;0;0;0;0;0;0;216301;464583;0;27;0.04313083;
06-27 15:59:42.577  5665  5722 I Unity   : [STATISTIC]1805;43638073;43637552;2848018432;15347712;5970409247;0;0;0;0;0;0;0;0;0;327655;442760;0;27;0.04364198;
06-27 15:59:42.618  5665  5722 I Unity   : [STATISTIC]1806;44533020;44532552;2848018432;15347712;5970409247;0;0;0;0;0;0;0;0;0;299636;0;0;27;0.04454735;
06-27 15:59:42.644  5665  5722 I Unity   : [STATISTIC]1807;28507760;28506927;2866843648;15347712;5970409247;0;0;0;0;0;0;0;0;0;181719;0;0;27;0.02851307;
06-27 15:59:42.675  5665  5722 I Unity   : [STATISTIC]1808;29137761;29137343;2866843648;15347712;5970409247;0;0;0;0;0;0;0;0;0;288386;0;0;27;0.02914844;
06-27 15:59:42.718  5665  5722 I Unity   : [STATISTIC]1809;33414375;33413855;2866843648;15347712;5970385559;0;0;0;0;0;0;0;0;0;188124;197292;0;27;0.03342833;
06-27 15:59:42.760  5665  5722 I Unity   : [STATISTIC]1810;44671875;44671406;2866843648;15347712;5970418327;0;0;0;0;0;0;0;0;0;180989;313177;0;27;0.04468224;
06-27 15:59:42.801  5665  5722 I Unity   : [STATISTIC]1811;39325208;39324636;2867113984;15347712;5970418327;0;0;0;0;0;0;0;0;0;281406;0;0;27;0.03933099;
06-27 15:59:42.829  5665  5722 I Unity   : [STATISTIC]1812;36285000;36284427;2867113984;15347712;5970418327;0;0;0;0;0;0;0;0;0;191042;0;0;27;0.03629484;
06-27 15:59:42.873  5665  5722 I Unity   : [STATISTIC]1813;34303073;34302500;2867113984;15347712;5987195543;0;0;0;0;0;0;0;0;0;184167;0;0;27;0.03431635;
06-27 15:59:42.914  5665  5722 I Unity   : [STATISTIC]1814;44766510;44765886;2867118080;15347712;5987195543;0;0;0;0;0;0;0;0;0;194531;0;0;27;0.04477312;
06-27 15:59:42.955  5665  5722 I Unity   : [STATISTIC]1815;44723385;44722656;2867118080;15347712;6003972759;0;0;0;0;0;0;0;0;0;338594;0;0;27;0.04473276;
06-27 15:59:42.994  5665  5722 I Unity   : [STATISTIC]1816;37548646;37548021;2867113984;15347712;6003980951;0;0;0;0;0;0;0;0;0;171562;340053;0;27;0.03755901;
06-27 15:59:43.035  5665  5722 I Unity   : [STATISTIC]1817;44745729;44744791;2874023936;15347712;6003993239;0;0;0;0;0;0;0;0;0;274010;354636;0;27;0.04475037;
06-27 15:59:43.075  5665  5722 I Unity   : [STATISTIC]1818;34484322;34483698;2874023936;15347712;6003997335;0;0;0;0;0;0;0;0;0;193698;0;0;27;0.03450505;
06-27 15:59:43.118  5665  5722 I Unity   : [STATISTIC]1819;40551719;40551146;2874023936;15347712;6003997335;0;0;0;0;0;0;0;0;0;201667;0;0;27;0.04056167;
06-27 15:59:43.160  5665  5722 I Unity   : [STATISTIC]1820;47988802;47988281;2875813888;15347712;6003997335;0;0;0;0;0;0;0;0;0;311302;0;0;27;0.04799911;
06-27 15:59:43.200  5665  5722 I Unity   : [STATISTIC]1821;42703333;42702709;2875850752;15347712;6003997335;0;0;0;0;0;0;0;0;0;298281;0;0;27;0.04270989;
06-27 15:59:43.241  5665  5722 I Unity   : [STATISTIC]1822;33760782;33759896;2875850752;15347712;6003997335;0;0;0;0;0;0;0;0;0;229063;0;0;27;0.03377094;
06-27 15:59:43.284  5665  5722 I Unity   : [STATISTIC]1823;41657083;41656354;2875850752;15347712;6003997335;0;0;0;0;0;0;0;0;0;199896;0;0;27;0.04166818;
06-27 15:59:43.327  5665  5722 I Unity   : [STATISTIC]1824;47616771;47616250;2875850752;15347712;6003997335;0;0;0;0;0;0;0;0;0;387605;0;0;27;0.04762984;
06-27 15:59:43.367  5665  5722 I Unity   : [STATISTIC]1825;41835416;41834896;2875850752;15347712;6003997335;0;0;0;0;0;0;0;0;0;318750;0;0;27;0.041845;
06-27 15:59:43.408  5665  5722 I Unity   : [STATISTIC]1826;32364271;32363646;2875850752;15347712;6004015423;0;0;0;0;0;0;0;0;0;196563;329114;0;27;0.03236766;
06-27 15:59:43.438  5665  5722 I Unity   : [STATISTIC]1827;41034166;41033490;2875850752;15347712;6004015423;0;0;0;0;0;0;0;0;0;198125;0;0;27;0.04104469;
06-27 15:59:43.481  5665  5722 I Unity   : [STATISTIC]1828;37473646;37473021;2875850752;15347712;6004066007;0;0;0;0;0;0;0;0;0;381459;548541;0;27;0.0374863;
06-27 15:59:43.521  5665  5722 I Unity   : [STATISTIC]1829;33892708;33892031;2875916288;15347712;6004057815;0;0;0;0;0;0;0;0;0;207657;0;0;27;0.03389792;
06-27 15:59:43.551  5665  5722 I Unity   : [STATISTIC]1830;41324791;41324219;2875916288;15347712;6004057815;0;0;0;0;0;0;0;0;0;249166;0;0;27;0.04133958;
06-27 15:59:43.580  5665  5722 I Unity   : [STATISTIC]1831;29697396;29696823;2875916288;15347712;6004057815;0;0;0;0;0;0;0;0;0;252918;0;0;27;0.02970359;
06-27 15:59:43.623  5665  5722 I Unity   : [STATISTIC]1832;31197552;31196823;2875916288;15347712;6004057815;0;0;0;0;0;0;0;0;0;183333;0;0;27;0.03121281;
06-27 15:59:43.665  5665  5722 I Unity   : [STATISTIC]1833;42575886;42575417;2875916288;15347712;6004074199;0;0;0;0;0;0;0;0;0;256146;247604;0;27;0.04258094;
06-27 15:59:43.706  5665  5722 I Unity   : [STATISTIC]1834;48810417;48809844;2875916288;15347712;6020851415;0;0;0;0;0;0;0;0;0;342551;0;0;27;0.04882656;
06-27 15:59:43.772  5665  5722 I Unity   : [STATISTIC]1835;57755052;57754635;2875916288;15347712;6020851415;0;0;0;0;0;0;0;0;0;2428281;0;0;27;0.05775834;
06-27 15:59:43.832  5665  5722 I Unity   : [STATISTIC]1836;70777292;70776771;2875916288;15347712;6037660427;0;0;0;0;0;0;0;0;0;895105;315000;0;27;0.07079136;
06-27 15:59:43.879  5665  5722 I Unity   : [STATISTIC]1837;38413958;38413489;2875916288;15347712;6037668619;0;0;0;0;0;0;0;0;0;421406;332291;0;27;0.03842172;
06-27 15:59:43.926  5665  5722 I Unity   : [STATISTIC]1838;48497395;48496823;2875916288;15347712;6037668619;0;0;0;0;0;0;0;0;0;303698;0;0;27;0.04850948;
06-27 15:59:43.971  5665  5722 I Unity   : [STATISTIC]1839;43892812;43892187;2875981824;15347712;6037676811;0;0;0;0;0;0;0;0;0;205416;335157;0;27;0.04390255;
06-27 15:59:44.016  5665  5722 I Unity   : [STATISTIC]1840;48298542;48297813;2875981824;15347712;6037676811;0;0;0;0;0;0;0;0;0;339739;0;0;27;0.04830307;
06-27 15:59:44.058  5665  5722 I Unity   : [STATISTIC]1841;45789844;45789323;2875981824;15347712;6054474507;0;0;0;0;0;0;0;0;0;293541;238334;0;27;0.04580896;
06-27 15:59:44.100  5665  5722 I Unity   : [STATISTIC]1842;42327292;42326771;2876018688;15347712;6054486795;0;0;0;0;0;0;0;0;0;344064;350104;0;27;0.04233526;
06-27 15:59:44.127  5665  5722 I Unity   : [STATISTIC]1843;27760990;27760313;2876018688;15347712;6054486795;0;0;0;0;0;0;0;0;0;215885;0;0;27;0.02776938;
06-27 15:59:44.159  5665  5722 I Unity   : [STATISTIC]1844;27532292;27531718;2895114240;15347712;6054486795;0;0;0;0;0;0;0;0;0;219792;0;0;27;0.02754094;
06-27 15:59:44.189  5665  5722 I Unity   : [STATISTIC]1845;36505729;36505104;2895114240;15347712;6054486795;0;0;0;0;0;0;0;0;0;240625;0;0;27;0.03651302;
06-27 15:59:44.218  5665  5722 I Unity   : [STATISTIC]1846;25314219;25313750;2895114240;15347712;6071264011;0;0;0;0;0;0;0;0;0;213334;0;0;27;0.02533333;
06-27 15:59:44.247  5665  5722 I Unity   : [STATISTIC]1847;25888282;25887708;2895114240;15347712;6071293231;0;0;0;0;0;0;0;0;0;105000;436458;0;27;0.02589594;
