
07-05 15:10:25.736 30771 30797 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:10:49.755 30771 30797 I Unity   : [STATISTIC]1959;10313854;0;10313490;2695475200;16179200;5911894667;0;0;0;0;233697;0;0;0;0;10080202;72917;4716875;0;27;0.01032474;
07-05 15:10:49.769 30771 30797 I Unity   : [STATISTIC]1960;13963021;0;13962552;2695667712;16179200;5911894667;39583;181354;103489;0;246667;748177;2322396;0;0;14500268;698541;5171614;0;27;0.01397083;
07-05 15:10:49.784 30771 30797 I Unity   : [STATISTIC]1961;14275833;0;14275469;2695667712;16179200;5911894667;35781;168490;110364;0;334376;648594;2192710;0;0;13684474;738333;5550000;0;27;0.01428495;
07-05 15:10:49.799 30771 30797 I Unity   : [STATISTIC]1962;15919427;0;15918906;2698231808;16179200;5928671883;33281;175417;97656;300885;231823;521771;2080209;0;0;18621981;821667;6505208;0;27;0.01592604;
07-05 15:10:49.813 30771 30797 I Unity   : [STATISTIC]1963;14104427;0;14104010;2700439552;16179200;5945489951;31354;165990;101145;258959;171250;482760;1985104;0;0;13804630;71510;5975052;0;27;0.0141213;
07-05 15:10:49.825 30771 30797 I Unity   : [STATISTIC]1964;11784948;0;11784583;2702680064;16179200;5945498143;0;0;0;264010;161459;0;0;0;0;10372757;107135;5706667;0;27;0.01179984;
07-05 15:10:49.840 30771 30797 I Unity   : [STATISTIC]1965;13552239;0;13551823;2702680064;16179200;5945498143;31458;173802;111927;0;270105;351406;2351302;0;0;12859697;66146;5257813;0;27;0.01355995;
07-05 15:10:49.862 30771 30797 I Unity   : [STATISTIC]1966;17061510;0;17061198;2704928768;16179200;5945506335;33802;160365;97969;265990;246041;506458;2094583;0;0;17058337;2141979;6217031;0;27;0.01707234;
07-05 15:10:49.876 30771 30797 I Unity   : [STATISTIC]1967;21410260;0;21409948;2707202048;16179200;5945530911;32240;165781;96146;292396;276665;477761;2010051;0;0;21497452;7017969;6339532;0;27;0.02141932;
07-05 15:10:49.893 30771 30797 I Unity   : [STATISTIC]1968;16230625;0;16229896;2711707648;16179200;5945609667;33021;162656;103541;457239;439374;690104;2652396;0;0;15506828;69375;7104480;0;27;0.01620708;
07-05 15:10:49.908 30771 30797 I Unity   : [STATISTIC]1969;15480104;0;15479792;2713960448;16179200;5945640147;45989;159480;103281;274844;278750;534062;2176250;0;0;13570359;76719;6619375;0;27;0.01555323;
07-05 15:10:49.922 30771 30797 I Unity   : [STATISTIC]1970;13509271;0;13508750;2713960448;16179200;5945657683;37344;168802;97761;0;257083;355781;2230105;0;0;11553855;84895;5446875;0;27;0.01350568;
07-05 15:10:49.936 30771 30797 I Unity   : [STATISTIC]1971;13520468;0;13520104;2714185728;16179200;5945657683;46458;160364;110573;0;257813;684063;2220000;0;0;12615939;72344;5446563;0;27;0.01355797;
07-05 15:10:49.950 30771 30797 I Unity   : [STATISTIC]1972;14811459;0;14811093;2714185728;16179200;5945657683;34271;164687;96614;0;237188;620834;2297500;0;0;14164902;803281;5477396;0;27;0.01482026;
07-05 15:10:49.964 30771 30797 I Unity   : [STATISTIC]1973;13573750;0;13573438;2714185728;16179200;5945657683;57813;167552;99115;0;237448;530989;2094375;0;0;13394582;179218;5286146;0;27;0.01357479;
07-05 15:10:49.979 30771 30797 I Unity   : [STATISTIC]1974;14863958;0;14863594;2716737536;16179200;5962438995;38958;166146;98750;193333;187187;496719;1991717;0;0;15007860;375156;6090730;0;27;0.01488703;
07-05 15:10:49.992 30771 30797 I Unity   : [STATISTIC]1975;10105834;0;10105364;2716737536;16179200;5962443091;0;0;0;0;273594;0;0;0;0;8387653;77083;4624687;0;27;0.01011729;
07-05 15:10:50.008 30771 30797 I Unity   : [STATISTIC]1976;17191041;0;17190677;2716737536;16179200;5962443091;50989;170677;122552;0;248593;670677;2471875;0;0;16910789;3607188;5143385;0;27;0.01719875;
07-05 15:10:50.023 30771 30797 I Unity   : [STATISTIC]1977;16656771;0;16656458;2718887936;16179200;5979220307;33229;164583;105885;168541;284323;553958;2226562;0;0;17546462;1747760;6295729;0;27;0.01666594;
07-05 15:10:50.036 30771 30797 I Unity   : [STATISTIC]1978;13511458;0;13511042;2719133696;16179200;5979220307;37448;186770;97865;0;270624;544219;2280677;0;0;12395786;76771;5696667;0;27;0.0135199;
07-05 15:10:50.050 30771 30797 I Unity   : [STATISTIC]1979;13848854;0;13848490;2719133696;16179200;5979220307;36719;163750;114635;0;261668;368855;2200676;0;0;13690629;73541;5480834;0;27;0.01385875;
07-05 15:10:50.064 30771 30797 I Unity   : [STATISTIC]1980;14308542;0;14308073;2721529856;16179200;5979244163;34323;161198;122344;572968;266407;376562;2102344;0;0;15096150;74010;5648802;0;27;0.01431927;
07-05 15:10:50.079 30771 30797 I Unity   : [STATISTIC]1981;14956093;0;14955677;2723946496;16179200;5979252355;36406;166458;98072;355729;383073;494479;2281458;0;0;16308275;74896;6057084;0;27;0.01496437;
07-05 15:10:50.092 30771 30797 I Unity   : [STATISTIC]1982;13197604;0;13197135;2726195200;16179200;5979272835;0;0;0;273958;197187;0;0;0;0;15181774;66198;6874271;0;27;0.01320797;
07-05 15:10:50.106 30771 30797 I Unity   : [STATISTIC]1983;13650260;0;13649948;2726428672;16179200;5979276931;37448;165313;95416;0;269897;619010;2420886;0;0;12839116;77968;5389063;0;27;0.01366021;
07-05 15:10:50.121 30771 30797 I Unity   : [STATISTIC]1984;15208958;0;15208646;2728546304;16179200;5979252515;35364;161510;95990;194375;303594;359739;2085365;0;0;15396353;77969;7032709;0;27;0.01521885;
07-05 15:10:50.135 30771 30797 I Unity   : [STATISTIC]1985;13888437;0;13888073;2728546304;16179200;5979252515;35104;216979;107188;0;255103;519427;2284739;0;0;11369165;66093;5992552;0;27;0.0138976;
07-05 15:10:50.149 30771 30797 I Unity   : [STATISTIC]1986;13678334;0;13677968;2728964096;16179200;5979252515;35469;177292;108906;0;235625;644271;2369947;0;0;12661722;62604;5763125;0;27;0.01368656;
07-05 15:10:50.165 30771 30797 I Unity   : [STATISTIC]1987;16418646;0;16418177;2729234432;16179200;5979252515;47760;192031;124323;0;242344;403281;2397135;0;0;12314895;64427;8444427;0;27;0.0164287;
07-05 15:10:50.179 30771 30797 I Unity   : [STATISTIC]1988;13877761;0;13877343;2729234432;16179200;5979252515;40417;180781;111615;0;236979;462448;2013750;0;0;12840519;62395;6100365;0;27;0.01388839;
07-05 15:10:50.192 30771 30797 I Unity   : [STATISTIC]1989;12926250;0;12925938;2731773952;16179200;5996077519;0;0;0;308385;194323;0;0;0;0;11943439;65625;6474739;0;27;0.01293401;
07-05 15:10:50.206 30771 30797 I Unity   : [STATISTIC]1990;14115781;0;14115417;2731773952;16179200;5996077519;39166;162396;97604;0;293646;626146;2353385;0;0;11492345;76042;6157552;0;27;0.01412682;
07-05 15:10:50.222 30771 30797 I Unity   : [STATISTIC]1991;13454115;0;13453698;2731773952;16179200;5996077519;39010;160989;101459;0;238594;530157;2070470;0;0;12063643;64844;5952032;0;27;0.01346292;
07-05 15:10:50.237 30771 30797 I Unity   : [STATISTIC]1992;17193594;0;17193229;2731773952;16179200;5996077519;84166;161302;128906;0;247709;504635;2206197;0;0;16517755;2686615;6631042;0;27;0.01720375;
07-05 15:10:50.252 30771 30797 I Unity   : [STATISTIC]1993;15075417;0;15075104;2733899776;16179200;5996077519;31041;165677;106042;271562;243958;637448;2152759;0;0;13890417;81198;6981615;0;27;0.01508641;
07-05 15:10:50.267 30771 30797 I Unity   : [STATISTIC]1994;14803698;0;14803281;2736177152;16179200;5996077519;33489;163802;103645;309323;380782;729948;2216197;0;0;14674270;70573;6575625;0;27;0.01481328;
07-05 15:10:50.282 30771 30797 I Unity   : [STATISTIC]1995;15369739;0;15369323;2738479104;16179200;6012871119;32812;189792;110261;246615;300782;603698;2318176;0;0;13223953;74062;6971979;0;27;0.01538073;
07-05 15:10:50.296 30771 30797 I Unity   : [STATISTIC]1996;13037864;0;13037552;2738479104;16179200;6012871119;60937;167708;144427;0;194010;511198;2121354;0;0;10648957;68437;5576302;0;27;0.01304562;
07-05 15:10:50.311 30771 30797 I Unity   : [STATISTIC]1997;12135937;0;12135573;2738479104;16179200;6012871119;0;0;0;0;184323;0;0;0;0;12473855;969427;4993177;0;27;0.01214583;
07-05 15:10:50.325 30771 30797 I Unity   : [STATISTIC]1998;17634375;0;17633803;2738716672;16179200;6012871119;33177;190417;112344;0;279947;823177;2626303;0;0;15704216;3966979;5250990;0;27;0.01763818;
07-05 15:10:50.340 30771 30797 I Unity   : [STATISTIC]1999;14500365;0;14499896;2738716672;16179200;6012785835;38177;161927;111719;0;230053;536667;2061251;0;0;13869635;235885;5720937;0;27;0.01450224;
07-05 15:10:50.357 30771 30797 I Unity   : [STATISTIC]2000;17707916;0;17707500;2741567488;16179200;6029587383;34011;162240;98125;275052;484376;604010;2177082;0;0;21723442;146094;9109479;0;27;0.01774047;
07-05 15:10:50.373 30771 30797 I Unity   : [STATISTIC]2001;16066927;0;16066302;2743853056;16179200;6029618479;39010;177292;116770;306146;236353;491511;2237760;0;0;14575939;65365;7355417;0;27;0.01607193;
07-05 15:10:50.391 30771 30797 I Unity   : [STATISTIC]2002;17332813;0;17332344;2746142720;16179200;6046425391;38020;162917;102552;350573;272084;528281;2182760;0;0;19779842;66928;9033490;0;27;0.01734661;
07-05 15:10:50.405 30771 30797 I Unity   : [STATISTIC]2003;14108438;0;14108073;2746142720;16179200;6046425391;35886;162604;96355;0;249583;958698;2485209;0;0;12199167;68541;5950677;0;27;0.01411328;
07-05 15:10:50.421 30771 30797 I Unity   : [STATISTIC]2004;15717604;0;15717135;2748424192;16179200;6046424495;40990;163593;94167;310052;257761;858073;2438541;0;0;15660414;70781;7233282;0;27;0.01572734;
07-05 15:10:50.435 30771 30797 I Unity   : [STATISTIC]2005;14825260;0;14824896;2750717952;16179200;6046446867;35052;160625;95416;303281;202395;323125;1762813;0;0;14606880;67188;6501823;0;27;0.01483401;
07-05 15:10:50.450 30771 30797 I Unity   : [STATISTIC]2006;14015208;0;14014792;2750717952;16179200;6046446867;69739;180312;98177;0;311979;621666;2290833;0;0;13130990;102916;5701615;0;27;0.01402386;
07-05 15:10:50.464 30771 30797 I Unity   : [STATISTIC]2007;13434167;0;13433750;2750717952;16179200;6046446867;36198;167031;99948;0;266353;413125;2407239;0;0;15375210;87291;5075573;0;27;0.01344422;
07-05 15:10:50.478 30771 30797 I Unity   : [STATISTIC]2008;12735052;0;12734531;2752987136;16179200;6046467347;0;0;0;272239;370261;0;0;0;0;12726407;1122552;5613854;0;27;0.01274682;
07-05 15:10:50.492 30771 30797 I Unity   : [STATISTIC]2009;15459480;0;15459114;2752987136;16179200;6046436499;34271;158854;109219;0;256094;511458;2014688;0;0;11191775;2285989;5404115;0;27;0.01546719;
07-05 15:10:50.507 30771 30797 I Unity   : [STATISTIC]2010;15946250;0;15944739;2755530752;16179200;6063230099;32500;173072;97344;444635;299531;519270;2081927;0;0;18539628;623542;6493073;0;27;0.01594307;
07-05 15:10:50.520 30771 30797 I Unity   : [STATISTIC]2011;13091979;0;13091563;2755645440;16179200;6063230099;32552;164688;112136;0;246354;599947;2116041;0;0;11890373;75572;5449739;0;27;0.01313391;
07-05 15:10:50.534 30771 30797 I Unity   : [STATISTIC]2012;13900937;0;13900625;2755895296;16179200;6063230099;39792;168489;101250;0;292656;644063;2265937;0;0;12865367;66146;5551198;0;27;0.01390969;
07-05 15:10:50.550 30771 30797 I Unity   : [STATISTIC]2013;15656563;0;15655990;2756165632;16179200;6063230099;37813;183073;137552;0;246979;604531;2297136;0;0;18786980;72761;7408698;0;27;0.01566943;
07-05 15:10:50.563 30771 30797 I Unity   : [STATISTIC]2014;13232709;0;13232239;2756419584;16179200;6063230099;33698;161302;99948;0;254114;536562;1989478;0;0;13900211;74531;5435156;0;27;0.01323953;
07-05 15:10:50.576 30771 30797 I Unity   : [STATISTIC]2015;13192135;0;13191771;2756419584;16179200;6080007315;33333;168854;100729;0;182240;508698;2026510;0;0;12499631;71562;5221459;0;27;0.01320099;
07-05 15:10:50.590 30771 30797 I Unity   : [STATISTIC]2016;10633438;0;10633125;2756419584;16179200;6080007315;0;0;0;0;261406;0;0;0;0;11416717;79375;4896146;0;27;0.01064682;
07-05 15:10:50.604 30771 30797 I Unity   : [STATISTIC]2017;17529740;0;17529271;2758774784;16179200;6080023699;32500;160364;104479;151459;260573;640417;2189791;0;0;16849222;2593073;6169479;0;27;0.0175413;
07-05 15:10:50.618 30771 30797 I Unity   : [STATISTIC]2018;13575469;0;13575105;2758774784;16179200;6080023699;42708;168646;131927;0;253906;531563;2126822;0;0;12734534;71666;5572188;0;27;0.0135813;
07-05 15:10:50.633 30771 30797 I Unity   : [STATISTIC]2019;14719895;0;14719427;2761076736;16179200;6080035987;33229;162604;94947;213958;254323;484323;1986459;0;0;14616979;73698;6282239;0;27;0.01473823;
07-05 15:10:50.647 30771 30797 I Unity   : [STATISTIC]2020;14046667;0;14046302;2761302016;16179200;6080040083;37447;160938;94895;0;282031;581771;2072709;0;0;12556408;104480;5675417;0;27;0.01405661;
07-05 15:10:50.660 30771 30797 I Unity   : [STATISTIC]2021;13762604;0;13762135;2763407360;16179200;6080040083;31511;211875;101146;272396;188906;476094;1976198;0;0;14287388;76198;5455781;0;27;0.01377438;
07-05 15:10:50.672 30771 30797 I Unity   : [STATISTIC]2022;10201823;0;10201458;2763407360;16179200;6080040083;0;0;0;0;328072;0;0;0;0;8399735;74531;4700885;0;27;0.01020797;
07-05 15:10:50.687 30771 30797 I Unity   : [STATISTIC]2023;16088854;0;16088490;2765701120;16179200;6096833683;39844;160312;110052;271198;268438;572396;2099374;0;0;16280838;917917;6144636;0;27;0.01609948;
07-05 15:10:50.702 30771 30797 I Unity   : [STATISTIC]2024;14856875;0;14856511;2767958016;16179200;6096834467;33854;161927;92865;417240;265989;633021;2147239;0;0;13260411;71042;6324166;0;27;0.01486667;
07-05 15:10:50.716 30771 30797 I Unity   : [STATISTIC]2025;14723177;0;14722760;2770550784;16179200;6096842659;33490;160729;106823;357552;252501;469375;1966407;0;0;14967862;73490;6394322;0;27;0.01473271;
07-05 15:10:50.730 30771 30797 I Unity   : [STATISTIC]2026;13792500;0;13792084;2770796544;16179200;6096842659;32240;186927;96771;0;270520;499114;2020104;0;0;13172970;73646;5566354;0;27;0.01380146;
07-05 15:10:50.744 30771 30797 I Unity   : [STATISTIC]2027;14033594;0;14033229;2771054592;16179200;6113619875;39375;171094;109479;0;191406;518803;2029219;0;0;13649472;74688;5661146;0;27;0.01404552;
07-05 15:10:50.757 30771 30797 I Unity   : [STATISTIC]2028;12528490;0;12528125;2773200896;16179200;6113649935;0;0;0;315365;258177;0;0;0;0;12399791;79532;5994479;0;27;0.0125387;
07-05 15:10:50.771 30771 30797 I Unity   : [STATISTIC]2029;14117917;0;14117448;2773200896;16179200;6113597727;35729;170521;101667;0;248855;470469;2029427;0;0;13402703;70781;5235833;0;27;0.01410943;
07-05 15:10:50.793 30771 30797 I Unity   : [STATISTIC]2030;15055261;0;15054948;2775506944;16179200;6113675907;31875;161198;98177;384740;286615;552917;2093333;0;0;14994484;74843;6443177;0;27;0.01509682;
07-05 15:10:50.810 30771 30797 I Unity   : [STATISTIC]2031;23603854;0;23603334;2778099712;16179200;6113697363;108229;235886;207709;256250;259739;576145;2847448;0;0;22892863;6723333;8085260;0;27;0.02361385;
07-05 15:10:50.826 30771 30797 I Unity   : [STATISTIC]2032;16111146;0;16110833;2780147712;16179200;6113701459;37135;191510;103385;165416;264584;657969;2323647;0;0;14854009;79323;7014323;0;27;0.01612005;
07-05 15:10:50.839 30771 30797 I Unity   : [STATISTIC]2033;13399635;0;13399323;2780147712;16179200;6113701459;38125;159218;101354;0;242343;497396;1999948;0;0;10671299;84480;5585521;0;27;0.01341047;
07-05 15:10:50.854 30771 30797 I Unity   : [STATISTIC]2034;13506250;0;13505729;2780147712;16179200;6113701459;37969;159063;100260;0;236093;371979;2043282;0;0;12972914;71928;5493854;0;27;0.0135074;
07-05 15:10:50.868 30771 30797 I Unity   : [STATISTIC]2035;14264323;0;14263854;2780147712;16179200;6113701459;39011;162291;105208;0;247083;531614;2024011;0;0;14482968;1429271;4840625;0;27;0.01429;
07-05 15:10:50.883 30771 30797 I Unity   : [STATISTIC]2036;14483333;0;14482917;2780147712;16179200;6113701459;40000;162448;95989;0;452499;547187;2107448;0;0;14245622;949844;5562604;0;27;0.01449161;
07-05 15:10:50.905 30771 30797 I Unity   : [STATISTIC]2037;15135000;0;15134583;2780413952;16179200;6113701459;33802;167500;92760;0;175782;480260;1990365;0;0;14252346;1082812;5311979;0;27;0.0151438;
07-05 15:10:50.919 30771 30797 I Unity   : [STATISTIC]2038;22021406;0;22020937;2780663808;16179200;6113701459;33802;190000;107552;0;179844;467083;2703438;0;0;20953599;7935938;5819791;0;27;0.02203328;
07-05 15:10:50.933 30771 30797 I Unity   : [STATISTIC]2039;14677136;0;14676771;2780876800;16179200;6113701459;599687;238229;155260;0;308854;550781;3025104;0;0;13926465;65729;6052917;0;27;0.01468625;
07-05 15:10:50.950 30771 30797 I Unity   : [STATISTIC]2040;16321250;0;16320938;2781396992;16179200;6113701459;532448;223021;166250;0;276093;366979;4455729;0;0;15417659;64428;5913437;0;27;0.0163313;
07-05 15:10:50.965 30771 30797 I Unity   : [STATISTIC]2041;15706406;0;15705834;2781663232;16179200;6113701459;43697;164167;188020;0;259584;560573;3482969;0;0;15443016;75417;5585157;0;27;0.0157149;
07-05 15:10:50.980 30771 30797 I Unity   : [STATISTIC]2042;14540781;0;14540417;2781663232;16179200;6113701459;57344;171302;186458;0;258958;539948;2225105;0;0;13943229;70104;5596250;0;27;0.01455125;
07-05 15:10:50.994 30771 30797 I Unity   : [STATISTIC]2043;14418125;0;14417657;2781663232;16179200;6113701459;31927;177656;149635;0;196458;575521;2262239;0;0;13813018;103230;5453594;0;27;0.01442802;
07-05 15:10:51.006 30771 30797 I Unity   : [STATISTIC]2044;10787187;0;10786823;2782191616;16179200;6113701459;0;0;0;0;263646;0;0;0;0;10740631;72708;4877760;0;27;0.01079807;
07-05 15:10:51.019 30771 30797 I Unity   : [STATISTIC]2045;14058125;0;14057344;2782642176;16179200;6113701459;42812;169531;138958;0;275520;565521;2131979;0;0;12530213;351667;5846459;0;27;0.01406052;
07-05 15:10:51.042 30771 30797 I Unity   : [STATISTIC]2046;14148490;0;14147760;2782642176;16179200;6113701459;43385;164480;104271;0;283177;617968;2191666;0;0;13145055;76042;5756042;0;27;0.01416698;
07-05 15:10:51.057 30771 30797 I Unity   : [STATISTIC]2047;23714270;0;23713958;2783145984;16179200;6130478675;40677;170000;127761;0;267916;795312;2539480;0;0;21632133;8727813;6606614;0;27;0.02373677;
07-05 15:10:51.071 30771 30797 I Unity   : [STATISTIC]2048;14337917;0;14337552;2783145984;16179200;6130478675;34219;167187;310938;0;255938;527500;2384116;0;0;13604271;82344;6286719;0;27;0.01434865;
07-05 15:10:51.087 30771 30797 I Unity   : [STATISTIC]2049;15391250;0;15390782;2785406976;16179200;6130519635;35625;197083;93958;243229;264427;656667;2344271;0;0;15714374;73385;6835990;0;27;0.01540271;
07-05 15:10:51.102 30771 30797 I Unity   : [STATISTIC]2050;14599792;0;14599218;2787508224;16179200;6130523731;50208;166614;145000;255781;269480;379115;2506458;0;0;13338125;75416;6040364;0;27;0.01459938;
07-05 15:10:51.117 30771 30797 I Unity   : [STATISTIC]2051;15787500;0;15787136;2790154240;16179200;6130544211;31406;211927;100521;275834;445626;376823;2250469;0;0;16031566;69270;6748020;0;27;0.0158249;
07-05 15:10:51.133 30771 30797 I Unity   : [STATISTIC]2052;16097865;0;16097396;2792214528;16179200;6130560595;38125;167969;102344;159271;271198;406563;2512813;0;0;12384275;82135;7091771;0;27;0.01610797;
07-05 15:10:51.149 30771 30797 I Unity   : [STATISTIC]2053;15231250;0;15230885;2794651648;16179200;6147346003;35208;166250;103490;350573;260834;354114;2339218;0;0;14895050;77292;6739739;0;27;0.01524167;
07-05 15:10:51.163 30771 30797 I Unity   : [STATISTIC]2054;14119480;0;14119166;2794651648;16179200;6147346003;35625;181354;100938;0;270938;645260;2297657;0;0;11899691;63229;6078020;0;27;0.0141288;
07-05 15:10:51.173 30771 30797 I Unity   : [STATISTIC]2055;10379687;0;10379375;2794651648;16179200;6147346003;0;0;0;0;187917;0;0;0;0;9903230;64323;4770729;0;27;0.01038984;
07-05 15:10:51.186 30771 30797 I Unity   : [STATISTIC]2056;13223437;0;13223073;2794917888;16179200;6147354579;33542;205469;98177;0;184115;464063;1992291;0;0;14003858;429167;5115365;0;27;0.01323349;
07-05 15:10:51.201 30771 30797 I Unity   : [STATISTIC]2057;14234063;0;14233646;2795069440;16179200;6164140371;34479;198802;104948;0;271355;693281;2208855;0;0;13443593;68750;5861511;0;27;0.01424422;
07-05 15:10:51.216 30771 30797 I Unity   : [STATISTIC]2058;15574896;0;15574375;2797207552;16179200;6164156755;35521;264219;96094;202239;250313;491094;2146978;0;0;15928143;799895;6256875;0;27;0.01558411;
07-05 15:10:51.231 30771 30797 I Unity   : [STATISTIC]2059;15287656;0;15287032;2799325184;16179200;6164173139;30417;164844;97135;175468;254114;592188;2101146;0;0;13995830;95156;6618698;0;27;0.01529828;
07-05 15:10:51.245 30771 30797 I Unity   : [STATISTIC]2060;13324427;0;13324011;2799464448;16179200;6164173139;43802;162292;131667;0;276408;544063;2214739;0;0;12506771;82083;5068125;0;27;0.01333661;
07-05 15:10:51.256 30771 30797 I Unity   : [STATISTIC]2061;10367083;0;10366563;2799464448;16179200;6164173139;0;0;0;0;180781;0;0;0;0;10460727;74792;4460521;0;27;0.01037839;
07-05 15:10:51.270 30771 30797 I Unity   : [STATISTIC]2062;15002291;0;15001979;2799706112;16179200;6164173139;56406;180052;116562;0;261093;536875;2172188;0;0;13546720;455625;5355938;0;27;0.01501021;
07-05 15:10:51.286 30771 30797 I Unity   : [STATISTIC]2063;15646875;0;15646355;2801954816;16179200;6164200875;68229;163125;103698;581927;260104;548750;2058958;0;0;15924579;90886;6517552;0;27;0.01565588;
07-05 15:10:51.301 30771 30797 I Unity   : [STATISTIC]2064;14949115;0;14948593;2804023296;16179200;6164233623;36094;189635;100938;307916;283177;614792;2159739;0;0;16348437;78021;5882760;0;27;0.01496193;
07-05 15:10:51.314 30771 30797 I Unity   : [STATISTIC]2065;12795833;0;12795417;2804441088;16179200;6164233623;41406;193958;99011;0;232865;356510;1950208;0;0;11767399;74532;4789792;0;27;0.01280354;
07-05 15:10:51.328 30771 30797 I Unity   : [STATISTIC]2066;14218698;0;14218333;2804441088;16179200;6164233623;44010;177396;101198;0;478906;671041;2269635;0;0;13859586;78177;5759375;0;27;0.01422912;
07-05 15:10:51.340 30771 30797 I Unity   : [STATISTIC]2067;11281354;0;11280833;2804441088;16179200;6164233623;0;0;0;0;175521;0;0;0;0;11362763;80000;4839687;0;27;0.01129234;
07-05 15:10:51.356 30771 30797 I Unity   : [STATISTIC]2068;14122240;0;14121875;2804711424;16179200;6164233623;34896;201615;98750;0;254064;685469;2336927;0;0;13965313;171093;5401510;0;27;0.01413203;
07-05 15:10:51.375 30771 30797 I Unity   : [STATISTIC]2069;16918698;0;16918177;2804973568;16179200;6164233623;32136;160209;106563;0;254635;604947;2126614;0;0;16863178;2624271;5630156;0;27;0.01692703;
07-05 15:10:51.391 30771 30797 I Unity   : [STATISTIC]2070;20264011;0;20263541;2804973568;16179200;6181010839;46197;176198;130834;0;302500;696355;2491301;0;0;19004065;4752969;7055833;0;27;0.02027286;
07-05 15:10:51.408 30771 30797 I Unity   : [STATISTIC]2071;17053698;0;17053073;2807898112;16179200;6181019031;100886;231145;160990;270365;264584;569010;2316822;0;0;21030572;79948;8280469;0;27;0.01706844;
07-05 15:10:51.425 30771 30797 I Unity   : [STATISTIC]2072;17425989;0;17425625;2810097664;16179200;6181077607;46197;194687;106146;309219;284532;391979;2471875;0;0;23326148;75677;8251823;0;27;0.01743693;
07-05 15:10:51.440 30771 30797 I Unity   : [STATISTIC]2073;15223281;0;15222917;2812178432;16179200;6181089895;38489;185573;95313;487552;258178;320730;2457136;0;0;14947762;75938;6390573;0;27;0.01525427;
07-05 15:10:51.454 30771 30797 I Unity   : [STATISTIC]2074;13861354;0;13860834;2812178432;16179200;6181070967;35260;160469;96875;0;313073;554636;2408177;0;0;13480103;65469;5683854;0;27;0.0138701;
07-05 15:10:51.468 30771 30797 I Unity   : [STATISTIC]2075;13866041;0;13865677;2812645376;16179200;6197848183;49948;189896;118698;0;273332;510469;2231928;0;0;13126357;65209;5708541;0;27;0.0138762;
07-05 15:10:51.482 30771 30797 I Unity   : [STATISTIC]2076;13683177;0;13682813;2812645376;16179200;6197848183;36354;185417;108750;0;271563;573542;2252656;0;0;12897553;83021;5669219;0;27;0.01369219;
07-05 15:10:51.497 30771 30797 I Unity   : [STATISTIC]2077;15368021;0;15367709;2815295488;16179200;6197868663;40416;165990;93020;344583;279948;559584;2157761;0;0;14209378;69115;7236198;0;27;0.01537589;
07-05 15:10:51.512 30771 30797 I Unity   : [STATISTIC]2078;14981718;0;14981146;2817683456;16179200;6214707883;30625;167917;101615;307604;335834;654115;2216145;0;0;13389374;68229;6786510;0;27;0.01499286;
07-05 15:10:51.524 30771 30797 I Unity   : [STATISTIC]2079;12126094;0;12125781;2819735552;16179200;6214733611;0;0;0;293125;293125;0;0;0;0;10843232;65365;5998489;0;27;0.01213453;
07-05 15:10:51.537 30771 30797 I Unity   : [STATISTIC]2080;13174479;0;13174114;2819735552;16179200;6214741803;37447;173386;101250;0;272030;624688;2506719;0;0;12435629;64167;4748282;0;27;0.01318396;
07-05 15:10:51.554 30771 30797 I Unity   : [STATISTIC]2081;15557343;0;15556927;2822094848;16179200;6214754091;35156;163490;98645;459896;304271;621562;2164165;0;0;15577077;74896;7011198;0;27;0.01556776;
07-05 15:10:51.568 30771 30797 I Unity   : [STATISTIC]2082;15034584;0;15033958;2822094848;16179200;6214758187;33750;169219;95468;0;266197;386094;2122969;0;0;11533490;785833;6598646;0;27;0.01504411;
07-05 15:10:51.582 30771 30797 I Unity   : [STATISTIC]2083;14083229;0;14082760;2822094848;16179200;6214758187;37084;162084;94323;0;293386;494636;2051249;0;0;12570525;67188;6540000;0;27;0.0140938;
07-05 15:10:51.596 30771 30797 I Unity   : [STATISTIC]2084;13679375;0;13679062;2822094848;16179200;6214749995;35989;164115;99271;0;261094;463334;1956511;0;0;12305419;61667;6282604;0;27;0.01368823;
07-05 15:10:51.607 30771 30797 I Unity   : [STATISTIC]2085;11133645;0;11133177;2822094848;16179200;6214749995;0;0;0;0;512083;0;0;0;0;11169267;63854;5311875;0;27;0.01114401;
07-05 15:10:51.620 30771 30797 I Unity   : [STATISTIC]2086;13521146;0;13520730;2822365184;16179200;6214749995;37865;162709;101354;0;273230;420052;2370210;0;0;13358856;63542;5382604;0;27;0.01352943;
07-05 15:10:51.637 30771 30797 I Unity   : [STATISTIC]2087;13758958;0;13758646;2822365184;16179200;6214749995;38802;167031;97656;0;252240;527344;2400990;0;0;13502863;111302;5616875;0;27;0.01376932;
