
07-09 11:22:40.884  9178  9202 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:22:45.239  9178  9202 I Unity   : [STATISTIC]570;13406510;0;13406094;1075601408;14929920;2089962727;13698;61667;68021;0;86250;89688;1409532;0;0;0;575833;0;0;4415781;1713594;0;27;0.01341599;
07-09 11:22:45.253  9178  9202 I Unity   : [STATISTIC]571;11959844;0;11959375;1075601408;14929920;2089962727;13177;54687;58750;0;89323;100781;1460989;0;0;0;549376;0;0;3109323;1826823;0;27;0.01197156;
07-09 11:22:45.267  9178  9202 I Unity   : [STATISTIC]572;15190053;0;15189635;1077997568;14929920;2089995503;10677;59531;48073;204063;132604;89531;1318489;0;0;0;597716;0;0;5308386;2707448;0;27;0.01520083;
07-09 11:22:45.280  9178  9202 I Unity   : [STATISTIC]573;14893125;0;14892656;1080446976;14929920;2090018687;15885;63385;73594;253177;51094;78958;1521666;0;0;0;570628;0;0;4402292;2898802;0;27;0.01490401;
07-09 11:22:45.294  9178  9202 I Unity   : [STATISTIC]574;12221406;0;12220938;1082662912;14929920;2106762903;16041;68542;58906;164375;109218;81927;1515780;0;0;0;388905;0;0;2562917;2516511;0;27;0.01223182;
07-09 11:22:45.309  9178  9202 I Unity   : [STATISTIC]575;11412136;0;11411614;1082662912;14929920;2106762903;0;0;0;0;80365;0;0;0;0;0;381874;0;0;4612500;1209531;0;27;0.01142177;
07-09 11:22:45.322  9178  9202 I Unity   : [STATISTIC]576;19298020;0;19297552;1085022208;14929920;2123592131;21667;78490;108958;242760;171823;129844;1815209;0;0;0;788072;0;0;7324688;4174063;0;27;0.01930865;
07-09 11:22:45.336  9178  9202 I Unity   : [STATISTIC]577;11551614;0;11551094;1087049728;14929920;2123622499;12031;62135;50729;210730;121510;75000;1296198;0;0;0;471614;0;0;1535312;3081146;0;27;0.01156313;
07-09 11:22:45.349  9178  9202 I Unity   : [STATISTIC]578;12441771;0;12441302;1087049728;14929920;2123622499;11250;61823;50781;0;90990;70469;1322969;0;0;0;556766;0;0;3780729;1738907;0;27;0.01244969;
07-09 11:22:45.364  9178  9202 I Unity   : [STATISTIC]579;13076823;0;13076354;1087049728;14929920;2123603587;11198;77760;54688;0;44427;122761;1401354;0;0;0;559690;0;0;4585417;1541250;0;27;0.01308943;
07-09 11:22:45.379  9178  9202 I Unity   : [STATISTIC]580;14299843;0;14299323;1087049728;14929920;2123603587;0;0;0;0;82866;0;0;0;0;0;608753;0;0;6657187;2009844;0;27;0.01431099;
07-09 11:22:45.393  9178  9202 I Unity   : [STATISTIC]581;18159792;0;18159375;1087049728;14929920;2123603587;22083;94479;101042;0;269740;128333;2404427;0;0;0;698694;0;0;6580104;2301719;0;27;0.0181713;
07-09 11:22:45.407  9178  9202 I Unity   : [STATISTIC]582;14290000;0;14289635;1089908736;14929920;2123721959;13073;87656;52760;503594;84323;158802;1673280;0;0;0;633702;0;0;3045469;3122344;0;27;0.01430083;
07-09 11:22:45.419  9178  9202 I Unity   : [STATISTIC]583;11380521;0;11380104;1089908736;14929920;2123721959;10625;73281;47083;0;84792;97865;1446874;0;0;0;550885;0;0;2508959;1802969;0;27;0.01138943;
07-09 11:22:45.434  9178  9202 I Unity   : [STATISTIC]584;13580989;0;13580573;1092173824;14929920;2140455879;15782;71927;61198;262917;83542;82448;1478594;0;0;0;507134;0;0;2649011;3404948;0;27;0.01358906;
07-09 11:22:45.447  9178  9202 I Unity   : [STATISTIC]585;14497604;0;14497187;1094594560;14929920;2140455879;11146;58333;56927;240000;107136;81510;1404688;0;0;0;439740;0;0;4725208;2460625;0;27;0.01450807;
07-09 11:22:45.461  9178  9202 I Unity   : [STATISTIC]586;12951927;0;12951458;1096654848;14929920;2140464071;11614;71719;52604;300000;73229;102188;1586355;0;0;0;629007;0;0;2709219;2486718;0;27;0.01296104;
07-09 11:22:45.475  9178  9202 I Unity   : [STATISTIC]587;13254895;0;13254219;1098903552;14929920;2140464071;0;0;0;180625;101198;0;0;0;0;0;416562;0;0;4107813;2903541;0;27;0.01326443;
07-09 11:22:45.490  9178  9202 I Unity   : [STATISTIC]588;13262864;0;13262396;1098903552;14929920;2140464071;10833;62136;51302;0;90729;89843;1352188;0;0;0;780005;0;0;4656979;1620000;0;27;0.01327484;
07-09 11:22:45.504  9178  9202 I Unity   : [STATISTIC]589;15079948;0;15079531;1098944512;14929920;2140422983;14062;60209;66146;0;88907;92917;1346666;0;0;0;704018;0;0;6038750;1908282;0;27;0.01509109;
07-09 11:22:45.518  9178  9202 I Unity   : [STATISTIC]590;15145364;0;15144791;1099182080;14929920;2140422983;12292;61875;49583;0;101979;79063;1559271;0;0;0;647085;0;0;5524531;2161979;0;27;0.01515505;
07-09 11:22:45.532  9178  9202 I Unity   : [STATISTIC]591;13829688;0;13829166;1101291520;14929920;2157208391;11146;58386;49896;126563;93177;88177;1303126;0;0;0;570676;0;0;4556927;2200468;0;27;0.01384411;
07-09 11:22:45.546  9178  9202 I Unity   : [STATISTIC]592;13426719;0;13426406;1103446016;14929920;2157224775;12813;60052;60052;203281;44792;89479;1396511;0;0;0;399795;0;0;4063125;2213906;0;27;0.01343745;
07-09 11:22:45.560  9178  9202 I Unity   : [STATISTIC]593;14016042;0;14015572;1105498112;14929920;2157232967;0;0;0;235416;104427;0;0;0;0;0;454170;0;0;4938802;3005208;0;27;0.0140262;
07-09 11:22:45.574  9178  9202 I Unity   : [STATISTIC]594;13699167;0;13698698;1105498112;14929920;2157202179;12032;59844;48958;0;112083;78854;1406353;0;0;0;697134;0;0;5043281;1514635;0;27;0.01371026;
07-09 11:22:45.588  9178  9202 I Unity   : [STATISTIC]595;13877916;0;13877448;1105723392;14929920;2157202179;12240;68698;51406;0;108178;78385;1265834;0;0;0;651451;0;0;5368750;1876719;0;27;0.01389083;
07-09 11:22:45.603  9178  9202 I Unity   : [STATISTIC]596;14686927;0;14686458;1105711104;14929920;2157202179;12552;60573;54427;0;92448;83593;1370259;0;0;0;611722;0;0;5905313;1962760;0;27;0.0146975;
07-09 11:22:45.616  9178  9202 I Unity   : [STATISTIC]597;14025677;0;14025261;1105903616;14929920;2157202179;12239;56094;53907;0;189636;80208;1438125;0;0;0;624695;0;0;5210521;1735781;0;27;0.0140362;
07-09 11:22:45.631  9178  9202 I Unity   : [STATISTIC]598;14873907;0;14873489;1107959808;14929920;2174007691;10834;57031;47291;237240;46093;86927;1288177;0;0;0;742971;0;0;4846927;2771614;0;27;0.01488849;
07-09 11:22:45.643  9178  9202 I Unity   : [STATISTIC]599;13712709;0;13712239;1110151168;14929920;2174007691;0;0;0;250521;90000;0;0;0;0;0;434844;0;0;4506875;2831927;0;27;0.01372557;
07-09 11:22:45.657  9178  9202 I Unity   : [STATISTIC]600;11612135;0;11611771;1110401024;14929920;2174007691;12448;70521;53021;0;94166;117761;1466197;0;0;0;689580;0;0;3158177;1565157;0;27;0.0116249;
07-09 11:22:45.672  9178  9202 I Unity   : [STATISTIC]601;17447864;0;17447396;1110401024;14929920;2174007691;26875;60261;104011;0;152761;89011;2344167;0;0;0;801520;0;0;5711458;2507500;0;27;0.01745745;
07-09 11:22:45.684  9178  9202 I Unity   : [STATISTIC]602;11940156;0;11939531;1110401024;14929920;2174007691;10990;59896;55572;0;96041;76615;1230001;0;0;0;695102;0;0;3292344;1990677;0;27;0.01194479;
07-09 11:22:45.700  9178  9202 I Unity   : [STATISTIC]603;13345469;0;13345000;1112793088;14929920;2174056711;11614;65156;53698;204584;94063;104219;1489376;0;0;0;613391;0;0;3057709;2953020;0;27;0.01336875;
07-09 11:22:45.713  9178  9202 I Unity   : [STATISTIC]604;15752187;0;15751719;1114931200;14929920;2174056711;12136;56146;49010;171980;48177;81719;1300781;0;0;0;649792;0;0;5693385;2771719;0;27;0.01576302;
07-09 11:22:45.727  9178  9202 I Unity   : [STATISTIC]605;11737500;0;11737083;1117044736;14929920;2174073095;0;0;0;177552;99115;0;0;0;0;0;466512;0;0;2755782;3268958;0;27;0.01174865;
07-09 11:22:45.741  9178  9202 I Unity   : [STATISTIC]606;13607448;0;13607083;1117184000;14929920;2190850311;12292;59843;47083;0;92710;75521;1344583;0;0;0;624014;0;0;5014531;1467344;0;27;0.0136176;
07-09 11:22:45.755  9178  9202 I Unity   : [STATISTIC]607;15716459;0;15715937;1119461376;14929920;2207635719;11771;61407;50468;212917;159948;123958;1391510;0;0;0;464424;0;0;5978282;2608854;0;27;0.01572729;
07-09 11:22:45.769  9178  9202 I Unity   : [STATISTIC]608;14306302;0;14305729;1121652736;14929920;2207635719;11459;60573;53645;246094;90105;110989;1395781;0;0;0;492503;0;0;4261927;2472500;0;27;0.01431599;
07-09 11:22:45.783  9178  9202 I Unity   : [STATISTIC]609;13578073;0;13577656;1123782656;14929920;2207646567;10782;61302;55781;239011;89791;72187;1375104;0;0;0;669999;0;0;3148541;2859010;0;27;0.01358906;
07-09 11:22:45.796  9178  9202 I Unity   : [STATISTIC]610;12357605;0;12357031;1124016128;14929920;2207646567;10416;59271;51979;0;64688;82552;1379479;0;0;0;693070;0;0;3623125;1746771;0;27;0.01236927;
07-09 11:22:45.811  9178  9202 I Unity   : [STATISTIC]611;11707657;0;11707187;1124016128;14929920;2207646567;0;0;0;0;59895;0;0;0;0;0;494121;0;0;4485468;1803281;0;27;0.01171854;
07-09 11:22:45.825  9178  9202 I Unity   : [STATISTIC]612;19094271;0;19093802;1124016128;14929920;2207646567;19531;76979;108490;0;138593;112864;2230574;0;0;0;1280516;0;0;7877760;2883282;0;27;0.01910568;
07-09 11:22:45.837  9178  9202 I Unity   : [STATISTIC]613;12108802;0;12108282;1126400000;14929920;2207678111;10677;73229;49427;210156;95312;147917;1557501;0;0;0;509952;0;0;2500000;2341771;0;27;0.01211906;
07-09 11:22:45.852  9178  9202 I Unity   : [STATISTIC]614;11415520;0;11415052;1126400000;14929920;2207625055;15260;68958;50886;0;99532;102552;1445834;0;0;0;665681;0;0;3055625;1413594;0;27;0.01142542;
07-09 11:22:45.866  9178  9202 I Unity   : [STATISTIC]615;17565416;0;17565000;1128468480;14929920;2207679055;15990;64218;125729;313855;57605;109115;1566354;0;0;0;948014;0;0;6276927;3525365;0;27;0.0175775;
07-09 11:22:45.880  9178  9202 I Unity   : [STATISTIC]616;11915938;0;11915260;1128468480;14929920;2207679055;12240;69323;56146;0;89323;87604;1508334;0;0;0;775839;0;0;2878854;1986667;0;27;0.01191297;
07-09 11:22:45.895  9178  9202 I Unity   : [STATISTIC]617;12294740;0;12294375;1128632320;14929920;2207679055;0;0;0;0;148229;0;0;0;0;0;465629;0;0;4404219;1528229;0;27;0.01233307;
07-09 11:22:45.908  9178  9202 I Unity   : [STATISTIC]618;15931146;0;15930833;1128632320;14929920;2207679055;21875;60938;81094;0;95104;110573;1562605;0;0;0;726304;0;0;6941614;1579531;0;27;0.01594698;
07-09 11:22:45.922  9178  9202 I Unity   : [STATISTIC]619;15211302;0;15210677;1130958848;14929920;2207673263;10677;61510;66406;225625;95468;82448;1336770;0;0;0;677038;0;0;4897708;2983645;0;27;0.01521875;
07-09 11:22:45.936  9178  9202 I Unity   : [STATISTIC]620;12825416;0;12825000;1131216896;14929920;2207673263;13593;56250;63230;0;115052;88959;1403959;0;0;0;0;0;990989;3450208;2282396;0;27;0.01283703;
07-09 11:22:45.950  9178  9202 I Unity   : [STATISTIC]621;12457864;0;12457396;1131216896;14929920;2207673263;11355;61303;51980;0;92655;95520;1275885;0;0;0;631511;0;0;4222448;1448646;0;27;0.01246838;
07-09 11:22:45.964  9178  9202 I Unity   : [STATISTIC]622;14120729;0;14120313;1131532288;14929920;2207706031;12604;59167;57448;228229;47447;98594;1362343;0;0;0;666982;0;0;5579115;1690261;0;27;0.01413109;
07-09 11:22:45.979  9178  9202 I Unity   : [STATISTIC]623;15710469;0;15710000;1133760512;14929920;2224514203;0;0;0;460312;154896;0;0;0;0;0;672915;0;0;5153229;3685677;0;27;0.0157225;
07-09 11:22:45.992  9178  9202 I Unity   : [STATISTIC]624;13335521;0;13335000;1134006272;14929920;2241267255;13229;60521;58021;0;94010;81875;1388854;0;0;0;710937;0;0;4495208;1592552;0;27;0.01334281;
07-09 11:22:46.006  9178  9202 I Unity   : [STATISTIC]625;15774375;0;15773906;1136078848;14929920;2241267255;10834;59792;50000;179011;104062;71927;1382447;0;0;0;613698;0;0;4435104;3046510;0;27;0.01579047;
07-09 11:22:46.019  9178  9202 I Unity   : [STATISTIC]626;12676042;0;12675625;1136230400;14929920;2241267255;10990;67917;70573;0;82553;88698;1384845;0;0;0;442764;0;0;2804375;1747239;0;27;0.01269125;
07-09 11:22:46.034  9178  9202 I Unity   : [STATISTIC]627;12791458;0;12791042;1138618368;14929920;2241267255;11303;60156;50156;151875;232031;75156;1378593;0;0;0;606195;0;0;2692135;2623646;0;27;0.0128126;
07-09 11:22:46.047  9178  9202 I Unity   : [STATISTIC]628;16324844;0;16324323;1140674560;14929920;2241298239;15261;60885;55000;375469;62812;97604;1442917;0;0;0;514157;0;0;5107656;3439636;0;27;0.01633443;
07-09 11:22:46.060  9178  9202 I Unity   : [STATISTIC]629;12178073;0;12177604;1143148544;14929920;2258098947;11666;68750;47448;193386;64010;119323;1417813;0;0;0;423026;0;0;1937031;2802447;0;27;0.01219052;
07-09 11:22:46.075  9178  9202 I Unity   : [STATISTIC]630;9459739;0;9459271;1143148544;14929920;2258098947;0;0;0;0;56094;0;0;0;0;0;385414;0;0;2753333;1230000;0;27;0.009470417;
07-09 11:22:46.088  9178  9202 I Unity   : [STATISTIC]631;19768541;0;19768125;1143148544;14929920;2258098947;17917;87500;106563;0;181719;119375;2294739;0;0;0;1132347;0;0;7771823;3064532;0;27;0.01978375;
07-09 11:22:46.101  9178  9202 I Unity   : [STATISTIC]632;11919948;0;11919479;1145348096;14929920;2258115331;15885;64010;57865;122292;105937;80989;1320051;0;0;0;606462;0;0;1566563;2674011;0;27;0.01192927;
07-09 11:22:46.115  9178  9202 I Unity   : [STATISTIC]633;12498593;0;12498177;1147215872;14929920;2258115331;12813;59896;62239;149062;79375;102604;1442344;0;0;0;585673;0;0;2475157;2953802;0;27;0.01250854;
07-09 11:22:46.130  9178  9202 I Unity   : [STATISTIC]634;14119010;0;14118594;1147215872;14929920;2258093491;12344;64948;61041;0;57084;120208;1522343;0;0;0;1261828;0;0;4106615;2509532;0;27;0.01412781;
07-09 11:22:46.143  9178  9202 I Unity   : [STATISTIC]635;12775677;0;12775208;1147469824;14929920;2258093491;0;0;0;0;88854;0;0;0;0;0;412818;0;0;4379427;1840104;0;27;0.01278828;
07-09 11:22:46.157  9178  9202 I Unity   : [STATISTIC]636;14885885;0;14885521;1149972480;14929920;2258191455;11146;58750;48958;343125;145365;82448;1299115;0;0;0;420895;0;0;5330156;2418646;0;27;0.01489917;
07-09 11:22:46.171  9178  9202 I Unity   : [STATISTIC]637;12083229;0;12082813;1149972480;14929920;2258191455;10052;62500;51979;0;90000;101302;1264115;0;0;0;627910;0;0;4216823;1307708;0;27;0.0120937;
07-09 11:22:46.185  9178  9202 I Unity   : [STATISTIC]638;19107916;0;19107448;1152450560;14929920;2258191455;22812;81459;106770;439115;116146;112604;1972813;0;0;0;922712;0;0;6470990;4699583;0;27;0.01911802;
07-09 11:22:46.199  9178  9202 I Unity   : [STATISTIC]639;11868803;0;11868333;1154543616;14929920;2274968671;18229;86302;67657;103541;90156;97135;1581615;0;0;0;650934;0;0;1379271;3099010;0;27;0.01187974;
07-09 11:22:46.212  9178  9202 I Unity   : [STATISTIC]640;12034323;0;12033854;1154543616;14929920;2274968671;11094;54322;47396;0;65209;83333;1363593;0;0;0;603017;0;0;3341979;1848750;0;27;0.01204542;
07-09 11:22:46.227  9178  9202 I Unity   : [STATISTIC]641;13233594;0;13233073;1156759552;14929920;2291754079;0;0;0;130938;62084;0;0;0;0;0;430111;0;0;4267292;2890260;0;27;0.01324505;
07-09 11:22:46.241  9178  9202 I Unity   : [STATISTIC]642;16068490;0;16068021;1159028736;14929920;2291762271;13229;60208;59011;111459;108750;80000;1390208;0;0;0;637245;0;0;5745833;2570677;0;27;0.01606438;
07-09 11:22:46.255  9178  9202 I Unity   : [STATISTIC]643;14416771;0;14416302;1161314304;14929920;2291786847;37187;63334;90781;176354;90677;76614;1518385;0;0;0;506977;0;0;4085990;2875573;0;27;0.01443943;
07-09 11:22:46.269  9178  9202 I Unity   : [STATISTIC]644;11529271;0;11528802;1161314304;14929920;2291786847;13854;60677;48177;0;89062;77291;1274114;0;0;0;602030;0;0;3139948;1316562;0;27;0.01149411;
07-09 11:22:46.284  9178  9202 I Unity   : [STATISTIC]645;16123594;0;16123177;1163382784;14929920;2291795039;14323;71667;56719;238489;118073;98854;1551561;0;0;0;483128;0;0;5255729;2760833;0;27;0.01618464;
07-09 11:22:46.296  9178  9202 I Unity   : [STATISTIC]646;13198855;0;13198437;1163624448;14929920;2291795039;13385;64584;55729;0;65052;80052;1391668;0;0;0;673650;0;0;4537188;1547916;0;27;0.0132101;
07-09 11:22:46.311  9178  9202 I Unity   : [STATISTIC]647;10524167;0;10523646;1163624448;14929920;2291795039;0;0;0;0;59427;0;0;0;0;0;437760;0;0;3898750;1271719;0;27;0.01053396;
07-09 11:22:46.325  9178  9202 I Unity   : [STATISTIC]648;16294115;0;16293646;1163624448;14929920;2291795039;10677;59114;70886;0;89583;88177;1344480;0;0;0;653594;0;0;7959636;1437031;0;27;0.01630313;
07-09 11:22:46.339  9178  9202 I Unity   : [STATISTIC]649;14895833;0;14895365;1163624448;14929920;2291783519;10729;68958;51615;0;92396;114063;1501353;0;0;0;681666;0;0;5409428;1948386;0;27;0.01490943;
07-09 11:22:46.353  9178  9202 I Unity   : [STATISTIC]650;15228437;0;15228021;1164029952;14929920;2291783519;13698;106198;59636;0;136980;89427;1697655;0;0;0;847552;0;0;5149531;1952604;0;27;0.01523693;
07-09 11:22:46.366  9178  9202 I Unity   : [STATISTIC]651;12820937;0;12820469;1164029952;14929920;2291783519;12344;59218;63438;0;97084;123802;1524062;0;0;0;722918;0;0;3250677;2000937;0;27;0.01283161;
07-09 11:22:46.380  9178  9202 I Unity   : [STATISTIC]652;14382865;0;14382396;1166127104;14929920;2325337951;11145;64375;49792;262032;59271;74167;1300729;0;0;0;600213;0;0;3862292;3109115;0;27;0.01439307;
07-09 11:22:46.393  9178  9202 I Unity   : [STATISTIC]653;10068333;0;10067865;1166274560;14929920;2325337951;0;0;0;0;57240;0;0;0;0;0;439431;0;0;2982031;1649270;0;27;0.01008016;
07-09 11:22:46.409  9178  9202 I Unity   : [STATISTIC]654;17293490;0;17293021;1166274560;14929920;2325301523;20000;84844;86198;0;141042;81979;2085730;0;0;0;798541;0;0;6531093;2144063;0;27;0.01730625;
07-09 11:22:46.423  9178  9202 I Unity   : [STATISTIC]655;16910156;0;16909635;1170890752;14929920;2325344839;11198;79323;80625;244375;154584;72865;1436354;0;0;0;460780;0;0;5278282;4225781;0;27;0.01692037;
07-09 11:22:46.435  9178  9202 I Unity   : [STATISTIC]656;12889739;0;12889219;1172930560;14929920;2325369523;11041;62447;46355;305990;102084;77760;1344688;0;0;0;748903;0;0;2260521;3101771;0;27;0.01289745;
07-09 11:22:46.449  9178  9202 I Unity   : [STATISTIC]657;8989323;0;8988750;1172930560;14929920;2325369523;11875;57500;47292;0;74272;147239;1350675;0;0;0;637450;0;0;624480;1724063;0;27;0.009002656;
07-09 11:22:46.464  9178  9202 I Unity   : [STATISTIC]658;14341510;0;14340989;1172930560;14929920;2325369523;0;0;0;0;58334;0;0;0;0;0;418961;0;0;5687396;1343541;0;27;0.01434531;
07-09 11:22:46.477  9178  9202 I Unity   : [STATISTIC]659;15990417;0;15990052;1173184512;14929920;2325346367;11510;58854;52656;0;122501;104427;1583385;0;0;0;701143;0;0;6200781;1670885;0;27;0.01601896;
07-09 11:22:46.490  9178  9202 I Unity   : [STATISTIC]660;14265573;0;14265104;1175257088;14929920;2325424783;11094;60261;49063;266094;98332;73854;1263125;0;0;0;625156;0;0;4170677;2727500;0;27;0.01427797;
07-09 11:22:46.504  9178  9202 I Unity   : [STATISTIC]661;11601563;0;11601145;1175498752;14929920;2325424783;11406;60417;48593;0;94063;108542;1422188;0;0;0;597492;0;0;2804584;1908698;0;27;0.01161083;
07-09 11:22:46.519  9178  9202 I Unity   : [STATISTIC]662;14091146;0;14090625;1175740416;14929920;2325424783;11302;99843;50416;0;113802;75886;1385104;0;0;0;927505;0;0;4789792;2245260;0;27;0.01410073;
07-09 11:22:46.533  9178  9202 I Unity   : [STATISTIC]663;15964271;0;15963802;1177878528;14929920;2358979215;9896;59948;49844;219427;140520;81979;1309479;0;0;0;718751;0;0;5519896;2883020;0;27;0.01597797;
07-09 11:22:46.546  9178  9202 I Unity   : [STATISTIC]664;12988490;0;12987917;1180200960;14929920;2358987407;9896;62239;49375;240521;126250;83177;1289739;0;0;0;455937;0;0;3297864;2438229;0;27;0.01298917;
07-09 11:22:46.560  9178  9202 I Unity   : [STATISTIC]665;11935573;0;11935209;1182400512;14929920;2358995599;0;0;0;210938;62917;0;0;0;0;0;479892;0;0;3442708;2356198;0;27;0.01197239;
07-09 11:22:46.575  9178  9202 I Unity   : [STATISTIC]666;14621771;0;14621302;1182400512;14929920;2358995599;13229;62500;48959;0;105938;77969;1350625;0;0;0;750989;0;0;6170416;1609427;0;27;0.01463151;
07-09 11:22:46.588  9178  9202 I Unity   : [STATISTIC]667;17486094;0;17485521;1184505856;14929920;2359003791;10990;57968;51354;284219;117500;104791;1406875;0;0;0;664219;0;0;6146823;3291250;0;27;0.01749682;
07-09 11:22:46.601  9178  9202 I Unity   : [STATISTIC]668;10775573;0;10775104;1184722944;14929920;2359003791;11302;60521;46928;0;101614;111094;1352709;0;0;0;633543;0;0;2133333;1808542;0;27;0.01079307;
07-09 11:22:46.616  9178  9202 I Unity   : [STATISTIC]669;13065209;0;13064791;1184722944;14929920;2358975047;12031;59375;55782;0;102709;90312;1509271;0;0;0;700159;0;0;3969010;1930677;0;27;0.0130751;
07-09 11:22:46.630  9178  9202 I Unity   : [STATISTIC]670;18123021;0;18122552;1186852864;14929920;2359009083;0;0;0;550469;120886;0;0;0;0;0;756303;0;0;5997188;3498333;0;27;0.01813302;
07-09 11:22:46.644  9178  9202 I Unity   : [STATISTIC]671;12339792;0;12339271;1189134336;14929920;2359033659;16094;95937;84687;129636;82865;151146;2181562;0;0;0;452863;0;0;1987864;2119375;0;27;0.01235109;
07-09 11:22:46.657  9178  9202 I Unity   : [STATISTIC]672;11707135;0;11706719;1191403520;14929920;2359050043;0;0;0;119740;67136;0;0;0;0;0;501973;0;0;3502969;2391250;0;27;0.01172094;
07-09 11:22:46.672  9178  9202 I Unity   : [STATISTIC]673;13253490;0;13253073;1191403520;14929920;2359050043;12344;92604;72917;0;103802;75468;1455364;0;0;0;692035;0;0;4850469;1457031;0;27;0.01326302;
07-09 11:22:46.686  9178  9202 I Unity   : [STATISTIC]674;16079270;0;16078750;1193271296;14929920;2359063319;13489;58021;56875;200104;260677;89167;1350521;0;0;0;477607;0;0;6065416;2764635;0;27;0.01609052;
07-09 11:22:46.699  9178  9202 I Unity   : [STATISTIC]675;12663385;0;12662865;1193512960;14929920;2359068727;11198;58802;50208;0;115364;75886;1236510;0;0;0;644941;0;0;4434167;1375782;0;27;0.01267484;
07-09 11:22:46.714  9178  9202 I Unity   : [STATISTIC]676;12747448;0;12746979;1193512960;14929920;2359068727;11563;60729;54479;0;60469;76771;1359791;0;0;0;693284;0;0;4287083;1377135;0;27;0.01275859;
07-09 11:22:46.728  9178  9202 I Unity   : [STATISTIC]677;16940521;0;16939843;1193512960;14929920;2359068727;0;0;0;0;91719;0;0;0;0;0;844005;0;0;7093438;2641928;0;27;0.01695037;
07-09 11:22:46.741  9178  9202 I Unity   : [STATISTIC]678;12394166;0;12393802;1194016768;14929920;2375845943;10417;60885;47656;0;99010;79896;1327031;0;0;0;687138;0;0;3919948;1566459;0;27;0.0123937;
07-09 11:22:46.756  9178  9202 I Unity   : [STATISTIC]679;13176406;0;13175990;1194016768;14929920;2375845943;12605;62083;65521;0;112551;78490;1362030;0;0;0;643603;0;0;4299167;1798646;0;27;0.01322469;
07-09 11:22:46.770  9178  9202 I Unity   : [STATISTIC]680;15228803;0;15228385;1194016768;14929920;2392623159;12656;61979;52760;0;105261;85261;1353802;0;0;0;716821;0;0;5903750;2130521;0;27;0.01524104;
07-09 11:22:46.783  9178  9202 I Unity   : [STATISTIC]681;15634948;0;15634479;1196130304;14929920;2392623159;13177;61771;61146;163281;119427;116510;1513281;0;0;0;712401;0;0;4875157;3069323;0;27;0.01564516;
07-09 11:22:46.796  9178  9202 I Unity   : [STATISTIC]682;12664844;0;12664322;1198649344;14929920;2392655927;16823;72344;57969;170938;92344;80521;1394114;0;0;0;902702;0;0;2263125;3316302;0;27;0.01267484;
07-09 11:22:46.810  9178  9202 I Unity   : [STATISTIC]683;11121198;0;11120729;1200873472;14929920;2392689227;0;0;0;184687;55365;0;0;0;0;0;453184;0;0;2541510;2804114;0;27;0.01113344;
07-09 11:22:46.825  9178  9202 I Unity   : [STATISTIC]684;14243698;0;14243281;1200873472;14929920;2392694987;12813;61979;56562;0;88281;175104;1581147;0;0;0;713123;0;0;5279636;1652083;0;27;0.01425281;
07-09 11:22:46.839  9178  9202 I Unity   : [STATISTIC]685;19914792;0;19914270;1203163136;14929920;2392755983;11667;66719;50937;670469;282863;97344;1581875;0;0;0;1339109;0;0;6100833;5059115;0;27;0.01992745;
07-09 11:22:46.852  9178  9202 I Unity   : [STATISTIC]686;11088385;0;11087917;1205473280;14929920;2392778191;10729;60261;52500;310677;85573;172552;1416041;0;0;0;514427;0;47604;91146;2962240;0;27;0.01110047;
07-09 11:22:46.865  9178  9202 I Unity   : [STATISTIC]687;12398490;0;12398020;1207668736;14929920;2409555407;10730;58438;58802;262188;97344;92760;1328907;0;0;0;669845;0;0;2558594;2521718;0;27;0.01240849;
07-09 11:22:46.879  9178  9202 I Unity   : [STATISTIC]688;12757344;0;12756823;1208135680;14929920;2409555407;19011;61823;98646;0;121198;140520;1606771;0;0;0;0;0;1541407;2745000;3025260;0;27;0.01276724;
07-09 11:22:46.893  9178  9202 I Unity   : [STATISTIC]689;11583229;0;11582761;1208135680;14929920;2409523723;0;0;0;0;64687;0;0;0;0;0;0;0;945573;3580730;2313281;0;27;0.01159609;
07-09 11:22:46.908  9178  9202 I Unity   : [STATISTIC]690;14943073;0;14942604;1208406016;14929920;2426300939;12187;61563;69792;0;101353;132084;1359740;0;0;0;693435;0;0;6412343;1557448;0;27;0.01495365;
07-09 11:22:46.922  9178  9202 I Unity   : [STATISTIC]691;16000521;0;16000104;1208406016;14929920;2426300939;12448;63698;59531;0;114219;85833;1442135;0;0;0;682716;0;0;6442969;2019948;0;27;0.01601125;
07-09 11:22:46.935  9178  9202 I Unity   : [STATISTIC]692;14622968;0;14622500;1210757120;14929920;2426316311;15313;69375;60989;181250;150417;117083;1459999;0;0;0;515520;0;0;4483959;2562552;0;27;0.01463339;
