
07-05 14:49:27.738  6987  7010 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:50:26.471  6987  7010 I Unity   : [STATISTIC]4485;11204531;0;11204219;1974005760;16220160;4111791811;13750;71145;64636;0;316667;184791;1399896;0;0;13140623;2522447;1300989;0;27;0.01121604;
07-05 14:50:26.484  6987  7010 I Unity   : [STATISTIC]4486;13885677;0;13885364;1974005760;16220160;4111791811;15521;64636;67083;0;323488;189636;1502187;0;0;16017399;5190156;1380000;0;27;0.01389484;
07-05 14:50:26.498  6987  7010 I Unity   : [STATISTIC]4487;12417812;0;12417344;1974005760;16220160;4111791811;0;0;0;0;318593;0;0;0;0;15563796;4871146;1588802;0;27;0.01242599;
07-05 14:50:26.512  6987  7010 I Unity   : [STATISTIC]4488;16591354;0;16590885;1974005760;16220160;4111791811;16979;65990;107083;0;250313;191354;1731615;0;0;20331042;6199740;1271093;0;27;0.01659651;
07-05 14:50:26.525  6987  7010 I Unity   : [STATISTIC]4489;11632969;0;11632656;1974005760;16220160;4111791811;17656;66302;62083;0;313281;157395;1292865;0;0;17437193;3077812;1208906;0;27;0.0116699;
07-05 14:50:26.540  6987  7010 I Unity   : [STATISTIC]4490;13599322;0;13598906;1974005760;16220160;4111791811;21198;74427;93646;0;453437;153021;1649323;0;0;15972090;4331458;1754583;0;27;0.01360802;
07-05 14:50:26.553  6987  7010 I Unity   : [STATISTIC]4491;15309635;0;15309167;1973960704;16220160;4111791811;19948;77447;74636;0;323385;224583;1603646;0;0;17553543;6350417;1346614;0;27;0.01531786;
07-05 14:50:26.567  6987  7010 I Unity   : [STATISTIC]4492;12401302;0;12401042;1973960704;16220160;4111791811;13437;69219;53698;0;308178;149375;1355728;0;0;14607236;3897187;1249010;0;27;0.01241568;
07-05 14:50:26.582  6987  7010 I Unity   : [STATISTIC]4493;12459219;0;12458855;1973960704;16220160;4111791811;0;0;0;0;290989;0;0;0;0;15413911;5565469;1390677;0;27;0.01246839;
07-05 14:50:26.596  6987  7010 I Unity   : [STATISTIC]4494;19189270;0;19188958;1973960704;16220160;4111791811;35990;116667;144167;0;367343;342188;2865834;0;0;23136983;7391250;1990208;0;27;0.0191974;
07-05 14:50:26.610  6987  7010 I Unity   : [STATISTIC]4495;12410052;0;12409687;1973960704;16220160;4111791811;16406;71771;67916;0;340209;181458;1619636;0;0;15123018;2883594;1472344;0;27;0.01242229;
07-05 14:50:26.623  6987  7010 I Unity   : [STATISTIC]4496;13763177;0;13762656;1973960704;16220160;4111791811;15104;69687;64792;0;424530;171927;1478125;0;0;16161613;4134167;1482187;0;27;0.01377271;
07-05 14:50:26.637  6987  7010 I Unity   : [STATISTIC]4497;12627343;0;12626875;1973960704;16220160;4111791811;19375;76979;71927;0;329637;186302;1583125;0;0;19686464;3267291;1294739;0;27;0.01263958;
07-05 14:50:26.651  6987  7010 I Unity   : [STATISTIC]4498;14580729;0;14580104;1973960704;16220160;4111791811;25365;77761;90104;0;375209;234218;1776355;0;0;17115159;4758906;1514219;0;27;0.01459156;
07-05 14:50:26.664  6987  7010 I Unity   : [STATISTIC]4499;11233438;0;11233125;1973960704;16220160;4111791811;0;0;0;0;308385;0;0;0;0;14531925;3767812;1508802;0;27;0.0112437;
07-05 14:50:26.679  6987  7010 I Unity   : [STATISTIC]4500;15139531;0;15139114;1973886976;16220160;4111791811;18490;74583;89271;0;144375;178333;1569479;0;0;17698540;5790521;1064375;0;27;0.01515089;
07-05 14:50:26.692  6987  7010 I Unity   : [STATISTIC]4501;16428854;0;16428542;1973886976;16220160;4111791811;18802;74792;79271;0;353750;175053;1713333;0;0;20020941;6039583;1431511;0;27;0.0164399;
07-05 14:50:26.706  6987  7010 I Unity   : [STATISTIC]4502;12525781;0;12525364;1973886976;16220160;4111791811;20781;76406;80573;0;401094;211406;1796353;0;0;14847293;2455573;1641459;0;27;0.01253995;
07-05 14:50:26.719  6987  7010 I Unity   : [STATISTIC]4503;11623802;0;11623334;1973886976;16220160;4111791811;14063;90261;75417;0;368282;142552;1351198;0;0;17957918;3545677;1387657;0;27;0.01163437;
07-05 14:50:26.735  6987  7010 I Unity   : [STATISTIC]4504;12213125;0;12212761;1973886976;16220160;4111791811;0;0;0;0;265261;0;0;0;0;15025677;5328906;1250156;0;27;0.01222594;
07-05 14:50:26.748  6987  7010 I Unity   : [STATISTIC]4505;19055052;0;19054584;1973886976;16220160;4111791811;51146;152136;178125;0;250260;235364;2582084;0;0;22071089;8578386;1695105;0;27;0.01906365;
07-05 14:50:26.761  6987  7010 I Unity   : [STATISTIC]4506;11502031;0;11501562;1973886976;16220160;4111791811;18281;67240;69636;0;328906;179531;1446093;0;0;13612921;3274323;1290521;0;27;0.01151135;
07-05 14:50:26.775  6987  7010 I Unity   : [STATISTIC]4507;14233281;0;14232969;1973886976;16220160;4111791811;14635;88177;64219;0;340937;120729;1516302;0;0;17301360;4700833;1338229;0;27;0.01423937;
07-05 14:50:26.789  6987  7010 I Unity   : [STATISTIC]4508;13245469;0;13245052;1973886976;16220160;4111791811;15781;67604;69636;0;379323;201146;1439115;0;0;15716404;4094011;1483750;0;27;0.01326963;
07-05 14:50:26.803  6987  7010 I Unity   : [STATISTIC]4509;14099427;0;14098958;1973886976;16220160;4111791811;15989;73177;70781;0;359636;156979;1455990;0;0;16326614;5334062;1478646;0;27;0.0141087;
07-05 14:50:26.818  6987  7010 I Unity   : [STATISTIC]4510;14792136;0;14791771;1973817344;16220160;4111791811;22448;82187;90365;0;361772;185157;1686406;0;0;17520989;5336406;1622969;0;27;0.01479979;
07-05 14:50:26.831  6987  7010 I Unity   : [STATISTIC]4511;11827083;0;11826667;1973817344;16220160;4111791811;0;0;0;0;278698;0;0;0;0;15020473;4767188;1290209;0;27;0.01183583;
07-05 14:50:26.845  6987  7010 I Unity   : [STATISTIC]4512;14743490;0;14743125;1973817344;16220160;4111791811;21927;122656;102240;0;194428;175000;1583541;0;0;16861873;5978802;1137240;0;27;0.01476;
07-05 14:50:26.859  6987  7010 I Unity   : [STATISTIC]4513;14681094;0;14680261;1973817344;16220160;4111791811;26823;70365;99635;0;371406;177812;1636615;0;0;17243180;5392552;1719219;0;27;0.01468849;
07-05 14:50:26.873  6987  7010 I Unity   : [STATISTIC]4514;14882500;0;14882188;1973817344;16220160;4111791811;24584;112552;89740;0;381927;220000;1885885;0;0;18293643;4894687;1650417;0;27;0.01489838;
07-05 14:50:26.886  6987  7010 I Unity   : [STATISTIC]4515;12740469;0;12740052;1973817344;16220160;4111791811;16250;67291;70573;0;318697;156823;1520625;0;0;14848641;4070365;1286875;0;27;0.01275807;
07-05 14:50:26.901  6987  7010 I Unity   : [STATISTIC]4516;13114635;0;13114271;1973817344;16220160;4111791811;18385;67760;66510;0;311563;154479;1413281;0;0;15296456;4474323;1470782;0;27;0.01312568;
07-05 14:50:26.915  6987  7010 I Unity   : [STATISTIC]4517;17155886;0;17155469;1973817344;16220160;4111791811;0;0;0;0;555000;0;0;0;0;22325362;6267969;3051927;0;27;0.01716453;
07-05 14:50:26.929  6987  7010 I Unity   : [STATISTIC]4518;11115521;0;11115052;1973817344;16220160;4111791811;22187;73958;69896;0;238854;199427;1646458;0;0;13976924;2460833;1472708;0;27;0.01112589;
07-05 14:50:26.943  6987  7010 I Unity   : [STATISTIC]4519;14329583;0;14329323;1973817344;16220160;4111791811;18438;67396;71719;0;387135;164636;1442447;0;0;16829688;5246354;1588907;0;27;0.01433354;
07-05 14:50:26.957  6987  7010 I Unity   : [STATISTIC]4520;14256407;0;14255886;1973809152;16220160;4111791811;16875;85573;87032;0;320988;175781;1602344;0;0;17084638;5314479;1320886;0;27;0.01427333;
07-05 14:50:26.971  6987  7010 I Unity   : [STATISTIC]4521;13788854;0;13788438;1973809152;16220160;4111791811;23802;84532;98282;0;328699;215938;1864375;0;0;15917972;4897032;1361614;0;27;0.01379703;
07-05 14:50:26.984  6987  7010 I Unity   : [STATISTIC]4522;14434323;0;14433959;1973817344;16220160;4111791811;26614;91719;86770;0;265624;207656;1580990;0;0;16877078;5444166;1308750;0;27;0.01444266;
07-05 14:50:26.998  6987  7010 I Unity   : [STATISTIC]4523;11082396;0;11082083;1973809152;16220160;4111791811;0;0;0;0;268387;0;0;0;0;14002658;4336667;1291042;0;27;0.01109776;
07-05 14:50:27.012  6987  7010 I Unity   : [STATISTIC]4524;15158334;0;15157969;1973817344;16220160;4111791811;14427;69323;58386;0;177083;171406;1329374;0;0;25295675;7043854;1045313;0;27;0.01517089;
07-05 14:50:27.027  6987  7010 I Unity   : [STATISTIC]4525;15306459;0;15306041;1973817344;16220160;4111791811;24010;80000;84011;0;339218;186355;1788438;0;0;18251405;5789896;1523750;0;27;0.0153162;
07-05 14:50:27.040  6987  7010 I Unity   : [STATISTIC]4526;14541146;0;14540781;1973809152;16220160;4111791811;14531;66823;56823;0;332345;170625;1566719;0;0;17329117;5030989;1448125;0;27;0.01454932;
07-05 14:50:27.054  6987  7010 I Unity   : [STATISTIC]4527;11836563;0;11836250;1973809152;16220160;4111791811;15521;71979;69843;0;334428;207604;1476406;0;0;13302186;3272031;1304271;0;27;0.0118563;
07-05 14:50:27.068  6987  7010 I Unity   : [STATISTIC]4528;14775000;0;14774740;1973809152;16220160;4111791811;20573;82709;101771;0;279060;169792;1650572;0;0;16896775;5898698;1376823;0;27;0.01478401;
07-05 14:50:27.082  6987  7010 I Unity   : [STATISTIC]4529;12744636;0;12744167;1973817344;16220160;4111791811;0;0;0;0;297969;0;0;0;0;15852977;5379114;1520989;0;27;0.01275224;
07-05 14:50:27.096  6987  7010 I Unity   : [STATISTIC]4530;16165989;0;16165573;1973809152;16220160;4111791811;16354;67395;64010;0;190574;169323;1579947;0;0;18902754;6649479;1214636;0;27;0.01617354;
07-05 14:50:27.109  6987  7010 I Unity   : [STATISTIC]4531;12922031;0;12921667;1973809152;16220160;4111791811;15053;68906;71250;0;306197;184948;1405103;0;0;14846823;4202396;1326146;0;27;0.01294167;
07-05 14:50:27.124  6987  7010 I Unity   : [STATISTIC]4532;13577500;0;13576979;1973817344;16220160;4111791811;18333;73230;80833;0;395000;151979;1472813;0;0;16536091;4735729;1496198;0;27;0.0135863;
07-05 14:50:27.138  6987  7010 I Unity   : [STATISTIC]4533;14624323;0;14623958;1973809152;16220160;4111791811;17761;79792;80937;0;359739;268437;1800572;0;0;17434835;5302917;1479115;0;27;0.01463411;
07-05 14:50:27.151  6987  7010 I Unity   : [STATISTIC]4534;13968386;0;13968021;1973817344;16220160;4111791811;18021;68906;58542;0;345470;159844;1601510;0;0;16438491;4694375;1430260;0;27;0.01397792;
07-05 14:50:27.165  6987  7010 I Unity   : [STATISTIC]4535;10913750;0;10913386;1973817344;16220160;4111791811;0;0;0;0;292761;0;0;0;0;13740625;3951041;1479688;0;27;0.01093245;
07-05 14:50:27.180  6987  7010 I Unity   : [STATISTIC]4536;19775833;0;19775469;1973809152;16220160;4111791811;56823;105052;176980;0;355260;234532;3307135;0;0;32168802;7250678;2708333;0;27;0.01978641;
07-05 14:50:27.194  6987  7010 I Unity   : [STATISTIC]4537;11519844;0;11519479;1973809152;16220160;4111791811;17604;78698;83125;0;366564;199948;1615781;0;0;14144219;2424948;1446458;0;27;0.01152469;
07-05 14:50:27.207  6987  7010 I Unity   : [STATISTIC]4538;14334167;0;14333855;1973809152;16220160;4111791811;15781;71094;69635;0;397188;222031;1609636;0;0;16831664;4756562;1589323;0;27;0.01435406;
07-05 14:50:27.221  6987  7010 I Unity   : [STATISTIC]4539;12265729;0;12265364;1973809152;16220160;4111791811;15365;71302;59740;0;308074;123646;1388073;0;0;13839845;3759843;1295521;0;27;0.01227792;
07-05 14:50:27.235  6987  7010 I Unity   : [STATISTIC]4540;13640468;0;13640104;1973809152;16220160;4111791811;24532;78542;87916;0;293594;194323;1601406;0;0;16057286;4869792;1418334;0;27;0.01364896;
07-05 14:50:27.249  6987  7010 I Unity   : [STATISTIC]4541;12862396;0;12862032;1973809152;16220160;4111791811;0;0;0;0;337029;0;0;0;0;16264271;5335156;1460000;0;27;0.01287479;
07-05 14:50:27.263  6987  7010 I Unity   : [STATISTIC]4542;15410886;0;15410573;1973817344;16220160;4111791811;17239;68177;72864;0;183281;161041;1601929;0;0;17688227;6884427;1061927;0;27;0.01542088;
07-05 14:50:27.277  6987  7010 I Unity   : [STATISTIC]4543;14318437;0;14317813;1973809152;16220160;4111791811;15416;66406;65364;0;333228;218281;1528281;0;0;16670567;5213125;1370677;0;27;0.0143299;
07-05 14:50:27.291  6987  7010 I Unity   : [STATISTIC]4544;14038542;0;14038229;1973817344;16220160;4111791811;16562;79114;77083;0;313853;218854;1549583;0;0;15915367;5273438;1352292;0;27;0.01404844;
07-05 14:50:27.305  6987  7010 I Unity   : [STATISTIC]4545;13531302;0;13530990;1973817344;16220160;4111791811;39323;66927;69323;0;325051;149739;1479896;0;0;15922398;4695989;1411510;0;27;0.01354089;
07-05 14:50:27.319  6987  7010 I Unity   : [STATISTIC]4546;13609792;0;13609427;1973809152;16220160;4111791811;14271;65104;58281;0;304426;157500;1422657;0;0;15859581;5258906;1198438;0;27;0.01362177;
07-05 14:50:27.333  6987  7010 I Unity   : [STATISTIC]4547;12724687;0;12724167;1973809152;16220160;4111791811;0;0;0;0;286093;0;0;0;0;15439272;6028125;1254375;0;27;0.01273443;
07-05 14:50:27.347  6987  7010 I Unity   : [STATISTIC]4548;16476302;0;16475781;1973809152;16220160;4111791811;16198;71459;69323;0;217760;156875;1488230;0;0;18123701;7135000;1088385;0;27;0.01648552;
07-05 14:50:27.361  6987  7010 I Unity   : [STATISTIC]4549;13608386;0;13608073;1973800960;16220160;4111791811;17084;80000;73437;0;324740;240417;1565625;0;0;16155001;4604479;1364635;0;27;0.01361833;
07-05 14:50:27.375  6987  7010 I Unity   : [STATISTIC]4550;13389688;0;13389375;1973800960;16220160;4111791811;15833;70833;64375;0;314271;149479;1341823;0;0;16191567;4655886;1263177;0;27;0.01339672;
07-05 14:50:27.388  6987  7010 I Unity   : [STATISTIC]4551;13446823;0;13446458;1973800960;16220160;4111791811;15677;66927;67292;0;324584;170312;1435833;0;0;15769846;4810104;1356927;0;27;0.01346745;
07-05 14:50:27.403  6987  7010 I Unity   : [STATISTIC]4552;14249427;0;14249115;1973800960;16220160;4111791811;18594;72448;80937;0;335105;129688;1528334;0;0;16808285;5401094;1382083;0;27;0.01425719;
07-05 14:50:27.417  6987  7010 I Unity   : [STATISTIC]4553;14330209;0;14329635;1973800960;16220160;4111791811;15261;68802;60625;0;266771;136823;1400624;0;0;16440728;5292448;1236771;0;27;0.01435052;
07-05 14:50:27.430  6987  7010 I Unity   : [STATISTIC]4554;12320208;0;12319896;1973800960;16220160;4111791811;0;0;0;0;262968;0;0;0;0;15713020;5149011;1253594;0;27;0.01233047;
07-05 14:50:27.444  6987  7010 I Unity   : [STATISTIC]4555;14884010;0;14883594;1973800960;16220160;4111791811;15729;70521;71250;0;181875;187448;1565990;0;0;17089009;6279167;1120677;0;27;0.01489521;
07-05 14:50:27.459  6987  7010 I Unity   : [STATISTIC]4556;14827344;0;14826979;1973800960;16220160;4111791811;22188;72708;77500;0;368073;166094;1598854;0;0;23881342;5144687;1534115;0;27;0.01483698;
07-05 14:50:27.472  6987  7010 I Unity   : [STATISTIC]4557;13564636;0;13564271;1973800960;16220160;4111791811;14791;69063;66979;0;340259;185885;1407812;0;0;15975570;4918229;1414063;0;27;0.01357406;
07-05 14:50:27.486  6987  7010 I Unity   : [STATISTIC]4558;12944688;0;12944323;1973800960;16220160;4111791811;13541;67291;57969;0;303592;156875;1349168;0;0;15450317;4409583;1374480;0;27;0.01295615;
07-05 14:50:27.500  6987  7010 I Unity   : [STATISTIC]4559;13574688;0;13574270;1973800960;16220160;4111791811;0;0;0;0;315417;0;0;0;0;17133905;5712084;1592291;0;27;0.01357193;
07-05 14:50:27.514  6987  7010 I Unity   : [STATISTIC]4560;15108958;0;15108698;1973800960;16220160;4111791811;16563;69531;73958;0;195469;172188;1501042;0;0;17350774;6381406;1176667;0;27;0.0151313;
07-05 14:50:27.528  6987  7010 I Unity   : [STATISTIC]4561;17424011;0;17423698;1974292480;16220160;4111791811;406355;63802;74896;0;470261;141771;2607501;0;0;20773487;5395521;1953229;0;27;0.01743547;
07-05 14:50:27.542  6987  7010 I Unity   : [STATISTIC]4562;10412552;0;10412188;1974542336;16220160;4111791811;21718;62239;97135;0;323958;147916;1822447;0;0;13010830;1507552;1232396;0;27;0.0104224;
07-05 14:50:27.555  6987  7010 I Unity   : [STATISTIC]4563;14123802;0;14123489;1974726656;16220160;4111791811;20000;74896;118750;0;374897;218958;1653332;0;0;17091831;4934843;1623334;0;27;0.01413406;
07-05 14:50:27.569  6987  7010 I Unity   : [STATISTIC]4564;14477135;0;14476719;1974996992;16220160;4111791811;19427;92864;110833;0;332656;204010;1687865;0;0;18289002;4448438;2378333;0;27;0.01448562;
07-05 14:50:27.582  6987  7010 I Unity   : [STATISTIC]4565;12531823;0;12531511;1975283712;16220160;4111791811;15625;70052;94688;0;275625;166510;1454947;0;0;14759215;3482604;1794740;0;27;0.01254042;
07-05 14:50:27.598  6987  7010 I Unity   : [STATISTIC]4566;10647031;0;10646719;1975283712;16220160;4111791811;0;0;0;0;309166;0;0;0;0;13507556;3868594;1410157;0;27;0.01066589;
07-05 14:50:27.611  6987  7010 I Unity   : [STATISTIC]4567;21574167;0;21573854;1975529472;16220160;4128663083;48750;118021;172032;411406;577135;309740;3273906;0;0;32602606;8539115;2753125;0;27;0.02158604;
07-05 14:50:27.625  6987  7010 I Unity   : [STATISTIC]4568;10206875;0;10206406;1975529472;16220160;4128719227;14115;66510;62864;443437;290887;133125;1422448;0;0;10332441;1392709;1734635;0;27;0.01021583;
07-05 14:50:27.638  6987  7010 I Unity   : [STATISTIC]4569;12869531;0;12869167;1975529472;16220160;4128719227;15886;69479;62968;0;283022;150313;1324792;0;0;8981145;4341302;1401875;0;27;0.01287839;
07-05 14:50:27.653  6987  7010 I Unity   : [STATISTIC]4570;13415782;0;13415416;1975529472;16220160;4128719227;15052;68021;66667;0;172239;169114;1437865;0;0;15746411;4747917;1470886;0;27;0.01342677;
07-05 14:50:27.666  6987  7010 I Unity   : [STATISTIC]4571;15897396;0;15897084;1977323520;16220160;4145504635;0;0;0;254583;393385;0;0;0;0;21041874;5837865;2997865;0;27;0.01589036;
07-05 14:50:27.678  6987  7010 I Unity   : [STATISTIC]4572;11574739;0;11574375;1977131008;16220160;4145504635;15885;70937;69375;0;209062;232187;1408020;0;0;12516249;3386250;1404635;0;27;0.01160349;
07-05 14:50:27.694  6987  7010 I Unity   : [STATISTIC]4573;13382031;0;13381406;1977131008;16220160;4145504635;15260;67240;68073;0;169740;171302;1433542;0;0;16507338;4306250;1870365;0;27;0.01338828;
07-05 14:50:27.707  6987  7010 I Unity   : [STATISTIC]4574;17174948;0;17174584;1979645952;16220160;4145512827;20157;71719;82396;152448;345677;205313;1691770;0;0;20444161;5973125;2763802;0;27;0.01718662;
07-05 14:50:27.721  6987  7010 I Unity   : [STATISTIC]4575;10634740;0;10634010;1979645952;16220160;4145512827;15885;94688;67604;0;186198;154844;1524739;0;0;13518493;2250990;1486979;0;27;0.01064083;
07-05 14:50:27.735  6987  7010 I Unity   : [STATISTIC]4576;16808229;0;16807656;1982091264;16220160;4145545015;16354;65208;81250;279114;307708;132813;1599479;0;0;20100208;5242344;2770573;0;27;0.0168226;
07-05 14:50:27.749  6987  7010 I Unity   : [STATISTIC]4577;11964843;0;11964531;1982091264;16220160;4145545015;16406;66719;87812;0;135885;185260;1534219;0;0;14896976;3065000;1411146;0;27;0.01197568;
07-05 14:50:27.763  6987  7010 I Unity   : [STATISTIC]4578;13373541;0;13373177;1984225280;16220160;4145561399;0;0;0;160208;283126;0;0;0;0;16446042;4493958;2556302;0;27;0.01338401;
07-05 14:50:27.776  6987  7010 I Unity   : [STATISTIC]4579;14287865;0;14287500;1984225280;16220160;4145561399;19427;79635;70469;0;188281;191355;1726875;0;0;11135099;5079010;1301927;0;27;0.01429594;
07-05 14:50:27.790  6987  7010 I Unity   : [STATISTIC]4580;12375104;0;12374844;1984225280;16220160;4145561399;17448;66042;73750;0;168594;166979;1354270;0;0;13240361;4118437;1092605;0;27;0.0123888;
07-05 14:50:27.804  6987  7010 I Unity   : [STATISTIC]4581;18060989;0;18060729;1986097152;16220160;4145592495;27448;77917;87500;403229;357759;190885;1893855;0;0;22911981;5766198;3723959;0;27;0.01806958;
07-05 14:50:27.818  6987  7010 I Unity   : [STATISTIC]4582;10786355;0;10786041;1986097152;16220160;4145592495;16927;71354;65000;0;209270;205209;1542762;0;0;14024161;1683230;1754843;0;27;0.01079594;
07-05 14:50:27.831  6987  7010 I Unity   : [STATISTIC]4583;11713593;0;11713229;1986097152;16220160;4145592495;0;0;0;0;277137;0;0;0;0;14971510;4484740;1421458;0;27;0.0117238;
07-05 14:50:27.846  6987  7010 I Unity   : [STATISTIC]4584;15059271;0;15058802;1986379776;16220160;4162369711;19115;71719;71354;0;190469;220052;1573646;0;0;25018385;6367500;1239948;0;27;0.01506969;
07-05 14:50:27.859  6987  7010 I Unity   : [STATISTIC]4585;16253021;0;16252656;1988497408;16220160;4162377903;26823;88229;95416;406667;196458;211250;1664948;0;0;18067032;5828646;2293385;0;27;0.01626182;
07-05 14:50:27.872  6987  7010 I Unity   : [STATISTIC]4586;13438072;0;13437396;1990787072;16220160;4162386095;15625;68386;64844;300781;350624;205260;1549479;0;0;15716826;2949375;2873906;0;27;0.01344203;
07-05 14:50:27.885  6987  7010 I Unity   : [STATISTIC]4587;9908385;0;9908073;1990787072;16220160;4162386095;14896;67709;58125;0;180521;225260;1502292;0;0;10915622;1869583;1114688;0;27;0.009933021;
07-05 14:50:27.900  6987  7010 I Unity   : [STATISTIC]4588;13310313;0;13309792;1990791168;16220160;4162386095;0;0;0;0;137917;0;0;0;0;16429222;5576146;1746458;0;27;0.01331885;
07-05 14:50:27.914  6987  7010 I Unity   : [STATISTIC]4589;16258073;0;16257604;1990959104;16220160;4162386095;16823;71979;72136;0;192916;197865;1577291;0;0;18411617;7057552;1753854;0;27;0.01627312;
07-05 14:50:27.926  6987  7010 I Unity   : [STATISTIC]4590;13523541;0;13523177;1990959104;16220160;4162386095;16927;67709;61146;0;194688;176875;1508074;0;0;16747081;4376146;1667396;0;27;0.01353219;
07-05 14:50:27.940  6987  7010 I Unity   : [STATISTIC]4591;12359531;0;12359167;1990975488;16220160;4179163311;16198;71145;66771;0;322186;165885;1431979;0;0;15489056;3557187;1466198;0;27;0.01237281;
07-05 14:50:27.954  6987  7010 I Unity   : [STATISTIC]4592;15650573;0;15650260;1993220096;16220160;4179187887;17136;72084;70521;247552;225156;170521;1690104;0;0;18940103;4816198;2668073;0;27;0.01566052;
07-05 14:50:27.968  6987  7010 I Unity   : [STATISTIC]4593;14239583;0;14239219;1995259904;16220160;4179196079;15573;70052;63906;264740;335989;155468;1472344;0;0;18914685;3711406;2993697;0;27;0.01424948;
07-05 14:50:27.981  6987  7010 I Unity   : [STATISTIC]4594;11810573;0;11810260;1995259904;16220160;4179196079;20000;70052;67709;0;143021;182344;1566926;0;0;8246666;3323281;1131042;0;27;0.01182057;
07-05 14:50:27.996  6987  7010 I Unity   : [STATISTIC]4595;12020417;0;12020052;1995259904;16220160;4179196079;0;0;0;0;113697;0;0;0;0;15516457;4073281;1747969;0;27;0.01203052;
07-05 14:50:28.010  6987  7010 I Unity   : [STATISTIC]4596;16146615;0;16146303;1995509760;16220160;4179196079;18073;68490;96250;0;230000;227864;1593125;0;0;17046564;7270938;1442917;0;27;0.01615849;
07-05 14:50:28.024  6987  7010 I Unity   : [STATISTIC]4597;14773229;0;14772604;1995526144;16220160;4179196079;14167;70312;63750;0;181093;162708;1477969;0;0;17773807;5075573;1982083;0;27;0.01478698;
07-05 14:50:28.037  6987  7010 I Unity   : [STATISTIC]4598;12502343;0;12501927;1995632640;16220160;4179196079;16198;67500;62083;0;327448;170469;1380365;0;0;13894108;4098437;1490208;0;27;0.01251391;
07-05 14:50:28.052  6987  7010 I Unity   : [STATISTIC]4599;15667448;0;15666927;1997709312;16220160;4179192135;19531;74011;87656;303489;153438;193594;1590782;0;0;19875519;5147761;2568594;0;27;0.01567437;
07-05 14:50:28.065  6987  7010 I Unity   : [STATISTIC]4600;15761198;0;15760885;1999904768;16220160;4179224903;19271;98178;73021;549947;276562;150260;1584012;0;0;20768803;4187292;2749271;0;27;0.01577417;
07-05 14:50:28.079  6987  7010 I Unity   : [STATISTIC]4601;8382031;0;8381667;1999904768;16220160;4179224903;0;0;0;0;181250;0;0;0;0;8298596;1751459;1181771;0;27;0.008394219;
07-05 14:50:28.093  6987  7010 I Unity   : [STATISTIC]4602;15589063;0;15588646;2000134144;16220160;4196002119;16406;64687;74011;0;163699;198385;1630886;0;0;25593440;7165729;1096667;0;27;0.01559833;
07-05 14:50:28.107  6987  7010 I Unity   : [STATISTIC]4603;15322865;0;15322448;2000134144;16220160;4196002119;24010;73698;78593;0;273907;173438;1693854;0;0;17737238;5042708;2565365;0;27;0.0153325;
07-05 14:50:28.121  6987  7010 I Unity   : [STATISTIC]4604;13226823;0;13226458;2000134144;16220160;4196002119;14531;118958;66198;0;171511;159687;1651354;0;0;15861616;4029427;1756927;0;27;0.01323682;
07-05 14:50:28.135  6987  7010 I Unity   : [STATISTIC]4605;13436927;0;13436562;2000388096;16220160;4196002119;16719;70104;59687;0;334220;126198;1347708;0;0;14975728;4564531;1464583;0;27;0.01344573;
07-05 14:50:28.149  6987  7010 I Unity   : [STATISTIC]4606;15484323;0;15484011;2001928192;16220160;4212787527;0;0;0;422916;163437;0;0;0;0;27944425;5100052;3391719;0;27;0.01549521;
07-05 14:50:28.162  6987  7010 I Unity   : [STATISTIC]4607;13559427;0;13559114;2004021248;16220160;4212795719;14270;70000;61719;131458;177084;189063;1397813;0;0;16947706;4041927;2095157;0;27;0.01357016;
07-05 14:50:28.177  6987  7010 I Unity   : [STATISTIC]4608;11839687;0;11839271;2004021248;16220160;4212795719;13125;65625;60886;0;377864;168177;1453073;0;0;8955415;3099323;1401198;0;27;0.01184839;
07-05 14:50:28.191  6987  7010 I Unity   : [STATISTIC]4609;14728594;0;14728073;2004021248;16220160;4212795719;16771;65573;65052;0;174948;166250;1471928;0;0;17634642;6066666;1560052;0;27;0.01473812;
07-05 14:50:28.205  6987  7010 I Unity   : [STATISTIC]4610;16906041;0;16905729;2006589440;16220160;4212847143;17604;67864;68907;289427;383177;192136;1524324;0;0;26058694;5751042;2951822;0;27;0.01692052;
07-05 14:50:28.218  6987  7010 I Unity   : [STATISTIC]4611;11006302;0;11005938;2006589440;16220160;4212847143;21666;83542;69062;0;203125;214687;1635833;0;0;10482084;2159375;1730833;0;27;0.01101771;
07-05 14:50:28.232  6987  7010 I Unity   : [STATISTIC]4612;13954792;0;13954427;2008727552;16220160;4212871719;0;0;0;257552;338697;0;0;0;0;17668126;4897916;2764010;0;27;0.01396312;
